,wSMI,p_e,k,b,b_n,g,g_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b,probe,mind,preproc,participant
22,0.1055237125898013,0.9005513578326617,0.7646937086092713,-100.65746610591354,0.2213075562765842,-107.23341562526616,0.0523255394974934,-101.80300295016092,0.1821476775733854,-98.69506017328854,0.3546924614476853,0.1895267652048515,-101.63191127942127,-38.66773504273383,2.2225405637768285e-06,-4.681590775159964e-06,-4.9484465846758335e-06,SC,dMW,erp,7
23,0.1049886756893247,0.928172558661424,0.7769039735099333,-99.6655732696261,0.2349209574554178,-106.8568671522946,0.0493230740088459,-99.49110372768988,0.253580253540389,-100.64470777125004,0.2134302956459553,0.2487454193493918,-99.82541438519128,-7.632944982390812,-4.782569379387074e-06,-5.198922619970402e-06,-3.3385767558531576e-06,SC,dMW,erp,7
24,0.1059861720020862,0.9151022846264708,0.7620033112582779,-102.27687742778464,0.1690538368293187,-108.10473721923292,0.0509484549325931,-101.3583186060436,0.2090717123347106,-98.32750180259193,0.4269226659799991,0.1440033299233782,-103.33017307523554,-13.640657947700182,5.0968547920750655e-06,7.273675176991117e-06,-1.201430905912719e-06,SC,dMW,erp,7
25,0.1156534234963248,0.9125450422814932,0.7737996688741717,-99.37832003830572,0.366734313259926,-107.01738279703947,0.076616075044484,-103.52512557760735,0.1516228357124918,-101.69367072434248,0.2653070836402506,0.1397196923428476,-104.0907111573953,-8.873354993661243,1.478543242161314e-06,-6.952926776305611e-07,3.165883740030022e-06,SC,dMW,erp,7
26,0.1148800964418354,0.9161791944593484,0.7775248344370856,-101.64614208957308,0.1811729564666026,-106.13502566042396,0.0760282050864786,-100.10662360066272,0.2875571631199716,-100.8739613674829,0.2439966712796176,0.2112450040473294,-101.64376055764647,-8.597430019312524,-3.1605417343122422e-06,-5.213756732621176e-06,1.5394313225353305e-06,SC,dMW,erp,7
27,0.1092641576466619,0.9362918758413198,0.7616928807947018,-93.28985674061988,0.3801887000226578,-107.72583072986652,0.0173181078055848,-97.80000441429218,0.1604187718821006,-96.2300843184302,0.2702593022321032,0.1718151180575533,-97.24357069702684,-4.028094204240305,2.9642847683104723e-06,-9.238283835672288e-06,9.796130230367212e-06,SC,dMW,erp,7
28,0.1076347315841789,0.9173337173632788,0.7635554635761588,-99.1309725081336,0.1920218434266009,-107.6364042656076,0.0340128615635845,-96.87109784450617,0.3246058767875575,-99.2841403484648,0.2221293225479004,0.2272300956743565,-98.74136822343226,-6.2336609158119325,9.492204059625924e-08,-8.633044815039385e-06,-8.263436910531236e-07,SC,dMW,erp,7
29,0.1077239457355662,0.942608930003073,0.7686258278145692,-98.04822198275583,0.3186273740240601,-107.66411117565036,0.0400980178910932,-101.03443678674,0.1580845163572637,-100.80159959943018,0.1955050148380442,0.2876850768895386,-98.48790590155208,7.8511054809577665,-1.8472629082993e-06,-9.71292870704082e-06,5.098342571355874e-06,SC,dMW,erp,7
30,0.1039349689360143,0.9450272968232548,0.7656249999999998,-99.75192254619128,0.2177025251304375,-107.7380014199781,0.0428755117680058,-99.6866502151791,0.2300187953807903,-99.39874188776602,0.2577727446334931,0.2516304230872732,-99.3399147284962,14.959273545541802,-7.495647910111007e-06,-1.1327149866576745e-05,-6.120357193978642e-06,SC,dMW,erp,7
31,0.1055210739465529,0.9422385422876108,0.7734892384105956,-99.6009980684464,0.244006754204965,-106.93206128097816,0.0489832394947368,-101.30510102527174,0.183961918400327,-99.93223963877776,0.2624717526091573,0.2605763352908137,-99.28328297955014,-5.479346051562229,-1.0001106091129062e-05,-1.0964939746071542e-05,-1.8596416037638465e-06,SC,dMW,erp,7
32,0.1154687135209821,0.941657116912642,0.7680049668874169,-101.3315114230868,0.1593269637242376,-108.58444042786176,0.034019361123951,-98.86195252757815,0.2661472319043844,-99.16781642382868,0.2707440073596293,0.2697624358877977,-99.14172634930776,-22.398951079308503,-3.607523799673031e-06,-5.709694952956749e-06,-4.021956660286194e-06,SC,dMW,erp,7
33,0.115706272156913,0.9408681670800508,0.7717301324503307,-101.53184011306232,0.1488019160908335,-108.0028487975207,0.041486870286445,-98.41003949039764,0.3125009909518695,-101.0486933902228,0.1828872340262995,0.3143229886445524,-98.55071091774084,-13.459531886290288,-5.345688807917009e-07,-3.038725524453637e-06,-3.72638126167995e-06,SC,dMW,erp,7
34,0.1065001785741371,0.9247328891596028,0.7698675496688738,-99.99419976544355,0.2334025530999865,-107.76360858109943,0.0491440674118803,-101.0166343441666,0.2001528796204711,-99.87372125795018,0.2907851011638487,0.2265153987038133,-100.82043032847416,11.920314841638762,-6.112889784150364e-06,3.050973340720044e-06,9.07888521891257e-06,SC,dMW,erp,7
35,0.1088310915677342,0.913106881163532,0.7735927152317876,-100.0535373302084,0.3354766217203924,-107.63390666765346,0.0700481790870956,-102.52383672406827,0.2089358200720349,-101.4224446984187,0.2788014343838433,0.1067379447366337,-105.15022331743918,2.078363767831859,-3.941062456251393e-06,-1.871278774597964e-06,9.646389321232937e-06,SC,dMW,erp,7
36,0.1143937141503708,0.9376789647644546,0.7716266556291387,-98.97124947360884,0.2599531324201485,-106.9175728297828,0.045869499219325,-99.98557488018234,0.2471281014140834,-101.36908100026392,0.1851122721560024,0.2619369947904404,-99.65733066073916,-7.142644864659224,3.0786483959120943e-06,4.453432408973078e-06,5.544708599915947e-07,SC,dMW,erp,7
37,0.1067053134776537,0.9251322895626232,0.768211920529801,-101.16284813211507,0.1817918047683172,-107.8523364319137,0.0430486013444119,-99.48020974931164,0.279926045592393,-100.92161226964788,0.2216498767792781,0.2735836715155997,-99.4205122136452,-6.645145920402829,8.82571479148544e-06,2.7694980726089503e-06,-1.3355083841035107e-05,SC,dMW,erp,7
38,0.1072742691662524,0.9124657853591408,0.7704884105960261,-101.28197439640772,0.2365977817991992,-108.50877458042592,0.0509368063781785,-101.89436691685988,0.2243299021410309,-102.13161591499922,0.2302689421443163,0.2578665675372749,-101.02001899960229,8.47703412612749,6.26211227589458e-06,4.958262146110507e-06,6.440563639637847e-06,SC,dMW,erp,7
39,0.1060592211829251,0.930545786772232,0.7601407284768211,-102.3500688588697,0.1762156395146025,-108.6694671515648,0.044829082558932,-101.44650361349296,0.2302865038023685,-100.74425951023854,0.2921449613707024,0.2565238127533944,-100.93768042980426,-10.925881676776338,9.012287818384838e-07,-1.221062241040169e-06,-1.029401276456316e-05,SC,dMW,erp,7
40,0.1033476960405052,0.963621241343841,0.7603476821192051,-99.34221548428934,0.1723682974693224,-107.93015238106352,0.0281342086368921,-99.23422674522595,0.1885827447345875,-98.0934435274325,0.246269300318358,0.3646454488408399,-96.17318662093476,-22.231227205179824,-8.515175340419873e-08,-4.598938553727861e-06,-4.905500388909143e-06,SC,dMW,erp,7
41,0.1101177882981669,0.9494210398478184,0.7729718543046353,-97.67334226668795,0.3157352665995979,-107.95673568470674,0.0374568649643721,-100.04053664776885,0.1893528113971757,-100.89471925450022,0.2035004438296669,0.2539546132091873,-98.85772613726542,-8.900530526132226,-1.6274036813481225e-06,-7.184123865506571e-06,-5.212596696677429e-07,SC,dMW,erp,7
42,0.103896514049331,0.9447677023343386,0.7633485099337747,-102.95394485403536,0.1094340974251347,-108.24463036258382,0.035543821840031,-97.14106515270544,0.3997360438437664,-99.21163112555544,0.2810163998899179,0.1742696370011499,-101.27008350810922,-8.745061819927201,-2.264637602390307e-06,2.526445151343805e-06,2.4371968104707896e-06,SC,dMW,erp,7
43,0.1079628609029319,0.9631255583660372,0.7661423841059599,-99.56443862842076,0.1802870126358335,-107.21540360083794,0.0341265584327796,-97.38733576027296,0.3120178657539529,-100.07423111580702,0.1756168396448221,0.2979517235326118,-97.62819259710275,-1.323707484935227,1.716120383803163e-06,1.328124913862578e-06,1.29002447422727e-06,SC,dMW,erp,7
44,0.1112100384453065,0.9495463509229868,0.7680049668874169,-101.49989892897165,0.1402657988026781,-105.96665602196671,0.0539952557606666,-97.9444171784844,0.3369339979725702,-100.20780955664824,0.213990757119581,0.2548141903445039,-99.23416522237412,-0.6409906387008673,-2.42863400214954e-06,-1.4110170642973042e-07,3.318484835417454e-06,SC,dMW,erp,7
45,0.1128079274811123,0.9206578417419274,0.764176324503311,-104.35217705912784,0.1622534396085875,-108.49024510966308,0.064111462120274,-103.63129648735833,0.1829882296449324,-101.71017502736244,0.3131766167789138,0.277470251847292,-102.39840748043515,13.026242942693036,-7.182393600749429e-06,-4.610961410035871e-06,-4.4224841231642834e-06,SC,dMW,erp,7
46,0.111830715767201,0.9442552263545958,0.76614238410596,-98.3091312106899,0.3028353715417099,-108.65741316159688,0.0361353888897382,-99.05059191243971,0.2631192347306916,-100.80820826019853,0.185041490999917,0.2128685138379432,-99.91114866342528,-13.59583759236229,-2.1659662434512824e-06,-4.178483369041185e-06,5.957989160812209e-06,SC,dMW,erp,7
47,0.1094892412632451,0.923086091577168,0.7710057947019865,-101.62020795520226,0.1985675387136812,-108.69081524845107,0.0420473086442447,-101.4962557463476,0.22708855420523,-100.07766051548168,0.2962917943046665,0.2360048041321774,-101.31668782851094,-12.211018002427856,8.41061327624409e-06,6.887233560280073e-06,-4.310507512852964e-06,SC,dMW,erp,7
48,0.1126556025434449,0.9649739556752144,0.7716266556291388,-101.19997536777862,0.1567224866464709,-108.52924871304174,0.0314314316916592,-101.91180754048028,0.1528525153892401,-100.68816001475795,0.2115776433650912,0.4474159229075384,-96.70918713908864,-14.4422684531374,-5.133140401483856e-07,-1.6388634554228735e-05,-7.0087597867276286e-06,SC,dMW,erp,7
49,0.1028785776131846,0.9151435356727228,0.7599337748344369,-100.52404113655533,0.1608398747599728,-108.44063397994904,0.02893344445664,-96.71514034912754,0.3565897463868498,-100.05472435090344,0.2280211946815263,0.2256157397150109,-99.65393120727964,-29.004048773597024,3.938599349702082e-06,-1.9840987393429285e-06,1.540630967214155e-06,SC,dMW,erp,7
50,0.1108567044798034,0.965087722515465,0.7695571192052978,-101.83709524934264,0.2066479195197568,-108.75709399270016,0.0450475698106883,-103.69828663159348,0.156220766185252,-102.29246276155726,0.2092147025418524,0.3828690419424504,-99.37554175970146,-10.513120957385151,2.7676047843409087e-06,4.14772113193262e-06,-2.741958745526229e-06,SC,dMW,erp,7
51,0.1051445685259672,0.9268137385125368,0.768108443708609,-97.446191364123,0.2831490515526863,-107.94842242010128,0.0277138993977748,-101.5717712364341,0.1307737555451096,-96.92456627031147,0.3421610769603238,0.2162022165441053,-98.77230598414816,-15.617179040644409,8.1793941811942e-06,-1.2068631985695022e-05,3.672297236281329e-06,SC,dMW,erp,7
52,0.1136905832384032,0.950566617928958,0.7535182119205297,-99.70438973832545,0.1800791378741466,-108.78598760778776,0.0236291093724909,-98.41626988728908,0.2185732371169353,-97.68323213258856,0.2734279659692413,0.3042905496671858,-96.92634486778432,-23.18716423927719,6.827733623567408e-06,-1.30101075256837e-05,6.166676245489137e-06,SC,dMW,erp,7
53,0.1129161474089816,0.9272589343253074,0.7665562913907282,-102.34562849691824,0.152342273852465,-108.55871576978124,0.0399597165873253,-99.44308234400272,0.2841401279069191,-100.5721038059554,0.2688357998459883,0.2547220818073022,-100.0293213517792,-4.280928807772142,9.251686314817813e-06,2.362746530662878e-06,8.885384043036934e-07,SC,dMW,erp,7
54,0.1077407934970573,0.9029634804884212,0.7624172185430461,-100.01115892502486,0.2020566722077572,-109.00773706057178,0.0288312053139132,-99.89120494545584,0.2232957611862823,-96.923441129836,0.4257051236694144,0.120111237622633,-102.95578816572429,-12.196556915437805,2.9702567663353766e-06,-7.847517971146834e-06,1.0245380330749077e-05,SC,dMW,erp,7
55,0.1117811743632281,0.9224592459475744,0.7726614238410592,-102.3379286612805,0.1610494135085891,-105.89649224088824,0.0761988371847095,-101.71602205377631,0.2268511382930963,-101.09307554077988,0.2564680064904979,0.279432604523107,-100.3842104068739,-22.76890207946952,8.78232544506482e-06,1.8991765920758928e-06,-4.025641704081279e-06,SC,dMW,erp,7
56,0.1114624778179566,0.9226191003619032,0.760037251655629,-100.42881221228336,0.2218529962842738,-107.47129051745031,0.0496205246304507,-100.64447349893736,0.1993031112867089,-99.35397854360464,0.3093253562402835,0.2198980115582829,-101.00901741501823,-5.321614451487787,-3.2885981797927093e-06,-7.646306296856254e-06,5.909565026940054e-06,SC,dMW,erp,7
57,0.1055055148648777,0.9340531113514048,0.7700745033112579,-102.69800229005132,0.172515709769398,-107.1500788155912,0.0725250388916831,-100.98955363070613,0.246849301319206,-101.11603312533153,0.2689912937837168,0.2391186562359959,-101.35782083081573,1.0927642777783158,-1.208629773676962e-05,-1.0960503176949592e-05,-2.787449465146478e-06,SC,dMW,erp,7
58,0.1141463793520526,0.9251740775927156,0.7639693708609269,-98.10109874085796,0.2562004080591308,-107.75920278306933,0.0305160872176057,-98.79672329129336,0.21226257034027,-98.3066756508041,0.2719311530726126,0.2290897813103808,-98.41854148338076,-2.4728652138838707,9.3293322731106e-07,-4.773518805240344e-06,9.011673938082448e-06,SC,dMW,erp,7
59,0.1031757762273316,0.9305827480451728,0.7688327814569533,-99.3965609598278,0.254691298641809,-107.27778270714448,0.0543406767542229,-101.58212699560356,0.1910774216022895,-99.06095459805633,0.29632335051834,0.2035672524833383,-100.4757810734986,-11.33752269108242,5.386511365409494e-06,4.895658997146898e-06,2.510065828140952e-06,SC,dMW,erp,7
60,0.1068079035952201,0.9033647802568991,0.7692466887417216,-103.64460768366156,0.1343099373345302,-108.32065383720273,0.0447914235469917,-101.41148785756852,0.2233300550860472,-97.88748649462424,0.4780136144134417,0.1195549696189891,-104.49139061035362,7.166073197713081,-5.85890595396546e-07,-6.933398361300834e-06,7.80434230443329e-06,SC,dMW,erp,7
61,0.1098666797955495,0.9375829002042708,0.7810430463576153,-100.09322979141892,0.2929160329694004,-106.91038173151424,0.0792891825510369,-100.47034561997542,0.2790734018353618,-102.58203735063633,0.1967614494722798,0.1519599331719211,-103.25288315129184,-0.5065033875894525,-3.0498421708189715e-06,2.951031634894453e-06,3.086577617937274e-06,SC,dMW,erp,7
62,0.1093413291057247,0.9546470160875687,0.7724544701986751,-100.32945355547749,0.2017821907308647,-106.97730800699684,0.0555387211823761,-98.48896142925392,0.3415083323432625,-102.04949647926308,0.1859250399720514,0.2152457157714451,-100.47461005816773,-6.406344075346951,-9.3406029719744e-06,-1.5445736731573128e-06,-2.6578581018639147e-06,SC,dMW,erp,7
63,0.1184808899902529,0.9637722272400358,0.7704884105960262,-100.15940938326416,0.2031496319617148,-107.2206545009702,0.0531691285418467,-99.91780136092837,0.2295917762745303,-101.16658465538109,0.2041311139443244,0.3099583492775837,-98.48763382264892,0.7431180917422968,-4.38093974818957e-06,-1.5717270739741124e-06,5.13684248937266e-06,SC,dMW,erp,7
64,0.1095762647813169,0.8807183327667732,0.7698675496688739,-102.34598146564169,0.1805533645333816,-107.30001969655488,0.0748773801317577,-100.6589742382042,0.2620355498539389,-100.37339457995444,0.3217895056115579,0.1607441998693637,-103.394481334243,-9.595611907282548,-1.621553781100669e-05,-5.806874351816182e-06,-8.548287020370141e-06,SC,dMW,erp,7
65,0.1083543210713601,0.9452718904403528,0.7604511589403972,-100.32320390155904,0.2204313017202044,-107.49784775650754,0.0520427364405195,-99.55620488648331,0.2784229458665859,-101.05972977529828,0.2114867225782583,0.2376162933944318,-100.12055826746968,-17.72321885343853,-5.813904289410502e-06,-5.950763092718882e-06,1.6122798327604265e-06,SC,dMW,erp,7
66,0.107415227608599,0.9355141094499696,0.7695571192052977,-99.29168736740814,0.2231175447206395,-106.96895880082042,0.0403769694279181,-100.29322100876192,0.1804404807245478,-98.13165238744632,0.2991806406534379,0.2568843644734565,-98.51884476821228,-4.7805935964227375,-3.166968445838882e-06,4.111334322935809e-07,1.2353350935167992e-07,SC,dMW,erp,7
67,0.1100520527907237,0.9297914278839164,0.774317052980132,-98.2649432919432,0.2907738974669652,-107.03282241766532,0.0464044505144673,-99.87352259181728,0.2279186674903537,-101.4863833299292,0.1880864773772733,0.2468165071509404,-99.57130381228264,-5.066383017086226,-1.0418496264411158e-05,-1.0928065005521424e-05,-4.703038626112892e-06,SC,dMW,erp,7
68,0.1049748613115174,0.9352912300870656,0.766349337748344,-99.036788833366,0.2345778503010055,-107.70143537007834,0.0329059928324326,-99.40053793915698,0.2415604475613706,-99.69402270675214,0.2494018865223137,0.2415538227828774,-99.48778449662252,6.251635373450215,-3.925719772671226e-06,-4.707869964251846e-06,8.684450209842338e-06,SC,dMW,erp,7
69,0.1188791389842965,0.8725620906870175,0.7697640728476818,-100.2290653165444,0.2549032999661459,-107.23148904625565,0.0579052952948414,-101.88055968365376,0.1978221592253436,-98.504184397146,0.3891945563176778,0.1001746891959909,-105.02724057728156,9.106207099229412,-1.899468939492901e-06,2.71749107054693e-06,7.517459316467022e-06,SC,dMW,erp,7
70,0.1042184255409387,0.9472917224356098,0.768418874172185,-100.26074602931604,0.1807374374486155,-107.62654553724768,0.0392132734190231,-100.39422415963666,0.17152418304915,-98.64677092466832,0.2982221829806289,0.3103029231025824,-98.16993262606007,-3.179625854964487,2.3051784142091187e-06,-2.116745541426324e-06,7.231060006374212e-06,SC,dMW,erp,7
71,0.110338959803977,0.91266772669374,0.7582781456953641,-100.43213886006984,0.1723977755309761,-108.5850099261282,0.0286034765222981,-98.67522565246388,0.2631730041942077,-97.27808327289164,0.3564584896187022,0.1793672541338157,-100.59109758021768,-16.119812066244286,9.981301070932314e-06,-2.704095792648723e-06,-7.8981261530607e-07,SC,dMW,erp,7
72,0.1075937328973067,0.8852578188495236,0.7690397350993375,-100.71539153132338,0.2819356095230723,-107.33130452275984,0.0599336552544329,-103.21823996092483,0.1533703309400813,-99.41673244829924,0.3764793491506503,0.1282810551317631,-104.16006497543827,8.154315682359671,3.4300189499677023e-06,7.633243240287816e-07,6.051538579699463e-06,SC,dMW,erp,7
73,0.1111284382978573,0.9484112862832604,0.7720405629139069,-98.71941465569708,0.306014502465677,-106.51161574551544,0.0573380784103068,-100.4866309746378,0.2040450064263503,-100.38755181165244,0.2490961214859687,0.183506291211697,-100.66865977170242,-21.056374653697176,8.280667416684049e-07,-1.3005700846790569e-05,5.563124207641163e-07,SC,dMW,erp,7
74,0.1120323848431294,0.9326819369576206,0.7720405629139069,-100.3319976033298,0.1888475067729119,-106.37391391184272,0.0506195202265078,-99.05740904968776,0.24071909586548,-98.7232335789696,0.3167566648799063,0.2030572122551939,-100.19447193354662,3.0187710124433536,1.2433964548140566e-06,-3.4734110850845148e-06,6.804400685819848e-06,SC,dMW,erp,7
75,0.1130903411418646,0.9256793298859896,0.7736961920529797,-96.96386851330467,0.3920801390939615,-107.03769733209586,0.0479406956963453,-99.33972629862444,0.2474027245263476,-102.88725836216128,0.1295701801298833,0.1830062605534622,-100.6165309827912,1.9194186314766224,6.202476639656401e-06,2.949124933354552e-06,-2.86109471570652e-06,SC,dMW,erp,7
76,0.1079452137978108,0.91673577314323,0.7735927152317876,-102.57325266283704,0.162313436157417,-107.47079052730314,0.070417666515843,-100.45808610333134,0.2783932835547787,-99.88402265665113,0.3283561748057967,0.1605194389661645,-103.0767488416954,-19.316865755461144,-2.678871402161278e-06,-3.7083305816396378e-06,-4.44122386871408e-06,SC,dMW,erp,7
77,0.1057014524282712,0.9212043529315002,0.768108443708609,-99.5795488047428,0.1754999365519055,-106.41536820951076,0.0498806559012176,-100.87627438735991,0.1472018011276728,-96.15251329539493,0.3895982629616028,0.2378193434576011,-98.75977921361658,-19.468743764418328,8.062826370602579e-06,-7.942396760009404e-08,4.779117627930162e-06,SC,dMW,erp,7
78,0.1139449052067854,0.9394875860964024,0.7787665562913902,-100.76443594335932,0.2460015299456754,-106.91991885631222,0.0734650443934248,-101.28139699493786,0.2317538815837159,-101.73806587408065,0.2277592952793227,0.2210202487978609,-101.57287748762302,-3.483505643582524,5.589048319546104e-06,-4.631526497295954e-07,6.690941657952827e-06,SC,dMW,erp,7
79,0.1096290027986633,0.9339732194047956,0.7725579470198671,-101.80562929867772,0.1503446996149604,-106.43737680236907,0.066107072407964,-99.349256215469,0.268931902424624,-99.5375806388286,0.2607564344942122,0.2538598910582392,-99.7777684656836,-4.034748739852564,7.273931643048864e-06,6.05683739780579e-06,-6.6127159938225614e-06,SC,dMW,erp,7
80,0.1152194210828907,0.91016981042095,0.7772144039735094,-102.43158537985494,0.179860989548439,-106.87534871478915,0.0893158241891894,-99.12156988233934,0.3676061812338482,-102.45062087482872,0.1846142511124321,0.1786027539160911,-102.36244595971826,-7.234237166288234,-1.5908887850502936e-06,1.0871064076279088e-05,6.899848526236936e-06,SC,dMW,erp,7
81,0.1106244559338767,0.9246409242791666,0.7748344370860923,-101.60169282846826,0.172085237460151,-106.4011007365907,0.0652570593946967,-98.3694107779162,0.3439254328388954,-99.89565903524132,0.2465489976672435,0.1721832726390132,-101.40093197341906,3.4311425289170745,-3.510432938309324e-07,-3.7972763348735493e-07,7.082312111323972e-07,SC,dMW,erp,7
82,0.0994627128955156,0.9154073605537562,0.7704884105960261,-101.6792022022418,0.1672029724029413,-105.78003524723032,0.0769074761877191,-100.34710340195164,0.2452124655848022,-98.79910354964328,0.3369621047911892,0.173714981033348,-102.26186462592742,-29.350317776598363,-1.2971337198556448e-06,-2.5140535747022904e-06,7.191493745421447e-06,SC,dMW,erp,7
83,0.1177874697939223,0.9397236075913472,0.7636589403973508,-98.22640970843284,0.2819972086115202,-106.29394755626774,0.0487482689885934,-99.00057215001776,0.2278760778354574,-100.17625799352524,0.1904375395749768,0.250940904989452,-98.3561139819384,-25.286570265656795,-2.0896424801368096e-06,3.706667186569537e-06,-2.997021251365691e-06,SC,dMW,erp,7
84,0.1042330059313403,0.9327908031497638,0.7685223509933772,-101.2119238635906,0.1722725593296319,-106.09455707895516,0.0696212867029934,-99.54743164226689,0.2788207611122393,-98.4410585074284,0.3519983723550421,0.127287020500093,-102.78850077040735,6.363464171384725,1.9311820836297425e-06,-5.145072094316727e-06,-3.9622835804191926e-07,SC,dMW,erp,7
85,0.111509302476313,0.919944130124576,0.7643832781456953,-101.50547332401446,0.1684262363512964,-106.27354953719151,0.0632385276656173,-101.21153987513368,0.1627976445009132,-97.13004609361882,0.4263106998961476,0.1792268915860253,-100.8941009500663,-6.185164655886181,-1.3483207072039009e-06,-5.471954781820051e-06,3.653535835980755e-06,SC,dMW,erp,7
86,0.1148841289168092,0.9203325056444366,0.7731788079470195,-97.2127728416928,0.2968888645117233,-106.43543356127054,0.0415299763540692,-97.4664525811462,0.306106744810324,-101.2223177984801,0.15262534981627,0.2028490645076133,-99.27612761061552,-32.408715557406644,-5.013029049683721e-06,-4.732614508962631e-06,2.5692185134139336e-06,SC,dMW,erp,7
87,0.1104212986204556,0.9514524366660992,0.7690397350993374,-97.53298956554517,0.3223878145052605,-107.20761100013502,0.0447227283549399,-101.61388734314129,0.1483475176912812,-100.19122488965674,0.21640241986531,0.2681395195832081,-98.66606594031626,-21.91571461298241,-4.667695035023678e-06,-4.3516101109772e-06,-3.017611488373494e-06,SC,dMW,erp,7
88,0.1027764164534459,0.9117237788040728,0.7605546357615893,-102.20145975118004,0.1576837199839061,-107.74849551120994,0.0502876947715027,-101.17146384699144,0.1972948084881179,-98.24132111221112,0.4050424129044913,0.1896913638519819,-101.55314097362452,23.23678471524191,-3.544870763313749e-06,4.660038111555735e-07,-2.761354969299028e-06,SC,dMW,erp,7
89,0.1064256550715831,0.9339632961225393,0.7719370860927149,-98.43666613079516,0.3282887550516962,-106.97187149940788,0.0568489548740403,-100.9838782097442,0.1992580839679304,-100.24475935007835,0.2405985421964094,0.1750056639099236,-101.78749329457446,-16.412496942610666,6.839836706515167e-07,-8.333608116920724e-06,-3.0878681134394063e-06,SC,dMW,erp,7
90,0.107696005387162,0.9372884777994442,0.7689362582781453,-100.46743377744936,0.2138185936157238,-107.25667864228204,0.0550025894046577,-99.75069289652812,0.2631847225471355,-100.14195114831524,0.2281723077580065,0.2398217866744763,-99.88664758496172,-0.7938557493135942,-9.430449270737642e-07,-3.153341672312198e-06,-1.7584766636078908e-07,SC,dMW,erp,7
91,0.1119464080322978,0.9355184079861922,0.7661423841059599,-98.08218102636562,0.2713629593795063,-107.55822345572632,0.0301399178878608,-97.86468934364954,0.2887529004829057,-98.06245429313228,0.2865788519356969,0.1231653703140303,-101.23909685714736,8.879130243138015,-6.299244500712639e-07,3.610669405914151e-06,-6.230427077550074e-07,SC,dMW,erp,7
92,0.1066028565540205,0.9365589551899832,0.7696605960264897,-101.09344748682386,0.1880208062686449,-107.7420035222947,0.051415090137387,-98.60262130601588,0.3340544555301005,-100.22278240338896,0.2363398471972316,0.1901698008666358,-100.93136094738703,-7.49729877349087,-3.439662671982353e-07,-1.415707275008468e-06,-8.275978000169129e-06,SC,dMW,erp,7
93,0.111260793741169,0.9223884705135365,0.7697640728476817,-99.47233068699616,0.2218621345653647,-107.0448162581598,0.0478995314327688,-99.71030541697874,0.2084517578428209,-97.10612090091038,0.3727894418985692,0.1489971342604762,-101.7170791062064,1.168408527836357,4.194973337881455e-06,-1.440907696390742e-05,7.818114491785781e-06,SC,dMW,erp,7
94,0.1057680228407406,0.9259001839390358,0.7627276490066223,-100.99970380935528,0.1783580580810315,-107.75959123259484,0.0414793631646479,-100.31058917013829,0.2214585477666121,-99.73298188490944,0.2569554242500058,0.3017486067377026,-98.8760758916388,-29.23642634815317,2.5250021787210707e-06,-1.1718976297009664e-05,4.935838638182421e-06,SC,dMW,erp,7
95,0.1022202395609439,0.9264292941225838,0.7688327814569533,-100.08565314024834,0.2075582325697244,-107.88173556081637,0.0437609746030236,-100.49002517605872,0.2167110502265446,-98.33118200113084,0.3222891916518605,0.2096805509488467,-100.35524336681355,-15.774456941194902,-2.911421418926752e-06,-8.475708508574918e-06,-2.445671552075542e-06,SC,dMW,erp,7
96,0.1033713911455017,0.9421965704782336,0.7518625827814569,-99.23282358579618,0.1666459065462003,-108.29154317669348,0.0255908133657176,-98.66621588996284,0.25979924099373,-98.10924893108375,0.2687835116308268,0.279180527463525,-97.5396312743856,-21.466786404917745,4.33097180082808e-06,3.5455901385795264e-06,3.334603555613494e-06,SC,dMW,erp,7
97,0.1092615694607335,0.9408169432002048,0.7649006622516554,-101.82577602507472,0.1264460569214854,-106.86256762017874,0.0490165335040797,-97.6224104060784,0.3394498353719993,-99.16514121920268,0.2404096950828889,0.2446778791195465,-99.17171701376525,-2.3162533752972,-1.3406848410539424e-05,-1.7676108361957135e-05,9.379803424552e-07,SC,dMW,erp,7
98,0.1163176835836488,0.944013043045706,0.7561051324503311,-97.01229982752486,0.2808420852246793,-107.27509111016438,0.0346611312389469,-98.96119566742524,0.188647717021937,-98.52286188726762,0.2127253693558107,0.2831236971586258,-96.7881711766849,-19.58926763754776,6.623129776235428e-06,-1.2777555863605564e-06,2.9889061817437607e-06,SC,dMW,erp,7
99,0.1142353589656832,0.9452319197225824,0.7667632450331123,-98.15346244705,0.2121086813065236,-106.93368005801118,0.0365201307374934,-98.82260436101288,0.2016836337681542,-96.6659219166497,0.3176461035132698,0.2320414506745588,-98.16208890256976,-22.95147165340612,5.260351030512414e-06,-5.94124630242771e-07,5.355079026459718e-06,SC,dMW,erp,7
100,0.1123824520547691,0.9360811391807472,0.7703849337748341,-100.77008179118292,0.1949044134908956,-107.67309342482248,0.0465549003310785,-100.86196145342102,0.2115524123861013,-99.74360155596132,0.2721198506893013,0.2748684231026231,-99.9522245942114,-8.333951056669537,-8.243669548296994e-06,-5.941661650518809e-06,4.554222234001481e-07,SC,dMW,erp,7
