,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state,fold_aucs,feature_importances
1515,1515,0.7554563492063493,2024-01-09 12:03:33.770404,2024-01-09 12:03:44.045015,0 days 00:00:10.274611,False,absolute_error,0.008476611707537078,33,0.24774681278325855,14,0.003527383997146921,3,17,139,COMPLETE,"[0.7777777777777778, 0.6984126984126984, 0.7361111111111112, 0.8095238095238095]","[3.38764141e-04 8.80535189e-05 3.95536628e-03 5.54171965e-03
 2.58629014e-03 2.37473443e-03 7.05470658e-03 2.32228090e-03
 4.36756705e-03 4.41723235e-03 2.59616204e-03 8.75239526e-03
 2.22771461e-03 9.59957450e-05 1.50140868e-02 1.23069425e-03
 4.24162277e-03 3.73847036e-03 6.16388760e-03 1.36006964e-02
 1.92197481e-02 7.73317790e-02 9.24476523e-03 1.16519877e-02
 1.09609075e-02 6.55418036e-03 9.10595711e-03 9.31801541e-03
 6.73109792e-04 1.07745639e-02 4.14156423e-02 4.05643283e-03
 4.73440486e-02 6.95937463e-03 2.65202136e-03 2.39286207e-03
 3.66757334e-03 4.13504996e-03 9.72886186e-03 3.89370787e-04
 1.81454779e-01 2.55327833e-02 7.12021174e-03 7.97595358e-03
 4.75374498e-03 8.33087831e-02 4.71147015e-02 1.24844219e-01
 2.32686257e-02 8.34867421e-02 6.81935698e-03 2.24054856e-03
 1.40052357e-02 9.78962188e-03]"
1053,1053,0.7554563492063492,2024-01-09 10:47:04.148213,2024-01-09 10:47:15.859301,0 days 00:00:11.711088,False,absolute_error,0.01569780274691436,29,0.2341297388146158,10,0.00314043495717798,3,18,173,COMPLETE,"[0.7777777777777777, 0.7142857142857143, 0.7361111111111112, 0.7936507936507936]","[0.00097739 0.00091676 0.00297457 0.00692231 0.00310299 0.00935771
 0.00612134 0.00314809 0.0049728  0.00745405 0.00123145 0.01138831
 0.00440934 0.00194877 0.0093565  0.00189261 0.00532793 0.00989882
 0.00513159 0.01046371 0.02470026 0.10236153 0.01202546 0.00892978
 0.01321532 0.01884684 0.00784953 0.01996398 0.00192709 0.01400589
 0.03723531 0.00272697 0.05140942 0.00469082 0.00822202 0.00300561
 0.00155661 0.00809387 0.01131509 0.00312366 0.15019923 0.03075896
 0.00910223 0.00374357 0.00632446 0.05251155 0.05064642 0.10845712
 0.01913875 0.08223307 0.00088369 0.00313038 0.01521495 0.00545356]"
1644,1644,0.7549603174603174,2024-01-09 12:24:07.761450,2024-01-09 12:24:27.325108,0 days 00:00:19.563658,False,absolute_error,0.0015312250646409313,41,0.235531495693019,17,0.005944388236109207,3,19,169,COMPLETE,"[0.7916666666666666, 0.7142857142857143, 0.7361111111111112, 0.7777777777777778]","[0.         0.00035507 0.00273294 0.00719647 0.00359959 0.00405333
 0.00606375 0.00236818 0.00398755 0.00604766 0.00067636 0.01370215
 0.00173214 0.         0.00659651 0.00098749 0.00163867 0.00488064
 0.00695868 0.01517627 0.02175574 0.1090981  0.01061724 0.00881563
 0.01206397 0.01948428 0.01220209 0.01443437 0.00094046 0.01413286
 0.03923281 0.00162707 0.04968323 0.00394613 0.00705029 0.00251215
 0.00160998 0.00762574 0.01291542 0.00307031 0.15546306 0.04006363
 0.00660536 0.00170757 0.00625859 0.06051258 0.05035498 0.1088275
 0.01901553 0.08643383 0.00040213 0.00526285 0.01209507 0.00542601]"
864,864,0.7549603174603174,2024-01-09 05:20:18.597480,2024-01-09 05:20:30.544027,0 days 00:00:11.946547,False,absolute_error,0.001441445634885457,32,0.25325118052919804,19,0.009384058611807472,3,17,71,COMPLETE,,
257,257,0.7549603174603174,2024-01-09 03:48:23.931931,2024-01-09 03:48:33.593130,0 days 00:00:09.661199,False,absolute_error,0.01841010088103559,38,0.2367142583939236,9,0.008607340367477602,2,18,155,COMPLETE,,
314,314,0.7544642857142858,2024-01-09 03:59:26.885442,2024-01-09 03:59:35.866559,0 days 00:00:08.981117,False,absolute_error,0.008632598876873267,39,0.22242805745341193,15,0.005774063357063615,2,19,82,COMPLETE,,
218,218,0.7544642857142857,2024-01-09 03:44:41.396297,2024-01-09 03:44:48.296704,0 days 00:00:06.900407,False,absolute_error,0.06333964792927915,39,0.22282911619375584,14,0.006097464140830266,4,18,163,COMPLETE,,
1781,1781,0.751984126984127,2024-01-09 12:49:42.051191,2024-01-09 12:49:48.853222,0 days 00:00:06.802031,False,absolute_error,0.0013961717930892727,8,0.24174102987578108,7,0.011014827208921704,2,18,63,COMPLETE,"[0.75, 0.6984126984126984, 0.75, 0.8095238095238095]","[0.00434861 0.00211395 0.00567777 0.01181196 0.         0.
 0.00563881 0.00244866 0.00264849 0.00415586 0.0033794  0.01018841
 0.00097245 0.         0.00685477 0.         0.00069705 0.00704674
 0.00210761 0.02049881 0.01330593 0.08061611 0.00347489 0.0091443
 0.0066075  0.00763016 0.01290592 0.00883485 0.         0.01145459
 0.04370137 0.         0.05685013 0.00222435 0.00225501 0.00547631
 0.         0.00622162 0.00726645 0.         0.16125146 0.0355497
 0.00883307 0.00516914 0.01166732 0.07418811 0.06227572 0.11540424
 0.0232741  0.10450946 0.         0.00165574 0.01286162 0.01480146]"
217,217,0.751984126984127,2024-01-09 03:44:34.424350,2024-01-09 03:44:41.380625,0 days 00:00:06.956275,False,absolute_error,0.059597965469604004,40,0.22269376545618383,14,0.005765607055897683,4,18,165,COMPLETE,,
915,915,0.751984126984127,2024-01-09 05:33:14.425431,2024-01-09 05:33:22.486669,0 days 00:00:08.061238,False,absolute_error,0.0015123694076679007,30,0.2402631118883233,7,0.01087953736336468,2,17,82,COMPLETE,,
1090,1090,0.751984126984127,2024-01-09 10:53:43.082180,2024-01-09 10:53:54.063014,0 days 00:00:10.980834,False,absolute_error,0.03662098201373031,25,0.24136693908553974,12,0.013292079163002206,3,17,149,COMPLETE,"[0.763888888888889, 0.7142857142857143, 0.7361111111111112, 0.7936507936507937]","[0.         0.         0.0032895  0.00696429 0.0026042  0.00209117
 0.00846116 0.00264973 0.00251653 0.00330032 0.00530301 0.01029531
 0.00097204 0.         0.01648734 0.00106858 0.0010625  0.00498214
 0.00458544 0.01323399 0.02113901 0.06565362 0.00838924 0.01104359
 0.01277245 0.00581164 0.00809185 0.01034117 0.00054768 0.01184161
 0.04176239 0.00374536 0.04672919 0.00706563 0.00414415 0.00229894
 0.00268302 0.00389571 0.00946541 0.00036457 0.1903532  0.0246102
 0.00625928 0.00739505 0.00934954 0.08591826 0.04445804 0.12521497
 0.0181935  0.08687887 0.00767119 0.00187257 0.01412517 0.0100467 ]"
1186,1186,0.7514880952380953,2024-01-09 11:09:41.205574,2024-01-09 11:09:51.770145,0 days 00:00:10.564571,False,absolute_error,0.009540954456670378,40,0.25033884831514025,5,0.0036742111560387272,3,18,184,COMPLETE,"[0.763888888888889, 0.6984126984126984, 0.75, 0.7936507936507937]","[1.71316482e-04 8.17130007e-05 4.28986422e-03 5.89593688e-03
 2.76058375e-03 1.82729460e-03 9.61606027e-03 1.57841371e-03
 6.34677239e-03 6.36819350e-03 5.86652908e-03 8.17203711e-03
 3.74580852e-03 9.69514051e-05 1.44313616e-02 4.83229628e-04
 2.10984687e-03 4.14305077e-03 7.82568290e-03 1.05984422e-02
 2.21985311e-02 7.66094827e-02 1.03248564e-02 9.61321226e-03
 1.22445991e-02 1.03486675e-02 7.95292833e-03 1.03772412e-02
 9.00603063e-05 9.03700930e-03 4.18308405e-02 1.08945098e-03
 5.62221872e-02 8.07827793e-03 4.01337362e-03 2.71110181e-03
 6.08756058e-04 5.40837210e-03 9.14468490e-03 4.37162824e-04
 1.85036669e-01 2.18957786e-02 5.08580374e-03 6.17816548e-03
 8.50506109e-03 7.52499332e-02 4.38953166e-02 1.21743631e-01
 1.18589492e-02 9.41024801e-02 0.00000000e+00 4.68792157e-03
 1.65302785e-02 1.04801264e-02]"
181,181,0.7514880952380952,2024-01-09 03:39:48.556332,2024-01-09 03:39:57.399183,0 days 00:00:08.842851,False,absolute_error,0.06109590019464489,10,0.23900869037378367,8,0.0044986455248199105,3,18,190,COMPLETE,,
1132,1132,0.7509920634920635,2024-01-09 10:59:29.747544,2024-01-09 10:59:40.397542,0 days 00:00:10.649998,False,absolute_error,0.01464414612444702,36,0.23241928748666713,7,0.015382958196886117,4,18,148,COMPLETE,"[0.7777777777777777, 0.6984126984126985, 0.75, 0.7777777777777778]","[0.         0.         0.00414715 0.00226553 0.00114979 0.00975333
 0.005994   0.00235805 0.00470045 0.00575625 0.         0.00789856
 0.         0.         0.00508968 0.         0.0006166  0.00986697
 0.00522059 0.01219001 0.03126246 0.10908129 0.01243446 0.00853092
 0.0091217  0.02141994 0.00545459 0.02424371 0.         0.01523178
 0.03585385 0.00101845 0.05043262 0.00381127 0.00404261 0.00190959
 0.         0.00767655 0.01215649 0.0052713  0.18172474 0.0255544
 0.0024478  0.00323645 0.00592974 0.0641337  0.05485944 0.11722048
 0.00301938 0.08242883 0.         0.00417676 0.01154853 0.00775919]"
1272,1272,0.7509920634920635,2024-01-09 11:25:21.625562,2024-01-09 11:25:25.721040,0 days 00:00:04.095478,False,absolute_error,0.05765314847938882,24,0.23866573525622004,13,0.012343516626696617,3,19,76,COMPLETE,"[0.7916666666666666, 0.7301587301587302, 0.7361111111111112, 0.746031746031746]","[0.         0.         0.00473875 0.00335677 0.00570739 0.0027965
 0.00819931 0.00110887 0.00692636 0.00253284 0.         0.00625386
 0.0047541  0.         0.00408493 0.00088447 0.00205162 0.00310129
 0.01000474 0.01393901 0.01253232 0.10917399 0.00885851 0.00192667
 0.01052145 0.01850333 0.00101187 0.0234888  0.00226469 0.01472526
 0.03953421 0.         0.05968267 0.00702897 0.00668177 0.00092581
 0.         0.01684067 0.00998471 0.00398116 0.12567665 0.04699399
 0.00794694 0.         0.00254201 0.08126947 0.05455208 0.1087162
 0.01728588 0.11026643 0.         0.00253006 0.00908023 0.00503239]"
1784,1784,0.7509920634920635,2024-01-09 12:49:58.998930,2024-01-09 12:50:03.505931,0 days 00:00:04.507001,False,absolute_error,0.001338818477507976,7,0.2510260662653266,4,0.011439274483573455,2,18,61,COMPLETE,"[0.7777777777777778, 0.6825396825396826, 0.75, 0.7936507936507936]","[0.0063349  0.00217416 0.0026727  0.00568572 0.         0.
 0.00786685 0.00263622 0.0013354  0.00426679 0.00188484 0.01934128
 0.0016573  0.0017846  0.01078144 0.         0.00225907 0.00674757
 0.00290807 0.01183979 0.02263132 0.08801775 0.00328417 0.00617683
 0.00313204 0.00797552 0.00854467 0.01150478 0.         0.01522744
 0.05126037 0.         0.0551736  0.00492126 0.00129467 0.00608699
 0.00089128 0.         0.00512186 0.00163761 0.1515415  0.02741107
 0.01329665 0.00559684 0.0099983  0.05223933 0.07250258 0.08121159
 0.02775332 0.13533152 0.         0.00107635 0.0189559  0.01802619]"
245,245,0.7504960317460316,2024-01-09 03:47:13.344641,2024-01-09 03:47:19.455392,0 days 00:00:06.110751,False,absolute_error,0.019508803184702755,35,0.24341341520829668,10,0.0049889998976682965,3,18,66,COMPLETE,,
544,544,0.75,2024-01-09 04:32:04.527123,2024-01-09 04:32:10.059346,0 days 00:00:05.532223,False,absolute_error,0.058880792399553426,19,0.22924672187316328,83,0.004808331695453404,2,19,90,COMPLETE,,
270,270,0.748015873015873,2024-01-09 03:50:14.084428,2024-01-09 03:50:28.849035,0 days 00:00:14.764607,False,absolute_error,0.005017352725462627,40,0.20411710012648446,10,0.008708028644517491,3,18,149,COMPLETE,,
992,992,0.7475198412698414,2024-01-09 05:48:28.507664,2024-01-09 05:48:38.737994,0 days 00:00:10.230330,False,absolute_error,0.007272240526864371,38,0.25487942191282237,54,0.01142407599333718,2,18,136,COMPLETE,,
1236,1236,0.7470238095238095,2024-01-09 11:18:42.168078,2024-01-09 11:18:49.943093,0 days 00:00:07.775015,False,absolute_error,0.0027089002766620186,39,0.2360927191877027,5,0.018728673105565176,4,19,143,COMPLETE,"[0.7916666666666666, 0.7301587301587302, 0.7361111111111112, 0.7301587301587302]","[0.         0.         0.00424233 0.00238294 0.00162379 0.0035577
 0.00235068 0.00211752 0.00453969 0.00507815 0.00098448 0.00827801
 0.         0.         0.00419848 0.         0.00236859 0.00503222
 0.00698734 0.01515973 0.02311518 0.10411625 0.00952969 0.0120042
 0.01014639 0.01989604 0.00694371 0.02020801 0.         0.01688002
 0.03923793 0.         0.0538049  0.00158597 0.00433162 0.00098092
 0.         0.00831939 0.01109603 0.00332266 0.17740038 0.04672836
 0.00510593 0.00224765 0.00357572 0.06971111 0.04613026 0.11451124
 0.00299918 0.09211956 0.         0.00281612 0.01608451 0.00614944]"
432,432,0.7470238095238095,2024-01-09 04:15:48.393212,2024-01-09 04:15:56.192915,0 days 00:00:07.799703,False,absolute_error,0.006536828582014375,39,0.15749797386039843,4,0.00887782735999296,3,17,165,COMPLETE,,
272,272,0.7470238095238095,2024-01-09 03:50:36.083973,2024-01-09 03:50:50.227138,0 days 00:00:14.143165,False,absolute_error,0.004977924527327934,39,0.23103382199205916,16,0.008726465868448876,4,18,156,COMPLETE,,
1116,1116,0.7465277777777778,2024-01-09 10:57:48.781187,2024-01-09 10:57:55.943850,0 days 00:00:07.162663,False,absolute_error,0.01664200647500934,36,0.24479878209066047,4,0.009809954892381099,3,18,142,COMPLETE,"[0.7777777777777778, 0.6825396825396826, 0.763888888888889, 0.7619047619047619]","[0.00238279 0.         0.00416127 0.00873164 0.00380406 0.0026586
 0.007957   0.00324831 0.00595439 0.0034019  0.00496316 0.00859983
 0.00390008 0.0003973  0.01192455 0.00063709 0.00218685 0.0061777
 0.00351682 0.0134184  0.02596596 0.07832191 0.00802127 0.00874815
 0.01236086 0.00334857 0.00996789 0.01168489 0.00105507 0.00901938
 0.04336184 0.00098258 0.04786694 0.00649616 0.00412391 0.00293802
 0.         0.00655755 0.01283612 0.         0.17975116 0.02812886
 0.00467051 0.00534066 0.00545592 0.07495183 0.04368822 0.12723157
 0.01664731 0.090527   0.         0.00268886 0.02014368 0.00909564]"
1951,1951,0.7465277777777778,2024-01-09 13:14:17.615342,2024-01-09 13:14:24.581179,0 days 00:00:06.965837,False,absolute_error,0.014014598612161764,41,0.2526668135694281,24,0.002068387023869545,2,18,83,COMPLETE,"[0.7916666666666666, 0.6825396825396826, 0.75, 0.7619047619047619]","[5.09873559e-03 0.00000000e+00 5.92405808e-03 6.49271440e-03
 4.58114181e-03 2.92464872e-04 4.12379160e-03 1.85562300e-03
 1.74214053e-03 3.74570142e-03 5.29993461e-03 7.91478784e-03
 2.54474697e-03 1.59874287e-04 1.92543598e-02 0.00000000e+00
 1.76847945e-03 2.90596072e-03 4.77277897e-03 1.57223631e-02
 1.38171704e-02 8.68485074e-02 7.04178238e-03 5.36118651e-03
 4.67715901e-03 4.66733409e-03 1.74188298e-02 1.16651856e-02
 0.00000000e+00 1.21972339e-02 4.54066828e-02 6.93565628e-04
 4.73002770e-02 7.57965533e-03 2.64292090e-03 3.23447311e-03
 0.00000000e+00 4.33698030e-03 3.84739557e-03 0.00000000e+00
 1.65650395e-01 3.83673367e-02 1.16167133e-02 7.39778192e-03
 1.32101806e-02 7.36036874e-02 4.68890357e-02 1.24801802e-01
 1.56907950e-02 9.59926816e-02 0.00000000e+00 3.62958940e-03
 1.35984730e-02 1.66155312e-02]"
316,316,0.746031746031746,2024-01-09 03:59:44.749545,2024-01-09 03:59:52.543325,0 days 00:00:07.793780,False,absolute_error,0.008295232522469883,43,0.26579590809594494,21,0.009372846420381855,2,19,82,COMPLETE,,
536,536,0.746031746031746,2024-01-09 04:31:09.426150,2024-01-09 04:31:18.405760,0 days 00:00:08.979610,False,absolute_error,0.006297959412192363,14,0.22369758681344823,9,0.004600766455416307,2,18,88,COMPLETE,,
1614,1614,0.7455357142857142,2024-01-09 12:19:34.775262,2024-01-09 12:19:44.638693,0 days 00:00:09.863431,False,absolute_error,0.00595787167096222,34,0.24016118034201517,17,0.01851155812778251,3,16,75,COMPLETE,"[0.7083333333333333, 0.746031746031746, 0.75, 0.7777777777777778]","[0.         0.00101938 0.00367155 0.00861119 0.00412515 0.00446516
 0.01671684 0.00101704 0.00488401 0.00166797 0.00113065 0.00765581
 0.00124566 0.         0.0040212  0.         0.         0.01467552
 0.00592018 0.01398291 0.01256009 0.09258891 0.00985563 0.00075701
 0.01446963 0.02373099 0.00412201 0.02119505 0.00220738 0.00509631
 0.04100507 0.00935617 0.05118731 0.00575582 0.00190471 0.00182703
 0.0008668  0.0050542  0.00810032 0.00462336 0.10988084 0.03823109
 0.00331987 0.00638215 0.00599557 0.08812801 0.05884331 0.12225257
 0.02416632 0.10781069 0.00264271 0.00213916 0.01472378 0.00440992]"
1658,1658,0.7440476190476191,2024-01-09 12:29:05.210449,2024-01-09 12:29:29.216539,0 days 00:00:24.006090,False,absolute_error,0.0012832750667827765,41,0.22858299281221464,19,0.004835446789668937,3,19,166,COMPLETE,"[0.7777777777777777, 0.7142857142857143, 0.7222222222222223, 0.7619047619047619]","[0.00017277 0.00072998 0.00277125 0.0062469  0.00337896 0.00424605
 0.00888262 0.00146593 0.00469655 0.00609296 0.00115437 0.01187741
 0.00171022 0.         0.00581985 0.00089107 0.00216291 0.00497667
 0.00499435 0.01207765 0.02532508 0.09748335 0.01237027 0.0113222
 0.01077351 0.01702793 0.01056553 0.01461137 0.00108041 0.01376532
 0.03723301 0.00164752 0.04936364 0.00398195 0.00727632 0.0025745
 0.00162979 0.00862481 0.01229751 0.0027149  0.16810988 0.04175952
 0.00584701 0.00174601 0.00580016 0.06030554 0.04915136 0.1127142
 0.01553231 0.09203863 0.00041285 0.00403666 0.01102016 0.00550831]"
349,349,0.7440476190476191,2024-01-09 04:04:14.724188,2024-01-09 04:04:26.235047,0 days 00:00:11.510859,False,absolute_error,0.005922333646032915,40,0.24823733632972267,21,0.007466062419245663,2,17,73,COMPLETE,,
321,321,0.7440476190476191,2024-01-09 04:00:23.736801,2024-01-09 04:00:36.395726,0 days 00:00:12.658925,False,absolute_error,0.007562903087609661,43,0.26475730485124527,30,0.016971346993198733,2,19,90,COMPLETE,,
547,547,0.7440476190476191,2024-01-09 04:32:19.876012,2024-01-09 04:32:24.745566,0 days 00:00:04.869554,False,absolute_error,0.059788484784417645,18,0.23314270058221004,91,0.0013619766633728731,1,19,90,COMPLETE,,
91,91,0.7440476190476191,2024-01-09 03:28:40.028536,2024-01-09 03:28:47.895438,0 days 00:00:07.866902,False,absolute_error,0.041271482142131756,18,0.24073582619798065,13,0.005072941245193018,3,20,154,COMPLETE,,
219,219,0.7440476190476191,2024-01-09 03:44:48.313067,2024-01-09 03:44:55.611785,0 days 00:00:07.298718,False,absolute_error,0.05995248525935374,39,0.2223064165037364,17,0.005470643166655555,4,18,163,COMPLETE,,
1624,1624,0.744047619047619,2024-01-09 12:20:52.395313,2024-01-09 12:21:01.506091,0 days 00:00:09.110778,False,absolute_error,0.01885501714993351,36,0.22353131427276812,19,0.004989043241682972,4,20,163,COMPLETE,"[0.7777777777777777, 0.6984126984126984, 0.7222222222222222, 0.7777777777777778]","[0.00119225 0.         0.00117265 0.00485316 0.00368353 0.00417055
 0.01278768 0.00319829 0.00385663 0.00407963 0.         0.01106506
 0.00260714 0.00195082 0.00522585 0.00039534 0.00657559 0.00519697
 0.00549464 0.01188483 0.02240076 0.10402362 0.01643273 0.0096815
 0.01668548 0.01863178 0.00654611 0.01694293 0.00139468 0.0158857
 0.04303026 0.         0.06206167 0.00386651 0.00424313 0.0017381
 0.0005888  0.00839235 0.0081749  0.00368916 0.1726013  0.03491962
 0.00678288 0.         0.00232408 0.06482661 0.04473562 0.11740599
 0.00403896 0.07518532 0.         0.00438413 0.01317181 0.00582289]"
1080,1080,0.7435515873015872,2024-01-09 10:52:07.760202,2024-01-09 10:52:16.534513,0 days 00:00:08.774311,False,absolute_error,0.006442869719227677,27,0.23248232333127172,9,0.021995163643672013,3,18,79,COMPLETE,"[0.736111111111111, 0.6984126984126984, 0.7777777777777777, 0.7619047619047619]","[0.         0.         0.00265912 0.00166609 0.00315198 0.01126879
 0.00759908 0.00223239 0.00686737 0.00644031 0.         0.00330318
 0.         0.         0.00384635 0.         0.         0.00834795
 0.00423391 0.01236684 0.01068967 0.1194987  0.010789   0.00174524
 0.00699923 0.01649215 0.00541163 0.02836505 0.         0.01614221
 0.03291708 0.00259127 0.04711462 0.0037134  0.00686277 0.
 0.         0.01450577 0.01053158 0.00416235 0.14961669 0.03135673
 0.00759463 0.         0.00268731 0.07882927 0.05936128 0.11909408
 0.01681298 0.10262488 0.         0.00265912 0.01055925 0.00628871]"
1046,1046,0.7435515873015872,2024-01-09 10:45:00.347828,2024-01-09 10:45:14.369236,0 days 00:00:14.021408,False,absolute_error,0.00837646524818943,39,0.17901351427974327,13,0.009482034433985757,4,17,168,COMPLETE,"[0.7777777777777777, 0.6666666666666666, 0.7361111111111112, 0.7936507936507936]","[0.         0.         0.00118384 0.00877176 0.00223334 0.00887867
 0.01564062 0.00330567 0.00872254 0.00472824 0.00259436 0.00842326
 0.         0.00781246 0.00677703 0.00147649 0.00145586 0.00482688
 0.01039005 0.00530351 0.06142739 0.08491367 0.01087789 0.01155626
 0.00839986 0.018321   0.00369138 0.00351405 0.00071818 0.00775423
 0.05771407 0.00285681 0.04975084 0.00912943 0.00237041 0.00562842
 0.00929762 0.         0.02903206 0.0032974  0.15858704 0.02632361
 0.01235414 0.00399785 0.00618335 0.05059207 0.04469899 0.10326063
 0.01243573 0.05834666 0.00388104 0.0020006  0.02256397 0.01199879]"
231,231,0.7435515873015872,2024-01-09 03:45:54.438353,2024-01-09 03:45:59.343560,0 days 00:00:04.905207,False,absolute_error,0.05081072777924223,38,0.22663030598061404,16,0.0035369084899678975,4,18,93,COMPLETE,,
229,229,0.7425595238095237,2024-01-09 03:45:44.796171,2024-01-09 03:45:49.244625,0 days 00:00:04.448454,False,absolute_error,0.05675748464440359,38,0.22379257931509197,13,0.002416027195145432,4,18,92,COMPLETE,,
97,97,0.7420634920634921,2024-01-09 03:29:31.759004,2024-01-09 03:29:38.559993,0 days 00:00:06.800989,False,absolute_error,0.04636094636528496,24,0.2740538609787593,3,0.0063033225003079766,2,19,192,COMPLETE,,
399,399,0.7410714285714286,2024-01-09 04:11:41.334369,2024-01-09 04:11:47.962808,0 days 00:00:06.628439,False,absolute_error,0.011056505829065219,37,0.217663727904979,18,0.010859673098304943,4,17,63,COMPLETE,,
140,140,0.7410714285714286,2024-01-09 03:34:59.737435,2024-01-09 03:35:07.780823,0 days 00:00:08.043388,False,absolute_error,0.0562598364134573,13,0.14829962867284327,23,0.0017775740418466825,3,19,184,COMPLETE,,
72,72,0.7410714285714286,2024-01-09 03:26:20.127615,2024-01-09 03:26:29.184276,0 days 00:00:09.056661,False,absolute_error,0.022654883230969976,48,0.24054596309970494,5,0.007218244667206121,2,18,172,COMPLETE,,
