,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state,fold_aucs,feature_importances
541,541,0.5811425264550265,2024-01-09 01:57:39.458464,2024-01-09 01:57:47.935433,0 days 00:00:08.476969,True,squared_error,0.010743151869333334,35,0.09064591547628138,28,0.0019375573561113573,20,19,102,COMPLETE,"[0.6567460317460317, 0.4444444444444445, 0.6840277777777777, 0.5393518518518519]","[0.01651982 0.03505501 0.01550337 0.00709206 0.0095767  0.01632029
 0.01780959 0.01503362 0.00343686 0.05340956 0.01953436 0.01175735
 0.01348867 0.02160394 0.01557309 0.00700861 0.01251371 0.05672146
 0.00598602 0.02561742 0.00835766 0.03526933 0.01309714 0.01747296
 0.02206061 0.01197197 0.00150629 0.03129347 0.01399461 0.00757941
 0.02076732 0.00942831 0.02530857 0.00984206 0.03385828 0.02094057
 0.05209262 0.03359187 0.01243018 0.01792453 0.00988497 0.01318141
 0.00817533 0.01661265 0.02263335 0.01674992 0.01076589 0.007885
 0.00628031 0.03980135 0.01464698 0.01464998 0.01716715 0.02321644]"
547,547,0.5806782916157917,2024-01-09 01:58:41.651928,2024-01-09 01:58:50.699216,0 days 00:00:09.047288,True,squared_error,0.008400516439507481,35,0.08889714706000638,31,0.0020071684945134516,20,19,105,COMPLETE,"[0.623015873015873, 0.45085470085470086, 0.6979166666666667, 0.5509259259259259]","[0.01603017 0.03776705 0.02197185 0.00673538 0.00917484 0.01550049
 0.01726844 0.02012329 0.00964427 0.05149917 0.0156125  0.01137033
 0.01748945 0.02089072 0.01537329 0.01188598 0.01237321 0.0561052
 0.00582476 0.02706205 0.00371418 0.03415786 0.01229025 0.01670862
 0.0268801  0.01153303 0.00134193 0.02746534 0.01374864 0.00754622
 0.02063277 0.00910641 0.01946891 0.00968627 0.03279406 0.0200772
 0.05090211 0.03758713 0.01235413 0.01778241 0.00961679 0.01269096
 0.00782829 0.01620482 0.02569453 0.01628364 0.01053561 0.0078457
 0.00591414 0.03882713 0.01423121 0.00920277 0.01710726 0.02253714]"
595,595,0.5803221662596663,2024-01-09 02:06:28.933418,2024-01-09 02:06:43.239679,0 days 00:00:14.306261,True,squared_error,0.0028751217213817347,31,0.09246336481371249,27,0.0019212081934718473,20,11,101,COMPLETE,"[0.623015873015873, 0.46794871794871795, 0.6770833333333333, 0.5532407407407408]","[0.01072132 0.03213089 0.02045263 0.00679061 0.00941349 0.01063536
 0.01792231 0.01234459 0.01015725 0.05293308 0.02695237 0.0146874
 0.01433538 0.0174234  0.01624694 0.01047555 0.01325443 0.0556257
 0.01192307 0.02202382 0.00625618 0.04024969 0.01022389 0.01701583
 0.0279737  0.01187521 0.00417552 0.02807074 0.01064393 0.00494005
 0.02216844 0.01709396 0.02303035 0.01034689 0.03391759 0.02060366
 0.04772555 0.03454849 0.01307006 0.02129753 0.01012111 0.00593345
 0.01081097 0.0140617  0.02221912 0.01628136 0.0110804  0.00836072
 0.00582122 0.04045773 0.01476877 0.00723694 0.01836314 0.02280654]"
240,240,0.5799151658526659,2024-01-09 01:05:57.093300,2024-01-09 01:06:04.968707,0 days 00:00:07.875407,True,squared_error,0.0132515464357197,37,0.09093308249584738,22,4.1057139801824356e-05,19,19,97,COMPLETE,"[0.6765873015873016, 0.4358974358974359, 0.6770833333333334, 0.5300925925925926]","[0.00851375 0.02979747 0.01254057 0.00936108 0.00966371 0.01694345
 0.02111551 0.01295506 0.00612465 0.04788656 0.00741763 0.00930194
 0.01432218 0.02036699 0.01495004 0.00548383 0.0105738  0.04947202
 0.01703287 0.03546833 0.01592017 0.03529574 0.01110883 0.01536737
 0.01417865 0.01614629 0.0015579  0.02649354 0.01577516 0.00414202
 0.02395674 0.01634795 0.01497639 0.00740515 0.03873979 0.02041072
 0.0436702  0.03762572 0.01066535 0.03102486 0.00284395 0.01420194
 0.00738074 0.0188091  0.02528436 0.02863733 0.01282707 0.00513186
 0.         0.04855677 0.01118974 0.0142962  0.02164146 0.02909949]"
213,213,0.5794572903947903,2024-01-09 01:01:52.137867,2024-01-09 01:02:02.326040,0 days 00:00:10.188173,True,squared_error,0.006298696354055264,47,0.07952418823871628,25,0.0038961796521556676,20,18,103,COMPLETE,"[0.6309523809523809, 0.4658119658119658, 0.6840277777777778, 0.537037037037037]","[0.01638463 0.03795139 0.02121253 0.00684203 0.0102958  0.01581451
 0.01822289 0.01494745 0.00981629 0.0549719  0.01590912 0.01158493
 0.01428664 0.02123572 0.01567994 0.00714135 0.01268832 0.05896259
 0.00595965 0.02756173 0.00464922 0.03239022 0.01242427 0.01339535
 0.0274007  0.01176271 0.00137744 0.02987162 0.01400248 0.00797455
 0.02161497 0.00928523 0.01988382 0.00993885 0.03341711 0.02108654
 0.05446761 0.03356004 0.0107495  0.01700345 0.00984019 0.01298072
 0.00612797 0.01656503 0.02622883 0.01598868 0.01075809 0.00682956
 0.0059839  0.04003685 0.01450932 0.00939189 0.01748652 0.02354735]"
459,459,0.5794541107041107,2024-01-09 01:41:49.303138,2024-01-09 01:41:59.664992,0 days 00:00:10.361854,True,friedman_mse,0.005922230233998077,39,0.08436256928968723,25,0.012593671600398391,19,13,105,COMPLETE,"[0.6646825396825398, 0.44017094017094016, 0.6875, 0.5254629629629629]","[0.01082355 0.03208564 0.02411217 0.00854757 0.00877781 0.01523403
 0.02374499 0.01745083 0.01202392 0.04151773 0.01538161 0.0086521
 0.0215811  0.01874191 0.01400875 0.00776442 0.00989698 0.04818561
 0.01591029 0.02536166 0.01260205 0.03247992 0.01013954 0.01579099
 0.0195558  0.0147838  0.00409315 0.03113712 0.01487076 0.00401202
 0.02239579 0.01513616 0.01398832 0.01104078 0.03221576 0.01850982
 0.04507893 0.03764054 0.01013303 0.03385935 0.0089678  0.01278201
 0.00665804 0.01463434 0.02333721 0.01824393 0.01189521 0.00495209
 0.00619372 0.0450816  0.01026213 0.01554245 0.02042444 0.02175871]"
830,830,0.5793205636955636,2024-01-09 02:44:50.391658,2024-01-09 02:44:58.837723,0 days 00:00:08.446065,True,friedman_mse,0.010529443814456174,38,0.09007087780270003,72,0.0970649149720248,20,20,102,COMPLETE,"[0.6507936507936507, 0.44658119658119655, 0.6805555555555556, 0.5393518518518519]","[0.01646524 0.03545594 0.01546582 0.00712203 0.00958011 0.0163238
 0.01783379 0.015001   0.00374176 0.05743722 0.01956234 0.01175451
 0.01357835 0.02164575 0.01553598 0.00704631 0.01243286 0.05018326
 0.01203667 0.02561952 0.00837616 0.03495247 0.01319138 0.01747505
 0.02212051 0.01196232 0.00150081 0.02756794 0.01400389 0.00756875
 0.02068704 0.00942314 0.025388   0.00978655 0.03698005 0.02048492
 0.05298055 0.03360471 0.01239457 0.01794388 0.00988041 0.01315114
 0.0081298  0.01656945 0.02274118 0.01686787 0.01073214 0.00786412
 0.00631205 0.03660627 0.014648   0.01461814 0.01713495 0.02252952]"
419,419,0.5788277116402116,2024-01-09 01:32:39.821186,2024-01-09 01:32:56.632314,0 days 00:00:16.811128,True,squared_error,0.0026310355984634102,42,0.0805461446776721,18,0.0022486002455280054,20,15,112,COMPLETE,"[0.6011904761904762, 0.4722222222222222, 0.7048611111111112, 0.5370370370370371]","[0.00965324 0.03298223 0.02419455 0.00778829 0.01289332 0.0094946
 0.01614624 0.01117311 0.00919351 0.04922886 0.0227337  0.01963581
 0.012952   0.0156108  0.01477587 0.01397477 0.01209873 0.05598325
 0.02238281 0.01975178 0.01987956 0.03365005 0.00901349 0.0152298
 0.03142572 0.01067804 0.01059264 0.02775167 0.00951267 0.00453391
 0.02414706 0.01546632 0.02740626 0.00944    0.03049401 0.01325603
 0.04563683 0.03123789 0.0035197  0.02166501 0.00915994 0.0052456
 0.00986177 0.01262519 0.02298577 0.0146686  0.01005349 0.01448806
 0.00861848 0.03851431 0.01329917 0.00655486 0.01674453 0.02999611]"
815,815,0.5782839845339846,2024-01-09 02:42:29.997049,2024-01-09 02:42:38.875810,0 days 00:00:08.878761,True,friedman_mse,0.010491158515746429,38,0.08404817502719485,79,0.09290930877684743,19,10,108,COMPLETE,"[0.6607142857142857, 0.44871794871794873, 0.6875, 0.5162037037037037]","[0.01059484 0.03131869 0.02353358 0.00841724 0.00703116 0.01515615
 0.02019655 0.01456901 0.01243267 0.05168745 0.00971717 0.01804238
 0.02039034 0.01833886 0.01335022 0.00754081 0.00945817 0.04686517
 0.0186235  0.02764461 0.01987663 0.03167368 0.0100005  0.01555804
 0.0208784  0.01450608 0.00140002 0.0253923  0.01420123 0.00372434
 0.02146777 0.01477961 0.01637715 0.00665041 0.03478989 0.01832167
 0.04310511 0.03486348 0.00954703 0.03264527 0.00871615 0.01265789
 0.00665713 0.01684211 0.02269327 0.01958996 0.01151907 0.01233356
 0.00934186 0.04158521 0.01003173 0.01283989 0.01938439 0.02114057]"
242,242,0.5782553673178673,2024-01-09 01:06:12.560468,2024-01-09 01:06:20.965557,0 days 00:00:08.405089,True,squared_error,0.011758892427463084,37,0.0810984873223561,23,0.0022300647394274025,20,19,98,COMPLETE,"[0.6448412698412698, 0.44017094017094016, 0.6840277777777778, 0.5439814814814815]","[0.01402631 0.03142643 0.01623714 0.00733536 0.00998905 0.01702965
 0.01852917 0.01574254 0.00363997 0.05552435 0.01297611 0.01220641
 0.01391927 0.02234756 0.01623158 0.00724358 0.01316554 0.05915523
 0.00627012 0.02661517 0.00863119 0.03673491 0.01340634 0.01816281
 0.01586211 0.01248615 0.00158137 0.02594987 0.01454966 0.00791378
 0.02188407 0.00981074 0.02616659 0.01037843 0.03531081 0.02239594
 0.05386959 0.03496164 0.01303007 0.01239021 0.01034348 0.01377248
 0.00850013 0.01735797 0.02363831 0.01745278 0.01124666 0.00819048
 0.         0.04176245 0.01521464 0.0153357  0.01796422 0.02413386]"
165,165,0.5781313593813594,2024-01-09 00:52:50.158426,2024-01-09 00:53:00.122578,0 days 00:00:09.964152,True,squared_error,0.007831647196885396,37,0.08210066472130173,23,0.00019887521113017828,19,11,104,COMPLETE,"[0.6547619047619048, 0.4401709401709402, 0.6875, 0.5300925925925926]","[0.01091823 0.03239618 0.02437297 0.00860839 0.00885541 0.01591416
 0.01957401 0.01768492 0.01162368 0.0418379  0.01552341 0.00873387
 0.02173167 0.01891011 0.01419538 0.0051616  0.01004099 0.04866434
 0.0160847  0.02560555 0.01269016 0.0327751  0.01020025 0.01592751
 0.01972486 0.014908   0.00131909 0.03145254 0.01499243 0.00405813
 0.02265631 0.01525322 0.01408036 0.0111705  0.03250211 0.01868304
 0.04547492 0.03543953 0.01025531 0.03416467 0.0090428  0.01291957
 0.00670937 0.01762827 0.02360376 0.01845371 0.01202135 0.00500392
 0.00623273 0.04548598 0.01037486 0.01570818 0.02067504 0.02197495]"
788,788,0.5779151404151405,2024-01-09 02:37:41.250435,2024-01-09 02:37:54.128060,0 days 00:00:12.877625,True,friedman_mse,0.0032608017422647213,39,0.08871686333284086,20,0.09969336977264953,20,10,95,COMPLETE,"[0.6428571428571429, 0.44658119658119655, 0.6736111111111112, 0.548611111111111]","[0.00816578 0.03390012 0.02173505 0.00717676 0.01001713 0.01165795
 0.01935112 0.01203892 0.00415681 0.05183186 0.02229452 0.01558617
 0.01506613 0.01827423 0.01725341 0.00786505 0.01427161 0.0549542
 0.02406917 0.02338584 0.00656063 0.03951031 0.01067357 0.01807461
 0.02240394 0.01263769 0.00439174 0.02600649 0.01119446 0.00527071
 0.0238776  0.01864861 0.02941589 0.01116009 0.03588033 0.01576992
 0.03530903 0.03674367 0.01399227 0.01983793 0.00301108 0.0062994
 0.01162029 0.01492653 0.02373307 0.01730663 0.01184491 0.00886456
 0.         0.04257552 0.01566551 0.00768319 0.01963128 0.0264267 ]"
237,237,0.5773141788766789,2024-01-09 01:05:33.912065,2024-01-09 01:05:41.989472,0 days 00:00:08.077407,True,squared_error,0.012441551968655007,37,0.0909933429528177,25,0.0027253420363152043,19,19,99,COMPLETE,"[0.6845238095238095, 0.4337606837606838, 0.6631944444444444, 0.5277777777777778]","[0.00836136 0.02877741 0.01796528 0.00919162 0.00949091 0.01686495
 0.02116676 0.01262363 0.01570368 0.0478848  0.00725732 0.01368929
 0.01809848 0.02010737 0.01451928 0.00535973 0.01036242 0.04855269
 0.01665315 0.03022402 0.01557836 0.03414607 0.01089529 0.01414797
 0.01388272 0.01581172 0.0015478  0.02459881 0.01567673 0.00432263
 0.02352789 0.01607963 0.02016894 0.00725117 0.03851089 0.01999589
 0.0457915  0.03683487 0.01042872 0.03032835 0.01009164 0.01390856
 0.00723006 0.01840899 0.02059807 0.0233309  0.0125544  0.00501227
 0.         0.0478723  0.01095636 0.01352534 0.02114941 0.02298159]"
738,738,0.5768276862026862,2024-01-09 02:30:07.303561,2024-01-09 02:30:19.332619,0 days 00:00:12.029058,True,friedman_mse,0.0044182940091999695,35,0.07722987069537102,26,0.07465738028078964,20,12,99,COMPLETE,"[0.6369047619047619, 0.4551282051282052, 0.6875, 0.5277777777777778]","[0.00779593 0.03275751 0.02074414 0.00693746 0.00961339 0.01119534
 0.01863469 0.01257916 0.01034983 0.05404503 0.02329518 0.01499167
 0.01463584 0.01770925 0.01652095 0.01067792 0.01355299 0.05646221
 0.01217886 0.02244703 0.00635851 0.0408208  0.01039886 0.01735769
 0.02157473 0.01210419 0.00425156 0.0286669  0.01085538 0.00504347
 0.02269245 0.0178649  0.02343775 0.01059164 0.03439864 0.0205114
 0.04944165 0.03523545 0.0133471  0.02170917 0.01036651 0.00603549
 0.01101316 0.01436897 0.02267693 0.01659637 0.01129876 0.00852319
 0.         0.0409399  0.01506404 0.00736576 0.01874317 0.02322112]"
271,271,0.5766051078551079,2024-01-09 01:10:06.651123,2024-01-09 01:10:15.253101,0 days 00:00:08.601978,True,friedman_mse,0.011545793398760041,46,0.08460757476843739,28,0.004950763692141357,19,20,102,COMPLETE,"[0.6646825396825398, 0.43803418803418803, 0.6805555555555556, 0.5231481481481481]","[0.0111924  0.03318555 0.01774222 0.00450702 0.00742327 0.01606792
 0.02009195 0.01219352 0.01317087 0.05070974 0.010279   0.00885991
 0.01763212 0.01945673 0.01338741 0.00524707 0.00989462 0.04693057
 0.01808196 0.03370402 0.01472043 0.03351169 0.01066356 0.01647071
 0.02028776 0.01537855 0.00146517 0.02512919 0.01502652 0.00393368
 0.02258381 0.01558585 0.02047551 0.00702161 0.03672849 0.01936422
 0.04588222 0.03425928 0.01011271 0.03463902 0.00912521 0.01338233
 0.00706441 0.01785578 0.02397813 0.02083414 0.01219272 0.00490706
 0.00655765 0.04403053 0.01061179 0.01355539 0.02048256 0.02242443]"
284,284,0.5762871387871388,2024-01-09 01:11:50.327347,2024-01-09 01:11:58.166440,0 days 00:00:07.839093,True,friedman_mse,0.012785574835696261,40,0.08720770881345064,26,0.0023638512627433294,19,19,98,COMPLETE,"[0.6765873015873015, 0.4294871794871795, 0.6736111111111112, 0.5254629629629629]","[0.00843618 0.02948801 0.01853323 0.00927432 0.00957067 0.01676107
 0.02095986 0.01278767 0.00605797 0.04742442 0.00733659 0.01382449
 0.01827802 0.02017437 0.01473412 0.00542067 0.01047946 0.0490271
 0.01685052 0.03051676 0.01380745 0.03495193 0.01098953 0.01712191
 0.01402247 0.0159723  0.0015493  0.02622243 0.01562233 0.00409815
 0.02376614 0.01620907 0.0204068  0.00732403 0.03840023 0.02019413
 0.04733676 0.03723435 0.01055014 0.03068027 0.00955826 0.01405072
 0.00730267 0.01860651 0.02024953 0.02214847 0.01269078 0.00507049
 0.         0.04804352 0.01107352 0.0141499  0.02140904 0.02325139]"
126,126,0.5751265516890517,2024-01-09 00:46:05.379160,2024-01-09 00:46:17.783751,0 days 00:00:12.404591,True,squared_error,0.005541875976302373,42,0.07671088453919102,22,0.007659297420765541,19,11,111,COMPLETE,"[0.6547619047619048, 0.45940170940170943, 0.6423611111111112, 0.5439814814814815]","[0.0111805  0.03523605 0.01968777 0.00687649 0.00862873 0.01892963
 0.02585668 0.00971404 0.00369247 0.0414887  0.0161345  0.01133862
 0.01967453 0.01709609 0.01088604 0.00784336 0.00855453 0.0750183
 0.00591683 0.02837913 0.01460932 0.02065985 0.01098397 0.01702942
 0.03548271 0.01633846 0.00980392 0.02511993 0.01941045 0.
 0.02233313 0.02414266 0.02154297 0.00919967 0.03168157 0.02057463
 0.04564182 0.02669338 0.01372503 0.02461422 0.00980392 0.00479662
 0.         0.00980392 0.01692972 0.01337516 0.01090137 0.00980392
 0.0097686  0.04940181 0.0129524  0.00482403 0.01936699 0.03655143]"
837,837,0.575091575091575,2024-01-09 02:45:44.625107,2024-01-09 02:45:52.960944,0 days 00:00:08.335837,True,friedman_mse,0.009914256549128987,38,0.08804123168238308,79,0.03245547154050135,20,20,99,COMPLETE,"[0.6507936507936508, 0.4273504273504273, 0.6805555555555555, 0.5416666666666666]","[0.01382818 0.03153997 0.01589961 0.00730455 0.00988817 0.01684777
 0.01862641 0.01550589 0.0038943  0.05503458 0.01643066 0.01210105
 0.01389092 0.02218668 0.01599937 0.00720557 0.01294334 0.05821272
 0.00617881 0.02636196 0.00857186 0.0360493  0.01339766 0.0179843
 0.01577385 0.01235087 0.00156255 0.03187852 0.01441353 0.0078176
 0.02157204 0.00971386 0.02597957 0.01020629 0.03472851 0.02112666
 0.05427188 0.03461994 0.0128437  0.01328692 0.01023456 0.01358901
 0.00837396 0.0171416  0.02336081 0.01834916 0.01109703 0.00808749
 0.         0.04063532 0.01506875 0.0151352  0.0177248  0.0231724 ]"
