,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
0,wSMI_1_mean,-45.3732023371294,96.7464046742588,3.365094755511067,,,,,,,,,0.47019436851746466,0.9672,0.30178571428571427,0.20061687392151442,0.8954,0.4311942959001783,0.2426223370156117,0.9504,-0.14548378352745633,0.2815378105672805,0.5004314285714285,[0.41071429 0.53928571 0.72678571 ... 0.41071429 0.47321429 0.47678571],0.5573424778966565,[0.593295   0.49802768 0.5938756  ... 0.68781499 0.5457971  0.62095694],0.036807441792188346,"[-0.11845756  0.11525755  0.18094101 ...  0.05251467  0.05533597
 -0.04487663]",0.9006235746614957,p > 0.05,1.0,p > 0.05,0.9122943396226415,p > 0.05,0.9674,p > 0.05
1,wSMI_1_std,-44.10526522821487,94.21053045642974,0.8472172436225421,,,,,,,,,0.04731687965732018,0.0602,0.5863095238095238,0.054878240817219565,0.238,0.6181240981240982,0.1655397167471113,0.1084,0.1327613577849141,0.28081937725970435,0.5006414285714286,[0.47797619 0.41369048 0.52797619 ... 0.46369048 0.50297619 0.49702381],0.5592629185630181,[0.60318182 0.43749084 0.61643813 ... 0.52928571 0.47742103 0.52811176],-0.0022422825794488964,"[ 0.09864499 -0.17256456  0.11171688 ... -0.02756972 -0.12342621
 -0.06397516]",0.9006235746614957,p < 0.05 uncorrected,0.4212,p > 0.05,0.778235294117647,p > 0.05,0.64008,p > 0.05
2,wSMI_2_mean,-45.61444646154611,97.22889292309222,-0.9946488674528126,,,,,,,,,0.8857499047425073,0.4962,0.5005952380952381,0.074420236486049,0.0352,0.6334161490683231,0.08292462820190569,0.1926,0.009090909090909104,0.01818181818181821,0.49957452380952383,[0.49642857 0.55357143 0.48690476 ... 0.44642857 0.44642857 0.49642857],0.5613191858047578,[0.565      0.58       0.57159341 ... 0.59341615 0.58552129 0.53841615],-0.0416634027282603,"[-0.05705673  0.01480519  0.04712885 ...  0.03846154 -0.06888423
 -0.08216937]",0.9698408777254042,p > 0.05,0.8342181818181817,p > 0.05,0.778235294117647,p < 0.05 uncorrected,0.650025,p > 0.05
3,wSMI_2_std,-44.866224969227964,95.73244993845593,0.6873097887376748,,,,,,,,,0.1801083175525385,0.1926,0.5928571428571429,0.16778060987458182,0.4518,0.5856786350903997,0.11371944099260949,0.4068,0.020419489765948585,0.18888627326915972,0.5009058333333334,[0.54107143 0.39880952 0.50357143 ... 0.33630952 0.38214286 0.56369048],0.5703730615755372,[0.59939309 0.61296797 0.60498599 ... 0.5036326  0.46526611 0.59190624],-0.011921358952712659,"[ 0.05859949  0.02837342  0.05383639 ... -0.16899225 -0.1934757
  0.02671419]",0.9006235746614957,p > 0.05,0.650025,p > 0.05,0.778235294117647,p > 0.05,0.864,p > 0.05
4,wSMI_4_mean,-45.09735152890196,96.19470305780392,-4.282944042817673,,,,,,,,,0.338765449869583,0.4324,0.5101190476190476,0.07649678012579689,0.6362,0.5700280112044818,0.09372667894856256,0.3326,0.005703042298366911,0.08860169952725556,0.4996195238095237,[0.47916667 0.48511905 0.43511905 ... 0.46011905 0.48511905 0.52916667],0.5808300963936976,[0.57897436 0.58228906 0.56564103 ... 0.49376427 0.58432234 0.63798701],-0.016932355935783495,"[-0.02088355 -0.05984362 -0.01794704 ... -0.14069348  0.03564148
  0.04407972]",0.9006235746614957,p > 0.05,0.8260137931034481,p > 0.05,0.8506079999999999,p > 0.05,0.8550000000000001,p > 0.05
5,wSMI_4_std,-45.584786562899836,97.16957312579967,0.04604608527876491,,,,,,,,,0.8980008127087076,0.6912,0.4523809523809524,0.19471656533619972,0.5614,0.5733333333333334,0.1388844443733311,0.8644,-0.13165029225220742,0.26518314224713935,0.49897285714285716,[0.57261905 0.34761905 0.38571429 ... 0.46071429 0.53928571 0.36071429],0.5773699637759377,[0.565      0.57464912 0.48169935 ... 0.53362348 0.61309942 0.54995475],-0.024518214199431936,"[ 0.02119048 -0.06210551 -0.27396396 ... -0.10537985 -0.00096201
 -0.11443086]",0.9698408777254042,p > 0.05,0.9822315789473685,p > 0.05,0.7989230769230768,p > 0.05,0.9674,p > 0.05
6,wSMI_8_mean,-45.59940375329276,97.19880750658552,-0.8299370347290588,,,,,,,,,0.839549223171162,0.8114,0.4726190476190476,0.07681570104762203,0.4668,0.5957997557997559,0.11599297215421343,0.6342,-0.002025147435184138,0.10386298050617586,0.49995880952380956,[0.56904762 0.48095238 0.47738095 ... 0.50238095 0.54404762 0.49761905],0.5799938487206397,[0.51071429 0.59173049 0.63643494 ... 0.59204795 0.52397436 0.5200938 ],0.013952181292651127,"[ 0.06400768  0.03695603  0.03434022 ...  0.02105263 -0.02558225
 -0.03710684]",0.9698408777254042,p > 0.05,1.0,p > 0.05,0.778235294117647,p > 0.05,0.9012315789473684,p > 0.05
7,wSMI_8_std,-45.5366768041465,97.073353608293,0.2859079449258567,,,,,,,,,0.5335352104833755,1.0,0.4086309523809524,0.08872642288469558,0.1642,0.6245849802371541,0.10229914878963837,0.38,0.019999999999999973,0.039999999999999945,0.5005664285714286,[0.50386905 0.40863095 0.49613095 ... 0.49613095 0.59136905 0.59136905],0.572480952264409,[0.63010367 0.57027816 0.54422587 ... 0.51078431 0.64282297 0.49267677],-0.010411078553710262,"[-0.01266055 -0.14984848 -0.03898147 ... -0.08998779  0.15555605
  0.06781513]",0.9006235746614957,p > 0.05,1.0,p > 0.05,0.778235294117647,p > 0.05,0.8550000000000001,p > 0.05
8,p_e_1_mean,-45.47124914408504,96.94249828817009,-3.9507436649822667,,,,,,,,,0.5902068586110127,0.4066,0.5270833333333333,0.19410238783036973,0.3658,0.5912516469038208,0.15236543452067017,0.6294,-0.040000000000000036,0.08000000000000007,0.5003213095238096,[0.63541667 0.3514881  0.57291667 ... 0.44791667 0.6735119  0.3514881 ],0.5653114575652135,[0.63409091 0.58814695 0.57571429 ... 0.47156177 0.70413043 0.43671717],-0.005865808361352073,"[ 0.28206619 -0.00597143  0.03207814 ... -0.03232412  0.19166667
 -0.15150422]",0.9066189480895138,p > 0.05,0.8260137931034481,p > 0.05,0.778235294117647,p > 0.05,0.9012315789473684,p > 0.05
9,p_e_1_std,-44.64764450890747,95.29528901781494,-0.3370463483350808,,,,,,,,,0.4243211967921152,0.1886,0.5532738095238094,0.11176536403841514,0.8312,0.5545526695526696,0.1533157089897269,0.416,0.025122979958110015,0.2911881903787965,0.4998479761904762,[0.50446429 0.41636905 0.54196429 ... 0.45386905 0.54196429 0.54910714],0.594422813177908,[0.4468254  0.58431373 0.63619048 ... 0.61361738 0.60817805 0.60944444],0.003958187172246842,"[-0.0037937   0.05320212  0.06700601 ...  0.03570707 -0.02140291
 -0.07108879]",0.9006235746614957,p > 0.05,0.650025,p > 0.05,0.8800941176470589,p > 0.05,0.864,p > 0.05
