,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
10,p_e_2_mean,-99.98628059933606,205.9725611986721,6.612648281754712,,,,,,,,,0.27236921156575117,0.1212,0.5828423120089786,0.017312543307133728,0.0554,0.5709064327485379,0.10731930261765335,0.0002,0.20934771809852762,0.04900536429560808,0.49972735690235676,[0.45643939 0.52265713 0.51662458 ... 0.41715769 0.47734287 0.58284231],0.4311373062963112,[0.373653   0.42165899 0.40251912 ... 0.40671371 0.38907654 0.58063284],0.012874556285479417,"[-0.0297242   0.0493807  -0.00608045 ... -0.03683964 -0.03325021
  0.16291792]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.0108,p < 0.05 FDR corrected
11,p_e_2_std,-100.56399639569811,207.12799279139622,-0.010797086685137201,,,,,,,,,0.9735050426990896,0.7486,0.4872159090909091,0.03663538118568532,0.9218,0.35555555555555557,0.21998877636914813,0.8478,-0.029966944015196173,0.021437470490650565,0.49989003928170594,[0.48721591 0.51278409 0.53859778 ... 0.4903374  0.4903374  0.4903374 ],0.44466384336788706,[0.49362519 0.32948718 0.49849011 ... 0.43518519 0.48117594 0.39952381],0.01779111048186135,"[-0.00581961  0.04189287  0.05255876 ...  0.01426469  0.02534888
  0.02887972]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.919944,p > 0.05
12,p_e_4_mean,-100.56405474892415,207.1281094978483,0.48001775433065874,,,,,,,,,0.9660903767273546,0.8796,0.4792368125701459,0.029619850101900467,0.9048,0.33665407076605974,0.25582102915609367,0.844,-0.02032898820608316,0.04547527296874534,0.500299214365881,[0.47923681 0.51627385 0.47923681 ... 0.47923681 0.46801347 0.52076319],0.4610347630288017,[0.52285354 0.52381579 0.45192012 ... 0.37880592 0.26932447 0.52510721],0.013112978293254246,"[-0.02766462 -0.04130396  0.06222057 ...  0.02621555  0.02966798
  0.01311098]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.919944,p > 0.05
13,p_e_4_std,-100.56416889231241,207.12833778462482,-0.006890474588012799,,,,,,,,,0.9869803460739734,0.8872,0.41538650392817056,0.07374033262466378,0.997,0.24637681159420288,0.1751166083129648,0.9614,-0.11476963959113906,0.09270754131519053,0.5010429924242424,[0.4153865  0.47350238 0.52649762 ... 0.5846135  0.4153865  0.51839576],0.4651858324595034,[0.37569444 0.43052094 0.45885701 ... 0.55124131 0.41493193 0.48384239],0.027566957884055204,"[ 0.04528986 -0.02686915  0.11172107 ...  0.05014091 -0.07009472
  0.03453601]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.9795396226415094,p > 0.05
14,p_e_8_mean,-99.9536931151729,205.9073862303458,-9.391189064237889,,,,,,,,,0.2736031279289961,0.7416,0.4620686026936027,0.10365649642374797,0.985,0.23137254901960783,0.16921920792463857,0.5286,-0.007337488003693086,0.08015435180072722,0.4973356060606061,[0.51032898 0.3936062  0.48967102 ... 0.44186658 0.6063938  0.51032898],0.433657084395329,[0.30181087 0.33038229 0.35555556 ... 0.43189217 0.4298725  0.45696417],0.006750151928122325,"[-0.08333333 -0.04442758  0.04701034 ... -0.07588454  0.12156324
 -0.00701925]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
15,p_e_8_std,-100.46980694289395,206.9396138857879,0.10936299847237477,,,,,,,,,0.7653807458430558,0.252,0.5511188271604939,0.060181633841850705,0.489,0.42999619337647504,0.14422970522962741,0.0714,0.028574234092694367,0.07004342832458495,0.5005401795735129,[0.55111883 0.48939043 0.51060957 ... 0.44888117 0.56907618 0.48939043],0.42210183606750523,[0.3744716  0.45349406 0.32842377 ... 0.41634367 0.55747813 0.5352441 ],-0.029059976013667915,"[ 0.00079646 -0.05281699 -0.01546618 ... -0.06866229  0.02185492
  0.01808472]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.6426000000000001,p > 0.05
16,k_mean,-100.47463257649783,206.94926515299565,6.872889946287122,,,,,,,,,0.668027137026479,0.8764,0.46103395061728397,0.04586064388051057,0.21,0.5334125967928784,0.09009212408870917,0.6122,-0.009693053311793228,0.013708047454343427,0.4999287878787878,[0.45542228 0.54457772 0.53896605 ... 0.52837402 0.53896605 0.47723765],0.45480083788387055,[0.56858834 0.30913491 0.46157407 ... 0.54564153 0.4650463  0.37929894],0.008318076745594982,"[-0.01618674  0.03332439  0.11934808 ... -0.05796279  0.06005736
  0.00699316]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
17,k_std,-99.91544658598771,205.83089317197542,0.32075355398313776,,,,,,,,,0.37775975316222093,0.2424,0.5461735409652076,0.05789167061153999,0.9488,0.30921619293712316,0.23112134716111732,0.5134,-0.032537658743929186,0.058931299700538176,0.4994587892817059,[0.55066288 0.4616828  0.45382646 ... 0.53382786 0.4616828  0.45382646],0.4424619880241011,[0.38117284 0.41932575 0.44376138 ... 0.52050265 0.33088235 0.52050265],-0.00021978560480968778,"[ 0.07364028 -0.05461649 -0.07822309 ...  0.06528252 -0.07466871
 -0.02038454]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
18,se_mean,-100.50668187846618,207.01336375693236,-2.803657298881939,,,,,,,,,0.7337358172277632,0.754,0.4947215207631874,0.02895463881980648,0.9656,0.2883887468030691,0.2298898704739598,0.6564,-0.01038895695589633,0.04367926145269248,0.5000471731200897,[0.52726922 0.52726922 0.50527848 ... 0.50527848 0.49472152 0.49472152],0.447399200964569,[0.38689599 0.41573631 0.54670956 ... 0.3795904  0.44570707 0.45993702],0.0034072501840032546,"[-0.00088202  0.01907036 -0.0063457  ... -0.03562802 -0.02044038
  0.01080507]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
19,se_std,-100.07893589100985,206.1578717820197,0.2974362216356299,,,,,,,,,0.44088992945476374,0.2454,0.5406320145903479,0.053731447277563384,0.6588,0.4258320914058619,0.1738585476422744,0.201,0.05492349493075388,0.0469469296589288,0.4996295805274973,[0.4878823  0.48854868 0.5121177  ... 0.45936799 0.56420104 0.5121177 ],0.4522799410245083,[0.3752962  0.45003885 0.47288982 ... 0.43347629 0.53837251 0.50094697],0.017261547261177883,"[ 0.00991339  0.00633433  0.07208182 ... -0.09827007  0.03356371
 -0.01266034]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
20,msf_mean,-100.56404832032311,207.12809664064622,0.008270995555015384,,,,,,,,,0.99076660453162,1.0,0.39232603815937156,0.04542866637314954,0.9902,0.28151260504201686,0.2281580955483999,0.7486,-0.055173292558613696,0.051456947548797365,0.49899116161616164,[0.57175926 0.53822952 0.57175926 ... 0.50231481 0.60767396 0.60767396],0.45013574804880374,[0.5311934  0.41584264 0.51047411 ... 0.38787879 0.38963724 0.39032863],-0.003959521697029785,"[ 0.04044884 -0.00953076  0.05875594 ...  0.04200188  0.08306111
 -0.00764142]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8787913043478262,p > 0.05
21,msf_std,-100.37638041991248,206.75276083982496,0.1386206428913983,,,,,,,,,0.674622114430345,0.8696,0.4310991863075197,0.0748292788849082,0.7082,0.3877555656519764,0.1760195307725801,0.5394,-0.018128422540187206,0.017435163797613434,0.4994009399551067,[0.56890081 0.43109919 0.57700267 ... 0.43109919 0.46476922 0.57700267],0.43293057514835853,[0.41487641 0.45876575 0.60666158 ... 0.36608187 0.54923599 0.49328956],-0.007730795810676716,"[ 0.02095068  0.02266307  0.15809306 ... -0.03719769  0.00308267
  0.03127436]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
22,sef90_mean,-100.52274045639867,207.04548091279733,0.27935798213639096,,,,,,,,,0.7892394432589759,0.7524,0.48007856341189675,0.043653977383908554,0.4028,0.44004290219199377,0.15793879734572672,0.41,0.017512077294685957,0.0176469072417904,0.5000304152637486,[0.48007856 0.45538721 0.52609428 ... 0.47390572 0.48007856 0.45538721],0.427704511770576,[0.37776194 0.5041806  0.46350461 ... 0.41186436 0.42007412 0.55761947],0.004191459889239877,"[-0.08042027 -0.0789044  -0.06305767 ...  0.00912571 -0.04129232
 -0.03950392]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
23,sef90_std,-100.45391969095037,206.90783938190074,0.12613809940676035,,,,,,,,,0.7369452637605276,0.2412,0.5319163860830528,0.03374725175606252,0.947,0.33269889607917774,0.2550524876974857,0.4028,0.03822990311599894,0.05406524747485515,0.4995215768799102,[0.49950898 0.46808361 0.46808361 ... 0.4579826  0.50049102 0.5420174 ],0.4511427963979045,[0.44158403 0.36599306 0.51024693 ... 0.44097562 0.32809524 0.55044874],0.025826383705092614,"[ 0.0648498   0.          0.02957727 ...  0.00120773 -0.05929487
  0.05738804]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
24,sef95_mean,-100.49454447060585,206.9890889412117,0.5069056472835121,,,,,,,,,0.7186135641967766,0.6274,0.4837612233445567,0.04158087398270767,0.2056,0.5200648334451151,0.13213887985311068,0.196,0.05438184663536779,0.03848063163047514,0.5000960297418631,[0.48144641 0.48376122 0.53314394 ... 0.46917088 0.46685606 0.51623878],0.42774909062080496,[0.28912784 0.43195838 0.47767333 ... 0.48771465 0.32467532 0.30115157],0.006522129199944385,"[-0.01352798 -0.06600023  0.02455504 ... -0.09598445 -0.02493975
  0.00526809]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
25,sef95_std,-100.54840867254309,207.09681734508618,0.032151945524566,,,,,,,,,0.9293092677364941,0.869,0.4861812570145903,0.017636917741906944,0.9986,0.20202020202020202,0.28569970957032226,0.5912,0.006163328197226536,0.008716262325874287,0.49995333894500565,[0.51943042 0.50932941 0.51381874 ... 0.51381874 0.49067059 0.49628227],0.450245356895859,[0.46326531 0.40562642 0.49337575 ... 0.37222053 0.51010262 0.33908046],0.010881929966138463,"[ 0.01113789 -0.00160107 -0.01668876 ...  0.00606506  0.04845174
 -0.03020668]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
26,b_mean,-100.43676480555789,206.87352961111577,4.143336759921121,,,,,,,,,0.6104276506067411,1.0,0.4292052469135803,0.047162629633500194,0.8714,0.32679738562091504,0.23601921680088614,0.6186,-0.040076769328609076,0.08780337729511647,0.4994039211560046,[0.57079475 0.56500772 0.5169227  ... 0.56500772 0.48886434 0.5169227 ],0.412718158519156,[0.49147305 0.38957931 0.39814815 ... 0.51463047 0.34301994 0.54138758],-0.026444258598833825,"[ 0.02200449  0.00023183 -0.05699587 ...  0.04204831 -0.02162284
  0.02198308]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
27,b_std,-100.52324463720676,207.04648927441352,-0.11427535386241927,,,,,,,,,0.7632008707929563,0.873,0.4659792368125701,0.045641325691581365,0.9986,0.16748499727223135,0.1851493968146662,0.4896,-0.03325020781379884,0.047022894841998175,0.49972432659932664,[0.4734147  0.46597924 0.54790965 ... 0.51269641 0.4734147  0.53402076],0.41305535962563533,[0.48444993 0.35858586 0.43529213 ... 0.40830524 0.37969649 0.54504708],-0.03322494420753376,"[-0.07700903 -0.04615008  0.00191929 ... -0.0513984  -0.09617595
 -0.03514977]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
28,b_n_mean,-100.28706676349574,206.5741335269915,-0.6545745474070688,,,,,,,,,0.45920737841512693,0.3744,0.5171682098765432,0.03329951897953271,0.658,0.451120507051076,0.10106455042249994,0.0112,0.0808054502468587,0.05817354067081355,0.49986369949494946,[0.5070672  0.4929328  0.48283179 ... 0.4929328  0.48283179 0.5070672 ],0.4622552641471517,[0.51312668 0.47645151 0.5427673  ... 0.5426734  0.51614693 0.41400526],0.009494447266819587,"[ 0.03058248  0.02073286 -0.01605169 ... -0.03210081 -0.03233394
 -0.00654441]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.2016,p < 0.05 uncorrected
29,b_n_std,-100.49624385277505,206.9924877055501,0.10515470280596265,,,,,,,,,0.7928759174462482,1.0,0.47523849607182944,0.018645884234333998,0.5774,0.4458890092692909,0.12985201343931455,0.5756,-0.005773291105832652,0.09507894441249269,0.5002311167227834,[0.4752385  0.49109147 0.50890853 ... 0.52013187 0.47986813 0.49109147],0.44574182983736443,[0.41713352 0.37695125 0.47665733 ... 0.34652855 0.4640218  0.4492686 ],-4.593841363431572e-06,"[-0.01629613 -0.03209772 -0.00554198 ... -0.01044201 -0.01953253
  0.00984459]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
30,g_mean,-100.54107947838085,207.0821589567617,-1.365331099581238,,,,,,,,,0.8234927481387098,1.0,0.4138432940516274,0.050186642683808846,0.8614,0.36618259596983,0.17111726119378978,0.8518,-0.06885550716934297,0.067445484603664,0.5009939884960719,[0.46547068 0.58615671 0.58615671 ... 0.5148534  0.43351922 0.46547068],0.4493017090103809,[0.3507256  0.37061324 0.57359098 ... 0.45058148 0.35555556 0.42253521],0.0007383378535813959,"[-0.07100861  0.02470067  0.14719819 ... -0.03840636 -0.03991283
 -0.05517329]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.919944,p > 0.05
31,g_std,-100.50836372000914,207.0167274400183,0.08359157495799993,,,,,,,,,0.8232425960606556,0.8652,0.434553872053872,0.07828339397355438,0.8752,0.3580847723704867,0.20716834074532656,0.8012,-0.06353689040360122,0.06935081003930696,0.49952011784511785,[0.49473906 0.50526094 0.40761785 ... 0.46780303 0.43455387 0.49473906],0.4458084105284959,[0.30126159 0.51856671 0.39447939 ... 0.29874776 0.43522013 0.51277432],-0.008135525110315423,"[-0.03900927  0.00819083 -0.11794156 ... -0.05062432 -0.09725725
  0.03260481]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.919944,p > 0.05
32,g_n_mean,-100.42959884791473,206.85919769582947,0.1276091223576984,,,,,,,,,0.7117387739568801,0.513,0.5242704826038159,0.0710472394690244,0.3348,0.4749223602484472,0.2034002155029047,0.6556,-0.024153164990553793,0.043182571796420766,0.5007664421997755,[0.44795174 0.44795174 0.44234007 ... 0.44234007 0.52988215 0.55204826],0.40312560708951994,[0.46207953 0.37970513 0.39778062 ... 0.42253521 0.51460498 0.22868687],-0.0037376159922188528,"[-0.08848461 -0.05858163 -0.05805941 ... -0.01388889 -0.04603409
  0.02005222]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
33,g_n_std,-100.04645882365283,206.09291764730565,0.2130685826978732,,,,,,,,,0.4787216792116217,0.1238,0.5635346520763187,0.044771010990645316,0.119,0.541434983586789,0.08548758244450962,0.3432,0.035382403030201424,0.1060026873715621,0.49982684483726153,[0.48160424 0.56353465 0.51390643 ... 0.43646535 0.48609357 0.51839576],0.42857653532744827,[0.48381937 0.55608466 0.31771957 ... 0.38935509 0.41366041 0.39073544],0.012722077470821566,"[-0.07003093 -0.00845949  0.03155894 ... -0.00543714  0.02005222
  0.06293768]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
34,t_mean,-100.54078770982629,207.08157541965258,-2.1904068965118633,,,,,,,,,0.8245547146521433,0.609,0.4900568181818182,0.050752203291649395,0.9062,0.30363534977425216,0.2320965785291717,0.3152,0.039127951256664094,0.06080026308815123,0.49929551767676766,[0.54392887 0.50994318 0.53351221 ... 0.53351221 0.49005682 0.49005682],0.4265094992003082,[0.54726891 0.42674363 0.59835116 ... 0.58677094 0.43365273 0.4011702 ],0.018136007450090506,"[ 0.07719831 -0.00574578  0.0910872  ...  0.12120377  0.03016547
  0.00606506]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
35,t_std,-100.56121502696007,207.12243005392014,-0.04724272198026027,,,,,,,,,0.892973804901045,1.0,0.4836735409652076,0.01044234926613446,0.9926,0.31183592784778846,0.25301438534489484,0.9584,-0.027777777777777752,0.03928371006591927,0.5001938832772166,[0.48714576 0.48367354 0.51285424 ... 0.49612444 0.51285424 0.48367354],0.445439173778752,[0.45985663 0.39494335 0.34047728 ... 0.36726404 0.54384322 0.46682831],0.01894796261540238,"[ 0.04153625 -0.01026428  0.02950362 ...  0.04049296 -0.01569418
  0.01375848]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.9795396226415094,p > 0.05
36,t_n_mean,-99.62561323368163,205.25122646736327,0.9762582533746071,,,,,,,,,0.20806048744411512,0.254,0.5752840909090909,0.06395025960562774,0.3548,0.4706349206349206,0.055544216529913294,0.216,0.0425609432962375,0.04543483190874013,0.5003356691919193,[0.50457702 0.49447601 0.57528409 ... 0.50552399 0.50552399 0.4146149 ],0.44334132253174213,[0.38677249 0.36586151 0.56062378 ... 0.42879499 0.37650741 0.4627451 ],-0.0035163958089670486,"[-0.01313456  0.01135017  0.09778839 ...  0.10252147 -0.01388889
 -0.07429434]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
37,t_n_std,-99.05412090017174,204.10824180034348,0.48320019867557007,,,,,,,,,0.17700753956733645,0.2464,0.5623070987654321,0.07696345508772626,0.1892,0.4882435154355243,0.07391015640310644,0.389,0.0456735753998199,0.035352959067347395,0.4990098063973064,[0.57016344 0.45789492 0.42983656 ... 0.54996142 0.54996142 0.5623071 ],0.4155410774860892,[0.48509794 0.48977987 0.30897656 ... 0.40824349 0.40613417 0.4       ],-0.017162349940699415,"[ 0.03786603 -0.06272968 -0.12155312 ...  0.06649248  0.03655196
  0.09446131]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8276,p > 0.05
38,d_mean,-100.47797083728763,206.95594167457526,4.344495565716651,,,,,,,,,0.6718518943797501,1.0,0.4547558922558923,0.04190300452807213,0.9472,0.29977827050997785,0.2174571396083887,0.9166,-0.035342361669795284,0.026652873360828513,0.5000467171717171,[0.45475589 0.47790404 0.47790404 ... 0.47790404 0.47790404 0.52209596],0.44532007472985835,[0.33636364 0.4822138  0.31294261 ... 0.39888046 0.44955407 0.52867133],0.01900398817720893,"[-0.04143483  0.05910803 -0.01605103 ...  0.02777778  0.09249701
 -0.00804585]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.9705176470588235,p > 0.05
39,d_std,-100.03553110131163,206.07106220262327,-0.3228016518356076,,,,,,,,,0.37028855435141417,0.1306,0.5355464365881032,0.013510167477369432,0.3566,0.48634443250984605,0.08424311120766269,0.1056,0.07559571229890927,0.005512964765236626,0.5003494668911337,[0.51197741 0.49924593 0.47718504 ... 0.49924593 0.49924593 0.52281496],0.45192208311608484,[0.48882009 0.4957672  0.38406474 ... 0.48480222 0.29365079 0.49147305],0.03479493446702763,"[ 0.06423912  0.03336141  0.02895774 ... -0.0064401  -0.01894776
  0.02200449]",0.99076660453162,p > 0.05,0.8572500000000001,p > 0.05,0.9996,p > 0.05,0.8146285714285715,p > 0.05
40,d_n_mean,-100.55973982124942,207.11947964249885,-0.09554721656766174,,,,,,,,,0.8971377342485245,1.0,0.4338524130190797,0.03718037278689154,0.899,0.34541723666210666,0.25740923390496345,0.6784,-0.00522426095820594,0.027868228014636766,0.4992200617283951,[0.51241582 0.51241582 0.54482323 ... 0.54482323 0.43385241 0.46625982],0.43221895803502414,[0.37531423 0.47467492 0.47125622 ... 0.43654836 0.46139219 0.5088502 ],0.009960860266175242,"[ 0.0546055   0.05129816 -0.00157729 ... -0.002751   -0.02609476
  0.01923077]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9996,p > 0.05,0.8325818181818182,p > 0.05
