,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
0,wSMI_1_mean,-100.47757753948395,206.9551550789679,1.557665444671157,,,,,,,,,0.6849628217589225,0.2482,0.5459329383776792,0.0076516883776791556,0.5016,0.4104520312798016,0.2063703986267404,0.4802,0.0,0.0,0.4998775,[0.54593294 0.54593294 0.54593294 ... 0.49234831 0.54593294 0.49234831],0.4022898185847863,[0.30841121 0.44566612 0.44677545 ... 0.43831169 0.30841121 0.44326241],-0.008385788791480402,[0.         0.02292264 0.02370835 ... 0.03909124 0.         0.00141648],0.99076660453162,p > 0.05,0.5976,p > 0.05,0.9489461538461539,p > 0.05,0.9326769230769231,p > 0.05
1,wSMI_1_std,-98.83949873255207,203.67899746510415,0.552783812483923,,,,,,,,,0.12288244449936163,0.246,0.5939616246304509,0.015055374630450868,0.163,0.49554367201426025,0.1319073083778966,0.0016,0.07387238244605149,0.013084139293079,0.49853938735679965,[0.40603838 0.51505537 0.48494463 ... 0.40603838 0.51505537 0.40603838],0.3709363243649404,[0.35096441 0.39769693 0.31809095 ... 0.52269693 0.41010613 0.30909572],-0.03542112522148564,"[-0.04815864 -0.10174419 -0.06205843 ... -0.04545455 -0.1202346
 -0.15481607]",0.99076660453162,p > 0.05,0.5976,p > 0.05,0.942923076923077,p > 0.05,0.0864,p < 0.05 uncorrected
2,wSMI_2_mean,-100.56005680752938,207.12011361505876,0.38837261556085706,,,,,,,,,0.9189348827720026,0.751,0.4751847745750184,0.025184774575018415,0.8266,0.308411214953271,0.308411214953271,0.3586,0.0,0.0,0.5005191869918699,[0.47481523 0.52518477 0.47518477 ... 0.47518477 0.47481523 0.47518477],0.3870635792942825,[0.30769231 0.51148343 0.32514261 ... 0.46130952 0.30208333 0.30188679],-0.015145844166274913,"[ 0.00830565  0.06293983 -0.03035596 ... -0.02904762  0.0227427
 -0.01354924]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9489461538461539,p > 0.05,0.85185,p > 0.05
3,wSMI_2_std,-100.51878545286128,207.03757090572256,-0.11575022406600033,,,,,,,,,0.7636059493359664,0.5204,0.5207741477272727,0.024680397727272735,0.6098,0.3322207387627948,0.28460169114374717,0.5502,-0.0027932960893854997,0.0027932960893854997,0.5010077414772726,[0.52077415 0.47922585 0.47922585 ... 0.47922585 0.4753196  0.5246804 ],0.38544266838081465,[0.42841121 0.31132075 0.51476042 ... 0.42041166 0.3047619  0.30841121],-0.005442459368943502,"[ 0.01142857  0.01090549  0.00593472 ... -0.04996408 -0.00265076
  0.        ]",0.99076660453162,p > 0.05,0.9690206896551723,p > 0.05,0.9489461538461539,p > 0.05,0.9326769230769231,p > 0.05
4,wSMI_4_mean,-100.47018420526965,206.9403684105393,1.3778990781423999,,,,,,,,,0.6689129048075,0.2538,0.5805946276792313,0.004032127679231334,0.8618,0.29523809523809524,0.29523809523809524,0.6356,-0.02717031146454596,0.02717031146454596,0.5009179531596452,[0.50403213 0.49596787 0.49596787 ... 0.50403213 0.58059463 0.50403213],0.35605422759664707,[0.36438679 0.44273504 0.3478481  ... 0.36219536 0.432493   0.30526316],-0.020459193411019764,"[-0.05048106  0.04932058 -0.0547636  ... -0.05661183 -0.00424768
  0.03403676]",0.99076660453162,p > 0.05,0.5976,p > 0.05,0.9489461538461539,p > 0.05,0.9326769230769231,p > 0.05
5,wSMI_4_std,-100.35141658933266,206.70283317866532,0.12275733113634055,,,,,,,,,0.6882405664956082,0.7498,0.4838137472283814,0.08381374722838136,0.8334,0.2916666666666667,0.2916666666666667,0.554,-0.01630367979243852,0.011551473410904123,0.5007847450110864,[0.51618625 0.58381375 0.48381375 ... 0.48381375 0.51618625 0.48381375],0.3416901607676017,[0.44566612 0.52388337 0.32514261 ... 0.29807692 0.30841121 0.30841121],-0.020764020977017406,"[ 0.02292264  0.03105821 -0.03035596 ... -0.03020665  0.
  0.        ]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9489461538461539,p > 0.05,0.9326769230769231,p > 0.05
6,wSMI_8_mean,-100.46664243546788,206.93328487093575,1.5122771150950824,,,,,,,,,0.6652947719193745,0.5024,0.5143105021249077,0.016158247875092402,0.8156,0.30097087378640774,0.30097087378640774,0.6668,-0.005329780146569041,0.005329780146569041,0.5000845810236512,[0.4856895  0.4856895  0.5143105  ... 0.48384175 0.5143105  0.5143105 ],0.344895734305802,[0.24439776 0.46630595 0.40384615 ... 0.32168186 0.33280146 0.33074022],0.002862048780750674,"[-0.01932526 -0.01166181 -0.0347978  ...  0.01734322  0.01114206
  0.01395151]",0.99076660453162,p > 0.05,0.9690206896551723,p > 0.05,0.9489461538461539,p > 0.05,0.9326769230769231,p > 0.05
7,wSMI_8_std,-100.56504472092928,207.13008944185856,-0.02238067702349167,,,,,,,,,0.9438380443770157,0.5044,0.5132160014781966,0.05071600147819663,0.7326,0.308411214953271,0.308411214953271,0.5636,0.0,0.0,0.4999138008130081,[0.486784 0.449284 0.449284 ... 0.550716 0.513216 0.550716],0.35719052360406534,[0.46710526 0.31730769 0.37894288 ... 0.4259147  0.30841121 0.45141196],0.00012004567019887164,"[ 0.01220116  0.03289037  0.02191955 ...  0.00938167 -0.01392758
  0.03814773]",0.99076660453162,p > 0.05,0.9690206896551723,p > 0.05,0.9489461538461539,p > 0.05,0.9326769230769231,p > 0.05
8,p_e_1_mean,-100.4040034403681,206.8080068807362,3.3285867756238297,,,,,,,,,0.5675932472319274,0.2476,0.5727919438285292,0.002208056171470796,0.4836,0.36997929606625257,0.2395445134575569,0.3786,-0.011125338365288506,0.005823814177084552,0.4997891019955654,[0.50220806 0.57279194 0.50220806 ... 0.57279194 0.49779194 0.42720806],0.37503359777349826,[0.36085949 0.35213675 0.27083333 ... 0.372241   0.50487541 0.4689047 ],-0.03987789412999009,"[-0.0307004  -0.01141266 -0.06154951 ... -0.02266289 -0.07984025
 -0.07053751]",0.99076660453162,p > 0.05,0.5976,p > 0.05,0.9489461538461539,p > 0.05,0.85185,p > 0.05
9,p_e_1_std,-100.11247351410869,206.22494702821737,0.20948446690831654,,,,,,,,,0.5190490010981454,0.747,0.4617138419253511,0.04530759192535111,0.8766,0.29896907216494845,0.29896907216494845,0.2026,0.011509817197020988,0.011509817197020988,0.49979823609571333,[0.53828616 0.53828616 0.46171384 ... 0.46171384 0.53828616 0.45469241],0.35997513131472203,[0.30841121 0.19672131 0.42340597 ... 0.29896907 0.30841121 0.44196429],-0.021447861746335808,"[ 0.         -0.01350338 -0.0964924  ...  0.01150982  0.
 -0.08584456]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9489461538461539,p > 0.05,0.7474736842105263,p > 0.05
