,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,auc_mean,auc_std,auc_sem,auc_range,auc_score,auc_score_std,auc_score_all,p_corrected,significant
0,wSMI_1_mean,-93.09568632701412,192.19137265402824,1.272058661585452,0.93,,,,,,,,0.4190889154704944,0.08739501899526955,0.03908424067366162,0.2276144907723856,0.4987816529961267,0.05255681446110291,"[0.41613836 0.44484649 0.57333533 0.51779021 0.4085626  0.56567982
 0.48516034 0.57333533 0.56272927 0.41613836 0.58386164 0.56567982
 0.47463403 0.51091792 0.4085626  0.51091792 0.49281585 0.51483966
 0.42666467 0.56567982 0.50334216 0.57333533 0.49281585 0.43727073
 0.49281585 0.47463403 0.41908892 0.56567982 0.50718415 0.49281585
 0.43432018 0.4996084  0.43727073 0.4996084  0.51483966 0.5072639
 0.48908208 0.55515351 0.48516034 0.5072639  0.57325558 0.48220979
 0.58091108 0.50334216 0.42674442 0.51091792 0.49281585 0.42666467
 0.43432018 0.58386164 0.57333533 0.47463403 0.52536597 0.51779021
 0.56567982 0.57325558 0.51483966 0.41908892 0.57333533 0.42674442
 0.55515351 0.4927361  0.52536597 0.41908892 0.57325558 0.51091792
 0.52536597 0.4085626  0.55515351 0.41613836 0.42674442 0.4996084
 0.44484649 0.56272927 0.4927361  0.48516034 0.56272927 0.56272927
 0.50718415 0.41613836 0.56272927 0.43432018 0.56272927 0.44484649
 0.44484649 0.58091108 0.47463403 0.44484649 0.48908208 0.4927361
 0.43727073 0.56272927 0.43432018 0.41908892 0.48908208 0.44484649
 0.58386164 0.4927361  0.42666467 0.48516034 0.56272927 0.4996084
 0.51779021 0.5914374  0.5003916  0.48908208 0.51091792 0.48908208
 0.57325558 0.48220979 0.48516034 0.50718415 0.51483966 0.58386164
 0.41613836 0.43432018 0.48516034 0.48908208 0.4927361  0.4927361
 0.51091792 0.57325558 0.51779021 0.42666467 0.57333533 0.51483966
 0.51483966 0.5003916  0.44484649 0.44484649 0.47463403 0.55515351
 0.56272927 0.52536597 0.4996084  0.42666467 0.5003916  0.58091108
 0.43432018 0.41613836 0.48908208 0.4996084  0.4085626  0.50718415
 0.5914374  0.58386164 0.48908208 0.51483966 0.49281585 0.56272927
 0.57325558 0.56567982 0.42666467 0.58091108 0.43432018 0.49665784
 0.5072639  0.44484649 0.56567982 0.41908892 0.50718415 0.5072639
 0.50334216 0.41613836 0.4085626  0.56567982 0.51779021 0.43432018
 0.41908892 0.47463403 0.56567982 0.44484649 0.57325558 0.58386164
 0.51091792 0.43727073 0.51483966 0.44484649 0.48516034 0.5003916
 0.41908892 0.50334216 0.56567982 0.5003916  0.5072639  0.50718415
 0.58091108 0.4996084  0.48220979 0.47463403 0.51483966 0.47463403
 0.5914374  0.4927361  0.48220979 0.42666467 0.49281585 0.4085626
 0.5072639  0.42666467 0.43432018 0.57325558 0.5072639  0.43432018
 0.58386164 0.42666467 0.58091108 0.48908208 0.48908208 0.55515351
 0.4085626  0.47463403 0.57325558 0.49281585 0.58386164 0.51091792
 0.41908892 0.5914374  0.57325558 0.58091108 0.43432018 0.48516034
 0.51091792 0.55515351 0.58386164 0.5072639  0.50334216 0.55515351
 0.47463403 0.48220979 0.43432018 0.48516034 0.50718415 0.56272927
 0.5003916  0.49281585 0.57333533 0.51091792 0.56567982 0.4927361
 0.51779021 0.4085626  0.48908208 0.49281585 0.57333533 0.57333533
 0.5914374  0.4996084  0.48220979 0.50718415 0.51779021 0.4085626
 0.41908892 0.58091108 0.50718415 0.43727073 0.51779021 0.4085626
 0.57333533 0.44484649 0.48908208 0.57325558 0.49665784 0.51483966
 0.49281585 0.52536597 0.42674442 0.42674442 0.42674442 0.43432018
 0.43432018 0.52536597 0.50718415 0.5003916  0.55515351 0.5914374
 0.43432018 0.49665784 0.57325558 0.4996084  0.44484649 0.50718415
 0.43727073 0.5072639  0.58091108 0.50334216 0.41613836 0.41613836
 0.41613836 0.4996084  0.5072639  0.43727073 0.49281585 0.5003916
 0.43727073 0.55515351 0.48908208 0.49665784 0.51779021 0.52536597
 0.42674442 0.47463403 0.51779021 0.4085626  0.51091792 0.44484649
 0.5003916  0.4927361  0.56272927 0.43432018 0.42674442 0.41908892
 0.57325558 0.56567982 0.43727073 0.51779021 0.55515351 0.48908208
 0.41613836 0.5003916  0.56567982 0.48516034 0.55515351 0.41908892
 0.42666467 0.48908208 0.56272927 0.41908892 0.5072639  0.43432018
 0.41613836 0.58386164 0.51091792 0.51483966 0.5072639  0.58091108
 0.5003916  0.51779021 0.51779021 0.42666467 0.5072639  0.57325558
 0.48908208 0.50718415 0.5914374  0.57333533 0.5072639  0.56567982
 0.48908208 0.49281585 0.4996084  0.43727073 0.58386164 0.41613836
 0.55515351 0.50334216 0.50334216 0.49281585 0.48908208 0.52536597
 0.5072639  0.50334216 0.49665784 0.55515351 0.48908208 0.4085626
 0.5914374  0.48908208 0.51483966 0.41613836 0.49665784 0.50718415
 0.5914374  0.57333533 0.52536597 0.58386164 0.42666467 0.5003916
 0.42674442 0.51779021 0.4996084  0.51091792 0.51483966 0.50334216
 0.56272927 0.56272927 0.48220979 0.58386164 0.51779021 0.48516034
 0.58386164 0.49281585 0.5072639  0.4996084  0.4927361  0.51091792
 0.49281585 0.41908892 0.4996084  0.51483966 0.51091792 0.43432018
 0.50334216 0.56272927 0.49665784 0.58091108 0.43727073 0.58091108
 0.49665784 0.47463403 0.51779021 0.48908208 0.49665784 0.49665784
 0.41613836 0.50334216 0.5003916  0.5914374  0.43432018 0.42674442
 0.49281585 0.50334216 0.50334216 0.48516034 0.49665784 0.52536597
 0.57325558 0.47463403 0.4996084  0.44484649 0.43432018 0.58091108
 0.47463403 0.5003916  0.51779021 0.47463403 0.42674442 0.58091108
 0.5072639  0.43432018 0.5003916  0.55515351 0.50718415 0.41613836
 0.4085626  0.47463403 0.48908208 0.48220979 0.4927361  0.58091108
 0.51483966 0.5072639  0.49281585 0.41613836 0.47463403 0.56272927
 0.5914374  0.43727073 0.4927361  0.56272927 0.4996084  0.55515351
 0.4085626  0.52536597 0.42674442 0.4927361  0.50718415 0.49665784
 0.4085626  0.43432018 0.48220979 0.49281585 0.52536597 0.48516034
 0.41613836 0.5072639  0.50334216 0.51779021 0.49281585 0.55515351
 0.49665784 0.5003916  0.51483966 0.42674442 0.5003916  0.57333533
 0.58386164 0.57325558 0.44484649 0.41613836 0.41908892 0.4085626
 0.42674442 0.48516034 0.49281585 0.48220979 0.57325558 0.5003916
 0.41908892 0.56272927]",1.0,p > 0.05
1,wSMI_1_std,-91.4849967054922,188.9699934109844,0.3602551796978102,0.206,,,,,,,,0.5811004784688996,0.1060727612634174,0.04743718094922156,0.26055194805194803,0.49986206425153795,0.06173314121475794,"[0.51973684 0.49473684 0.50526316 0.48740602 0.59895762 0.56662679
 0.51259398 0.41551606 0.48740602 0.51259398 0.50526316 0.48740602
 0.48026316 0.51973684 0.51259398 0.5018797  0.48026316 0.51973684
 0.48026316 0.56662679 0.41889952 0.56662679 0.43337321 0.40104238
 0.4981203  0.43337321 0.41551606 0.41551606 0.41889952 0.58110048
 0.49473684 0.43337321 0.58110048 0.59895762 0.43337321 0.43337321
 0.4981203  0.56662679 0.51259398 0.4981203  0.40104238 0.51259398
 0.40104238 0.51259398 0.56662679 0.5018797  0.40104238 0.59895762
 0.40104238 0.48740602 0.48026316 0.48740602 0.41889952 0.48026316
 0.48740602 0.58448394 0.51259398 0.41551606 0.43337321 0.48026316
 0.4981203  0.48026316 0.59895762 0.56662679 0.40104238 0.48026316
 0.58110048 0.49473684 0.48026316 0.56662679 0.48740602 0.48026316
 0.56662679 0.5018797  0.43337321 0.5018797  0.51973684 0.50526316
 0.41889952 0.5018797  0.41889952 0.50526316 0.58448394 0.41551606
 0.58448394 0.4981203  0.4981203  0.5018797  0.41551606 0.59895762
 0.51973684 0.5018797  0.41889952 0.40104238 0.41551606 0.48740602
 0.58110048 0.58110048 0.58110048 0.49473684 0.56662679 0.51973684
 0.43337321 0.41551606 0.48740602 0.58448394 0.59895762 0.41551606
 0.5018797  0.41889952 0.48026316 0.58110048 0.43337321 0.49473684
 0.48026316 0.43337321 0.48026316 0.58110048 0.48026316 0.48026316
 0.50526316 0.50526316 0.58110048 0.59895762 0.43337321 0.41551606
 0.41551606 0.41551606 0.58110048 0.58448394 0.58110048 0.41551606
 0.49473684 0.58110048 0.40104238 0.5018797  0.41889952 0.59895762
 0.59895762 0.41889952 0.5018797  0.5018797  0.49473684 0.48026316
 0.41889952 0.58448394 0.41551606 0.58448394 0.51973684 0.5018797
 0.50526316 0.41889952 0.58110048 0.50526316 0.58110048 0.58110048
 0.58110048 0.49473684 0.58448394 0.48026316 0.51259398 0.59895762
 0.4981203  0.51259398 0.41889952 0.48026316 0.4981203  0.59895762
 0.50526316 0.50526316 0.48026316 0.4981203  0.51973684 0.56662679
 0.51259398 0.48740602 0.58448394 0.43337321 0.56662679 0.41889952
 0.5018797  0.58448394 0.4981203  0.4981203  0.59895762 0.59895762
 0.58448394 0.49473684 0.51259398 0.48026316 0.41889952 0.4981203
 0.43337321 0.51259398 0.41889952 0.56662679 0.59895762 0.41551606
 0.48740602 0.41551606 0.41551606 0.58110048 0.41551606 0.5018797
 0.48026316 0.48026316 0.41551606 0.41551606 0.49473684 0.48740602
 0.40104238 0.5018797  0.4981203  0.41889952 0.50526316 0.40104238
 0.40104238 0.41889952 0.43337321 0.5018797  0.41551606 0.56662679
 0.51259398 0.48026316 0.40104238 0.5018797  0.59895762 0.58448394
 0.5018797  0.5018797  0.56662679 0.59895762 0.50526316 0.4981203
 0.48026316 0.5018797  0.58448394 0.43337321 0.5018797  0.43337321
 0.48026316 0.43337321 0.41551606 0.51259398 0.4981203  0.51259398
 0.41551606 0.43337321 0.51259398 0.58110048 0.48026316 0.48740602
 0.51973684 0.51973684 0.5018797  0.43337321 0.58448394 0.58448394
 0.48740602 0.58110048 0.59895762 0.50526316 0.58448394 0.5018797
 0.51973684 0.59895762 0.43337321 0.4981203  0.59895762 0.51259398
 0.4981203  0.58110048 0.40104238 0.4981203  0.56662679 0.41889952
 0.48026316 0.41551606 0.58110048 0.48026316 0.58448394 0.40104238
 0.49473684 0.5018797  0.40104238 0.40104238 0.49473684 0.49473684
 0.5018797  0.50526316 0.58110048 0.40104238 0.56662679 0.40104238
 0.51973684 0.48026316 0.48740602 0.48026316 0.51259398 0.41551606
 0.51973684 0.58110048 0.50526316 0.43337321 0.5018797  0.51259398
 0.49473684 0.50526316 0.56662679 0.51259398 0.40104238 0.41551606
 0.59895762 0.43337321 0.56662679 0.59895762 0.58448394 0.41551606
 0.48026316 0.51259398 0.49473684 0.58110048 0.49473684 0.43337321
 0.40104238 0.51973684 0.48026316 0.51259398 0.50526316 0.58448394
 0.41889952 0.59895762 0.40104238 0.58448394 0.51259398 0.48740602
 0.4981203  0.58448394 0.50526316 0.59895762 0.56662679 0.50526316
 0.51973684 0.59895762 0.51973684 0.49473684 0.51973684 0.43337321
 0.40104238 0.58110048 0.56662679 0.59895762 0.59895762 0.43337321
 0.40104238 0.58448394 0.58448394 0.40104238 0.51259398 0.41889952
 0.41551606 0.51973684 0.41889952 0.4981203  0.43337321 0.5018797
 0.51259398 0.49473684 0.48026316 0.58110048 0.49473684 0.48740602
 0.48740602 0.59895762 0.49473684 0.41551606 0.48740602 0.49473684
 0.51973684 0.51973684 0.50526316 0.58110048 0.59895762 0.48740602
 0.4981203  0.41889952 0.51973684 0.41551606 0.59895762 0.51259398
 0.59895762 0.50526316 0.41551606 0.50526316 0.58110048 0.59895762
 0.4981203  0.41889952 0.59895762 0.58448394 0.5018797  0.51259398
 0.51259398 0.5018797  0.51973684 0.56662679 0.43337321 0.51973684
 0.40104238 0.41551606 0.43337321 0.5018797  0.48740602 0.41551606
 0.41551606 0.58110048 0.48026316 0.59895762 0.56662679 0.5018797
 0.5018797  0.41551606 0.48026316 0.51973684 0.51259398 0.41889952
 0.4981203  0.41551606 0.50526316 0.56662679 0.48740602 0.41889952
 0.40104238 0.48026316 0.41551606 0.50526316 0.40104238 0.58110048
 0.58448394 0.41551606 0.49473684 0.51973684 0.40104238 0.58110048
 0.5018797  0.56662679 0.49473684 0.4981203  0.51259398 0.51973684
 0.58110048 0.4981203  0.51259398 0.51259398 0.40104238 0.56662679
 0.59895762 0.59895762 0.41551606 0.5018797  0.43337321 0.43337321
 0.40104238 0.41551606 0.4981203  0.58110048 0.43337321 0.56662679
 0.51973684 0.58448394 0.41551606 0.48026316 0.59895762 0.56662679
 0.43337321 0.40104238 0.48740602 0.58110048 0.48740602 0.48026316
 0.59895762 0.59895762 0.50526316 0.51973684 0.59895762 0.51973684
 0.40104238 0.49473684 0.58110048 0.41889952 0.41551606 0.58448394
 0.48740602 0.50526316 0.48740602 0.58448394 0.50526316 0.5018797
 0.51259398 0.58110048]",0.5778,p > 0.05
2,wSMI_2_mean,-92.67650687260384,191.35301374520768,4.295289848551832,0.944,,,,,,,,0.38880702630702635,0.12330129303933478,0.05514201458991484,0.36201298701298706,0.49942112887112894,0.07255051813266951,"[0.38880703 0.48316267 0.38880703 0.55816267 0.46281635 0.53781635
 0.61119297 0.59021395 0.53781635 0.38880703 0.40612304 0.48478605
 0.48112304 0.48112304 0.44907176 0.57190726 0.57190726 0.57289794
 0.37407176 0.40978605 0.50210206 0.53781635 0.53619297 0.37407176
 0.38880703 0.46380703 0.51887696 0.57190726 0.59387696 0.48478605
 0.42710206 0.62592824 0.62592824 0.48112304 0.46380703 0.38880703
 0.40978605 0.49789794 0.59021395 0.55816267 0.42710206 0.35309274
 0.61119297 0.51887696 0.48112304 0.44907176 0.59021395 0.44183733
 0.49789794 0.46218365 0.57190726 0.38880703 0.50210206 0.40612304
 0.48478605 0.53781635 0.55092824 0.55092824 0.40978605 0.62592824
 0.59021395 0.59021395 0.42809274 0.53619297 0.59387696 0.37407176
 0.55092824 0.61119297 0.51887696 0.57289794 0.42809274 0.42809274
 0.51521395 0.55816267 0.48112304 0.46380703 0.59021395 0.64690726
 0.40978605 0.44907176 0.51887696 0.53718365 0.46281635 0.37407176
 0.40612304 0.53619297 0.48478605 0.51683733 0.57289794 0.61119297
 0.44907176 0.35309274 0.46380703 0.40612304 0.51683733 0.59387696
 0.46281635 0.44183733 0.57190726 0.55816267 0.53619297 0.35309274
 0.51887696 0.61119297 0.42809274 0.62592824 0.44183733 0.55816267
 0.48112304 0.37407176 0.55092824 0.42710206 0.46281635 0.40612304
 0.51887696 0.48112304 0.50210206 0.53718365 0.55092824 0.46380703
 0.48316267 0.50210206 0.46380703 0.64690726 0.46218365 0.53718365
 0.42710206 0.40978605 0.48112304 0.49789794 0.53718365 0.59021395
 0.44183733 0.59387696 0.57289794 0.57289794 0.42710206 0.50210206
 0.44183733 0.61119297 0.59021395 0.48478605 0.55092824 0.35309274
 0.46218365 0.55092824 0.57190726 0.61119297 0.64690726 0.53619297
 0.51683733 0.51683733 0.46281635 0.62592824 0.46380703 0.40978605
 0.44907176 0.48316267 0.51683733 0.40978605 0.46380703 0.46380703
 0.46281635 0.48478605 0.48316267 0.40612304 0.64690726 0.61119297
 0.57190726 0.40612304 0.46380703 0.51887696 0.49789794 0.46218365
 0.48316267 0.55816267 0.57289794 0.53718365 0.48112304 0.44907176
 0.48478605 0.55092824 0.59387696 0.51683733 0.51683733 0.46218365
 0.57289794 0.57289794 0.38880703 0.44907176 0.61119297 0.61119297
 0.62592824 0.48478605 0.48112304 0.53619297 0.49789794 0.55816267
 0.48316267 0.59387696 0.49789794 0.42809274 0.48316267 0.55816267
 0.59387696 0.62592824 0.48112304 0.44907176 0.57289794 0.53619297
 0.53781635 0.44183733 0.44907176 0.46380703 0.51521395 0.48112304
 0.48478605 0.40612304 0.53619297 0.44907176 0.42710206 0.37407176
 0.59021395 0.48316267 0.37407176 0.51683733 0.57190726 0.53781635
 0.50210206 0.46380703 0.44907176 0.37407176 0.42710206 0.40978605
 0.44907176 0.55092824 0.42809274 0.64690726 0.48112304 0.62592824
 0.61119297 0.42809274 0.44183733 0.48316267 0.62592824 0.35309274
 0.59387696 0.40612304 0.51683733 0.49789794 0.46380703 0.40612304
 0.46281635 0.46218365 0.48112304 0.42809274 0.40612304 0.42710206
 0.38880703 0.35309274 0.61119297 0.46380703 0.55816267 0.53619297
 0.48478605 0.57289794 0.59021395 0.64690726 0.51521395 0.64690726
 0.49789794 0.55092824 0.53781635 0.35309274 0.57289794 0.42809274
 0.48478605 0.46281635 0.53619297 0.46380703 0.50210206 0.46380703
 0.51521395 0.51683733 0.57289794 0.48316267 0.46218365 0.51521395
 0.44183733 0.48316267 0.62592824 0.48112304 0.40612304 0.55816267
 0.49789794 0.35309274 0.40978605 0.51683733 0.49789794 0.46380703
 0.42809274 0.48112304 0.48316267 0.48478605 0.55816267 0.53781635
 0.64690726 0.53619297 0.40612304 0.49789794 0.64690726 0.42710206
 0.55092824 0.50210206 0.42710206 0.37407176 0.42710206 0.59021395
 0.42710206 0.46218365 0.53718365 0.50210206 0.57190726 0.55092824
 0.44907176 0.35309274 0.44907176 0.59387696 0.53619297 0.44907176
 0.51521395 0.59387696 0.64690726 0.57190726 0.35309274 0.46281635
 0.64690726 0.44183733 0.37407176 0.51683733 0.51521395 0.44907176
 0.46281635 0.53619297 0.57190726 0.42710206 0.48316267 0.55816267
 0.49789794 0.57190726 0.48112304 0.51887696 0.42710206 0.51887696
 0.38880703 0.59021395 0.48112304 0.53619297 0.51521395 0.42809274
 0.62592824 0.40612304 0.40612304 0.48316267 0.51887696 0.38880703
 0.62592824 0.51521395 0.62592824 0.55816267 0.53619297 0.57289794
 0.59387696 0.49789794 0.46380703 0.57190726 0.53619297 0.55816267
 0.51521395 0.51521395 0.55816267 0.46380703 0.44907176 0.57289794
 0.35309274 0.59021395 0.38880703 0.51521395 0.40612304 0.59387696
 0.62592824 0.42710206 0.53781635 0.46281635 0.59387696 0.42710206
 0.53718365 0.40978605 0.57289794 0.51887696 0.59387696 0.55092824
 0.44183733 0.40612304 0.48316267 0.46281635 0.44907176 0.42809274
 0.42809274 0.53781635 0.40978605 0.53781635 0.57289794 0.57190726
 0.57289794 0.55816267 0.51683733 0.51683733 0.49789794 0.51521395
 0.53718365 0.51521395 0.50210206 0.37407176 0.40612304 0.55092824
 0.46281635 0.59387696 0.48112304 0.53619297 0.55816267 0.48316267
 0.50210206 0.59021395 0.53619297 0.40612304 0.53619297 0.50210206
 0.46218365 0.59387696 0.46281635 0.40612304 0.40612304 0.55092824
 0.51683733 0.57190726 0.62592824 0.46281635 0.64690726 0.44907176
 0.55816267 0.51521395 0.53718365 0.50210206 0.46281635 0.42710206
 0.57190726 0.35309274 0.42809274 0.42809274 0.48112304 0.37407176
 0.46281635 0.53781635 0.40978605 0.59387696 0.51887696 0.53619297
 0.46281635 0.53781635 0.48478605 0.37407176 0.40978605 0.48478605
 0.46380703 0.55816267 0.35309274 0.55816267 0.51683733 0.46380703
 0.48112304 0.37407176 0.53781635 0.37407176 0.62592824 0.42710206
 0.44907176 0.53781635 0.61119297 0.44907176 0.44907176 0.51683733
 0.42710206 0.55816267 0.40612304 0.40612304 0.57289794 0.59387696
 0.46281635 0.42710206]",1.0,p > 0.05
3,wSMI_2_std,-93.12079091482332,192.24158182964663,-0.2402279133136369,0.784,,,,,,,,0.43970130746446534,0.11127522065617622,0.04976379151969975,0.3312969924812029,0.501624002313476,0.0574610767726356,"[0.4290786  0.5678911  0.40809958 0.53931967 0.43840261 0.5646277
 0.48795306 0.54061837 0.40809958 0.40809958 0.45635132 0.59190042
 0.45765003 0.4321089  0.51507725 0.54364868 0.54061837 0.40809958
 0.45938163 0.56029869 0.54061837 0.43970131 0.48492275 0.56159739
 0.43970131 0.41112988 0.51507725 0.45938163 0.5646277  0.45635132
 0.5678911  0.48492275 0.53605627 0.56029869 0.46068033 0.56159739
 0.53931967 0.48795306 0.45938163 0.53605627 0.5709214  0.436671
 0.56029869 0.53605627 0.5709214  0.45765003 0.4321089  0.41112988
 0.51507725 0.56159739 0.563329   0.43970131 0.436671   0.5646277
 0.45635132 0.43970131 0.51507725 0.45635132 0.40809958 0.48492275
 0.45635132 0.59190042 0.5709214  0.41112988 0.41112988 0.43970131
 0.53302597 0.58887012 0.59190042 0.54061837 0.48492275 0.48795306
 0.54364868 0.563329   0.56159739 0.56159739 0.40809958 0.54364868
 0.54061837 0.5709214  0.51204694 0.51204694 0.56029869 0.46697403
 0.41112988 0.43970131 0.54234997 0.45765003 0.4290786  0.43840261
 0.5709214  0.436671   0.56029869 0.53931967 0.5646277  0.53931967
 0.54234997 0.54061837 0.48492275 0.53931967 0.5678911  0.56029869
 0.4290786  0.41112988 0.40809958 0.46068033 0.51204694 0.5709214
 0.51204694 0.53302597 0.56159739 0.5678911  0.563329   0.56029869
 0.48492275 0.4321089  0.56159739 0.54364868 0.5678911  0.436671
 0.43970131 0.54364868 0.45938163 0.54364868 0.43840261 0.46394373
 0.54364868 0.48795306 0.48795306 0.41112988 0.54364868 0.56029869
 0.45635132 0.4353723  0.58887012 0.43840261 0.43840261 0.4353723
 0.56159739 0.46068033 0.46697403 0.41112988 0.43970131 0.43970131
 0.43840261 0.51507725 0.41112988 0.40809958 0.54364868 0.43840261
 0.40809958 0.46697403 0.4353723  0.436671   0.5678911  0.4290786
 0.563329   0.54234997 0.46068033 0.59190042 0.43840261 0.56159739
 0.48492275 0.56159739 0.48795306 0.5678911  0.41112988 0.5646277
 0.51204694 0.51507725 0.40809958 0.4353723  0.53605627 0.53931967
 0.54061837 0.43970131 0.5678911  0.4353723  0.54061837 0.45765003
 0.5709214  0.45765003 0.5646277  0.4321089  0.53605627 0.48795306
 0.436671   0.4353723  0.45765003 0.45765003 0.4321089  0.54364868
 0.53302597 0.54061837 0.46394373 0.46697403 0.54061837 0.46697403
 0.53302597 0.41112988 0.48795306 0.46068033 0.51204694 0.59190042
 0.46068033 0.59190042 0.43840261 0.5709214  0.563329   0.436671
 0.59190042 0.5709214  0.5646277  0.43840261 0.563329   0.45938163
 0.45635132 0.53931967 0.563329   0.5646277  0.5646277  0.53302597
 0.54234997 0.54234997 0.45765003 0.46394373 0.58887012 0.56159739
 0.53605627 0.45635132 0.54364868 0.43970131 0.4290786  0.436671
 0.54061837 0.54061837 0.45938163 0.45765003 0.53605627 0.53605627
 0.54061837 0.45765003 0.41112988 0.54234997 0.54061837 0.41112988
 0.46394373 0.43970131 0.48492275 0.45635132 0.56029869 0.43840261
 0.46068033 0.54364868 0.436671   0.56159739 0.40809958 0.4321089
 0.4321089  0.46394373 0.54364868 0.54364868 0.56159739 0.51507725
 0.4321089  0.54234997 0.43970131 0.54234997 0.59190042 0.5678911
 0.54364868 0.53605627 0.54364868 0.45938163 0.48795306 0.56029869
 0.5646277  0.4321089  0.46394373 0.5646277  0.43840261 0.48492275
 0.53931967 0.43840261 0.56029869 0.5678911  0.56029869 0.48795306
 0.41112988 0.5709214  0.40809958 0.54061837 0.53931967 0.45938163
 0.5678911  0.53931967 0.45765003 0.45765003 0.45938163 0.59190042
 0.51204694 0.59190042 0.46697403 0.5646277  0.4353723  0.56029869
 0.5678911  0.46394373 0.43840261 0.45635132 0.48795306 0.5678911
 0.41112988 0.4321089  0.436671   0.40809958 0.46068033 0.51507725
 0.54364868 0.54234997 0.56029869 0.40809958 0.45765003 0.59190042
 0.56159739 0.53302597 0.48795306 0.56159739 0.41112988 0.40809958
 0.54234997 0.5678911  0.51204694 0.48795306 0.41112988 0.48795306
 0.54234997 0.58887012 0.48492275 0.48795306 0.563329   0.48795306
 0.46697403 0.5646277  0.5678911  0.5678911  0.51507725 0.41112988
 0.5709214  0.51204694 0.51204694 0.58887012 0.56029869 0.563329
 0.56029869 0.48492275 0.563329   0.5709214  0.51507725 0.563329
 0.48492275 0.40809958 0.58887012 0.46697403 0.54061837 0.59190042
 0.48795306 0.4353723  0.53605627 0.54061837 0.45635132 0.45938163
 0.46394373 0.54234997 0.46394373 0.56159739 0.59190042 0.51507725
 0.436671   0.4321089  0.56029869 0.53302597 0.563329   0.46068033
 0.436671   0.48795306 0.46394373 0.563329   0.53931967 0.4353723
 0.46394373 0.51507725 0.46068033 0.45765003 0.48492275 0.51204694
 0.45765003 0.51204694 0.56159739 0.436671   0.53605627 0.51507725
 0.51204694 0.5709214  0.5678911  0.43840261 0.48492275 0.45635132
 0.45938163 0.48492275 0.5646277  0.53931967 0.54061837 0.436671
 0.46068033 0.45765003 0.5646277  0.5678911  0.5646277  0.45765003
 0.56029869 0.56029869 0.4290786  0.53931967 0.563329   0.48795306
 0.45635132 0.54234997 0.40809958 0.436671   0.58887012 0.56029869
 0.56159739 0.53302597 0.53302597 0.436671   0.59190042 0.563329
 0.4290786  0.40809958 0.43840261 0.51204694 0.436671   0.563329
 0.48795306 0.5709214  0.53605627 0.5709214  0.53605627 0.43970131
 0.53302597 0.48795306 0.5646277  0.43970131 0.40809958 0.51507725
 0.51204694 0.56159739 0.4353723  0.54364868 0.5678911  0.46394373
 0.41112988 0.54061837 0.563329   0.4290786  0.59190042 0.56029869
 0.43970131 0.51204694 0.41112988 0.53931967 0.5709214  0.43970131
 0.53931967 0.41112988 0.45938163 0.59190042 0.51204694 0.436671
 0.45635132 0.58887012 0.41112988 0.40809958 0.4353723  0.5678911
 0.46697403 0.59190042 0.43970131 0.4321089  0.54061837 0.5678911
 0.51204694 0.46697403 0.56029869 0.56029869 0.54234997 0.41112988
 0.45938163 0.45765003]",1.0,p > 0.05
