,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
39,d_std,-100.03553110131163,206.07106220262327,-0.3228016518356076,,,,,,,,,0.37028855435141417,0.0864,0.5800976800976801,0.08609581501584335,0.5986,0.3742857142857143,0.19803112515615381,0.2766,-0.0165573770491803,0.02099641002830866,0.49862227431827433,[0.52189662 0.47522996 0.6023199  ... 0.58009768 0.57291819 0.6023199 ],0.38373920921484417,[0.38588137 0.34128381 0.46356619 ... 0.31536417 0.40981921 0.43490309],-0.0445553462476337,"[-0.03306104 -0.0458794   0.03362988 ...  0.02515211 -0.00971889
  0.0096069 ]",0.99076660453162,p > 0.05,0.449621052631579,p > 0.05,0.9986,p > 0.05,0.9693,p > 0.05
40,d_n_mean,-100.55973982124942,207.11947964249885,-0.09554721656766174,,,,,,,,,0.8971377342485245,1.0,0.37838868538868536,0.051257514922731486,0.9444,0.25038153360734006,0.22986473711044447,0.9134,-0.11315146124813277,0.16257956338508298,0.501974694993895,[0.46172202 0.46905535 0.46172202 ... 0.44676475 0.42727757 0.5034998 ],0.3765567159126208,[0.4784043  0.42695375 0.44702349 ... 0.26875522 0.36218592 0.44399828],-0.011331126805828411,"[-0.04037284  0.02575295 -0.00376871 ... -0.1047343  -0.06836658
  0.05778867]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9972,p > 0.05
41,d_n_std,-100.55098030620911,207.10196061241822,-0.07275375832193398,,,,,,,,,0.8414370416404799,1.0,0.40330525030525033,0.09446990082638934,0.7516,0.3486458621470063,0.20579172027689055,0.8354,-0.07951506708459788,0.06505502381128715,0.5018199602767603,[0.5056862  0.59225031 0.43174969 ... 0.42730525 0.4703138  0.46586935],0.3969236657484808,[0.32156173 0.44994709 0.46414112 ... 0.40202586 0.37548538 0.37599754],-0.010253032554064312,"[-0.1157471   0.06868687 -0.02126371 ... -0.07862295 -0.03995418
 -0.05148746]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9972,p > 0.05
42,a_n_mean,-100.34525591273024,206.69051182546048,-0.3170439774593984,,,,,,,,,0.5175650485325988,0.1252,0.5611277981277981,0.08086525349854895,0.7974,0.2833333333333333,0.23766628025652914,0.427,-0.01234148836929374,0.04906699690904043,0.49971463964183965,[0.59223891 0.51422833 0.56578388 ... 0.53384575 0.59223891 0.47627961],0.34527050341469656,[0.29830769 0.34467492 0.31402198 ... 0.42540616 0.34625185 0.40672464],-0.02362042095084549,"[ 0.02678788 -0.01980186  0.04698406 ... -0.0114038   0.04891026
 -0.05159278]",0.99076660453162,p > 0.05,0.449621052631579,p > 0.05,0.9986,p > 0.05,0.9693,p > 0.05
43,a_n_std,-100.42676827799849,206.85353655599698,0.12296809913152863,,,,,,,,,0.7234969826620933,0.631,0.4815124135124135,0.13716988873681438,0.4898,0.4098663498663499,0.09990005828210367,0.7268,-0.030981192857803742,0.10562785431063344,0.5007090507122508,[0.56053887 0.41662352 0.48891982 ... 0.48708018 0.44686854 0.48891982],0.409652942835502,[0.38541204 0.4076868  0.34167046 ... 0.31863354 0.32809938 0.46721912],0.007405254585270566,"[ 0.05503886 -0.0115323  -0.06351679 ... -0.09689356 -0.1000658
  0.00042842]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9972,p > 0.05
44,a_mean,-100.2951251849775,206.590250369955,4.297733887927105,,,,,,,,,0.45767143700287877,0.121,0.5812812372812373,0.1211472466205906,0.7254,0.3220443349753695,0.22127701021914303,0.2754,0.0320698210171894,0.09909630837650478,0.49964953032153026,[0.41871876 0.49592511 0.52096378 ... 0.53190395 0.49592511 0.42466748],0.3686976656577438,[0.25975702 0.26926496 0.39048294 ... 0.41425836 0.44482051 0.26886813],-0.01940523800316453,"[-0.11604133 -0.00054349  0.14657674 ...  0.06363683  0.01117117
 -0.0158175 ]",0.99076660453162,p > 0.05,0.449621052631579,p > 0.05,0.9986,p > 0.05,0.9693,p > 0.05
45,a_std,-100.37979091930447,206.75958183860894,-0.19687890596665647,,,,,,,,,0.5762158653832649,0.9326,0.4134183964183964,0.09936485918051591,0.9896,0.27939966821040996,0.20346715717351865,0.8102,-0.02567415427202584,0.07680492211525217,0.498751389010989,[0.55177818 0.5168779  0.4134184  ... 0.54835938 0.51585226 0.59000041],0.4122612321714652,[0.41280941 0.4389693  0.33857721 ... 0.3598211  0.46862027 0.43535158],0.0078901078251488,"[ 0.03117754 -0.03417486 -0.01721683 ...  0.01811712  0.0118602
  0.05087222]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9972,p > 0.05
46,CNV_mean,-98.90032412180248,203.80064824360497,-0.10723696938769012,,,,,,,,,0.5896818338755203,0.871,0.4170822140822141,0.1547886604722397,0.9284,0.2680830039525692,0.15391362205047257,0.8802,-0.09445554183967382,0.14830528892189604,0.5002066218966219,[0.43129874 0.49270615 0.43219333 ... 0.37078592 0.62921408 0.43129874],0.38831907445937125,[0.36772279 0.34131274 0.3454306  ... 0.28112629 0.39028708 0.34245963],-0.013457699235177435,"[-0.00866667  0.01215054 -0.05975767 ... -0.14721212  0.03138619
 -0.09609091]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9972,p > 0.05
47,CNV_std,-98.55427012305744,203.10854024611487,-0.5662024511056123,,,,,,,,,0.09016589146710438,0.0314,0.5986980056980057,0.07312213193142417,0.049,0.5295591764557283,0.1200163706902235,0.0154,0.14741142918147296,0.19087920695876195,0.4995647954415955,[0.4647094  0.45832764 0.51017949 ... 0.5352906  0.54684615 0.48093162],0.4304904233239626,[0.37267806 0.45872647 0.39709605 ... 0.44492997 0.51377822 0.44751115],0.0034624437011483264,"[-0.04350555 -0.03815     0.02131116 ...  0.02141026  0.01719582
 -0.10082929]",0.99076660453162,p > 0.05,0.449621052631579,p < 0.05 uncorrected,0.8820000000000001,p < 0.05 uncorrected,0.22464,p < 0.05 uncorrected
48,P1_mean,-99.30412354133715,204.6082470826743,0.06990284965820098,,,,,,,,,0.7231446564833506,0.0906,0.5604065934065934,0.07777432868060523,0.098,0.5059145346681497,0.09474392785122315,0.232,0.049186642674594494,0.1635407722443068,0.49997160325600326,[0.55712617 0.48270289 0.48307326 ... 0.48164469 0.55712617 0.56003622],0.4182378089788597,[0.43632698 0.43881518 0.4013172  ... 0.36497354 0.41904762 0.49520226],-0.01253289364494963,"[ 0.10821667 -0.06810059 -0.02413753 ... -0.04216418  0.04843331
  0.1062794 ]",0.99076660453162,p > 0.05,0.449621052631579,p > 0.05,0.9986,p > 0.05,0.9693,p > 0.05
49,P1_std,-98.66459129097765,203.3291825819553,-0.5872229183150173,,,,,,,,,0.004951652897853558,0.1536,0.6070354090354091,0.18799550597156411,0.1118,0.4918142043142043,0.11398364169666533,0.1492,0.09352137029232185,0.15707286384291544,0.4990967003663004,[0.68640049 0.60703541 0.54862271 ... 0.67528938 0.4624884  0.60703541],0.41340890406332836,[0.45627661 0.44914594 0.42359093 ... 0.43900549 0.37668218 0.48962508],-0.018967809935946798,"[ 0.08406878  0.1063365   0.03698911 ...  0.11182118 -0.14050104
  0.12283186]",0.2673892564840921,p < 0.05 uncorrected,0.449621052631579,p > 0.05,0.9986,p > 0.05,0.9012,p > 0.05
50,P3a_mean,-100.56504083015301,207.13008166030602,-0.022267432482762133,,,,,,,,,0.9135600908441912,0.9738,0.40105942205942213,0.0752576713968218,0.7462,0.36318816364582956,0.20108103314227688,0.6926,-0.04817969175558332,0.04971631105234805,0.5003443501831502,[0.41105942 0.54253032 0.45746968 ... 0.58338502 0.54808588 0.5116919 ],0.3861907094148743,[0.3511549  0.38782468 0.28240602 ... 0.41914184 0.4163961  0.4871258 ],-0.018030436537648024,"[-0.11792679 -0.03009966 -0.05584123 ...  0.02794092 -0.01957335
  0.05613497]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9972,p > 0.05
51,P3a_std,-100.5236628129127,207.0473256258254,-0.10553630254024471,,,,,,,,,0.604286133263378,1.0,0.4552645502645502,0.0441096929821234,0.9768,0.2964131239993309,0.24224209599424493,0.5676,-0.03290693362995922,0.04076557614254234,0.49960024338624337,[0.47177249 0.52066138 0.53140212 ... 0.47933862 0.45526455 0.49267196],0.4071593200909055,[0.38619048 0.40687662 0.42199659 ... 0.30314525 0.27825636 0.36991597],-0.0011830132696938984,"[-0.04964349  0.06361404  0.07245578 ... -0.07165899 -0.13048463
 -0.01787879]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.997083870967742,p > 0.05
52,P3b_mean,-98.80525599062965,203.6105119812593,0.13401886816362535,,,,,,,,,0.5164958904100145,0.1582,0.5649824989824989,0.11889479476661259,0.0484,0.4797948306952515,0.20371982157997193,0.017,0.12068792694497683,0.15809162499836896,0.5004709864061864,[0.49569475 0.5475466  0.37258364 ... 0.4524534  0.48612861 0.51313065],0.39366725172132344,[0.39738506 0.42891466 0.43383205 ... 0.38383459 0.34175115 0.3501424 ],-0.014028421656280512,"[-0.01277424  0.03624478 -0.02718723 ... -0.01055838 -0.082254
 -0.02476208]",0.99076660453162,p > 0.05,0.449621052631579,p > 0.05,0.8820000000000001,p < 0.05 uncorrected,0.22464,p < 0.05 uncorrected
53,P3b_std,-99.33437339568022,204.66874679136043,-0.4778411253565037,,,,,,,,,0.022357202683622394,0.0594,0.5693972323972324,0.06966510231269514,0.2016,0.4530264968525838,0.09802500922006958,0.0208,0.0829664803828957,0.06284143387514088,0.4997440284900285,[0.48384168 0.51615832 0.52761945 ... 0.4913549  0.48873057 0.47726943],0.40247966996823387,[0.4182213  0.43807969 0.36427189 ... 0.39664851 0.32609649 0.37287026],-0.010963587908428014,"[-0.01105731 -0.0139406  -0.02044122 ...  0.03974983 -0.025
 -0.02839875]",0.6036444724578047,p < 0.05 uncorrected,0.449621052631579,p > 0.05,0.9986,p > 0.05,0.22464,p < 0.05 uncorrected
