,wSMI_1_mean,wSMI_1_std,wSMI_2_mean,wSMI_2_std,wSMI_4_mean,wSMI_4_std,wSMI_8_mean,wSMI_8_std,p_e_1_mean,p_e_1_std,p_e_2_mean,p_e_2_std,p_e_4_mean,p_e_4_std,p_e_8_mean,p_e_8_std,k_mean,k_std,se_mean,se_std,msf_mean,msf_std,sef90_mean,sef90_std,sef95_mean,sef95_std,b_mean,b_std,b_n_mean,b_n_std,g_mean,g_std,g_n_mean,g_n_std,t_mean,t_std,t_n_mean,t_n_std,d_mean,d_std,d_n_mean,d_n_std,a_n_mean,a_n_std,a_mean,a_std,CNV_mean,CNV_std,P1_mean,P1_std,P3a_mean,P3a_std,P3b_mean,P3b_std,participant,mind2,mind2_numeric
10,0.028318871976301632,0.0012096038033298042,0.030985715731296767,0.00043007825284550015,0.05409360136397057,0.007320622963888064,0.1166319180993624,0.01048142299825533,0.748554083464667,0.03113258431297077,0.8329569849808386,0.014872143982386957,0.8684865089872336,0.006823417318260587,0.9437639472328723,0.02478960967287995,0.7526559050772627,0.009386969477469009,0.8195573827893302,0.010378984989932743,7.292429606119792,1.1310715430598342,16.24457041422526,1.0749637077926735,22.033055623372395,1.776361289027886,-102.47399612828058,1.0628293491390146,0.12215391785752726,0.008565910808386454,-109.39407053923374,0.6679386756039544,0.02894571507417643,0.007886233201101728,-98.7064359845321,0.8885301229243993,0.27753221479176116,0.05322224889023611,-99.9341458689513,3.829657600331405,0.24801375519941563,0.11779879617986279,0.3233543970771194,0.10135949742939365,-98.22588061811653,1.6345293511408496,7.769057814928026,8.0760564768589,1.7523007197409007e-06,1.0042869437128926e-06,5.36031065695183e-06,4.214345575231187e-06,6.863451362068169e-07,7.26974897632394e-07,13,on-task,1
11,0.030464111560583703,0.0010549634766241634,0.032850573620186466,0.0005554263371956031,0.05284726274881737,0.003835802177199613,0.11628524973283098,0.0034197069105377158,0.7970737698416258,0.002270629662497475,0.9015527051057729,0.0023554326822780576,0.8953611627241408,0.010812773593205103,0.9125765889723848,0.011866395011562992,0.7706263796909488,0.005445411388483854,0.8513191520472566,0.009672443644672107,6.936709086100261,0.5400578868025663,21.658579508463543,1.2055051965278636,29.23138936360677,3.073806437063493,-104.34687842057319,0.8676758506419814,0.17526388833332882,0.012626821008690272,-109.4596464846295,0.7961619354114231,0.058400883636864,0.014316806847031705,-102.160815463333,1.6146393515763853,0.28000075309746325,0.0931561009582685,-101.9181092488074,0.8958470099149451,0.3096610653003505,0.035112221402660855,0.17667340963199338,0.04903622908794802,-104.89594621264412,0.7362324463047684,-3.0538855887077325,5.87391888117448,2.8419463127803107e-07,2.309049468456127e-06,3.884848059793946e-06,1.1578890532267759e-06,1.3408761444048765e-06,2.945219290076518e-06,16,on-task,1
12,0.032142649225811004,0.00013575118949775124,0.030743237304020753,0.0013764552029434977,0.05456247234359445,0.0019496597940028041,0.1071107263053506,0.00021988907727018864,0.7842636390359222,0.005737259220621928,0.8959858755526294,0.004275797022465561,0.9080420498761115,0.017733418389122155,0.9163906136690818,0.009364398930260667,0.7711610099337745,0.003877965583907901,0.8549086768773402,0.03672771759113808,7.8144073486328125,2.3683157115241573,23.44369888305664,4.553882687905078,29.479026794433594,4.58692581713762,-102.58670008839948,0.3304454233092711,0.21740092330636235,0.08062146902511194,-108.37364286316368,0.872187959934238,0.06701318376844764,0.03804585895220823,-101.83175966698275,0.968236480631994,0.2930273748567829,0.16710820415371533,-101.96095246546622,2.2422675768298346,0.2735192112577023,0.023390741963577356,0.14903930681070465,0.07183161813997246,-104.71841307303617,0.142348889606957,3.9720438767120125,2.4462789171566435,2.164455322146597e-06,4.242151765198707e-06,3.3798136875175995e-07,8.756424864219138e-07,4.344565258029592e-06,1.1717231784868031e-06,17,on-task,1
13,0.034784534438883,0.002289919268216256,0.0357342158494094,0.001566418000409161,0.05577682059299403,0.0016971567299326328,0.1139723553019404,0.003381656160053319,0.8205561682066073,0.0036765784865481297,0.9164065281311385,0.010463184739617987,0.9084927218147048,0.0169214804153645,0.9143696949018875,0.021676851800275412,0.7823537527593812,0.005501166238507896,0.8862443087487716,0.01996238255345349,10.09972890218099,1.557371279932816,29.97271219889323,2.2992243910179386,35.71510314941406,1.0094200029071418,-103.36406274441515,0.7775010115771581,0.24311546068993528,0.0544633502027213,-106.35159337615687,0.8947069525521628,0.13720022154051845,0.020324462518627816,-104.38056390767531,2.152424402938329,0.1931111533835459,0.0695714890909813,-102.70313521994233,0.9406249671311457,0.2953090085268536,0.058250715841029664,0.13126415585914666,0.010061277058925363,-106.47378774806721,0.24415014614035666,5.708177106664055,9.65077698150765,-4.116391143634462e-06,4.49979827602832e-06,-1.3915331645701442e-06,3.0069107015627616e-06,1.387714747440238e-06,3.590710256124382e-06,20,on-task,1
14,0.0292276497246436,0.0008880544698951959,0.032992505303943494,0.001963159956319379,0.05446148484005586,0.0028039108762077485,0.11152389884428247,0.013541603362813502,0.7435360563919478,0.005170263646496009,0.8414368905667732,0.004774285219236994,0.8967998442538944,0.007128589159151385,0.9368509096306136,0.03368548421562605,0.7600372516556289,0.004168716282798687,0.838014025231324,0.025278285528550964,7.979075113932292,2.0620508145991603,17.251014709472656,2.548593040918969,23.430506388346355,3.27840570047771,-100.02082150393757,0.3553084417192362,0.1831088743244702,0.03783708433084917,-107.97227520128756,0.6583883424116963,0.0325828714614691,0.010711876338323418,-99.16221616566692,1.7482845036624992,0.21099568835840862,0.009308585802182356,-98.36985238510529,3.3970899830418353,0.28750127947929305,0.13472778758361878,0.28581128637635894,0.09762866534561135,-98.18558560043259,0.745616294139091,-9.0409061665567,7.189151154138341,-9.32940418255953e-07,5.314458439739551e-06,-5.705778719576689e-06,7.362505463606622e-06,-3.7333924493213323e-06,3.3205434848559513e-06,25,mw,0
15,0.03234641597885607,0.0018754421841856177,0.0341513554384807,0.001293236770351809,0.052789906259240134,0.004235372561273053,0.11127888026810002,0.004393458662591146,0.78777622272202,0.00809538676090036,0.9019310213684429,0.0036690717657192227,0.8927741226247559,0.003492317622444081,0.9271132078275349,0.011964144714730127,0.7700745033112578,0.0011752707669288617,0.8613597952898592,0.011440661443674671,8.283615112304688,1.6843224922798805,24.235089619954426,2.3891268710246587,30.7159423828125,2.906576064189687,-103.58321312842276,0.6619231275368369,0.21028886020875237,0.045363644241945736,-108.74770639361452,0.47905965155870434,0.06871437490906494,0.01649461409757568,-103.102494018011,2.3376094293872183,0.24787377768149002,0.044179204553535974,-102.9431482325154,1.5001706428699897,0.2784938839954603,0.09522333437725673,0.19462910320523216,0.06690858644313563,-104.52488858517988,3.0522197969844966,1.3340435070548757,5.802339993917121,-4.540256905228218e-06,4.110504859360574e-06,-2.6627055324252704e-06,2.1380266007885975e-06,4.292395768876777e-06,7.200718470586344e-07,2,on-task,1
16,0.031502218543944666,0.0005409848460711274,0.031826913038940065,0.0002426517251828668,0.0560857937372726,0.0013219705516147235,0.108839994267859,0.0015357228691451205,0.8188473741442396,0.011035658187468258,0.9085130751701035,0.010892602448739745,0.9192386531604294,0.00940740007152986,0.9256158328022798,0.023676884433681784,0.7832850441501099,0.006099283500482516,0.8957398492200194,0.004638088091367885,11.121114095052084,1.711545809968643,30.412038167317707,1.1574971644518812,35.8282725016276,0.6759293003909683,-99.7217042203493,0.6579941536488665,0.2857607741254428,0.024629048073389705,-103.74284272665454,0.7918135858691826,0.12492590161085643,0.022544305663142864,-102.82960219486775,1.1922586161578235,0.15604669103290056,0.03725103246764947,-101.58947886942752,2.0034088689154235,0.22551124486738594,0.08759809135748259,0.20775538836341415,0.11926109670307689,-101.92468655409812,2.6544574117822815,0.6685391651477186,12.619133365328013,4.828482393120997e-06,1.5321567838756158e-06,-4.4172076067035656e-07,5.583318843418169e-06,2.5536964917238594e-06,2.4914133190006083e-06,4,mw,0
17,0.028513709865326,0.00076316624682593,0.033023708347448555,0.00023108527608949698,0.054016196139927156,0.0014315871992890616,0.11540094987435326,0.0068331096505990846,0.6800177298772094,0.01838695503466837,0.771099625165083,0.025087826043287242,0.8422620497899724,0.0017062120544867154,0.9431699257305228,0.0012874697492505811,0.7390831953642385,0.0063657170905657996,0.7786555288089279,0.023408143073419336,6.153583526611328,0.5671279935625901,10.92529296875,1.100538508316465,13.849258422851562,2.14443165223429,-103.1545093092419,0.30257085714194665,0.0639742048112758,0.008896415882792101,-112.63426003499032,0.1028469986410432,0.00770829692278185,0.0027800744050241735,-93.711567525628,1.483176290015259,0.4120832865744323,0.025671218095686642,-95.93464055188997,1.3481149738268736,0.3021457723638533,0.03528675552531693,0.2140884393276565,0.049281483333187215,-96.98766290978021,0.6407220687654634,-1.7170140711278807,5.851141762620391,-1.1263745485298466e-06,7.043181655251985e-06,-8.848143081451774e-08,4.1119278011177095e-06,2.1033494650576177e-06,5.848137879170912e-06,5,on-task,1
18,0.030926141524904468,0.0016530710106785244,0.03324737859759643,0.0013244299227918278,0.05052371691729687,0.0008044780210129094,0.10976224256408078,0.006992656123704842,0.7938936621914022,0.009736769117602809,0.9078916916679058,0.0066153460148352695,0.9067824278616632,0.0060811187413990645,0.8907920787110283,0.005218373895796953,0.769729580573951,0.004730977163972103,0.8431514239529844,0.022157875204147606,6.8200429280598955,1.5504132215413484,25.282859802246094,3.634855437768952,31.105677286783855,3.1250686978665616,-101.42027096833907,1.2262624565029214,0.19545001557087546,0.025904912009130754,-105.76362045332648,1.7196864061941828,0.08966817990886511,0.05186258156941935,-101.12580183652682,0.7316727429621566,0.2046373663197397,0.010197272193355927,-98.45378855932525,1.0335187095018536,0.4091861161980493,0.06148160316975148,0.10105832200247027,0.024518740435155686,-105.18504305789918,1.1839630513659551,10.736189326871191,13.437568328990858,1.4290069757922096e-06,7.730097401702181e-06,3.2056595300690147e-07,9.036130794810427e-06,3.4254988611766403e-06,4.791175636082107e-06,8,on-task,1
19,0.03310680353799897,0.0014228219116620752,0.03218347471812374,0.0013456561189249317,0.05513576163448583,0.0015559506908336405,0.10714679292511503,0.003888198583617514,0.8403701600929789,0.0032256021379830583,0.9393679419948541,0.008225910988804775,0.9279088955644766,0.013877576769430359,0.9013575372385999,0.014108684631787069,0.7902179911699774,0.007646323295018673,0.8965915788038563,0.008827957494573602,12.126922607421875,1.230313424565457,34.65461730957031,1.281498066213374,39.38102722167969,0.2827704655742388,-100.86285968154796,2.111983918990866,0.21962380118605326,0.025833096059706493,-101.2334908602201,1.503716526117297,0.20991449942113735,0.03737318033743896,-101.46563970049975,1.3995460343985242,0.20805398657010407,0.04201778780248962,-100.60132265186375,3.418574914309378,0.26224091844136,0.0818530962969508,0.10016679438134524,0.024524890800646713,-104.82439430782136,1.52167823480957,18.556334510593665,4.740041317545925,5.061181965727389e-06,2.088840556587408e-06,1.687919449573459e-05,4.048753405354583e-06,8.817744782142679e-06,2.1636780725157353e-06,11,mw,0
20,0.0319513335752467,0.0006915110920245037,0.0324046249487804,0.0018119933243074863,0.05469391125070923,0.002732098724079742,0.10814653524475205,0.00660411409746418,0.7954751651433545,0.01750158668323443,0.8811618967091472,0.013699338913269235,0.8849371842628451,0.0019530843042760936,0.9118224831909579,0.014116243984864687,0.7588472682119204,0.0013844255132719066,0.8122805562968131,0.021559789485692142,5.437612533569336,0.8797845433281474,18.23282241821289,1.16449049256939,24.98483657836914,0.8883405017277071,-108.103891055252,0.9573726482476864,0.11846140044305478,0.016028694835871566,-112.79005865865287,0.5855158410698591,0.04933461744054647,0.008518410884577486,-105.55063552596981,1.5616533408147864,0.211374652283354,0.058710317340656355,-101.72546431549458,0.6559383710333708,0.4664136375549832,0.0930928605084276,0.15441569227806132,0.05577821297112289,-107.3731772325998,2.203153492617694,-0.39096135002129695,7.746159242105298,1.7501970107893857e-06,2.115348949390323e-06,-1.499968717621392e-06,3.979338493865317e-06,-2.5079587262410973e-06,2.5518974312422342e-06,14,on-task,1
21,0.030852076649355836,0.00027774964201832586,0.034056582752705504,0.0016988142805970396,0.05888583958107516,0.002083103311533357,0.1068700913759061,0.005691378514554476,0.7771174101412512,0.0013272996903503107,0.8890979409363937,0.011268273997450833,0.9071471628728043,0.01088306132375859,0.9107377203651797,0.0013783569759290727,0.7695916114790283,0.0067079270014468,0.8636015683542125,0.009312134146627604,8.170127868652344,1.0507089198500064,22.717793782552082,0.9901350309798577,27.89020538330078,1.3043423532910199,-104.66864800110348,1.2906248050087732,0.2129707132310095,0.030077984252012607,-111.74488709457346,1.305703359385259,0.05033115586274284,0.013010813275579574,-104.56707436067718,1.8663223033723804,0.23481156102146672,0.07596744140866536,-104.29523617281454,1.1895225059023538,0.25842979197352395,0.08675158932367934,0.24345677791125683,0.018012500167492316,-104.36395766169824,0.869868661884905,-2.6790227141437604,4.902443628488895,5.396978134434163e-06,6.128303663510108e-07,2.4657198119876973e-07,1.1289056950452562e-06,1.577924649159219e-06,1.9087588888864354e-06,16,on-task,1
22,0.0303022437874034,0.002073682957166492,0.031028709035915147,0.0023426466054978145,0.055410885017708245,0.0013785910626909668,0.1056046743213229,0.0038827245101525692,0.7915766736393259,0.008345005775087575,0.9036793929534386,0.006099748136743907,0.9173341130216071,0.009894217598880888,0.9133995999095407,0.019378737922429622,0.7728166390728473,0.003731627259986966,0.8740949740247004,0.015015681778780389,8.432865142822266,1.2819385443073528,26.634693145751953,3.232157518603443,32.82976150512695,2.0601379552125003,-103.9600909755975,0.19134237100459145,0.22801885838940888,0.03743063202761083,-108.16996268687873,0.8083172357347032,0.0976604629152977,0.02528030749302986,-106.00619640314319,0.5320107754365971,0.15331504151106545,0.02219753440143371,-103.2154238360953,1.0734237618248181,0.3073993180134619,0.05069282492963274,0.2136063191707659,0.03421564899244157,-104.6511355514627,1.4528602900411849,6.6561968626292405,0.554189654015885,-1.1860275992742854e-06,8.618169718006954e-07,-8.515564707786034e-07,4.687168199318318e-06,7.5280292551017385e-06,2.436598794252033e-06,17,on-task,1
23,0.0348983584075866,0.003150360119770765,0.03588212892082333,0.004099940870579018,0.05849832899616528,0.0025207717955666844,0.1134363154133054,0.003112556909704872,0.8097730920912265,0.015901946166492435,0.9017078860784022,0.022692427563432985,0.9025039182982841,0.008733703014250988,0.9579502194665487,0.012152623410286736,0.7814310844370856,0.004400198975790097,0.8703178482959844,0.02181405385472601,11.635541915893555,2.4912384444935207,26.83281898498535,4.30130090085863,32.99260139465332,2.921218371164389,-102.22614138341478,0.2905919034629816,0.16767872148496238,0.04094185763202576,-104.33504250832195,0.7824609400806729,0.14542574752380316,0.05806434761500582,-102.26259384839699,2.4661808014488136,0.18471763806685876,0.07072957165742,-103.30556280367612,2.131847370625783,0.16635888826113235,0.07230259476641791,0.3358190046632432,0.08178515575585796,-99.33556100616521,2.4594712485668975,1.8369112462465744,3.525895888073373,2.7579628356838314e-06,5.0874813276399975e-06,9.11736662467792e-07,5.435771170927675e-06,4.984687073889697e-06,2.32152247381616e-06,24,on-task,1
24,0.029018672380202365,0.001120987156174887,0.03281460094655211,0.0014166314361712723,0.05618538480481087,0.004058452339132598,0.11594167797426318,0.010295287096626847,0.7331313693287314,0.012720565913284009,0.8364832446478787,0.011977587398329045,0.8958354702663099,0.014208638548674468,0.9472564462898704,0.004407689269706098,0.7586230684326708,0.002630700188419983,0.8392591580169041,0.015683224953532558,7.8843434651692705,0.759715380849568,16.839981079101562,1.292308931569633,22.161165873209637,0.5145285793187508,-101.50176569659853,2.739493873984397,0.16668526169248507,0.0444713937584764,-110.52375208966775,1.2001319750970922,0.021566747101920202,0.0010616226898492703,-99.74598031480987,2.2153098296354403,0.2315724925450828,0.04741591884891911,-99.81859031698339,0.1687571323350212,0.25456265524737137,0.06776803999888183,0.3256128434131404,0.062408397164467735,-98.33116673449705,1.7195507917878405,11.4972835080488,5.809259723850775,-4.275333556237419e-06,4.8639127684110175e-06,-4.800508445754001e-06,4.543766795705412e-06,-2.0717752079196975e-06,5.831502091854645e-06,25,mw,0
25,0.035717710227420735,0.0023030575445873902,0.03337209128134663,0.0020451813864457028,0.05570348291747413,0.001428988401679678,0.11215391881850963,0.0045007308419350925,0.8154815018428924,0.012809936495365938,0.8877710240914783,0.011751746360922362,0.9199662920107494,0.013761222615862014,0.901064049085169,0.021326848514070573,0.7746619757174388,0.001314332152542587,0.8590998931149573,0.014817940868083008,7.846514383951824,1.1893623869819605,23.134867350260418,2.962378671900478,29.971758524576824,1.967799284127694,-105.59731576449947,1.2489158406235823,0.20198174465491234,0.07687165223972124,-110.90814502040796,0.3591474281014407,0.0668833117343217,0.008567602722885535,-104.60688379614659,1.504974554057326,0.2415395533343229,0.0363193173290224,-103.98796918180085,0.6019954702742293,0.2929863757552904,0.009939480827220338,0.1966090145211525,0.042792147697420124,-105.8197630547423,1.8333602186647897,5.893697038357222,4.574508211107146,8.337293805338892e-07,4.3564455108346904e-06,-9.045973984425514e-07,3.5067732586385127e-06,4.492323493094868e-06,2.9917759075467706e-06,0,on-task,1
