,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
299,299,0.5,2024-01-25 00:26:08.071510,2024-01-25 00:26:29.735523,0 days 00:00:21.664013,False,absolute_error,0.030144630084135444,4,0.16186175371501496,68,0.09368785682640157,15,16,RandomForest,96,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
0,0,0.5,2024-01-24 22:55:37.246240,2024-01-24 22:55:58.190903,0 days 00:00:20.944663,False,absolute_error,0.02443176592448367,30,0.6288824532900893,58,0.0857851791535436,17,14,RandomForest,136,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
297,297,0.5,2024-01-25 00:25:28.823171,2024-01-25 00:25:50.079756,0 days 00:00:21.256585,False,absolute_error,0.0024196063736722615,22,0.4330429114116606,51,0.07074025956921216,9,14,RandomForest,127,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
2,2,0.5,2024-01-24 22:56:28.769164,2024-01-24 22:56:55.892932,0 days 00:00:27.123768,False,absolute_error,0.002304545673692863,10,0.29938864408093735,87,0.047029275283057,13,16,RandomForest,93,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
3,3,0.5,2024-01-24 22:56:55.909414,2024-01-24 22:56:59.976622,0 days 00:00:04.067208,False,absolute_error,0.07206706464694802,30,0.8174405317149728,51,0.06530331997022941,7,5,RandomForest,91,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
4,4,0.5,2024-01-24 22:56:59.992849,2024-01-24 22:57:12.678821,0 days 00:00:12.685972,False,absolute_error,0.03941207002680751,30,0.02397176788300827,41,0.036492084310245455,17,6,RandomForest,72,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
296,296,0.5,2024-01-25 00:25:13.482790,2024-01-25 00:25:28.805878,0 days 00:00:15.323088,False,absolute_error,0.005029036510534983,9,0.21156715719517144,90,0.07321389688667598,10,11,RandomForest,22,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
295,295,0.5,2024-01-25 00:24:57.487113,2024-01-25 00:25:13.466115,0 days 00:00:15.979002,False,absolute_error,0.004302757750168253,12,0.7585406190659291,47,0.08896313889498553,8,7,RandomForest,116,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
256,256,0.5,2024-01-25 00:12:17.037335,2024-01-25 00:12:38.992215,0 days 00:00:21.954880,True,absolute_error,0.025487281137607527,5,0.7446550637422186,81,0.07768779342514512,6,15,RandomForest,51,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
257,257,0.5,2024-01-25 00:12:39.008559,2024-01-25 00:12:54.784816,0 days 00:00:15.776257,False,absolute_error,0.002534946750820177,36,0.22601179023231852,25,0.04869975373444788,11,18,RandomForest,138,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.5, 0.5]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
