,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
105,105,0.7176623376623377,2024-01-25 21:11:08.160727,2024-01-25 21:11:15.427500,0 days 00:00:07.266773,True,absolute_error,0.004395557848762584,3,0.4490043416411129,71,0.014463203643175049,2,14,RandomForest,10,False,False,COMPLETE,"[0.8142857142857143, 0.8785714285714284, 0.4181818181818182, 0.7272727272727273, 0.75]","[0.         0.03175844 0.01068662 0.0133611  0.0032591  0.01236176
 0.00962305 0.01373375 0.01803145 0.07920919 0.         0.06032564
 0.02789157 0.01717639 0.00899085 0.         0.02897217 0.03655378
 0.00542895 0.00204268 0.02640833 0.02898984 0.01040925 0.0041451
 0.02942718 0.00900291 0.         0.0205632  0.00686222 0.
 0.00231099 0.02316494 0.01844882 0.00909668 0.         0.02256952
 0.03878714 0.         0.02214534 0.         0.02659731 0.
 0.0524056  0.01772078 0.         0.12341616 0.04892413 0.00289238
 0.01441384 0.00947793 0.00457902 0.0148848  0.0304616  0.00248849]"
122,122,0.709047619047619,2024-01-25 21:14:32.202688,2024-01-25 21:14:42.745194,0 days 00:00:10.542506,True,absolute_error,0.0053843664753060695,13,0.4162942206508777,75,0.0041495977212665965,3,12,RandomForest,18,False,False,COMPLETE,"[0.8285714285714286, 0.6, 0.5090909090909091, 0.8909090909090909, 0.7166666666666667]","[0.00432582 0.01344851 0.01308109 0.01720791 0.02295508 0.01465452
 0.01304455 0.01305958 0.01639807 0.05979933 0.01031764 0.05082869
 0.01732823 0.01302937 0.02063806 0.00534242 0.04032463 0.03756727
 0.         0.00389578 0.02432867 0.01492445 0.00976683 0.01447904
 0.02280627 0.00074066 0.01905522 0.00888277 0.01230241 0.01621808
 0.01024959 0.01334457 0.00040931 0.00390176 0.00841576 0.01159375
 0.05982611 0.01014319 0.03952026 0.00098354 0.02505435 0.01033262
 0.03839711 0.00598408 0.00960074 0.10608682 0.01954636 0.00021233
 0.04162332 0.01009481 0.00382755 0.00517561 0.02895036 0.00597516]"
187,187,0.7081385281385282,2024-01-25 21:27:07.244621,2024-01-25 21:27:15.878651,0 days 00:00:08.634030,True,absolute_error,0.004474602559261337,20,0.44558072854780356,78,0.032355102011707375,2,12,RandomForest,13,False,False,COMPLETE,"[0.8285714285714285, 0.8, 0.4727272727272728, 0.6727272727272727, 0.7666666666666666]","[0.00215906 0.02768096 0.01214518 0.01414817 0.00679497 0.01223865
 0.01612128 0.         0.01390349 0.07710576 0.         0.0572303
 0.01057199 0.01695755 0.01895733 0.00263602 0.02700075 0.04218022
 0.         0.01609759 0.02107042 0.03152975 0.01660223 0.0084324
 0.01818182 0.         0.         0.01917386 0.00781024 0.
 0.         0.02133807 0.02416314 0.00725467 0.01010381 0.02016031
 0.0862315  0.0025366  0.03689568 0.         0.00553122 0.
 0.03679085 0.01291204 0.01396522 0.12512128 0.0268919  0.00720722
 0.01214982 0.01004496 0.         0.01690362 0.02706808 0.        ]"
299,299,0.699134199134199,2024-01-25 21:44:38.503308,2024-01-25 21:44:42.658658,0 days 00:00:04.155350,True,absolute_error,0.01161728831045753,25,0.6151594497101186,90,0.03598049808835357,2,19,RandomForest,13,False,False,COMPLETE,"[0.7714285714285714, 0.7999999999999999, 0.5818181818181818, 0.7090909090909091, 0.6333333333333333]","[0.         0.00283337 0.         0.013542   0.02434956 0.00645914
 0.         0.         0.02666595 0.06805515 0.         0.0829226
 0.02177942 0.01454592 0.01341308 0.         0.02656026 0.01075677
 0.00793867 0.00953155 0.01957078 0.05115087 0.02169154 0.01010113
 0.02928357 0.00932256 0.00971678 0.02055104 0.01029936 0.00794944
 0.04554058 0.02053402 0.02385165 0.00892547 0.         0.01021462
 0.04699888 0.00847828 0.02899323 0.00242169 0.00705549 0.00728349
 0.04070672 0.00669578 0.         0.11122637 0.03585282 0.02714511
 0.00394637 0.         0.00540677 0.00938318 0.02350231 0.00684665]"
163,163,0.6982683982683983,2024-01-25 21:22:33.937682,2024-01-25 21:22:42.082589,0 days 00:00:08.144907,True,absolute_error,0.002956289724342206,23,0.4591967450170475,76,0.0385117529063367,3,11,RandomForest,10,False,False,COMPLETE,"[0.8357142857142857, 0.7071428571428571, 0.4363636363636364, 0.7454545454545455, 0.7666666666666667]","[0.00439485 0.00700854 0.         0.01168197 0.         0.00856548
 0.01630696 0.         0.03490466 0.13485374 0.         0.08843701
 0.02029071 0.00607072 0.01044717 0.         0.03767461 0.02596912
 0.         0.00806419 0.03585689 0.04869959 0.0104448  0.00232193
 0.05113334 0.0062005  0.         0.         0.0192249  0.
 0.0266199  0.00441545 0.01069023 0.01143452 0.         0.02528563
 0.03914737 0.         0.03779865 0.         0.00417053 0.
 0.06355439 0.005856   0.         0.13458259 0.01242841 0.00721424
 0.01170032 0.         0.00954889 0.         0.00700117 0.        ]"
298,298,0.6864502164502164,2024-01-25 21:44:30.510050,2024-01-25 21:44:38.485616,0 days 00:00:07.975566,True,absolute_error,0.010171574958117175,24,0.609085471133628,81,0.03534206391173126,2,16,RandomForest,13,False,False,COMPLETE,"[0.8285714285714286, 0.6142857142857142, 0.43636363636363634, 0.8363636363636364, 0.7166666666666667]","[0.         0.01596651 0.00296624 0.00758987 0.01356515 0.01120057
 0.00735135 0.         0.00545683 0.07095542 0.00530926 0.09685098
 0.00659272 0.01570707 0.01290182 0.         0.05221335 0.01510889
 0.00557003 0.00721724 0.01470664 0.04363863 0.02938596 0.0164872
 0.01642455 0.00677133 0.018252   0.0102879  0.01927268 0.0203732
 0.04083427 0.02362683 0.02379346 0.00727177 0.         0.0131827
 0.02220674 0.00811759 0.02621643 0.         0.0059735  0.00639459
 0.05644112 0.00390558 0.         0.14090712 0.03149409 0.01395029
 0.         0.00455951 0.         0.01013829 0.01286272 0.        ]"
276,276,0.6847186147186146,2024-01-25 21:42:14.496198,2024-01-25 21:42:22.937961,0 days 00:00:08.441763,True,absolute_error,0.007589045084952103,10,0.5811684133710415,68,0.028774275143095912,1,11,RandomForest,20,False,False,COMPLETE,"[0.7285714285714285, 0.5571428571428572, 0.690909090909091, 0.7636363636363637, 0.6833333333333333]","[0.00493602 0.01511021 0.00726235 0.00870549 0.03445684 0.00903102
 0.00642594 0.0112545  0.00853375 0.0445151  0.00216355 0.0586484
 0.01293702 0.013936   0.01275495 0.00911606 0.01394423 0.01452737
 0.00426865 0.00997849 0.02433566 0.01503805 0.00411179 0.01774227
 0.00463417 0.01380429 0.01708418 0.01483619 0.01115168 0.01873197
 0.00376207 0.01176137 0.01863226 0.01482477 0.00182065 0.01838434
 0.03935281 0.00918211 0.03720456 0.02184572 0.04793098 0.01784261
 0.03760021 0.00380395 0.01060897 0.09055359 0.04551085 0.05880965
 0.02362018 0.0045488  0.01019702 0.00591954 0.02051785 0.00178895]"
194,194,0.683073593073593,2024-01-25 21:28:06.902951,2024-01-25 21:28:24.239477,0 days 00:00:17.336526,True,absolute_error,0.004356780015686244,22,0.44936177946565964,78,0.03193379527627735,3,12,RandomForest,13,False,False,COMPLETE,"[0.6857142857142857, 0.6357142857142857, 0.4181818181818182, 0.9090909090909091, 0.7666666666666667]","[0.01432565 0.02265877 0.01085422 0.00197998 0.00869135 0.01727292
 0.01789242 0.         0.01397942 0.09383297 0.         0.05918909
 0.01859637 0.00785883 0.01558523 0.00263329 0.03064487 0.03640092
 0.0024917  0.00965458 0.04414474 0.02391717 0.01026617 0.03175569
 0.03002677 0.00189973 0.00584807 0.01684586 0.00219434 0.
 0.         0.0161448  0.02022802 0.00879668 0.0066056  0.01595071
 0.05387805 0.00248576 0.03986392 0.00695802 0.00627653 0.
 0.05711012 0.         0.00318432 0.13080869 0.02754682 0.
 0.01460686 0.01411571 0.         0.01263216 0.00937792 0.00198823]"
196,196,0.6823809523809524,2024-01-25 21:28:30.273187,2024-01-25 21:28:39.092366,0 days 00:00:08.819179,True,absolute_error,0.0039424460921531875,23,0.41871435533300805,76,0.03108612645420626,3,11,RandomForest,14,False,False,COMPLETE,"[0.85, 0.7285714285714285, 0.4545454545454546, 0.7454545454545455, 0.6333333333333333]","[0.         0.01655805 0.01871199 0.00268055 0.02273232 0.00436069
 0.         0.         0.01289829 0.10027549 0.01148793 0.07255089
 0.01158775 0.01041295 0.01489177 0.         0.02852141 0.04033863
 0.         0.0114865  0.01676515 0.02124225 0.02221907 0.01345205
 0.01062021 0.00534838 0.00183782 0.01061184 0.00858132 0.01147687
 0.00311718 0.00755332 0.03353123 0.00858654 0.00644391 0.01686571
 0.05753035 0.00349109 0.02248437 0.         0.01450004 0.00303068
 0.04080679 0.00381973 0.0022469  0.14094291 0.06547364 0.
 0.03069002 0.         0.00191109 0.01417493 0.01491563 0.00623378]"
78,78,0.6806493506493506,2024-01-25 21:05:34.761542,2024-01-25 21:05:53.550743,0 days 00:00:18.789201,True,absolute_error,0.003743153485534437,8,0.39169096780601564,79,0.004212130600298184,3,13,RandomForest,14,False,False,COMPLETE,"[0.7, 0.6714285714285714, 0.4909090909090909, 0.8909090909090909, 0.6499999999999999]","[0.00573134 0.01900954 0.00991495 0.01265913 0.00720406 0.01112317
 0.02996855 0.01234517 0.02003975 0.03804715 0.00197978 0.05559523
 0.00979077 0.00759974 0.03323452 0.00171334 0.03041093 0.0260026
 0.01517601 0.00720737 0.02116174 0.04061058 0.01032733 0.01975269
 0.00999811 0.00529455 0.00913209 0.01242314 0.01789585 0.00883183
 0.00183644 0.00471433 0.01674668 0.00783331 0.01379997 0.02451425
 0.06588152 0.0065362  0.0293076  0.0047059  0.00428839 0.00513107
 0.03575542 0.00773354 0.01123921 0.13203292 0.01552703 0.01438364
 0.01405363 0.00697015 0.00342741 0.02167322 0.04172716 0.        ]"
275,275,0.6805194805194805,2024-01-25 21:42:11.008742,2024-01-25 21:42:14.478666,0 days 00:00:03.469924,True,absolute_error,0.06039689078329547,10,0.5596643110153651,68,0.02896355935816143,1,11,RandomForest,14,False,False,COMPLETE,"[0.8, 0.5571428571428572, 0.5272727272727273, 0.8181818181818181, 0.7]","[0.00253307 0.04301147 0.00546753 0.02749565 0.00776882 0.01312647
 0.00997688 0.00599962 0.00780581 0.0598241  0.         0.07150056
 0.00793222 0.01462834 0.01221268 0.00909025 0.02539494 0.01685717
 0.00455636 0.00686063 0.01988929 0.01604955 0.00488237 0.00756382
 0.         0.00876641 0.00837131 0.01820428 0.00157425 0.02173496
 0.00675581 0.02058085 0.0179713  0.01453503 0.00329906 0.00889952
 0.05119437 0.01064748 0.04029058 0.02541573 0.03676794 0.00560409
 0.05111621 0.01201231 0.00434958 0.0724628  0.04554616 0.05708308
 0.00923461 0.         0.01225714 0.00288132 0.02819932 0.00381692]"
142,142,0.6780086580086581,2024-01-25 21:18:01.637335,2024-01-25 21:18:18.836772,0 days 00:00:17.199437,True,absolute_error,0.004103827958262263,24,0.42026431697175026,78,0.004686416284757961,2,6,RandomForest,17,False,False,COMPLETE,"[0.7142857142857143, 0.7, 0.5636363636363636, 0.7454545454545454, 0.6666666666666667]","[0.0078635  0.01495261 0.01383199 0.01027379 0.01828954 0.01140483
 0.01173401 0.00687443 0.01831553 0.05320999 0.00055242 0.04189895
 0.01435706 0.01210685 0.0228663  0.00480614 0.02640239 0.03526392
 0.005409   0.01159659 0.01601661 0.02710338 0.02131564 0.01798276
 0.02223998 0.00867075 0.0206796  0.00967578 0.00408797 0.01972126
 0.00572704 0.01134843 0.01408622 0.01214697 0.00941358 0.00416258
 0.05622863 0.00825561 0.03454021 0.00423568 0.02284262 0.00933312
 0.04498599 0.00966596 0.00987516 0.11756003 0.02960556 0.00472399
 0.02311605 0.00508201 0.00317442 0.01547322 0.03192035 0.00299301]"
266,266,0.6771861471861472,2024-01-25 21:40:17.825161,2024-01-25 21:40:23.729280,0 days 00:00:05.904119,True,absolute_error,0.003485446313327567,7,0.5140153585930042,73,0.03774936818561698,1,11,RandomForest,13,False,False,COMPLETE,"[0.7142857142857142, 0.6428571428571428, 0.38181818181818183, 0.9636363636363636, 0.6833333333333333]","[0.004774   0.03589837 0.00223883 0.02916408 0.01368326 0.0166567
 0.02002679 0.00265839 0.01052546 0.07506922 0.00187886 0.07164958
 0.01002757 0.01974627 0.01421666 0.         0.02382961 0.00659511
 0.         0.01600337 0.01988766 0.04703918 0.00193718 0.00988228
 0.0110568  0.0147984  0.00396014 0.01451337 0.00459428 0.01193244
 0.00655493 0.00177491 0.02061664 0.01086197 0.01339391 0.00847649
 0.04551233 0.00243719 0.03987688 0.01646781 0.01431954 0.00726523
 0.06171087 0.01017546 0.01024233 0.08905489 0.03775012 0.03986955
 0.00555641 0.01394607 0.01278459 0.         0.01525465 0.00185338]"
254,254,0.6763203463203464,2024-01-25 21:38:01.705190,2024-01-25 21:38:18.602387,0 days 00:00:16.897197,True,absolute_error,0.0038097096994259517,11,0.5089156087328087,82,0.03393484577864889,2,11,RandomForest,16,False,False,COMPLETE,"[0.6428571428571429, 0.6857142857142857, 0.4636363636363636, 0.8727272727272727, 0.7166666666666667]","[0.00181603 0.01795821 0.00770222 0.         0.02078592 0.01012376
 0.01773066 0.         0.0111765  0.04876605 0.00331691 0.07070539
 0.01698623 0.0079058  0.01456529 0.0035033  0.02194003 0.03315571
 0.00522444 0.01097789 0.02718163 0.02294893 0.01328377 0.00724541
 0.01333333 0.00306068 0.01531221 0.0157281  0.0113951  0.01454545
 0.0066226  0.01556006 0.01600573 0.00802155 0.00848469 0.00859583
 0.06544146 0.0061801  0.05272311 0.00565754 0.02042947 0.0032552
 0.06241318 0.0042098  0.00469851 0.1015182  0.04091628 0.02905165
 0.02824191 0.00808566 0.00232738 0.00730963 0.02077453 0.005101  ]"
242,242,0.676017316017316,2024-01-25 21:36:21.301619,2024-01-25 21:36:27.198240,0 days 00:00:05.896621,True,absolute_error,0.004313059021361656,24,0.40544969034126943,79,0.04197428317524757,3,12,RandomForest,13,False,False,COMPLETE,"[0.7142857142857142, 0.6142857142857143, 0.5636363636363636, 0.8545454545454545, 0.6333333333333333]","[0.00412724 0.03565443 0.01818182 0.00404065 0.00506444 0.00644422
 0.01311592 0.00689363 0.01818182 0.02831752 0.01639519 0.066757
 0.0076458  0.00595659 0.0363541  0.00812962 0.02238009 0.0284366
 0.01655722 0.00403156 0.02681727 0.0485607  0.00736144 0.0188264
 0.03333333 0.01177785 0.         0.         0.01563992 0.
 0.00956606 0.         0.01232037 0.01818182 0.00952329 0.00828865
 0.07243813 0.         0.04779102 0.01022244 0.02222222 0.
 0.05295102 0.00876548 0.00741953 0.14609785 0.00664644 0.01921503
 0.00757219 0.00480008 0.         0.00327705 0.01771893 0.        ]"
