,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
94,94,0.1645626218366534,2024-01-19 13:43:15.860988,2024-01-19 13:43:22.765607,0 days 00:00:06.904619,False,absolute_error,0.02753422290079992,41,0.19711627040170385,45,0.003733379916284964,12,3,RandomForest,92,False,False,COMPLETE,"[0.1336898395721925, 0.0, 0.5135135135135135, 0.0, 0.17560975609756102]","[0.00283749 0.00734035 0.01026676 0.00865731 0.10557839 0.02738404
 0.00364972 0.00917033 0.01331643 0.01484501 0.00349408 0.01172602
 0.03713525 0.00289979 0.0065288  0.00615811 0.01455788 0.0217251
 0.00896483 0.0122656  0.01659244 0.02169793 0.00481539 0.00668462
 0.00409045 0.00361605 0.09107414 0.00692034 0.07272518 0.05655733
 0.02528278 0.01215416 0.00465252 0.00342209 0.01153554 0.00261762
 0.01155044 0.00714563 0.01976155 0.02549243 0.05658951 0.00381068
 0.01696368 0.01340506 0.02232988 0.00136163 0.02079915 0.01708752
 0.03441627 0.00612795 0.02257161 0.00041319 0.03767812 0.00955584]"
38,38,0.15871208789448338,2024-01-19 13:35:46.447405,2024-01-19 13:35:54.542461,0 days 00:00:08.095056,False,absolute_error,0.032177488653373,38,0.13600759352001313,56,0.005877053489714144,9,13,RandomForest,112,False,False,COMPLETE,"[0.16338028169014085, 0.08450704225352101, 0.2702702702702702, 0.051522248243559665, 0.22388059701492524]","[0.00386535 0.00965546 0.01047924 0.00666151 0.07237727 0.02602882
 0.00209656 0.00685697 0.01565382 0.02327019 0.00492659 0.00512734
 0.02896748 0.00393547 0.00912029 0.01080797 0.01521051 0.0211765
 0.00960206 0.01207883 0.02069622 0.01759102 0.00554705 0.01128716
 0.00608749 0.00451252 0.08198763 0.01059426 0.05026257 0.04970803
 0.02234672 0.01113543 0.00982928 0.00823024 0.01163559 0.00381098
 0.01177    0.00584529 0.02123985 0.02990191 0.04430077 0.00456008
 0.02291485 0.01976276 0.02498605 0.00240349 0.02975355 0.03341045
 0.04573224 0.0095594  0.01210032 0.00252247 0.04514294 0.01093319]"
109,109,0.15602821403914843,2024-01-19 13:44:54.798836,2024-01-19 13:44:58.588929,0 days 00:00:03.790093,False,absolute_error,0.028730926081216995,35,0.17599105218969485,44,0.006111284982577205,11,12,RandomForest,26,False,False,COMPLETE,"[0.08252427184466016, 0.08450704225352101, 0.4375, 0.0, 0.17560975609756102]","[0.00295969 0.00339284 0.00961944 0.01134801 0.12629681 0.02873415
 0.00497041 0.00851624 0.01288966 0.0153869  0.00715154 0.00601127
 0.03177455 0.0014953  0.00424974 0.00576591 0.0170221  0.01691696
 0.0057169  0.01462659 0.00103336 0.01868632 0.0060649  0.01149818
 0.00417722 0.00533474 0.0831482  0.03026546 0.04044858 0.06778528
 0.01787296 0.0095087  0.00907515 0.00260522 0.00626348 0.00232846
 0.02285145 0.00709882 0.01422045 0.00378571 0.04739292 0.00267045
 0.02995037 0.01125976 0.01978341 0.00174028 0.01948687 0.03775375
 0.04141073 0.00188998 0.01907468 0.00369526 0.04967743 0.01531648]"
75,75,0.15379879338151237,2024-01-19 13:40:57.230309,2024-01-19 13:41:04.007817,0 days 00:00:06.777508,False,absolute_error,0.03274745768124167,32,0.19240916780181952,21,0.006863518945380169,12,4,RandomForest,97,False,False,COMPLETE,"[0.1336898395721925, 0.14213197969543145, 0.3571428571428572, 0.051522248243559665, 0.08450704225352101]","[0.00198844 0.00474074 0.0090344  0.00429437 0.12182598 0.02895464
 0.00294627 0.00556903 0.01349886 0.01116213 0.00326392 0.01172065
 0.02903649 0.00296451 0.00526696 0.00476261 0.01126759 0.01684988
 0.00994884 0.0116064  0.01221482 0.01926686 0.00363518 0.00534523
 0.00331701 0.00143433 0.09409112 0.00597255 0.06811115 0.0642134
 0.03014816 0.00989437 0.0054921  0.00632343 0.01155605 0.00043042
 0.01116667 0.0062689  0.01746046 0.02317411 0.05712732 0.00492063
 0.01960199 0.01450244 0.0218369  0.00177999 0.02777869 0.02827103
 0.03916528 0.00442613 0.01897019 0.         0.03981034 0.01159007]"
131,131,0.15326707251175942,2024-01-19 13:47:12.918820,2024-01-19 13:47:20.555604,0 days 00:00:07.636784,False,absolute_error,0.036062802724715286,39,0.1935030267865375,61,0.0011659015377328754,12,8,RandomForest,99,False,False,COMPLETE,"[0.10687022900763365, 0.08450704225352101, 0.34782608695652173, 0.051522248243559665, 0.17560975609756102]","[0.00596375 0.00557435 0.01140849 0.00894251 0.11009251 0.03006919
 0.00346712 0.01065176 0.0130486  0.0185655  0.00536946 0.01477726
 0.02972709 0.00661822 0.0048532  0.00625299 0.01242355 0.01899168
 0.00952689 0.01139998 0.01500266 0.01493264 0.00576031 0.00722958
 0.00573772 0.00370575 0.08815701 0.00811211 0.05828292 0.04758055
 0.02656927 0.01214077 0.00736502 0.00582765 0.01305227 0.00499721
 0.0106425  0.0097843  0.0183845  0.02102298 0.04857579 0.00391073
 0.01537784 0.01316985 0.01922944 0.00152613 0.03402307 0.02593074
 0.03947506 0.00659155 0.02024056 0.00025977 0.03862147 0.01105618]"
164,164,0.1522988200246927,2024-01-19 13:50:35.357483,2024-01-19 13:50:40.207714,0 days 00:00:04.850231,False,absolute_error,0.037316997847776916,32,0.14761433842023863,38,0.0049639190494119925,10,13,RandomForest,45,False,False,COMPLETE,"[0.027444253859348344, 0.08450704225352101, 0.5135135135135135, 0.051522248243559665, 0.08450704225352101]","[0.00375854 0.00526515 0.00763701 0.00352649 0.07161358 0.01998163
 0.00451521 0.01019854 0.01622084 0.01746963 0.0080713  0.00766768
 0.04507138 0.00307117 0.0102622  0.00614985 0.0120046  0.01423733
 0.00851811 0.02175529 0.01660061 0.03258911 0.00483612 0.01150598
 0.01150299 0.00177275 0.10885891 0.00606696 0.0591809  0.04469938
 0.02661388 0.01228584 0.00349093 0.00677554 0.00503016 0.00405614
 0.01454116 0.00491313 0.01720254 0.03147954 0.03407519 0.00747923
 0.02866947 0.02218466 0.02841183 0.00248155 0.01531423 0.02715178
 0.04554758 0.00735226 0.01778238 0.00152096 0.03475568 0.00627509]"
11,11,0.15100945566061846,2024-01-19 13:32:02.219557,2024-01-19 13:32:08.835553,0 days 00:00:06.615996,True,absolute_error,0.09775514371593594,31,0.15721058850786346,67,0.0007951617804545838,11,20,RandomForest,85,False,False,COMPLETE,"[0.013289036544850585, 0.3846153846153846, 0.3571428571428572, 0.0, 0.0]","[0.01113886 0.01237056 0.01247794 0.00642253 0.05130267 0.01397807
 0.00966899 0.01713413 0.01566074 0.01410257 0.0073927  0.01731257
 0.03274313 0.00801297 0.01839304 0.02099724 0.02071559 0.02123669
 0.00550477 0.02008147 0.02623618 0.02553213 0.00328519 0.00832295
 0.01073657 0.00581444 0.05838984 0.01870072 0.03406011 0.02771165
 0.02627138 0.02023488 0.0165786  0.01223257 0.02115924 0.00926075
 0.02239293 0.00950755 0.01987648 0.03138043 0.03905392 0.01279609
 0.01057675 0.0221481  0.02348985 0.01473965 0.01661819 0.01836011
 0.04059451 0.00872767 0.01139052 0.0074287  0.01901632 0.01072784]"
171,171,0.15073425451590924,2024-01-19 13:51:11.567178,2024-01-19 13:51:18.992760,0 days 00:00:07.425582,False,absolute_error,0.02899135531521736,40,0.20553401192008763,43,0.0066743575888415785,10,12,RandomForest,90,False,False,COMPLETE,"[0.10687022900763365, 0.08450704225352101, 0.5135135135135135, 0.0, 0.04878048780487809]","[0.00550553 0.00558746 0.01216134 0.00889046 0.11373774 0.02572335
 0.00178704 0.00463712 0.0115379  0.00922044 0.0038269  0.01439946
 0.03614376 0.00518292 0.00211142 0.00933457 0.00829971 0.01729247
 0.00683636 0.01408755 0.01610203 0.01484575 0.00188752 0.00871434
 0.00560911 0.00556764 0.09761201 0.01391035 0.06262178 0.05155867
 0.03345561 0.01277798 0.00533608 0.00289598 0.00819342 0.0020007
 0.00978933 0.00413177 0.01756072 0.02657718 0.03647677 0.00353152
 0.02189722 0.01283384 0.01479787 0.00210148 0.03293003 0.0272369
 0.04998479 0.01318627 0.0112434  0.         0.04932699 0.00700142]"
183,183,0.1490179521504506,2024-01-19 13:52:33.174523,2024-01-19 13:52:40.333508,0 days 00:00:07.158985,False,absolute_error,0.028409899287983677,42,0.1882019707411795,42,0.004480527676538833,10,13,RandomForest,80,False,False,COMPLETE,"[0.1336898395721925, 0.08450704225352101, 0.34782608695652173, 0.1375921375921375, 0.04147465437788023]","[0.00510218 0.00757451 0.01123569 0.00940831 0.1002824  0.02540774
 0.00244841 0.00776082 0.01384187 0.01672558 0.00302459 0.01035884
 0.03824639 0.00435933 0.0075638  0.00911395 0.01064741 0.01787951
 0.00950964 0.0141783  0.01171619 0.01403878 0.00496972 0.00876586
 0.00421254 0.00344219 0.08385486 0.00844529 0.0633911  0.0449521
 0.03941954 0.01381218 0.00625425 0.00599301 0.00851063 0.00504675
 0.00886644 0.00514798 0.01835575 0.02494496 0.03899369 0.00406915
 0.01746194 0.01496007 0.01852175 0.00187317 0.04110668 0.02439814
 0.04367306 0.00807927 0.02011053 0.00209404 0.04748443 0.00836467]"
119,119,0.14395799190744846,2024-01-19 13:45:52.968192,2024-01-19 13:45:59.815242,0 days 00:00:06.847050,False,absolute_error,0.02379560594687633,44,0.19636575841894893,39,0.0014988182299457485,11,10,RandomForest,78,False,False,COMPLETE,"[0.0603248259860788, 0.08450704225352101, 0.34782608695652173, 0.051522248243559665, 0.17560975609756102]","[0.00744261 0.00659004 0.01441769 0.00794272 0.0965153  0.02559567
 0.00280731 0.01288722 0.01112901 0.02162041 0.00558846 0.0123446
 0.03256253 0.00430701 0.00598554 0.00753979 0.01104991 0.01950652
 0.01343648 0.01274728 0.01030554 0.01062581 0.00594975 0.00681646
 0.00642145 0.00313464 0.07858244 0.00973156 0.06342907 0.05027218
 0.03859908 0.01637719 0.00757311 0.00623548 0.00951495 0.00641679
 0.00924244 0.00586836 0.01519931 0.02461953 0.03634342 0.00380281
 0.01454422 0.01429422 0.02358202 0.00452401 0.03901021 0.02524249
 0.04058925 0.01036579 0.0191761  0.00117281 0.0415412  0.00888023]"
