,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
171,171,0.5968064878338506,2024-01-19 16:22:25.657278,2024-01-19 16:22:32.345721,0 days 00:00:06.688443,False,absolute_error,0.021693709469058322,6,0.2864706810582143,53,0.004616550611837789,9,16,RandomForest,141,False,False,COMPLETE,"[0.572972972972973, 0.6548410938654841, 0.6162962962962963, 0.6326276463262764, 0.5072944297082229]","[0.00480137 0.00322235 0.00455076 0.0031421  0.02432767 0.00490255
 0.00557747 0.00822899 0.02201264 0.00587284 0.10166546 0.00479737
 0.0233082  0.00397999 0.09051693 0.00274994 0.06891738 0.00569826
 0.02540886 0.00680194 0.01001418 0.00710191 0.01485184 0.00394578
 0.02355695 0.0137144  0.08464015 0.00893149 0.01532652 0.00509582
 0.03555165 0.00356052 0.01232064 0.00233371 0.04440131 0.01106968
 0.02516744 0.0035676  0.01427925 0.00284474 0.04059451 0.00566702
 0.04569714 0.00727391 0.07974752 0.01114095 0.00683239 0.00293283
 0.00512918 0.00404835 0.00579648 0.0024108  0.0170577  0.00291257]"
100,100,0.5894871840672425,2024-01-19 16:10:20.968986,2024-01-19 16:10:27.764256,0 days 00:00:06.795270,False,absolute_error,0.022454173659881147,25,0.28796902033939364,78,0.0041448422458640385,14,15,RandomForest,151,False,False,COMPLETE,"[0.5575289575289575, 0.6674057649667405, 0.6138271604938271, 0.6338729763387297, 0.4748010610079576]","[0.00331767 0.00327623 0.00395229 0.00228657 0.01456276 0.00364881
 0.00449527 0.00424402 0.02259767 0.00616751 0.11187756 0.00369506
 0.02266719 0.00189598 0.09950675 0.00234504 0.07537092 0.00553999
 0.02671466 0.0049055  0.01223503 0.00628685 0.01790929 0.00248962
 0.02174784 0.01394416 0.08340909 0.00982949 0.01404182 0.00366387
 0.0346925  0.00317811 0.01504005 0.00088488 0.04128047 0.00758754
 0.03132906 0.00408491 0.01549075 0.00321545 0.03771296 0.00455176
 0.04642196 0.0076784  0.08321414 0.01121204 0.00546532 0.00135794
 0.00464685 0.00359724 0.00680147 0.00176503 0.01930992 0.00085674]"
80,80,0.5880007309446731,2024-01-19 16:07:02.370562,2024-01-19 16:07:11.391566,0 days 00:00:09.021004,False,absolute_error,0.012571517183410265,13,0.30026790273047926,55,0.0027864424263705305,4,8,RandomForest,53,False,False,COMPLETE,"[0.5617760617760619, 0.6367331855136734, 0.6138271604938272, 0.6409298464092984, 0.48673740053050396]","[0.0064124  0.00429757 0.00663383 0.00691591 0.01918611 0.01832271
 0.0097162  0.00804313 0.02765425 0.00933649 0.09582622 0.00909018
 0.02921515 0.00998827 0.07107356 0.00480135 0.04872016 0.00865579
 0.02564543 0.00740699 0.01516046 0.01105423 0.016027   0.00688735
 0.02241161 0.00815473 0.06514601 0.01134056 0.01673194 0.00842821
 0.02554491 0.00865082 0.01572236 0.00508122 0.03525502 0.01289789
 0.01787116 0.01074869 0.01340056 0.00893866 0.03385978 0.0065974
 0.03784767 0.00827317 0.07108279 0.01289072 0.00991217 0.00657543
 0.00710327 0.00857054 0.00936699 0.00866566 0.01308634 0.003773  ]"
99,99,0.5864441423445268,2024-01-19 16:10:13.910912,2024-01-19 16:10:20.950209,0 days 00:00:07.039297,False,absolute_error,0.02303621581413936,23,0.37923946022680016,89,0.004339026390607549,13,15,RandomForest,149,False,False,COMPLETE,"[0.5586872586872587, 0.6766444937176644, 0.6128395061728396, 0.6301369863013698, 0.45391246684350134]","[0.003415   0.00177178 0.00349413 0.00216469 0.02018308 0.00481096
 0.00467272 0.00338805 0.01972447 0.00848193 0.1101661  0.00434429
 0.02398609 0.00208912 0.10232663 0.00189289 0.08675476 0.00615734
 0.02681865 0.00597094 0.00743509 0.00618604 0.01473091 0.00271425
 0.01469838 0.01174287 0.09875788 0.01108925 0.01747026 0.00324659
 0.03726869 0.00314222 0.01165338 0.00181269 0.04665409 0.01050991
 0.02324484 0.0039597  0.01072118 0.00229794 0.03384103 0.00500115
 0.03691433 0.00415495 0.08628816 0.01202325 0.00562643 0.00113358
 0.00503244 0.00323706 0.00496955 0.00173772 0.01720002 0.00089054]"
60,60,0.5833984683399256,2024-01-19 16:02:31.775337,2024-01-19 16:02:44.915925,0 days 00:00:13.140588,False,absolute_error,0.010678755294446025,14,0.5018067313180141,82,0.003747143807349927,5,6,RandomForest,87,False,False,COMPLETE,"[0.5629343629343629, 0.663710273466371, 0.6113580246913581, 0.5753424657534246, 0.5036472148541113]","[0.0047012  0.00254222 0.00398478 0.00500477 0.0243935  0.01272402
 0.00906081 0.00701767 0.02154865 0.00766438 0.09710247 0.01012561
 0.02798965 0.01042017 0.08896365 0.00475051 0.0621059  0.00557023
 0.02665337 0.00772653 0.01218041 0.0071446  0.01108542 0.0070418
 0.01634493 0.00389601 0.09125228 0.01035827 0.01911063 0.00720447
 0.04572305 0.00448969 0.00713113 0.00345534 0.01158912 0.01972736
 0.01057479 0.00912012 0.01263699 0.00741383 0.02395447 0.00998029
 0.03041548 0.00511583 0.10967495 0.00990076 0.01255526 0.00516746
 0.00627559 0.00392887 0.00613279 0.00648185 0.01083392 0.00205215]"
151,151,0.5833471609701164,2024-01-19 16:18:17.012661,2024-01-19 16:18:31.098386,0 days 00:00:14.085725,False,absolute_error,0.011133593246719416,17,0.409484360385762,57,0.00023407984674630707,9,7,RandomForest,122,False,False,COMPLETE,"[0.588030888030888, 0.6304508499630451, 0.5343209876543211, 0.6151930261519303, 0.5487400530503979]","[0.00573461 0.00451387 0.00391994 0.00625723 0.03081559 0.00673117
 0.00685612 0.00742636 0.01931514 0.00963883 0.09601173 0.00837538
 0.03034087 0.00960941 0.0981351  0.00433299 0.06457505 0.00560956
 0.02240087 0.00614637 0.01035883 0.01008112 0.01224818 0.00509314
 0.01075412 0.00682825 0.09800321 0.00904858 0.02380185 0.00564589
 0.04053371 0.00647182 0.01033836 0.00612419 0.03218228 0.01765417
 0.01508222 0.00757421 0.01136653 0.00628578 0.02914412 0.00705004
 0.02383763 0.00716585 0.07602751 0.00936464 0.00927957 0.00431537
 0.00508028 0.00749274 0.00668473 0.00416698 0.01466616 0.00350174]"
56,56,0.5830640032884773,2024-01-19 16:01:32.545552,2024-01-19 16:01:49.152000,0 days 00:00:16.606448,False,absolute_error,0.016905522749797387,8,0.4964857215891141,89,0.0007411630983951578,9,16,RandomForest,192,False,False,COMPLETE,"[0.5718146718146717, 0.6419068736141907, 0.5669135802469136, 0.6230801162308012, 0.511604774535809]","[0.00382522 0.00281904 0.00428953 0.00454983 0.03254024 0.01080339
 0.00829436 0.00732371 0.01524374 0.01197951 0.09798139 0.00682847
 0.02739067 0.00702502 0.09858171 0.0030093  0.06591674 0.00497706
 0.02594986 0.00623584 0.01093175 0.00788167 0.01297421 0.00463087
 0.01104524 0.00326192 0.10018495 0.00795194 0.0210116  0.0062755
 0.05128358 0.00520004 0.00753372 0.00719326 0.03600398 0.0173896
 0.01047519 0.00556176 0.0103121  0.00726885 0.02622881 0.00554321
 0.02076934 0.00359955 0.09280482 0.00948538 0.01019108 0.00305588
 0.00631462 0.00721438 0.00506596 0.0035257  0.01239456 0.00387034]"
0,0,0.5816380982413525,2024-01-19 15:46:23.559886,2024-01-19 15:46:30.303246,0 days 00:00:06.743360,False,absolute_error,0.016934664466484763,6,0.3063084927887012,89,0.005713455968634662,2,20,RandomForest,95,False,False,COMPLETE,"[0.5509652509652508, 0.6019955654101996, 0.625432098765432, 0.6251556662515566, 0.5046419098143236]","[0.00683304 0.0014621  0.00335264 0.00367598 0.02579901 0.00821257
 0.00464964 0.00719164 0.02278621 0.00699267 0.10599325 0.00612989
 0.02740982 0.00389864 0.08259523 0.00214787 0.07032846 0.00668741
 0.02520779 0.00475409 0.0135754  0.00810493 0.01294307 0.00541366
 0.0271891  0.01477564 0.07732677 0.01060347 0.01703785 0.00433377
 0.02842225 0.00456452 0.01105924 0.00328909 0.04705395 0.00893848
 0.0275676  0.00446017 0.01519527 0.00260926 0.0445614  0.00514576
 0.03935963 0.00921486 0.06810715 0.01333342 0.00507673 0.00329514
 0.0035923  0.00590798 0.00579732 0.00664147 0.01660126 0.00279414]"
163,163,0.5813666803547175,2024-01-19 16:20:47.807954,2024-01-19 16:21:00.525063,0 days 00:00:12.717109,False,absolute_error,0.014814199910414902,9,0.2962429245293678,53,0.00027942112134107745,9,14,RandomForest,131,False,False,COMPLETE,"[0.5602316602316602, 0.6359940872135994, 0.5565432098765433, 0.6122872561228726, 0.5417771883289124]","[0.00637922 0.00464605 0.00530429 0.00610268 0.02153188 0.01041809
 0.0073628  0.00734842 0.0302141  0.00777956 0.09712735 0.00583749
 0.02732032 0.00787981 0.08872056 0.00485323 0.05183128 0.00797804
 0.02639802 0.00849022 0.01261829 0.01112517 0.01916365 0.00636755
 0.0249384  0.00451228 0.07223473 0.00861644 0.0198544  0.00641859
 0.03430523 0.00829697 0.0153841  0.00427917 0.02865146 0.01695918
 0.01025202 0.00623651 0.01323499 0.00878951 0.03633747 0.00657375
 0.0403847  0.00819686 0.07194475 0.01174144 0.01112941 0.00572872
 0.00634425 0.00796249 0.00728778 0.00360034 0.01364295 0.00336304]"
178,178,0.5805948355329517,2024-01-19 16:23:28.106292,2024-01-19 16:23:40.881107,0 days 00:00:12.774815,False,absolute_error,0.018486937619581045,6,0.2279212882768964,49,0.001589676400648085,11,14,RandomForest,136,False,False,COMPLETE,"[0.5598455598455598, 0.6821877309682187, 0.5891358024691359, 0.6450809464508094, 0.42672413793103453]","[0.00677001 0.00427787 0.00559081 0.00307147 0.01461323 0.00990462
 0.00685156 0.00691516 0.03875325 0.00914356 0.08499696 0.00453443
 0.02189013 0.00536441 0.08639098 0.00408613 0.05884411 0.00537376
 0.02098728 0.00723511 0.01407199 0.01292203 0.02026254 0.00753773
 0.03040372 0.00425285 0.08493093 0.00751352 0.01890243 0.0048988
 0.033798   0.00571225 0.01836333 0.00303476 0.03878663 0.01052435
 0.01117144 0.00466828 0.01393076 0.00726767 0.03669034 0.00474134
 0.03676055 0.00850915 0.09461209 0.01121389 0.0090468  0.00381684
 0.00436584 0.00802863 0.00561169 0.00318788 0.01201982 0.00284628]"
