,trial_number,original_auc,perm_mean_auc,perm_std_auc,p_value,permutations_auc
0,288,0.6836212894248609,0.5048051979622948,0.07729420512760182,0.016,"[0.5687560414122914, 0.506581216402645, 0.5147474747474747, 0.4044507575757576, 0.5567999708624709, 0.41675092764378474, 0.46648989898989895, 0.4922532617845118, 0.5911460695389268, 0.5106060606060605, 0.37855763517528224, 0.5417134353741496, 0.5457714970214971, 0.5423137626262626, 0.49390540015540013, 0.4510416666666667, 0.5726859945609946, 0.49377523518148525, 0.5435137200762201, 0.6982575757575756, 0.4396995464852607, 0.5009856215213359, 0.48097222222222225, 0.5593337218337219, 0.5101851851851852, 0.5052367424242424, 0.5112578046953047, 0.5224747474747475, 0.4953392094017094, 0.4149103129013843, 0.5412951631701631, 0.4199242424242424, 0.47908757908757904, 0.41329772079772076, 0.5158796296296296, 0.59628404003404, 0.5950123685837971, 0.4737762237762238, 0.41911931818181813, 0.6383588633588633, 0.4631464765393337, 0.38350512334887343, 0.6053951257076258, 0.4548842229199372, 0.5092385392385392, 0.7126430976430975, 0.4530857452732453, 0.42367687289562284, 0.4371969696969697, 0.5252839620696763, 0.5515309343434343, 0.5385112283549784, 0.4502203525641026, 0.44887941919191926, 0.495321484071484, 0.44339332955404387, 0.6206946624803769, 0.3699711994354852, 0.5392370014245014, 0.5834848484848485, 0.4063131313131313, 0.470864898989899, 0.5497655122655123, 0.5118686868686869, 0.4747354497354498, 0.5316506410256411, 0.4102931327931328, 0.5612751831501831, 0.5289299242424242, 0.4808901515151516, 0.4786111111111111, 0.46405448717948716, 0.47361888111888106, 0.45549242424242425, 0.6031237281237282, 0.5361116264687693, 0.596506734006734, 0.5562415824915825, 0.5644977790067076, 0.5928397495361781, 0.6412710437710438, 0.609171272675737, 0.5199946581196582, 0.5323484848484848, 0.4197816072816073, 0.5453564664502165, 0.6026806526806527, 0.6065909090909091, 0.5215619103119102, 0.44472222222222224, 0.47990319865319864, 0.4778115403115403, 0.6007614607614608, 0.4597596153846154, 0.46536195286195287, 0.6706734006734008, 0.5715487389594532, 0.49296180010465723, 0.5708412247474748, 0.46593013468013467, 0.5741746794871795, 0.3708513708513709, 0.5532093774281275, 0.5665464743589743, 0.5019838379213379, 0.41411713286713286, 0.3235951548451549, 0.6077068764568764, 0.4920843045843045, 0.5760052447552447, 0.5231939290867862, 0.3395566239316239, 0.49101010101010095, 0.5502297702297703, 0.6526891077672328, 0.36618265993265997, 0.46298821548821545, 0.5227272727272727, 0.5322186147186148, 0.4522063584563585, 0.5734411421911422, 0.3051670551670551, 0.46621413308913306, 0.5580856643356644, 0.46238261738261743, 0.563415404040404, 0.4261687386687386, 0.4360795454545454, 0.4477003205128205, 0.49978956228956234, 0.5064983974358974, 0.5484190577940578, 0.500857587353123, 0.49990384615384614, 0.49497526283240567, 0.4095370370370371, 0.5722979797979798, 0.49842171717171724, 0.5359880694702124, 0.4871550324675325, 0.5121650835936551, 0.5432954545454545, 0.5433566433566434, 0.4621685606060606, 0.5072739760239761, 0.36045412920412917, 0.45154584998335, 0.6687037037037037, 0.5939421441653584, 0.4707799145299145, 0.512042297979798, 0.42449300699300696, 0.4782986111111111, 0.4714814814814815, 0.44229166666666664, 0.5846789321789322, 0.2921626984126984, 0.6284372571872572, 0.4128429440929441, 0.5735325091575092, 0.3418507996632997, 0.4709280303030303, 0.5759511784511785, 0.48000946969696967, 0.5594013047138047, 0.45353535353535357, 0.44600168350168345, 0.44133644133644134, 0.43065129315129314, 0.44600168350168345, 0.6019986957486958, 0.49281395687645685, 0.49398148148148147, 0.48629885739260736, 0.332815934065934, 0.3677635732323232, 0.4019643550893551, 0.4557765151515152, 0.4561663832199547, 0.31215034965034966, 0.5354950604950606, 0.4083935508935509, 0.3152228327228327, 0.5097527472527473, 0.42998003154253156, 0.5847643097643098, 0.44545454545454544, 0.5821811224489796, 0.4129094714809, 0.544614818052318, 0.5130501443001443, 0.5226010101010101, 0.5140345368916798, 0.5368751618751619, 0.4995791245791246, 0.5088425925925926, 0.5593584656084656, 0.5216329966329967, 0.4593170718170718, 0.5264885114885114, 0.548666322103822, 0.5649038461538461, 0.4954782717282717, 0.43345444238301384, 0.46196660482374774, 0.4543718434343435, 0.37783540863898013, 0.5070684523809523, 0.48075757575757583, 0.4580808080808081, 0.6376234876234876, 0.5078523328523328, 0.6379162504162504, 0.49844170379884667, 0.5744241291116291, 0.5278525005087505, 0.43930976430976426, 0.4688867845117845, 0.3909248737373737, 0.6599747474747475, 0.37280328798185935, 0.5737727880585023, 0.49894675925925924, 0.46145095645095646, 0.4529035779035779, 0.5366258741258741, 0.480032005032005, 0.47881372100122094, 0.47557823129251703, 0.505061026936027, 0.5436395202020203, 0.42531565656565656, 0.516729797979798, 0.5156413031413032, 0.58987308987309, 0.4310858585858586, 0.44146634615384617, 0.5026580826580826, 0.479144986957487, 0.5890625, 0.47955597643097647, 0.5222111420325706, 0.4554129897879898, 0.5531565656565657, 0.5203719891219891, 0.5825603794353794, 0.36358391608391605, 0.5261630730380731, 0.41279631083202517, 0.44427609427609427, 0.4381333943833944, 0.5270484930083145, 0.32653093434343433, 0.5225852272727273, 0.5482102272727273, 0.5762973484848485, 0.4122101575673004, 0.4620286195286195, 0.47463531838531836, 0.5394965277777778, 0.5021876271876272, 0.4928030303030303, 0.5522392290249434, 0.5283811757026042, 0.3570503108003108, 0.4774174899174899, 0.6957188644688646, 0.5764490139490139, 0.505272591991342, 0.4261837121212121, 0.4805981518481518, 0.4752248677248677, 0.5846790420227921, 0.6076111388611388, 0.49040404040404045, 0.5115758348794063, 0.36697287087912084, 0.41276345182595187, 0.5458268583268583, 0.536724537037037, 0.41107691498316495, 0.5505328005328005, 0.6943602693602693, 0.5447706228956228, 0.4862055933484505, 0.4602220695970695, 0.3949870813710099, 0.6144444444444445, 0.6170859233359233, 0.5138586545729402, 0.3741367759224902, 0.5975179516250945, 0.5465088813303098, 0.7030448717948719, 0.5706799153227725, 0.47719696969696973, 0.46137152777777773, 0.5790945165945166, 0.47475579975579973, 0.6092040193602694, 0.49672567016317015, 0.7158080808080809, 0.5394570707070707, 0.5372943029193029, 0.4712962962962962, 0.43992715617715616, 0.559564393939394, 0.6230699855699855, 0.4896142919580419, 0.5143405205905206, 0.43445572945572947, 0.5591329966329966, 0.5014102564102564, 0.45264735264735256, 0.4683840811965812, 0.6429560023310024, 0.422020202020202, 0.4132323232323232, 0.47059149184149185, 0.40175380175380176, 0.4473958333333333, 0.5765598695286195, 0.6302504208754208, 0.5617657342657343, 0.6149041434755721, 0.5208854166666667, 0.4544349103277675, 0.518416305916306, 0.4748130341880341, 0.5028813778813779, 0.4149993524993525, 0.7572465034965035, 0.578500666000666, 0.53965382996633, 0.44512709512709514, 0.5924242424242424, 0.4625967204092204, 0.3611088853276353, 0.5735635198135198, 0.5541264291264292, 0.5285774410774411, 0.4406439393939394, 0.4511784511784512, 0.5204045954045954, 0.5748251748251748, 0.41901825026825024, 0.5106734006734006, 0.4374275278293136, 0.35279304029304026, 0.5646685606060606, 0.4540824915824916, 0.5567129629629629, 0.6649912587412588, 0.3413451132201132, 0.41261169386169383, 0.43412698412698414, 0.4172348484848485, 0.42859655225726656, 0.5811256798756799, 0.5304945054945055, 0.5201599326599327, 0.5209381887953316, 0.5538882413882414, 0.565691287878788, 0.47402319902319906, 0.4766754079254079, 0.4876973026973026, 0.578073335394764, 0.5859338578088578, 0.6078009259259259, 0.4884090909090909, 0.48451296553975126, 0.5311933106575965, 0.33904040404040403, 0.4475160256410256, 0.4949915824915825, 0.582802514945372, 0.4797829485329485, 0.45218855218855214, 0.4762778887778888, 0.47044455544455543, 0.5809290824915825, 0.434553872053872, 0.36037457912457915, 0.5244451728826729, 0.528178071928072, 0.41897206959706956, 0.6274685962185962, 0.5110394813519813, 0.3580268111518112, 0.40625265937765936, 0.45898018648018646, 0.5449004302575731, 0.6511023698523698, 0.4678786057692308, 0.43330439814814814, 0.4817541833166833, 0.5591656359513502, 0.5329143079143079, 0.4117171717171717, 0.5621982184482184, 0.43982175232175236, 0.4659033096533096, 0.537165096807954, 0.5285700757575758, 0.6716856060606061, 0.3956060606060606, 0.6548867798867799, 0.5765406468531469, 0.47540509259259256, 0.47568387961245107, 0.4930225594511309, 0.5215938575313575, 0.45959595959595956, 0.5199258207070707, 0.5412059294871795, 0.4569444444444445, 0.5421987734487734, 0.5196538084930942, 0.4522306397306397, 0.5698073421287707, 0.5672924297924299, 0.44842803030303025, 0.5491498316498317, 0.42032828282828283, 0.4910016835016835, 0.4798664257369615, 0.4864213911088911, 0.6194974180911681, 0.6776467803030304, 0.6183313524273346, 0.4128180846930847, 0.43212412587412585, 0.5921717171717171, 0.5304028379028379, 0.5028086992372707, 0.5707070707070707, 0.46491702741702745, 0.42111549165120593, 0.5681380540755541, 0.4968013468013468, 0.4806970806970807, 0.5847632575757575, 0.6745580808080808, 0.5564962121212121, 0.6067708333333334, 0.4461839549339549, 0.4807239057239058, 0.5669034090909091, 0.6541161616161616, 0.5242731805231805, 0.5144108495670995, 0.5480217698967699, 0.3859492029134886, 0.3497422138047138, 0.5713775510204082, 0.4620580808080808, 0.42248219373219376, 0.5519686662543806, 0.510061553030303, 0.5818602693602692, 0.5314151993839493, 0.5772253787878788, 0.6928766025641026, 0.5293131141345427, 0.45089962121212124, 0.5998106060606061, 0.49376262626262624, 0.5271464646464646, 0.5808912037037037, 0.43420138888888893, 0.5730208333333333, 0.572167994042994, 0.5270075757575758, 0.5561816077441077, 0.5162097740222741, 0.5489818514818515, 0.4337121212121212, 0.4519728535353535, 0.554971483542912, 0.3027725168350168, 0.44822807400932396, 0.4369661423232852, 0.49809027777777776, 0.5152041245791246, 0.62314942002442, 0.444212962962963, 0.6268550893550894, 0.6233564814814815, 0.4538089225589226, 0.32798295454545456, 0.4008001893939394, 0.5821412037037037, 0.495318857729572, 0.5313422688422689, 0.4064104587542088, 0.6101555851555851, 0.49737661065786065, 0.5508114570614571, 0.5789141414141414]"
1,318,0.6835307549593264,0.4921044824370113,0.0787017783623806,0.006,"[0.46711174242424247, 0.37166860916860917, 0.5042639652014652, 0.41928418803418804, 0.5166566766566767, 0.5172515976087404, 0.5491293428793429, 0.48409932659932664, 0.5435678904428904, 0.4019728535353535, 0.5739309764309763, 0.5473477564102565, 0.3983100233100233, 0.5779813357938357, 0.4908617424242424, 0.5758880471380472, 0.4034299034299034, 0.6186982065553494, 0.5423148148148148, 0.39915501165501166, 0.5044328703703703, 0.5608523421023421, 0.42272727272727273, 0.5549321338383838, 0.574963924963925, 0.3882575757575758, 0.572942162004662, 0.5106837606837606, 0.41681623931623935, 0.303087444962445, 0.5004686162052234, 0.3544537473108902, 0.5427272727272727, 0.4111426767676768, 0.6313769563769563, 0.5404040404040404, 0.47100378787878794, 0.5397222222222222, 0.4565909090909091, 0.3641466750841751, 0.44613164613164613, 0.5571491008991009, 0.48085016835016836, 0.398460335960336, 0.5234983766233766, 0.5487914862914862, 0.37123595650381364, 0.5838773577612864, 0.43567167785917793, 0.5242571788330717, 0.5735353535353536, 0.6137626262626263, 0.3695192307692307, 0.5374368686868687, 0.561195154052297, 0.4966397028897029, 0.4650889784818356, 0.5354308390022676, 0.5692101301476302, 0.48517122758194187, 0.602125850340136, 0.5051530612244898, 0.44785596348096346, 0.5118641774891775, 0.627020202020202, 0.444473970143613, 0.4880576599326599, 0.6097858391608393, 0.3597659285159285, 0.5744678932178932, 0.513219696969697, 0.5833859427609427, 0.43911477411477406, 0.37029752654752657, 0.5075062321937321, 0.44729344729344733, 0.5815656565656565, 0.4843810703185703, 0.5067292082917083, 0.5168789543789544, 0.6110374579124579, 0.5429506802721089, 0.4911195286195286, 0.3890572390572391, 0.4118731268731268, 0.5297178515928516, 0.4472222222222222, 0.5046314102564102, 0.5924117549117549, 0.42069930069930067, 0.40502946127946127, 0.26220914502164505, 0.4701242334054834, 0.39015151515151514, 0.515057165057165, 0.47571059892488465, 0.5735637626262626, 0.4972000222000222, 0.5459090909090909, 0.45514520202020203, 0.38837230477855483, 0.34563619251119254, 0.46329797186940047, 0.6005161273911275, 0.5218124468124468, 0.4574259074259074, 0.5813260813260813, 0.5371527777777778, 0.41421376242804814, 0.5011700336700338, 0.5427380952380952, 0.44625652125652127, 0.43287037037037035, 0.5460101654298084, 0.575580808080808, 0.44765151515151513, 0.4814206626706627, 0.4915992572242572, 0.47482142857142856, 0.4695731351981352, 0.5737052299552299, 0.4856060606060606, 0.4546786100803958, 0.45359848484848486, 0.6437962962962964, 0.6539177489177489, 0.520719696969697, 0.5324547558922559, 0.5742845695970696, 0.6315393518518518, 0.5590330387205388, 0.391387432012432, 0.3738358863358864, 0.5817305710162853, 0.4178394522144522, 0.4207419564562421, 0.31078671328671326, 0.424520202020202, 0.5797401094276093, 0.4215909090909091, 0.365472027972028, 0.5127872127872127, 0.49657051282051284, 0.5006313131313131, 0.44863377363377355, 0.41363636363636364, 0.6685040885040885, 0.48926767676767674, 0.495050505050505, 0.46177925084175087, 0.35187815656565663, 0.6567392676767677, 0.34167221667221664, 0.5257830710955711, 0.5407833436404865, 0.46297526547526546, 0.4571323005698006, 0.4839392551892552, 0.5963383838383838, 0.5761866605616606, 0.6275677447552448, 0.4922178515928516, 0.5052861952861952, 0.5657828282828283, 0.3837191165316165, 0.6138777888777889, 0.6229513888888889, 0.43488531144781145, 0.5918874643874643, 0.5165132899507899, 0.3581228956228956, 0.491464822380001, 0.6203732031857032, 0.552114898989899, 0.6296454124579125, 0.4363761238761239, 0.5472853535353536, 0.4996238136863137, 0.5351006054131053, 0.45261363636363633, 0.3481631216006216, 0.3776806526806527, 0.48209490740740746, 0.5814318783068784, 0.5105441433566433, 0.40988782051282047, 0.7411664724164725, 0.5824915824915824, 0.5893949106449107, 0.4136994949494949, 0.4473579545454545, 0.5414724164724165, 0.4839359136234136, 0.39387626262626263, 0.4841224747474747, 0.6028277278277279, 0.4441470797720798, 0.31105040792540795, 0.5666423853923854, 0.4256895881895882, 0.5036458333333333, 0.547630857898715, 0.4600961538461539, 0.43667785917785923, 0.3208741258741259, 0.4330993080993081, 0.4773835489906919, 0.4918186971758399, 0.573499000999001, 0.6496772671772673, 0.5477422577422577, 0.4403218078218078, 0.5040993265993265, 0.45246212121212126, 0.3473076923076923, 0.5624332264957265, 0.6174408924408925, 0.4632154882154882, 0.4577393671143671, 0.5186026936026936, 0.5353613978613978, 0.42676542207792206, 0.5853424353424352, 0.4845959595959596, 0.4411931818181818, 0.6259199134199134, 0.45400114591291063, 0.5799733797948083, 0.46625, 0.47768398268398266, 0.5253330003330003, 0.5294126508412222, 0.6029699467199467, 0.5061700336700337, 0.50617784992785, 0.4878577441077442, 0.5429211991711992, 0.49730171448921456, 0.37037037037037035, 0.39484848484848484, 0.3699179292929293, 0.49291066076780365, 0.5202020202020202, 0.6003282828282828, 0.4657592407592408, 0.4915860181485181, 0.5373000841750841, 0.40544507575757577, 0.4708964646464646, 0.5903070887445887, 0.48055871212121215, 0.563949938949939, 0.5888888888888889, 0.6784003496503497, 0.3697450697450697, 0.36844696969696966, 0.3342826221397649, 0.3981002331002331, 0.4670707533207534, 0.5085285085285085, 0.5047105672105672, 0.5195121082621084, 0.3953787878787879, 0.5158305583305584, 0.5040688478188479, 0.4692810083435083, 0.45128014842300557, 0.5456307333539476, 0.4438920454545455, 0.3916513793745936, 0.615664097806955, 0.4734561073846788, 0.5465308055040198, 0.46830550401978976, 0.5432622932622932, 0.5053116732804233, 0.4139471639471639, 0.4938707126207126, 0.46856696131249703, 0.48972303159803166, 0.7220117845117844, 0.5436760659974946, 0.4386033411033411, 0.6234451312576312, 0.467880846005846, 0.5003685897435898, 0.37328841793127504, 0.44820804195804187, 0.5217497036693466, 0.646741452991453, 0.5584110334110334, 0.48338566195709054, 0.33727661227661226, 0.5144014913657771, 0.5127051767676767, 0.5535839160839161, 0.5659090909090909, 0.44490214646464643, 0.510873963998964, 0.4712315462315463, 0.36819199319199314, 0.4289076664076664, 0.48469591750841745, 0.4371127946127946, 0.49263951161272584, 0.5205702861952861, 0.5262321937321937, 0.4912542087542088, 0.45686553030303034, 0.3965957190957191, 0.492987567987568, 0.40872685185185187, 0.5941104926819213, 0.49981103552532125, 0.464253108003108, 0.5240719696969697, 0.4077861952861953, 0.3536879208754208, 0.5384715284715285, 0.5606954966329967, 0.4341346153846154, 0.4448280885780886, 0.48445512820512815, 0.5510187728937729, 0.47036713286713283, 0.6621241258741257, 0.4355306267806268, 0.5886363636363636, 0.5858841968216968, 0.42168144355644355, 0.4051346801346801, 0.4863131313131313, 0.4373251004947434, 0.443595467032967, 0.3572053872053872, 0.36537878787878786, 0.45265151515151514, 0.5034035409035409, 0.4972395833333334, 0.486834693084693, 0.36633012820512817, 0.5929187710437711, 0.5116883116883116, 0.5180471380471381, 0.592929292929293, 0.5091121675943104, 0.5437037037037037, 0.4881313131313132, 0.5611531986531987, 0.4925481000481, 0.5645480445480445, 0.456553169053169, 0.394858985260771, 0.6242171717171717, 0.5777494496244497, 0.5017708333333334, 0.485, 0.41488095238095235, 0.4245043977186834, 0.48227118119975265, 0.4466245791245791, 0.5185449735449735, 0.3844444444444445, 0.43288461538461537, 0.6108061383061383, 0.5733544233544233, 0.36636419136419135, 0.5599876314162028, 0.5426157176157176, 0.5678983714698, 0.4385416666666667, 0.3467254678192178, 0.5328744172494173, 0.5080387205387205, 0.4969881102693603, 0.5216582491582492, 0.6042613636363636, 0.40330572205572207, 0.4961645497359783, 0.4804121143406858, 0.5581912878787879, 0.5294139194139194, 0.3692224442224442, 0.3985848063973064, 0.47370192307692316, 0.5910219988344989, 0.5057829901579901, 0.5084346209346209, 0.5578171828171827, 0.5642301217301218, 0.4839814814814815, 0.45991161616161613, 0.43318903318903323, 0.41547415547415545, 0.683996558996559, 0.46746212121212116, 0.44465488215488214, 0.47848897134611423, 0.531010101010101, 0.343331148018648, 0.4430397727272727, 0.44334745115995117, 0.4594854797979798, 0.5896464646464648, 0.4670017482517482, 0.6201956839456839, 0.37700915156272297, 0.5168766418766418, 0.5686674436674437, 0.533549031986532, 0.67400255994006, 0.5454902447089947, 0.4304130129130129, 0.6128282828282828, 0.38047138047138046, 0.4206730769230769, 0.5289057239057238, 0.661635494135494, 0.4592434764309764, 0.5073773448773449, 0.47684404880833453, 0.5264935956900242, 0.547811191784406, 0.482545325045325, 0.5437289562289562, 0.48714646464646466, 0.4533249158249158, 0.4740909090909091, 0.45855429292929284, 0.640542328042328, 0.4053282828282828, 0.4882552566481138, 0.3962373737373738, 0.5455048076923077, 0.46484848484848484, 0.48387521043771037, 0.5971050279085994, 0.41223036223036225, 0.5790993480725624, 0.5227272727272727, 0.49407407407407405, 0.5341789493575207, 0.41472222222222227, 0.49054359991859986, 0.4005155723905724, 0.5474093614718614, 0.5204777167277168, 0.6059294871794871, 0.4303196225071225, 0.457439509894867, 0.5556565656565656, 0.49668034511784515, 0.4944202622774051, 0.34607007575757576, 0.44452734765234764, 0.4051911976911977, 0.3878787878787879, 0.4618044818937676, 0.45809803622303624, 0.43098169191919194, 0.6475115740740741, 0.3186763468013468, 0.3669528619528619, 0.34422348484848486, 0.47984848484848486, 0.448030303030303, 0.49941603535353535, 0.4240646258503401, 0.5693365414347556, 0.5643465909090909, 0.41158249158249155, 0.5122033637658637, 0.5282018741840171, 0.5119318181818182, 0.44839435118452975, 0.4488417832167832, 0.48480113636363636, 0.42070352927495785, 0.5442171717171718, 0.38350885225885223, 0.6752192252192253, 0.4858743686868686, 0.5372758194186765, 0.5164954836829836, 0.29397755022755023, 0.4305676961926962, 0.4699179292929293, 0.4335674048174048, 0.4018150252525253, 0.4074231902356903, 0.5471275252525253, 0.6290404040404041, 0.4950772028897029, 0.4260521885521885, 0.5019566544566545, 0.49167082917082916, 0.5323567305710163, 0.5628156565656566, 0.45307990620490624, 0.5198369751941181]"
