,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
862,,562,0.47585383366633366,2024-01-27 20:47:34.746407,2024-01-27 20:47:55.921495,0 days 00:00:21.175088,True,absolute_error,0.007156665075251086,15,0.547803075747652,16,0.08607936164897474,1,5,RandomForest,156,False,False,COMPLETE,"[0.4090909090909091, 0.509090909090909, 0.46875, 0.5164835164835164]","[0.0065724  0.02701171 0.00550942 0.03331497 0.0113359  0.00509047
 0.0120002  0.00896128 0.00411866 0.04473274 0.00943293 0.05638612
 0.0021675  0.00520537 0.0343693  0.00616711 0.01296174 0.0213179
 0.00048384 0.02677476 0.01760363 0.04788467 0.00803488 0.00658341
 0.02146178 0.01696931 0.01615538 0.01312243 0.00830717 0.00831563
 0.00802351 0.01053162 0.02856382 0.00929102 0.0114679  0.0166215
 0.02308983 0.01500163 0.00791749 0.02068606 0.04534392 0.00808306
 0.04352527 0.00781858 0.00470104 0.05722328 0.04590933 0.05767612
 0.01263203 0.01096398 0.0146042  0.00103864 0.02741    0.01352356]"
276,38.0,38,0.4756287982850482,2024-01-26 14:15:45.035245,2024-01-26 14:15:50.873130,0 days 00:00:05.837885,False,absolute_error,0.007700568852974,14,0.6635114577098735,78,0.0771306768791537,3,3,RandomForest,61,False,False,COMPLETE,"[0.5, 0.48636363636363633, 0.5260416666666666, 0.3901098901098901]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06147541 0.17857143
 0.         0.         0.         0.         0.         0.
 0.00409836 0.         0.         0.         0.         0.
 0.01229508 0.         0.         0.         0.         0.
 0.         0.         0.17213115 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07142857 0.         0.25
 0.         0.         0.         0.         0.         0.        ]"
338,,38,0.4756287982850482,2024-01-26 14:15:45.035245,2024-01-26 14:15:50.873130,0 days 00:00:05.837885,False,absolute_error,0.007700568852974097,14,0.6635114577098735,78,0.07713067687915377,3,3,RandomForest,61,False,False,COMPLETE,,
536,,236,0.4752455877455878,2024-01-26 14:51:42.295779,2024-01-26 14:51:56.483027,0 days 00:00:14.187248,True,absolute_error,0.0071129304564168045,19,0.6459848308072171,39,0.09167453927687677,1,11,RandomForest,48,False,False,COMPLETE,,
277,236.0,236,0.4752455877455878,2024-01-26 14:51:42.295779,2024-01-26 14:51:56.483027,0 days 00:00:14.187248,True,absolute_error,0.0071129304564168,19,0.6459848308072171,39,0.0916745392768767,1,11,RandomForest,48,False,False,COMPLETE,"[0.4, 0.4909090909090909, 0.4166666666666667, 0.5934065934065934]","[0.00520833 0.03067043 0.00304495 0.02812908 0.         0.00568182
 0.01037586 0.00242328 0.01288737 0.05786832 0.01136364 0.0444955
 0.00158688 0.         0.03139595 0.00670625 0.0360578  0.03225379
 0.00568182 0.02652441 0.02564281 0.0527999  0.00568182 0.
 0.01948509 0.0231655  0.00750875 0.01768218 0.00868818 0.00556592
 0.00364222 0.         0.02329638 0.02679072 0.00817259 0.01007175
 0.02187058 0.01089015 0.         0.01       0.06906565 0.00742037
 0.06852786 0.01223598 0.         0.07450202 0.04262189 0.03674779
 0.02083333 0.00674586 0.00640182 0.         0.0215874  0.        ]"
278,246.0,246,0.4750499500499501,2024-01-26 14:53:21.319954,2024-01-26 14:53:33.968146,0 days 00:00:12.648192,True,absolute_error,0.0091705317476575,17,0.6587116152848567,31,0.0896884667551276,1,6,RandomForest,58,False,False,COMPLETE,"[0.4090909090909091, 0.4636363636363636, 0.5, 0.5274725274725275]","[0.         0.03125784 0.00281384 0.03601021 0.         0.00462963
 0.00925926 0.00839983 0.00219727 0.05286855 0.01585638 0.06125921
 0.0013972  0.         0.03649976 0.         0.0143291  0.0391835
 0.00462963 0.03683402 0.01981645 0.04395783 0.00893997 0.01203085
 0.02187101 0.01844798 0.01205951 0.00964566 0.0071653  0.00301159
 0.0088558  0.0019423  0.01748335 0.01920114 0.00257797 0.01494646
 0.01626419 0.01060645 0.00572483 0.01194022 0.05830255 0.02267309
 0.04977884 0.00735149 0.         0.08421899 0.04188029 0.03755172
 0.01794671 0.00864932 0.01339208 0.         0.03434085 0.        ]"
546,,246,0.4750499500499501,2024-01-26 14:53:21.319954,2024-01-26 14:53:33.968146,0 days 00:00:12.648192,True,absolute_error,0.009170531747657563,17,0.6587116152848567,31,0.08968846675512764,1,6,RandomForest,58,False,False,COMPLETE,,
383,,83,0.4733474858474858,2024-01-26 14:25:08.483300,2024-01-26 14:25:23.291130,0 days 00:00:14.807830,True,absolute_error,0.008555770142051368,11,0.591513122546516,57,0.09864960171415901,1,4,RandomForest,57,False,False,COMPLETE,,
279,83.0,83,0.4733474858474858,2024-01-26 14:25:08.483300,2024-01-26 14:25:23.291130,0 days 00:00:14.807830,True,absolute_error,0.0085557701420513,11,0.591513122546516,57,0.098649601714159,1,4,RandomForest,57,False,False,COMPLETE,"[0.42727272727272725, 0.5, 0.41666666666666663, 0.5494505494505495]","[0.         0.02413431 0.005      0.03022659 0.00543478 0.
 0.00961538 0.00203962 0.00446429 0.04503348 0.01684592 0.05483396
 0.         0.         0.06360743 0.00892857 0.00975841 0.02505017
 0.00480769 0.03743296 0.03124973 0.02717391 0.00927198 0.01172286
 0.01820055 0.00989907 0.01272257 0.01024247 0.00989907 0.01043478
 0.01157598 0.00480769 0.03325072 0.01505017 0.01       0.00214757
 0.019154   0.01407967 0.         0.00989907 0.04259707 0.01489907
 0.06996285 0.01103049 0.         0.08921665 0.05694061 0.03870296
 0.00446429 0.01449503 0.01405979 0.         0.02563578 0.        ]"
509,,209,0.47291614635364637,2024-01-26 14:47:03.664804,2024-01-26 14:47:20.259990,0 days 00:00:16.595186,True,absolute_error,0.005419095711250123,14,0.5625276722764297,30,0.08989895472281448,1,5,RandomForest,41,False,False,COMPLETE,,
280,209.0,209,0.4729161463536463,2024-01-26 14:47:03.664804,2024-01-26 14:47:20.259990,0 days 00:00:16.595186,True,absolute_error,0.0054190957112501,14,0.5625276722764297,30,0.0898989547228144,1,5,RandomForest,41,False,False,COMPLETE,"[0.5181818181818182, 0.4727272727272727, 0.40625, 0.49450549450549447]","[0.00609756 0.01652075 0.00640415 0.02659285 0.00675676 0.
 0.01033689 0.00675676 0.01191014 0.05067263 0.01614089 0.05759362
 0.00226812 0.         0.0601755  0.01219512 0.00400717 0.02954445
 0.00675676 0.02783933 0.02379537 0.03302594 0.01635714 0.00557476
 0.02784168 0.0187824  0.00478683 0.00908187 0.01587434 0.01731671
 0.         0.00259405 0.03653839 0.01293424 0.00956775 0.00668408
 0.01816314 0.01335864 0.00215465 0.01351351 0.0380519  0.00351244
 0.06980505 0.01451137 0.         0.07437022 0.04792063 0.05067902
 0.01702566 0.00716855 0.00500875 0.00675676 0.01867473 0.        ]"
283,107.0,107,0.4725274725274725,2024-01-26 14:29:35.349454,2024-01-26 14:29:44.107114,0 days 00:00:08.757660,False,absolute_error,0.0059946285869598,16,0.5549991267721969,35,0.0836235495308075,1,5,RandomForest,54,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.3901098901098901]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06132075 0.
 0.         0.         0.         0.         0.         0.
 0.00471698 0.         0.         0.         0.01886792 0.
 0.01415094 0.         0.         0.         0.         0.
 0.         0.         0.1509434  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
880,,580,0.4725274725274725,2024-01-27 20:49:48.279111,2024-01-27 20:49:52.251022,0 days 00:00:03.971911,False,absolute_error,0.03798701847940562,9,0.5314839463464882,22,0.08784641977825289,1,11,RandomForest,61,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.3901098901098901]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.07083333 0.
 0.         0.         0.         0.         0.         0.
 0.00416667 0.         0.         0.         0.01666667 0.
 0.01666667 0.         0.         0.         0.         0.
 0.         0.         0.14166667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
281,48.0,48,0.4725274725274725,2024-01-26 14:17:46.214389,2024-01-26 14:17:53.851212,0 days 00:00:07.636823,False,absolute_error,0.0080331312834005,20,0.5980912735182579,76,0.0838541469318727,2,2,RandomForest,44,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.3901098901098901]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06395349 0.
 0.         0.         0.         0.         0.         0.
 0.00581395 0.         0.         0.         0.01162791 0.
 0.01162791 0.         0.         0.         0.         0.
 0.         0.         0.15697674 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
669,,369,0.4725274725274725,2024-01-27 20:20:43.945994,2024-01-27 20:20:50.229789,0 days 00:00:06.283795,False,absolute_error,0.009614253544378682,17,0.35237019703850153,20,0.079499102676961,3,4,RandomForest,48,False,False,COMPLETE,"[0.5, 0.5, 0.5, 0.3901098901098901]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.07978723 0.
 0.         0.         0.         0.         0.01595745 0.
 0.01595745 0.         0.         0.         0.01595745 0.
 0.02659574 0.         0.         0.         0.         0.
 0.         0.         0.09574468 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
