0,1,2,3,4,Mean_AUC
0.5356037151702786,0.4342105263157895,0.3519736842105263,0.3815789473684211,0.40849673202614384,0.42237272101823187
0.3653250773993808,0.5888157894736843,0.4210526315789474,0.41776315789473684,0.5130718954248366,0.4612057103543171
0.4086687306501548,0.48684210526315796,0.43750000000000006,0.4440789473684211,0.761437908496732,0.5077055383556932
0.40866873065015485,0.5460526315789473,0.4111842105263158,0.3717105263157895,0.607843137254902,0.46909184726522185
0.5294117647058825,0.5855263157894737,0.4506578947368421,0.6085526315789473,0.5588235294117647,0.5465944272445821
0.5913312693498451,0.4539473684210527,0.5986842105263158,0.5690789473684211,0.4673202614379085,0.5360724114207087
0.5046439628482973,0.5460526315789473,0.48026315789473684,0.5230263157894737,0.5915032679738562,0.5290978672170623
0.5201238390092879,0.4769736842105263,0.506578947368421,0.5328947368421053,0.5261437908496732,0.5125429996560028
0.6037151702786379,0.5592105263157895,0.5953947368421052,0.549342105263158,0.48692810457516345,0.5589181286549708
0.2910216718266254,0.33552631578947373,0.4473684210526316,0.5526315789473685,0.5326797385620914,0.4318455452356381
0.45510835913312686,0.4638157894736843,0.48026315789473684,0.680921052631579,0.5620915032679739,0.5284399724802201
0.33436532507739936,0.5756578947368421,0.49013157894736836,0.3125,0.5098039215686274,0.44449174406604747
0.5727554179566563,0.4769736842105263,0.5953947368421053,0.44078947368421056,0.37254901960784315,0.4916924664602683
0.5325077399380804,0.5756578947368421,0.5296052631578948,0.3881578947368421,0.5,0.5051857585139319
0.6687306501547987,0.48684210526315796,0.6217105263157895,0.5953947368421052,0.41830065359477125,0.5581957344341245
0.5913312693498451,0.45394736842105265,0.5361842105263158,0.4967105263157895,0.5261437908496731,0.5208634330925352
0.5696594427244581,0.5888157894736843,0.6381578947368421,0.6052631578947368,0.44444444444444436,0.5692681458548331
0.5727554179566564,0.4835526315789474,0.549342105263158,0.5460526315789473,0.47058823529411764,0.5244582043343653
0.5015479876160991,0.5888157894736842,0.5690789473684211,0.5855263157894738,0.7647058823529411,0.6019349845201238
0.5108359133126935,0.5361842105263158,0.39473684210526316,0.4342105263157895,0.69281045751634,0.5137555899552804
0.5510835913312694,0.430921052631579,0.2861842105263158,0.5197368421052632,0.40522875816993464,0.4386308909528724
0.39318885448916413,0.3355263157894737,0.39144736842105265,0.48026315789473684,0.434640522875817,0.40701324389404886
0.3777089783281734,0.493421052631579,0.49342105263157904,0.29276315789473684,0.522875816993464,0.4360380116959065
0.40866873065015485,0.8388157894736843,0.611842105263158,0.5131578947368421,0.5784313725490196,0.5901831785345717
0.4922600619195047,0.5756578947368421,0.5328947368421053,0.3651315789473684,0.3823529411764706,0.4696594427244582
0.4860681114551084,0.4177631578947369,0.4901315789473685,0.3881578947368421,0.5849673202614379,0.4734176126590988
0.5077399380804953,0.6842105263157895,0.6480263157894738,0.6907894736842106,0.5130718954248366,0.6087676298589612
0.4365325077399381,0.7236842105263158,0.6480263157894737,0.5855263157894737,0.5196078431372549,0.5826754385964913
0.5201238390092879,0.5822368421052632,0.5263157894736842,0.6644736842105263,0.49673202614379086,0.5579764361885104
0.6099071207430341,0.43421052631578955,0.4144736842105263,0.674342105263158,0.6993464052287581,0.5664559683522532
0.39318885448916413,0.506578947368421,0.36184210526315796,0.4407894736842105,0.5947712418300654,0.45943412452700383
0.4396284829721362,0.3092105263157895,0.5789473684210527,0.6414473684210527,0.5130718954248366,0.49646112831097355
0.44272445820433437,0.5296052631578947,0.45065789473684215,0.4638157894736843,0.4575163398692811,0.46886394908840734
0.2848297213622291,0.4506578947368421,0.6414473684210527,0.5263157894736843,0.65359477124183,0.5113691090471276
0.563467492260062,0.4605263157894737,0.39144736842105265,0.3486842105263158,0.5032679738562091,0.45347867217062265
0.5789473684210525,0.375,0.6414473684210527,0.33223684210526316,0.48039215686274517,0.48160474716202273
0.6191950464396285,0.44407894736842113,0.4736842105263159,0.5197368421052632,0.49346405228758167,0.5100318197454421
0.4551083591331269,0.6085526315789473,0.32236842105263164,0.5164473684210527,0.565359477124183,0.4935672514619883
0.541795665634675,0.5657894736842106,0.6677631578947368,0.44407894736842113,0.5588235294117647,0.5556501547987617
0.5975232198142415,0.5032894736842106,0.47368421052631576,0.5953947368421053,0.3954248366013072,0.513063295493636
0.5170278637770898,0.4375,0.3881578947368421,0.4243421052631579,0.4771241830065359,0.44883040935672514
0.5325077399380804,0.40789473684210525,0.4078947368421053,0.3717105263157895,0.5751633986928105,0.4590342277261782
0.3529411764705882,0.26973684210526316,0.6611842105263158,0.5197368421052632,0.4411764705882353,0.44895510835913316
0.6037151702786377,0.3980263157894737,0.5230263157894737,0.5131578947368421,0.6111111111111112,0.5298073615411077
0.3746130030959752,0.7105263157894737,0.506578947368421,0.41776315789473684,0.5849673202614379,0.518889748882009
0.6160990712074303,0.5888157894736843,0.48355263157894735,0.6907894736842105,0.6633986928104575,0.608531131750946
0.29721362229102166,0.5197368421052632,0.45723684210526316,0.3585526315789474,0.7254901960784313,0.47164602683178536
0.5263157894736842,0.37828947368421056,0.5230263157894737,0.3585526315789474,0.5032679738562091,0.457890436876505
0.631578947368421,0.4309210526315789,0.39144736842105265,0.6085526315789473,0.5718954248366013,0.5268790849673202
0.5046439628482973,0.4342105263157895,0.4407894736842105,0.47368421052631576,0.33986928104575165,0.4386394908840729
0.33746130030959753,0.41776315789473684,0.513157894736842,0.5526315789473684,0.3823529411764706,0.44067337461300304
0.6656346749226006,0.39802631578947373,0.605263157894737,0.5723684210526316,0.6405228758169934,0.5763630890952872
0.5077399380804954,0.7138157894736842,0.26973684210526316,0.5855263157894737,0.477124183006536,0.5107886136910904
0.5479876160990712,0.5197368421052632,0.4835526315789474,0.5328947368421053,0.5130718954248367,0.5194487444100447
0.541795665634675,0.7368421052631579,0.4901315789473684,0.638157894736842,0.477124183006536,0.5768102855177158
0.3715170278637771,0.30921052631578944,0.549342105263158,0.4605263157894737,0.5326797385620915,0.4446551427588579
0.5448916408668731,0.40131578947368424,0.3125,0.4013157894736842,0.3594771241830066,0.4039000687994497
0.5201238390092879,0.3388157894736842,0.555921052631579,0.3980263157894737,0.5980392156862746,0.48218524251805983
0.44582043343653255,0.368421052631579,0.5888157894736842,0.5164473684210527,0.6895424836601307,0.5218094255245959
