,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,f1_mean,f1_std,f1_sem,f1_range,f1_score,f1_score_std,f1_score_all,p_corrected,significant
0,wSMI_1_mean,-45.316244937282576,96.63248987456515,4.400440869142088,0.734,,,,,,,,0.5119480519480519,0.14245400286444734,0.0637073668143708,0.4333333333333333,0.5519439664934458,0.06744193201075216,"[0.44225195 0.54344532 0.44595238 0.60045549 0.49769151 0.55910755
 0.59524297 0.46704969 0.49712885 0.38399403 0.55363136 0.62221691
 0.45626294 0.45846329 0.65613374 0.59949727 0.51633175 0.65798806
 0.54336256 0.60869347 0.64970906 0.54423213 0.5140665  0.57465473
 0.4784058  0.46197723 0.44673913 0.60207792 0.54751082 0.53204969
 0.5820064  0.53323646 0.60195069 0.66139513 0.56154591 0.55998747
 0.45452381 0.4360932  0.62608478 0.37181159 0.5927532  0.44315235
 0.44673913 0.46584668 0.46077422 0.56661837 0.38399403 0.55045676
 0.62608478 0.56331433 0.65949727 0.52333333 0.59952381 0.50375594
 0.55601231 0.5251705  0.54704969 0.52333333 0.58894172 0.6173289
 0.64949727 0.65949727 0.63031401 0.61668331 0.58301587 0.59449727
 0.59437493 0.37181159 0.57947404 0.6183208  0.45181159 0.56874564
 0.62654591 0.47364389 0.45864389 0.45440147 0.58175712 0.45752588
 0.48264822 0.59312792 0.51172512 0.5901705  0.52697723 0.6183208
 0.4634058  0.6135589  0.42428571 0.53019481 0.58746762 0.55675577
 0.53363636 0.56108478 0.57399403 0.56154591 0.53643492 0.5879156
 0.60192873 0.65165414 0.44812447 0.47490312 0.45774892 0.5879156
 0.61434565 0.44429825 0.66026206 0.50007246 0.65584668 0.50726343
 0.59689223 0.56720497 0.62101231 0.4961943  0.60195069 0.54595238
 0.51940147 0.53463956 0.59615232 0.55045676 0.5729156  0.52333333
 0.55601231 0.62577422 0.67248429 0.60091662 0.4734058  0.59965473
 0.51952381 0.55045676 0.59449727 0.61863136 0.51335006 0.52818182
 0.54930459 0.45319846 0.44200229 0.63060606 0.66139513 0.61343656
 0.42970616 0.46744971 0.61791708 0.52393939 0.52697723 0.37843848
 0.57753623 0.62101231 0.55601231 0.53452381 0.47483437 0.5520221
 0.56744088 0.56108478 0.66503681 0.63036658 0.56183833 0.47085921
 0.63788643 0.60748429 0.60800334 0.57798806 0.62101231 0.62608478
 0.60922989 0.50458227 0.61255675 0.54369347 0.51935818 0.66695069
 0.58226343 0.60077656 0.5251705  0.43026316 0.43609487 0.60697723
 0.48007246 0.54958374 0.60264822 0.57173913 0.45642167 0.46584668
 0.60869347 0.52367307 0.55045676 0.46507246 0.42809524 0.55601231
 0.6170751  0.5485589  0.60532091 0.55156097 0.54197723 0.62608478
 0.65949727 0.5763214  0.4540665  0.55601231 0.50046218 0.63014493
 0.61364389 0.47063492 0.45752588 0.61545676 0.57095238 0.59298806
 0.46197723 0.53727273 0.61545676 0.47898897 0.53346329 0.51519481
 0.67248429 0.51285166 0.47258329 0.45185118 0.56108478 0.58792961
 0.52770404 0.55458937 0.55601231 0.64059676 0.56077422 0.59034519
 0.51619048 0.56007246 0.61251082 0.52640693 0.55601231 0.53452381
 0.5485589  0.56760524 0.56102484 0.57297448 0.53665414 0.5879156
 0.52292961 0.56533984 0.64151209 0.48760835 0.47478078 0.52249671
 0.47923213 0.60458227 0.36673913 0.53545549 0.55168331 0.47177871
 0.57117647 0.62424995 0.51554718 0.5779156  0.55998747 0.59524297
 0.56843848 0.62867318 0.49712885 0.53667844 0.49226343 0.49861503
 0.59952381 0.54474937 0.52977422 0.65949727 0.51054865 0.51725872
 0.55599035 0.60195069 0.55435818 0.50957805 0.62608478 0.64874691
 0.62484543 0.6529156  0.49501672 0.59298806 0.49918002 0.61101231
 0.55721691 0.57236715 0.69352314 0.67248429 0.46197723 0.60142167
 0.58464115 0.54197723 0.67202315 0.52697723 0.53452381 0.46197723
 0.62646686 0.5556607  0.61255675 0.56416337 0.45864389 0.55847826
 0.61343656 0.62484543 0.51465839 0.66695069 0.66456974 0.67202315
 0.46924995 0.46622316 0.60748429 0.49681159 0.46417749 0.63244088
 0.61668331 0.59878517 0.60729469 0.42785024 0.54197723 0.58033984
 0.44154062 0.44661308 0.51910755 0.60195069 0.56108478 0.61035543
 0.54928571 0.57458227 0.45959627 0.6114885  0.55363136 0.58347826
 0.67202315 0.59745342 0.51619048 0.66465473 0.51952381 0.43727273
 0.66139513 0.48935818 0.59084668 0.56154591 0.67202315 0.6529156
 0.56227273 0.63728631 0.59229469 0.44673913 0.46197723 0.54423213
 0.51585678 0.50490196 0.43667519 0.42618357 0.51693394 0.60195069
 0.51940147 0.49712885 0.66695069 0.62101231 0.59396135 0.55675577
 0.5549931  0.43732737 0.51584416 0.51709267 0.61434565 0.62101231
 0.56108478 0.67695069 0.53130781 0.44875933 0.53452381 0.46197723
 0.54197723 0.55601231 0.60264822 0.47997559 0.56108478 0.60748429
 0.48985943 0.52920635 0.67196322 0.56227273 0.54119048 0.61668331
 0.61941811 0.47007246 0.5790665  0.52011293 0.54297799 0.47921017
 0.53346329 0.46077422 0.5783208  0.55895445 0.6529156  0.44377345
 0.56734519 0.55910755 0.59956974 0.45626294 0.58132977 0.5520221
 0.49516807 0.45864389 0.50046218 0.55427318 0.66695069 0.52697723
 0.50965473 0.55036658 0.51412008 0.58259475 0.66695069 0.43729947
 0.50388199 0.4906607  0.55088933 0.58652313 0.5937127  0.46077422
 0.65695069 0.45440147 0.65910755 0.43733484 0.60869347 0.51819846
 0.51352814 0.46197723 0.53632035 0.56536658 0.55601231 0.67248429
 0.43681159 0.66695069 0.55599035 0.56007246 0.54916337 0.35395445
 0.64521866 0.53084668 0.58553465 0.44154062 0.57985926 0.51172512
 0.63118357 0.53019481 0.55675577 0.54423213 0.51745342 0.50203223
 0.66139513 0.47236715 0.50992253 0.4904093  0.58963925 0.49574504
 0.6699081  0.5183208  0.61268933 0.55601231 0.58179759 0.53346329
 0.59416337 0.53452381 0.4906607  0.60702315 0.62608478 0.62764389
 0.57164251 0.47507246 0.61354362 0.65798806 0.57288643 0.5183208
 0.60142167 0.59022531 0.60697723 0.63070175 0.61545676 0.59668331
 0.49727273 0.55681159 0.5784492  0.61171717 0.60772069 0.4622549
 0.45057372 0.433079   0.47367657 0.46197723 0.61343656 0.65949727
 0.61668331 0.47847826 0.46272069 0.6030387  0.53306545 0.62101231
 0.54197723 0.55156097 0.58347826 0.60702315 0.56661837 0.45864389
 0.5901705  0.6135589 ]",0.992,p > 0.05
1,wSMI_1_std,-44.82825754733871,95.65651509467742,0.5812033567402247,0.478,,,,,,,,0.5409048467871997,0.09780514725124434,0.043739791560631805,0.28342245989304815,0.5361231692095761,0.06210710881454525,"[0.63401983 0.53648091 0.57562154 0.52677181 0.41716397 0.58558964
 0.55295688 0.60331808 0.55007974 0.48943191 0.40341652 0.54057298
 0.56461988 0.54639897 0.4574254  0.52299963 0.42547612 0.59973463
 0.44786096 0.54103738 0.58032037 0.55343848 0.51006192 0.44607843
 0.50162036 0.50137912 0.46160841 0.61491645 0.62320112 0.45853082
 0.5258312  0.55836664 0.52653789 0.60977741 0.5807815  0.60331808
 0.6014042  0.65675404 0.65675404 0.54394415 0.62216131 0.63071746
 0.5752479  0.6376236  0.50895487 0.46998474 0.59498474 0.52180661
 0.48899522 0.55244088 0.51357069 0.38463788 0.60331808 0.58446115
 0.49572662 0.54084342 0.57169997 0.56864316 0.50431567 0.56508278
 0.44232737 0.51434565 0.56998474 0.48761565 0.5501705  0.5752479
 0.49688533 0.54436157 0.40938619 0.5807815  0.5008675  0.49494487
 0.63043825 0.49724038 0.52419871 0.5432858  0.65095694 0.60214849
 0.61353004 0.53632461 0.51452763 0.58460925 0.50895487 0.52158114
 0.61445808 0.58929706 0.60651249 0.52888199 0.44704162 0.62735611
 0.50895487 0.47009107 0.55849048 0.55474716 0.4756919  0.52419871
 0.60885167 0.64342128 0.5380962  0.46104544 0.5807815  0.53204273
 0.54236326 0.55977835 0.53197767 0.56569901 0.49320456 0.61209001
 0.56001032 0.45738477 0.41455108 0.49642556 0.48690204 0.58427046
 0.61735317 0.58403509 0.43705096 0.54610658 0.45039872 0.55704895
 0.57417675 0.60812622 0.52942747 0.50431567 0.59753892 0.52581699
 0.61904762 0.59896332 0.60718805 0.57892823 0.52933827 0.48236865
 0.51638521 0.51085162 0.49557416 0.4086245  0.58005605 0.45444858
 0.52010514 0.52653789 0.44891641 0.60651249 0.54917675 0.52990431
 0.55350877 0.5842523  0.52653789 0.44919161 0.48883315 0.51633987
 0.60095694 0.56725504 0.49320456 0.62970906 0.58525085 0.52668793
 0.54436157 0.55162773 0.5380962  0.60885167 0.55343848 0.4639117
 0.56837548 0.62287432 0.53503268 0.51494369 0.52581699 0.51306564
 0.52379054 0.44323671 0.64542334 0.46476326 0.48346162 0.44661721
 0.54623173 0.55350877 0.49753417 0.47167346 0.56864316 0.5662622
 0.4808675  0.47269756 0.64352823 0.52927117 0.5384058  0.64542334
 0.50011258 0.50770404 0.59172387 0.47089879 0.55350877 0.58525085
 0.56235857 0.60331808 0.46993433 0.46341589 0.54642093 0.50327586
 0.58684211 0.53922306 0.4759187  0.51638521 0.51425719 0.61735317
 0.49251806 0.6176236  0.5271276  0.62118092 0.59638028 0.59103738
 0.49788292 0.42327975 0.62973707 0.57587217 0.51322044 0.52373816
 0.58577422 0.55119617 0.48209345 0.54608231 0.55295688 0.53373206
 0.51085162 0.44309906 0.39241649 0.5796663  0.5432944  0.51540482
 0.44155844 0.57452763 0.5752479  0.50594966 0.44232737 0.51320456
 0.49846772 0.6061857  0.45211409 0.62464115 0.5876318  0.55501253
 0.50293984 0.4756607  0.60595428 0.51216343 0.42817337 0.58391031
 0.60342128 0.59551834 0.50899403 0.48058824 0.48438619 0.58577422
 0.49695187 0.52534165 0.52888199 0.54657097 0.55704895 0.63936273
 0.61149733 0.64542334 0.65095694 0.57417675 0.4288473  0.64542334
 0.63744886 0.5167266  0.52459893 0.54440073 0.29836601 0.5735201
 0.60331808 0.51848836 0.57924922 0.54642093 0.5876318  0.6130303
 0.51470588 0.58932628 0.45519749 0.55244088 0.49846772 0.48454715
 0.54394415 0.41617278 0.48370829 0.59542334 0.49424296 0.42547612
 0.55669075 0.58848836 0.54057298 0.48229665 0.45958345 0.57826451
 0.53530982 0.52653789 0.48206023 0.51638521 0.60429847 0.43217469
 0.53496107 0.49320456 0.49055594 0.45738477 0.3715072  0.60799644
 0.54232737 0.48558964 0.55858124 0.53297555 0.51420083 0.45365806
 0.63769884 0.58515502 0.53217469 0.48938619 0.45311809 0.53648091
 0.46747848 0.63382914 0.62320112 0.63542334 0.60331808 0.61209001
 0.57551834 0.50948963 0.60885167 0.56526338 0.60376677 0.40614035
 0.53530982 0.34129531 0.5307127  0.55216718 0.61641968 0.6417484
 0.53947368 0.62368421 0.52653789 0.60885167 0.51971855 0.45519749
 0.55342128 0.5441927  0.57157097 0.60657895 0.44900166 0.59125152
 0.50431567 0.45062657 0.52075874 0.52125215 0.53674985 0.50897207
 0.55321258 0.55295688 0.54057298 0.56864316 0.56356294 0.63529113
 0.5312873  0.51674529 0.49320456 0.54610658 0.61570198 0.50827068
 0.50870313 0.59140082 0.4756919  0.57140005 0.46758139 0.53903509
 0.48153673 0.46782144 0.61035088 0.59551834 0.52720035 0.46224083
 0.54086538 0.382493   0.6176236  0.52725553 0.49065554 0.56864316
 0.50229547 0.4811771  0.65688533 0.48938619 0.59805492 0.55043587
 0.5876318  0.49251806 0.6034058  0.58928299 0.57551834 0.4906833
 0.49884135 0.42320261 0.52433155 0.52987123 0.63429027 0.41894018
 0.41468444 0.62875667 0.59101542 0.47672859 0.51971855 0.58109586
 0.48987241 0.47703325 0.62006598 0.54993433 0.44166745 0.45239867
 0.60087719 0.42664109 0.54609414 0.62288676 0.60331808 0.55900341
 0.55704895 0.52075874 0.52969054 0.59483535 0.50400131 0.45272272
 0.51419871 0.55821535 0.54084342 0.64858193 0.5766947  0.43899522
 0.53121625 0.57417675 0.53338118 0.51085162 0.52293099 0.61686337
 0.47167346 0.55343137 0.54197861 0.52907648 0.51727273 0.56817188
 0.59068862 0.62973707 0.41979079 0.54993433 0.5156034  0.6009789
 0.5931654  0.5610674  0.55331808 0.55295688 0.48938619 0.5876318
 0.52664109 0.51741347 0.57949039 0.37875817 0.53854489 0.49228821
 0.51057054 0.46729469 0.50818414 0.53372743 0.5253354  0.43825397
 0.58684211 0.44269006 0.54642093 0.50431567 0.42664109 0.61910755
 0.57371562 0.58542546 0.53074353 0.64542334 0.42211478 0.58460925
 0.58168215 0.60718805 0.36618357 0.51085162 0.37917409 0.48484543
 0.61735317 0.48872549 0.43938619 0.54943404 0.49515714 0.50406637
 0.48158645 0.45521252 0.64342128 0.64542334 0.56526338 0.5876318
 0.54394415 0.54102167]",0.992,p > 0.05
2,wSMI_2_mean,-45.74537946347362,97.49075892694724,0.3930657429084762,0.886,,,,,,,,0.46493506493506487,0.24201573497236364,0.10823272700455565,0.6666666666666665,0.5319972528583774,0.05475666492935472,"[0.49366895 0.55714583 0.506934   0.48376068 0.53507246 0.61283644
 0.48684902 0.4859025  0.50248538 0.54668682 0.52411765 0.49810033
 0.55305226 0.50095238 0.45495934 0.47888496 0.50300654 0.60269151
 0.49646971 0.5415804  0.55898628 0.54135636 0.54145806 0.57261632
 0.5634058  0.56935818 0.61014493 0.61014493 0.59347826 0.55824707
 0.58551979 0.54443064 0.47581074 0.49646971 0.58573245 0.50880984
 0.57290553 0.49352845 0.60507246 0.59173669 0.55143154 0.43141858
 0.40353535 0.53540809 0.41015247 0.57123408 0.40971203 0.65964912
 0.46078431 0.54242424 0.56728778 0.51055611 0.56062802 0.54687751
 0.49411765 0.50512266 0.62681159 0.60364389 0.49507246 0.52278955
 0.5884058  0.58760835 0.41226551 0.48110421 0.47209745 0.5830303
 0.5531746  0.57170093 0.4996732  0.53916337 0.47141233 0.5396663
 0.44472815 0.52435818 0.53346074 0.58002015 0.58521496 0.40433653
 0.48478007 0.53288221 0.60764163 0.4973606  0.52586922 0.56942653
 0.57496013 0.52130623 0.54304536 0.56728778 0.55037891 0.31585678
 0.52805226 0.52919011 0.53255784 0.5683739  0.62681159 0.44803403
 0.59435818 0.40394448 0.53578431 0.56416337 0.4798419  0.53017689
 0.48490196 0.54304388 0.54919011 0.53106838 0.52173913 0.52337662
 0.5331746  0.49473877 0.49018    0.59014493 0.54347826 0.53184834
 0.61005968 0.49662601 0.47888199 0.54919011 0.60138825 0.45376677
 0.56190476 0.56419822 0.59014493 0.53916337 0.61855072 0.58207475
 0.54903382 0.59820666 0.56333333 0.4227417  0.48646072 0.50636737
 0.53763031 0.50379572 0.46110556 0.49729469 0.55824707 0.53300654
 0.51380262 0.54173669 0.61481272 0.42125604 0.5014848  0.52284334
 0.56839199 0.55403727 0.56984127 0.45569051 0.59014493 0.49471893
 0.5464848  0.62909844 0.52166667 0.47745098 0.52161435 0.62125604
 0.50062112 0.51342763 0.44398944 0.58602484 0.47686179 0.51164632
 0.53083004 0.49964912 0.55586611 0.50392945 0.36251526 0.50269151
 0.4226874  0.51221829 0.58602484 0.58234519 0.5114099  0.49964935
 0.62110421 0.60355731 0.49424506 0.46777088 0.53540565 0.51089664
 0.5659025  0.53492063 0.51422997 0.59317067 0.5384058  0.52748538
 0.49860092 0.58412698 0.53921761 0.61567852 0.54411765 0.51699963
 0.50380984 0.50758082 0.45714583 0.60538302 0.49618357 0.44896019
 0.5184058  0.61428571 0.4859025  0.53977456 0.54091416 0.48222222
 0.51014493 0.5531746  0.52173669 0.50873016 0.59109731 0.63188406
 0.46685488 0.56942653 0.53909091 0.5714361  0.47055556 0.54173669
 0.58426501 0.62495765 0.59855072 0.56570048 0.60269151 0.54077051
 0.479026   0.54347583 0.52568543 0.59844909 0.47974567 0.45415205
 0.56415205 0.47305226 0.50909091 0.51236715 0.48282646 0.488079
 0.53838384 0.58236715 0.60883923 0.40062112 0.5415804  0.52292748
 0.48181043 0.57507246 0.61317523 0.45963988 0.47505721 0.57729469
 0.56240602 0.5415804  0.52919011 0.44110556 0.57222222 0.42700229
 0.56033562 0.56623674 0.55769035 0.48589118 0.5952381  0.58078431
 0.56396135 0.58416094 0.50758082 0.55288221 0.53559194 0.52637869
 0.58138825 0.58032499 0.60321852 0.51903138 0.54145806 0.4473211
 0.45445327 0.58288889 0.5761924  0.50396135 0.5192334  0.45828102
 0.50142857 0.60134286 0.51896135 0.53824707 0.56234519 0.48820513
 0.57681159 0.54083694 0.48491373 0.46770186 0.56616734 0.55903517
 0.5030303  0.53089664 0.58236715 0.41749671 0.59266837 0.59285714
 0.49567397 0.54951691 0.52456498 0.53033562 0.52399774 0.59109731
 0.5799862  0.51734063 0.57844909 0.55067131 0.40079365 0.56733798
 0.52284334 0.59511575 0.45988456 0.56093858 0.51680916 0.42463098
 0.42301587 0.61293706 0.56062802 0.55707475 0.58147939 0.5905703
 0.56347583 0.61323584 0.55564207 0.55605286 0.50006835 0.54194115
 0.54559878 0.53919945 0.54713596 0.53700919 0.58059081 0.5684058
 0.58236715 0.58935818 0.51154189 0.57857143 0.56806261 0.49089118
 0.54062802 0.60594966 0.52922451 0.61014493 0.49206349 0.60936327
 0.57671749 0.53589118 0.53475355 0.47269151 0.45745098 0.56062802
 0.58236715 0.55681159 0.58743961 0.57222222 0.46242424 0.5215804
 0.57843137 0.59242424 0.45636341 0.48716792 0.54446261 0.56333333
 0.58743961 0.5264848  0.52961792 0.55123408 0.55020021 0.50282646
 0.36777088 0.54209745 0.53759591 0.57411765 0.53567609 0.51393484
 0.50110421 0.55744962 0.51221532 0.51650794 0.63163812 0.56777022
 0.62681159 0.4999862  0.5454765  0.43602484 0.5884058  0.50634921
 0.46987522 0.54744265 0.60538302 0.43055556 0.41221532 0.53555556
 0.53507246 0.5331746  0.61091662 0.43170996 0.59860092 0.61935818
 0.538079   0.50474567 0.54913043 0.44700229 0.57462134 0.54245759
 0.58928299 0.50415671 0.45237226 0.59464466 0.49971893 0.57170093
 0.47776089 0.61112532 0.55902993 0.57366895 0.38726551 0.52135642
 0.46060606 0.47387955 0.64898781 0.51502924 0.53507246 0.56347583
 0.60507246 0.54570048 0.49333333 0.51843999 0.48083004 0.45305226
 0.51024531 0.49206349 0.55158175 0.50631313 0.5859025  0.55218646
 0.49589118 0.5003181  0.43485678 0.54665286 0.58282828 0.55191602
 0.54761905 0.52161435 0.51062802 0.56891373 0.48599799 0.56647218
 0.57844909 0.5374254  0.5149326  0.44949495 0.59656917 0.46935818
 0.43236715 0.40383063 0.60381388 0.5396663  0.57769151 0.53395445
 0.59715016 0.55454545 0.63602484 0.47462134 0.53400464 0.40845599
 0.61697723 0.34388889 0.56347583 0.48760835 0.57589413 0.57462134
 0.47882415 0.5884058  0.4884058  0.52173913 0.55824707 0.48012741
 0.59663091 0.51395892 0.46121166 0.42301208 0.59109731 0.50539057
 0.55181159 0.48197311 0.51014493 0.53236715 0.54951691 0.55083004
 0.50997442 0.53131313 0.57933245 0.47079365 0.51428571 0.60269151
 0.55670996 0.42130623 0.64347826 0.57840336 0.60816337 0.51746032
 0.61283644 0.51109487]",0.992,p > 0.05
3,wSMI_2_std,-44.5537022589256,95.1074045178512,0.6606509901407783,0.426,,,,,,,,0.531680953317782,0.13397437965972875,0.05991516403250372,0.3923076923076924,0.5245294872382071,0.07230137800778617,"[0.45548526 0.51282373 0.51138825 0.63357488 0.60957219 0.53332346
 0.31662142 0.64030366 0.4507538  0.60585678 0.60234063 0.42483114
 0.5964986  0.35876921 0.57948106 0.56696789 0.50431567 0.61184939
 0.6184058  0.43585434 0.50217257 0.56234063 0.50933504 0.58723523
 0.52681159 0.67263614 0.55618357 0.52539683 0.51010101 0.51285768
 0.54359377 0.47134204 0.56043587 0.50866724 0.48697433 0.47539683
 0.40616443 0.64030366 0.60052632 0.60252344 0.53717172 0.62792271
 0.57727798 0.5407538  0.41220096 0.60760971 0.54078431 0.61523863
 0.51567852 0.6143221  0.4600673  0.42359377 0.55759591 0.52485081
 0.52092924 0.61823773 0.54532765 0.63472614 0.59284781 0.47109487
 0.46951691 0.61532765 0.57696789 0.37271952 0.488079   0.52662635
 0.58779904 0.56523119 0.51252588 0.49805492 0.52301587 0.61223348
 0.59431078 0.58585921 0.51014493 0.52181776 0.64347826 0.54412008
 0.61131815 0.66014493 0.60138582 0.59906777 0.6164986  0.53285024
 0.4646189  0.52887955 0.58919011 0.61919255 0.46664109 0.48383063
 0.49805492 0.58157106 0.61472159 0.55866098 0.42078431 0.57483114
 0.52404762 0.49472159 0.49554175 0.61298701 0.58538749 0.52570973
 0.4871001  0.59906777 0.59933504 0.45466797 0.5504613  0.65521739
 0.55704895 0.53928299 0.50507246 0.52027714 0.50426257 0.60234063
 0.44749671 0.41259591 0.4984058  0.41396285 0.5671071  0.5290073
 0.63651646 0.6255059  0.47928492 0.51472159 0.48331808 0.45858405
 0.6271001  0.52173913 0.60281682 0.52758329 0.63507246 0.61217712
 0.40625604 0.60157106 0.44298246 0.51585678 0.54663616 0.42816447
 0.5134058  0.50541126 0.58884135 0.52092924 0.48646072 0.53935818
 0.60014493 0.48205809 0.54567397 0.62363699 0.48138825 0.47507003
 0.44823529 0.49776398 0.62623886 0.48759591 0.45525072 0.39727554
 0.33316447 0.44918768 0.58618357 0.64866098 0.4958794  0.54138825
 0.5371001  0.58805492 0.38464912 0.62198976 0.51158433 0.4884058
 0.59650104 0.52095238 0.60719368 0.49173913 0.48347826 0.44221532
 0.60381643 0.65550834 0.50570198 0.58073316 0.40495108 0.5407538
 0.36709402 0.49919011 0.50661308 0.51347583 0.58030122 0.4953054
 0.46856209 0.61823773 0.60883923 0.60060606 0.45883923 0.61823773
 0.60935818 0.61203008 0.54280702 0.48911685 0.48507246 0.4371001
 0.4264986  0.43974359 0.51458937 0.63147186 0.47738016 0.54805492
 0.52311168 0.59426257 0.59312738 0.45361048 0.52043344 0.56252344
 0.62173913 0.62363699 0.56631579 0.60298246 0.54901186 0.62665141
 0.54638825 0.61671058 0.61369595 0.53646072 0.622175   0.57909774
 0.46759591 0.51332878 0.52886926 0.39666667 0.46903138 0.48646072
 0.52298246 0.44770452 0.39919011 0.5815735  0.58603865 0.57532765
 0.51616099 0.52027714 0.61823773 0.39332346 0.61628458 0.42271952
 0.37855472 0.58426257 0.41112532 0.46887509 0.51944529 0.48252344
 0.58979405 0.49612783 0.48390888 0.51952035 0.56826156 0.42953643
 0.49367434 0.57106586 0.51389599 0.42919011 0.47846547 0.38637965
 0.44569805 0.58252132 0.51347583 0.49156863 0.51014493 0.45412008
 0.52131499 0.62681159 0.42180643 0.59985114 0.53646072 0.55964912
 0.61776398 0.48735538 0.51585678 0.47662142 0.52491373 0.61759834
 0.49901467 0.58204035 0.65501253 0.54411765 0.46585678 0.51271952
 0.62935205 0.58646072 0.61646284 0.57121212 0.42568134 0.46234801
 0.65043587 0.51472159 0.52376677 0.65501253 0.62952678 0.43587005
 0.51347583 0.46828102 0.57732864 0.52971299 0.60952678 0.5649044
 0.64312738 0.60585678 0.42490196 0.62331019 0.45533046 0.44745098
 0.54805492 0.60347583 0.35663616 0.52458937 0.5645507  0.52125604
 0.51585678 0.40268908 0.62124333 0.63891085 0.42394221 0.6034188
 0.45188162 0.47098039 0.58347826 0.46169591 0.55992481 0.61987766
 0.49759591 0.57458694 0.55768834 0.60196248 0.48759591 0.45426257
 0.65428571 0.46759591 0.48588479 0.49722933 0.47555556 0.61015873
 0.44426257 0.41684492 0.51559878 0.44681159 0.38771657 0.45613811
 0.5896732  0.64919255 0.43250149 0.60935818 0.60916603 0.52681159
 0.43602241 0.63376921 0.45902993 0.39727554 0.46935574 0.525
 0.60747475 0.51241284 0.50759591 0.47092924 0.54152992 0.38497442
 0.53646072 0.53139562 0.57083004 0.64030366 0.39526854 0.50312738
 0.51268217 0.44101968 0.43161435 0.49951691 0.46014493 0.58901186
 0.43295195 0.4890073  0.39969103 0.4963256  0.58070913 0.51903987
 0.53049974 0.42030122 0.49169881 0.4855059  0.52155844 0.48369595
 0.54951691 0.63884167 0.50555163 0.50014249 0.51312738 0.47905059
 0.44937071 0.49472159 0.44539683 0.38185464 0.46148272 0.4764848
 0.53654942 0.53961861 0.65472159 0.6349044  0.61823773 0.47776398
 0.49759591 0.51949776 0.55312738 0.61790999 0.61125604 0.5853329
 0.4931295  0.53644501 0.52409357 0.51824124 0.64360357 0.4800673
 0.52173913 0.51616099 0.44363456 0.48236715 0.52043344 0.65550834
 0.49893211 0.53190476 0.50426257 0.37066537 0.42191325 0.59759591
 0.4887999  0.39836548 0.54701754 0.41014493 0.50122952 0.49055258
 0.44332346 0.49507883 0.5041229  0.56781359 0.51472614 0.41296624
 0.37911765 0.44761905 0.61376921 0.51805492 0.51919011 0.50075485
 0.51805492 0.49305226 0.50654189 0.43919011 0.43171355 0.50899403
 0.53138825 0.58230504 0.6336057  0.60411765 0.412919   0.59259834
 0.50426257 0.48646072 0.36454827 0.45675214 0.47938619 0.49759591
 0.49442821 0.62014493 0.54285024 0.56499728 0.4359025  0.51329403
 0.48694381 0.3731241  0.60162635 0.45631579 0.48340064 0.50426257
 0.53873016 0.53644501 0.41471915 0.53558033 0.59916603 0.49111504
 0.48578219 0.43327759 0.60631579 0.59941235 0.51864316 0.52967713
 0.53235044 0.62979405 0.54951691 0.64391413 0.45188162 0.41759591
 0.46614562 0.46490196 0.39464935 0.6284058  0.61256917 0.4502373
 0.63191526 0.42411765]",0.992,p > 0.05
