,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
146,146,0.13887639107864397,2024-01-19 12:39:10.888484,2024-01-19 12:39:27.695991,0 days 00:00:16.807507,True,absolute_error,0.0028263910249420915,36,0.6484329452063949,41,0.020973502970436955,18,19,RandomForest,89,False,False,COMPLETE,"[0.6037735849056605, 0.0, 0.05882352941176472, 0.0317848410757946, 0.0]","[0.01032632 0.01295948 0.01112859 0.00346323 0.03309445 0.0136855
 0.0144499  0.00229678 0.00400792 0.02311187 0.01799653 0.00359165
 0.00826946 0.01284714 0.02185741 0.02288929 0.00785465 0.04123078
 0.00538056 0.01234955 0.00723701 0.01932766 0.00429373 0.02849518
 0.00404177 0.01086728 0.0370641  0.04239332 0.02128611 0.01027819
 0.01885571 0.01662865 0.0074089  0.00502373 0.01303711 0.00320151
 0.11982488 0.1214189  0.00893039 0.0235156  0.00875546 0.00701095
 0.00899399 0.00942743 0.01123309 0.0030146  0.02674336 0.01678968
 0.01892376 0.01251576 0.0128043  0.00487876 0.04490087 0.0080872 ]"
162,162,0.13362600410984496,2024-01-19 12:43:27.606948,2024-01-19 12:43:43.278764,0 days 00:00:15.671816,True,absolute_error,0.0028503260737504205,32,0.6365275772063774,29,0.023064274609307968,18,19,RandomForest,95,False,False,COMPLETE,"[0.6037735849056605, 0.0, 0.0, 0.0643564356435643, 0.0]","[0.00615828 0.02542423 0.01465348 0.00076766 0.03458639 0.01628428
 0.01381381 0.00045948 0.00062611 0.01759823 0.02311604 0.00512664
 0.00787376 0.01505762 0.02732768 0.01706884 0.00350648 0.0312438
 0.00673741 0.01206354 0.00493522 0.01819179 0.         0.03071271
 0.0038906  0.0102495  0.04270724 0.04568534 0.01665735 0.00926852
 0.01914948 0.01699579 0.00445281 0.00474964 0.00836195 0.00488975
 0.12349394 0.14004706 0.01041447 0.01900257 0.00696116 0.00289855
 0.00582669 0.01537879 0.00929611 0.0025975  0.0236732  0.01186052
 0.02357978 0.01786065 0.0102038  0.00693072 0.04005685 0.00952617]"
163,163,0.13362600410984496,2024-01-19 12:43:43.296005,2024-01-19 12:43:56.365566,0 days 00:00:13.069561,True,absolute_error,0.0028166817978373727,35,0.634346469624807,42,0.02331929471512999,18,4,RandomForest,94,False,False,COMPLETE,"[0.6037735849056605, 0.0, 0.0, 0.0643564356435643, 0.0]","[0.00949796 0.0196956  0.01138081 0.         0.04543163 0.0131135
 0.01252532 0.0012571  0.00068416 0.01885075 0.02473816 0.00394365
 0.01627102 0.01919331 0.0253436  0.0187147  0.00329667 0.02520609
 0.00331327 0.01089371 0.00886064 0.01525247 0.00386852 0.0250222
 0.00447072 0.01773228 0.05407625 0.0403924  0.02409835 0.00567577
 0.01446563 0.01527867 0.0051885  0.00333949 0.00518306 0.00299492
 0.09712967 0.13584246 0.00861457 0.02117898 0.01281681 0.00294118
 0.01155166 0.01948957 0.00765695 0.00825011 0.02220627 0.01502237
 0.01868155 0.02052542 0.01039691 0.00851404 0.03789154 0.01203906]"
186,186,0.1288765443922996,2024-01-19 12:50:54.210513,2024-01-19 12:51:07.948636,0 days 00:00:13.738123,True,absolute_error,0.0025544087125268775,34,0.5609110134548045,49,0.01879315540430059,18,17,RandomForest,96,False,False,COMPLETE,"[0.6037735849056605, 0.0, 0.0, 0.04060913705583746, 0.0]","[0.00633086 0.02490624 0.01044077 0.00406094 0.03424888 0.01102891
 0.01782252 0.00414613 0.00394972 0.02524003 0.02319013 0.01461052
 0.02119743 0.0096577  0.02099723 0.01434873 0.00431221 0.03342503
 0.00516502 0.0132393  0.00497558 0.01422058 0.00165871 0.02625934
 0.00453342 0.01191122 0.03547938 0.04857706 0.01466931 0.00597283
 0.01769876 0.0105575  0.00720633 0.00356208 0.00660816 0.00196738
 0.10668833 0.13200836 0.01554341 0.02025083 0.00683512 0.00615065
 0.00787646 0.00942917 0.00721157 0.00579156 0.02407756 0.02064997
 0.02656399 0.01734948 0.01886084 0.00421561 0.04481106 0.00751009]"
156,156,0.127111685196291,2024-01-19 12:41:51.658437,2024-01-19 12:42:05.478875,0 days 00:00:13.820438,True,absolute_error,0.0026403296861192633,36,0.6464105777329342,36,0.014791448039558596,18,18,RandomForest,97,False,False,COMPLETE,"[0.6037735849056605, 0.0, 0.0, 0.0317848410757946, 0.0]","[0.00511222 0.01844497 0.01230862 0.00299614 0.04334696 0.01479311
 0.01666528 0.00268406 0.0047545  0.01877306 0.02912562 0.00659228
 0.01037216 0.00979555 0.02483207 0.01428201 0.00547732 0.02806427
 0.00537422 0.00713457 0.01004203 0.0199614  0.00468021 0.02769424
 0.00364261 0.00558213 0.05083396 0.03748843 0.02251557 0.00514312
 0.01808324 0.0152399  0.00387466 0.0102549  0.00348261 0.00687183
 0.0889806  0.13223501 0.01472918 0.01797545 0.00862011 0.00891277
 0.00900897 0.01643355 0.01171477 0.0063495  0.0280539  0.02062705
 0.02552627 0.01776183 0.01128526 0.00474762 0.04208826 0.0086301 ]"
34,34,0.12457769942295296,2024-01-19 11:57:36.394013,2024-01-19 11:58:04.783372,0 days 00:00:28.389359,True,absolute_error,0.0024162792373547564,15,0.5933374420447988,58,0.030052756565122993,19,10,RandomForest,157,False,False,COMPLETE,"[0.5, 0.0, 0.0, 0.07455012853470455, 0.04833836858006024]","[0.0078552  0.02043741 0.02024946 0.00402642 0.03690953 0.01505157
 0.01267549 0.00151407 0.00186532 0.01779356 0.0227806  0.00915855
 0.01284355 0.01500267 0.02733014 0.01026786 0.0035146  0.02828681
 0.00673672 0.01145191 0.00494594 0.02148382 0.00308376 0.03020986
 0.0021394  0.0134105  0.02074157 0.03163139 0.02007694 0.00376466
 0.01278166 0.01035025 0.00571221 0.00624459 0.00685182 0.01003191
 0.10884723 0.13744672 0.01169139 0.02132056 0.00833152 0.01082733
 0.00949736 0.00888796 0.01400375 0.0137016  0.02085585 0.02679502
 0.02643258 0.01670865 0.01569971 0.00937147 0.04560762 0.00476198]"
141,141,0.12400402703868833,2024-01-19 12:37:19.632157,2024-01-19 12:37:42.928805,0 days 00:00:23.296648,True,absolute_error,0.003429848419575085,33,0.7035797978907801,50,0.013733162565579845,20,19,RandomForest,160,False,False,COMPLETE,"[0.5882352941176471, 0.0, 0.0, 0.0317848410757946, 0.0]","[0.00772977 0.0209818  0.01837682 0.00200517 0.04586011 0.01421979
 0.01314878 0.00154623 0.00541046 0.01909417 0.02744926 0.00833544
 0.01326411 0.01244736 0.02072268 0.00732552 0.00781099 0.0253428
 0.00576769 0.01917311 0.00331571 0.01909535 0.00581525 0.02783936
 0.00545985 0.0122927  0.03634247 0.03340192 0.02262303 0.00563959
 0.0180281  0.01366893 0.00980384 0.01469859 0.01051293 0.00816849
 0.08584047 0.12180122 0.009522   0.0195406  0.01146427 0.00702857
 0.0110289  0.00784524 0.02140554 0.01702046 0.02466882 0.03207133
 0.01955167 0.01179196 0.01347972 0.0042973  0.0351531  0.00377067]"
86,86,0.12235696821515893,2024-01-19 12:18:23.133222,2024-01-19 12:18:52.888529,0 days 00:00:29.755307,True,absolute_error,0.004063641636332132,18,0.46196148670626486,56,0.01881296476376263,18,19,RandomForest,174,False,False,COMPLETE,"[0.5800000000000001, 0.0, 0.0, 0.0317848410757946, 0.0]","[0.00978095 0.02587564 0.02256466 0.00535909 0.04289977 0.01252698
 0.02016291 0.00485545 0.00605731 0.01647657 0.02582173 0.01512835
 0.01491309 0.01110753 0.01959473 0.01295394 0.00850865 0.03073182
 0.00495545 0.01573326 0.00686515 0.01720416 0.00303246 0.02449895
 0.00176117 0.01810612 0.03332542 0.028415   0.01707298 0.00628824
 0.01936742 0.01540302 0.00653851 0.00780499 0.00915104 0.0081737
 0.08426522 0.11085602 0.0152886  0.02011581 0.01037394 0.00590693
 0.008988   0.00854676 0.01341877 0.01576712 0.02810415 0.02220095
 0.01885311 0.01291351 0.01533833 0.00656697 0.04499615 0.00848348]"
199,199,0.11987048172867243,2024-01-19 12:54:44.270779,2024-01-19 12:54:56.613444,0 days 00:00:12.342665,True,absolute_error,0.0038083825548453367,8,0.6860707154614623,41,0.029462281671532378,17,17,RandomForest,100,False,False,COMPLETE,"[0.5675675675675675, 0.0, 0.0, 0.0317848410757946, 0.0]","[0.01057244 0.02775372 0.01009555 0.0009805  0.03962695 0.0128234
 0.01156582 0.00331115 0.00197778 0.02089343 0.01750366 0.
 0.02012118 0.01241384 0.02919646 0.0098151  0.00382975 0.05186203
 0.00285714 0.01154188 0.00614997 0.01918148 0.00447203 0.02288765
 0.00184284 0.00747598 0.04547178 0.04072235 0.01744352 0.00600121
 0.02522807 0.01122425 0.0030303  0.0091385  0.00648783 0.00605992
 0.0931514  0.13760333 0.01034785 0.02052345 0.00957349 0.00866555
 0.00836648 0.00604582 0.01227473 0.01071946 0.03032489 0.02608593
 0.02008015 0.01223463 0.00861242 0.00569441 0.03394237 0.01419419]"
64,64,0.11954887218045111,2024-01-19 12:09:25.609386,2024-01-19 12:09:40.306899,0 days 00:00:14.697513,True,absolute_error,0.003570557575801093,11,0.33544958078800474,53,0.016500685815569793,17,15,RandomForest,101,False,False,COMPLETE,"[0.5, 0.0, 0.0, 0.09774436090225558, 0.0]","[0.01158585 0.02008605 0.01488805 0.00176064 0.03199869 0.02376489
 0.01112196 0.00946226 0.00711736 0.02537289 0.02261679 0.01612965
 0.01679718 0.01150416 0.02584329 0.01608058 0.00587765 0.04034764
 0.00355574 0.0103657  0.00687151 0.01965098 0.00410257 0.02642256
 0.00618217 0.00756587 0.02359555 0.02932597 0.01541529 0.00694789
 0.02072177 0.01983952 0.00690326 0.00573718 0.00818078 0.0065439
 0.08284943 0.10275865 0.01227661 0.01778149 0.01144427 0.00892062
 0.01521015 0.01208978 0.01423066 0.01807211 0.02058029 0.0163238
 0.03195636 0.02140002 0.01229695 0.00724055 0.0432672  0.01101728]"
99,99,0.11764705882352941,2024-01-19 12:23:21.145047,2024-01-19 12:23:48.522499,0 days 00:00:27.377452,True,absolute_error,0.002806848413841964,15,0.7102714167993373,47,0.012673279226047841,17,18,RandomForest,150,False,False,COMPLETE,"[0.5882352941176471, 0.0, 0.0, 0.0, 0.0]","[0.00778768 0.02366828 0.01510167 0.00278601 0.03592972 0.0127253
 0.01343173 0.0028287  0.00545219 0.02625825 0.01921026 0.01044912
 0.01956035 0.0147909  0.01471263 0.01096263 0.00591649 0.03334172
 0.0061935  0.01426774 0.0043942  0.01732007 0.00604754 0.02706984
 0.00250845 0.00554192 0.03717521 0.02618711 0.02228692 0.00945483
 0.01526544 0.01827796 0.0102121  0.00961771 0.01168914 0.00770412
 0.08513413 0.12754405 0.01722774 0.01329384 0.01081839 0.009069
 0.00777931 0.01350464 0.01700274 0.00892434 0.0218617  0.03429503
 0.02678224 0.01739149 0.00802465 0.0048149  0.04200675 0.00839766]"
66,66,0.11764705882352941,2024-01-19 12:10:00.015169,2024-01-19 12:10:21.629533,0 days 00:00:21.614364,True,absolute_error,0.002300273131628597,10,0.4560977522025187,53,0.01112077735694432,17,17,RandomForest,101,False,False,COMPLETE,"[0.5882352941176471, 0.0, 0.0, 0.0, 0.0]","[0.01140972 0.02125801 0.01520933 0.0019421  0.03932066 0.01776379
 0.02138906 0.00249962 0.00758822 0.0167317  0.02198984 0.01489845
 0.02156076 0.00822277 0.02000203 0.0111075  0.00420881 0.03158567
 0.00493186 0.01715962 0.00744078 0.02307203 0.00423077 0.02312032
 0.00302856 0.01370936 0.02815676 0.03670443 0.02446278 0.00694916
 0.01985288 0.0139772  0.0059478  0.00853279 0.00861112 0.00664635
 0.09334636 0.11245385 0.01739524 0.01510321 0.01477942 0.0090167
 0.00944064 0.01296524 0.01187637 0.01617798 0.02117856 0.01854822
 0.01998391 0.01023571 0.01354652 0.00268055 0.04972445 0.00632448]"
78,78,0.11672820752512272,2024-01-19 12:14:52.931449,2024-01-19 12:15:18.219025,0 days 00:00:25.287576,True,absolute_error,0.0027701359493452404,7,0.5085711741197994,41,0.015393358223689573,19,19,RandomForest,144,False,False,COMPLETE,"[0.509090909090909, 0.0, 0.0, 0.07455012853470455, 0.0]","[0.00722861 0.01809338 0.0161032  0.00586145 0.0426368  0.01582369
 0.01645231 0.0030702  0.0021867  0.02665776 0.02715242 0.0124049
 0.01292631 0.00808952 0.01163261 0.01085737 0.00538338 0.03014751
 0.00591608 0.01800284 0.00611173 0.01678543 0.00195188 0.02360544
 0.00220399 0.01713425 0.03300321 0.02209607 0.01683361 0.00644685
 0.01894696 0.02033976 0.00912245 0.00934135 0.010589   0.00472089
 0.09812137 0.11769487 0.01301011 0.01874108 0.00889133 0.00957197
 0.01040718 0.01243548 0.01201731 0.00908802 0.02991816 0.02552358
 0.02856462 0.01454468 0.01161306 0.00877807 0.04704243 0.00817674]"
