,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
44,a_mean,-100.2951251849775,206.590250369955,4.297733887927105,,,,,,,,,0.45767143700287877,0.2832,0.5218182280682281,0.07962005260525438,0.3282,0.4461288816601909,0.17403353809553584,0.219,0.05809629541940864,0.11314609050326012,0.5000234176009176,[0.54079971 0.51158124 0.44167384 ... 0.47308918 0.51388172 0.50364473],0.4067848825607861,[0.40301497 0.43933042 0.34324576 ... 0.43225088 0.36755272 0.33415205],0.0157497354863658,"[-0.04503572 -0.00046798 -0.06029086 ... -0.09069165  0.08695986
  0.04682507]",0.99076660453162,p > 0.05,0.8496,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
45,a_std,-100.37979091930447,206.75958183860894,-0.19687890596665647,,,,,,,,,0.5762158653832649,0.4472,0.505975135975136,0.07520623795320301,0.7926,0.35810406698564595,0.18395319462546053,0.4876,-0.01496806981010466,0.06510302595249809,0.5004313069153069,[0.45486402 0.49486402 0.50069153 ... 0.43819736 0.48402486 0.50597514],0.40234496055701174,[0.34137623 0.3319948  0.39076479 ... 0.33542291 0.36381643 0.37648772],-0.017053778749971483,"[-0.0427609   0.00895536 -0.08615821 ... -0.13528508 -0.006542
 -0.09031992]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
46,CNV_mean,-98.90032412180248,203.80064824360497,-0.10723696938769012,,,,,,,,,0.5896818338755203,0.6184,0.476477688977689,0.14373398727202688,0.9294,0.34602699979376966,0.1707863809818462,0.8532,-0.058668288634189325,0.19399259721813766,0.49944752525252534,[0.51995088 0.60050644 0.39592213 ... 0.44018898 0.44314436 0.52647769],0.44903754966254883,[0.58148925 0.4315642  0.36812829 ... 0.43675368 0.45913845 0.42517494],0.02655562668172215,"[ 0.16655692  0.06227467 -0.0480763  ...  0.0768376   0.01104257
 -0.00273167]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
47,CNV_std,-98.55427012305744,203.10854024611487,-0.5662024511056123,,,,,,,,,0.09016589146710438,0.0734,0.58880365005365,0.11442969757149324,0.1554,0.4754500395304993,0.17187299408958068,0.0776,0.090446843371,0.17534219575922214,0.5000099934879935,[0.58491476 0.50874926 0.40634333 ... 0.51871106 0.55745444 0.54991476],0.4025478866106992,[0.52641729 0.42196922 0.46941589 ... 0.4026465  0.40939153 0.49728096],-0.0064739660127497755,"[ 0.07624225  0.01104035 -0.07239629 ...  0.00071324  0.03395493
 -0.01452095]",0.99076660453162,p > 0.05,0.8351999999999999,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
48,P1_mean,-99.30412354133715,204.6082470826743,0.06990284965820098,,,,,,,,,0.7231446564833506,0.0924,0.5493483368483368,0.08205382921203054,0.1776,0.478352490421456,0.21996850632210824,0.2556,0.04993424880097138,0.13157590393527593,0.49945141321641323,[0.48861463 0.5367822  0.53861463 ... 0.50344887 0.45858817 0.483985  ],0.40850819693159596,[0.36329955 0.38774155 0.35410846 ... 0.4668386  0.37982427 0.34585486],0.01759531010511948,"[ 0.02198707  0.0521348   0.02694889 ...  0.06324175 -0.00892291
  0.00885235]",0.99076660453162,p > 0.05,0.8351999999999999,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
49,P1_std,-98.66459129097765,203.3291825819553,-0.5872229183150173,,,,,,,,,0.004951652897853558,0.2342,0.5640576090576092,0.15135495914348052,0.192,0.47065040304872,0.17051641597072634,0.1418,0.08894305752721433,0.25275780642470524,0.5019841134421135,[0.41649795 0.5779465  0.52834332 ... 0.54778777 0.46499001 0.46499001],0.4064823954957887,[0.34109896 0.47759857 0.46385347 ... 0.47398866 0.38673121 0.39980396],-0.025302214392005543,"[-0.01352676  0.11156605  0.04821153 ...  0.10935322  0.0197732
 -0.00735885]",0.2673892564840921,p < 0.05 uncorrected,0.8496,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
50,P3a_mean,-100.56504083015301,207.13008166030602,-0.022267432482762133,,,,,,,,,0.9135600908441912,0.9564,0.4168825156325156,0.09068979942614122,0.5982,0.3737128989500906,0.19376049470481813,0.757,-0.07942973748300713,0.1369681180934063,0.5003006050986052,[0.45432961 0.53946669 0.46432119 ... 0.50168891 0.54335558 0.58344817],0.38734835811022905,[0.32251082 0.38497675 0.42379995 ... 0.41853832 0.4033189  0.48306878],-0.03296169274999692,"[-0.11322113  0.0284921   0.00228428 ...  0.00463106  0.0056322
  0.05264969]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
51,P3a_std,-100.5236628129127,207.0473256258254,-0.10553630254024471,,,,,,,,,0.604286133263378,0.9674,0.3876438838938839,0.11228577406940803,0.9762,0.22618227053710924,0.17855140659740923,0.9784,-0.18648472139311104,0.22836588630840435,0.4995301998001998,[0.478755   0.61235612 0.44042166 ... 0.47561008 0.521245   0.48605658],0.36479837772337603,[0.27948232 0.48021227 0.30161731 ... 0.46555184 0.42182879 0.41406864],-0.0451617042400278,"[-0.16866919  0.04988902 -0.07493054 ... -0.00314765 -0.00730174
 -0.00173815]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
52,P3b_mean,-98.80525599062965,203.6105119812593,0.13401886816362535,,,,,,,,,0.5164958904100145,0.0784,0.5960746198246197,0.13019477205802837,0.0926,0.5071334805545332,0.14161921862365506,0.1424,0.11024620049209666,0.1617288130264467,0.49894666405816407,[0.59607462 0.45607462 0.46103494 ... 0.45174284 0.50313173 0.45174284],0.4203662622979592,[0.4188944  0.39921589 0.35297677 ... 0.44867939 0.42451829 0.48086278],0.03995962763265679,"[ 0.11748065  0.07151164 -0.01834231 ...  0.04110113 -0.05008985
  0.00688199]",0.99076660453162,p > 0.05,0.8351999999999999,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
53,P3b_std,-99.33437339568022,204.66874679136043,-0.4778411253565037,,,,,,,,,0.022357202683622394,0.1878,0.5464273226773227,0.10309995905450839,0.2414,0.46751196172248805,0.1507306518323311,0.0544,0.10151113380401881,0.1816480219075203,0.49980314979464985,[0.5017051  0.44325522 0.49980034 ... 0.5017051  0.45603299 0.49603299],0.42376227253493,[0.50851688 0.43960709 0.47839069 ... 0.37988413 0.43063698 0.51334613],0.01891099449968831,"[ 0.02091525 -0.00851832  0.08329585 ...  0.03890029  0.04960767
  0.0083067 ]",0.6036444724578047,p < 0.05 uncorrected,0.8496,p > 0.05,0.9986,p > 0.05,0.9784,p > 0.05
