,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state,fold_aucs,feature_importances
293,293,0.6532738095238095,2024-01-08 21:06:32.005051,2024-01-08 21:06:40.032512,0 days 00:00:08.027461,True,absolute_error,0.007274497397988347,9,0.2778624725268195,4,0.06408353594839761,3,10,99,COMPLETE,"[0.6904761904761906, 0.7321428571428571, 0.75, 0.46875, 0.625]","[0.01971733 0.04581956 0.01537637 0.01327751 0.01273963 0.01710927
 0.01514551 0.         0.         0.01295046 0.02531646 0.03784786
 0.01781985 0.01265823 0.05982635 0.04023429 0.01744208 0.02073422
 0.01181456 0.02638598 0.02934727 0.03191511 0.01672418 0.
 0.01265823 0.00322762 0.00884701 0.02531646 0.         0.
 0.01265823 0.01951684 0.01956018 0.00471748 0.         0.00786365
 0.04671635 0.         0.         0.00306787 0.05676219 0.05253775
 0.01265823 0.02496045 0.0081219  0.02862413 0.         0.08295871
 0.01017295 0.03465448 0.         0.01361562 0.00604528 0.00453633]"
869,869,0.6520833333333333,2024-01-08 23:04:01.825591,2024-01-08 23:04:11.603545,0 days 00:00:09.777954,True,absolute_error,0.011685225778168893,43,0.2426012889950992,7,0.0387339269750545,4,9,70,COMPLETE,"[0.6904761904761906, 0.6428571428571428, 0.7708333333333334, 0.40625, 0.75]","[0.         0.04387134 0.01960784 0.00991672 0.         0.00721112
 0.         0.         0.         0.02222414 0.03017411 0.03649177
 0.01298208 0.         0.03265903 0.08440408 0.01063861 0.00775763
 0.         0.02082535 0.01261898 0.04033247 0.03875115 0.0028757
 0.         0.00515165 0.01960784 0.03259467 0.         0.
 0.03492497 0.0089905  0.02917419 0.         0.00845596 0.02211046
 0.06653247 0.         0.00753946 0.01856083 0.04090814 0.05965422
 0.         0.0353084  0.         0.00560115 0.         0.08710206
 0.03167623 0.         0.         0.04121008 0.00494926 0.00660534]"
951,951,0.6517857142857143,2024-01-08 23:17:46.701222,2024-01-08 23:17:54.526433,0 days 00:00:07.825211,True,absolute_error,0.02999229431226464,17,0.3792396422480783,12,0.012861373639088432,2,12,70,COMPLETE,"[0.9047619047619049, 0.75, 0.5416666666666667, 0.40625, 0.65625]","[0.01609327 0.03632208 0.01553556 0.00914383 0.01213092 0.00321762
 0.01747659 0.0063009  0.00126684 0.01774991 0.01678785 0.05895404
 0.00351246 0.02369871 0.0353793  0.03687796 0.         0.01776632
 0.00183836 0.02122471 0.00443285 0.02232999 0.03462907 0.00373179
 0.         0.00736923 0.04619413 0.0339461  0.00327772 0.009239
 0.00850824 0.02207156 0.0105035  0.00208601 0.00225071 0.00681995
 0.02446144 0.00077764 0.01760852 0.01846095 0.06484117 0.04348928
 0.00468354 0.03542952 0.00412355 0.04100915 0.01699299 0.08941598
 0.01037356 0.02466029 0.00276079 0.01522508 0.01290116 0.00411831]"
889,889,0.6514880952380953,2024-01-08 23:06:59.405346,2024-01-08 23:07:06.299899,0 days 00:00:06.894553,True,absolute_error,0.036130001248414124,42,0.41327065934151586,8,0.00297605450533194,5,11,70,COMPLETE,"[0.6904761904761906, 0.6607142857142858, 0.75, 0.5, 0.65625]","[0.01314964 0.05739672 0.02261107 0.00379669 0.         0.
 0.01094838 0.00195584 0.00388608 0.00756635 0.01190759 0.0387764
 0.02759524 0.01130999 0.01863899 0.04076464 0.01091864 0.01972004
 0.00544741 0.01524487 0.00160067 0.02295946 0.01744513 0.00096488
 0.00060936 0.00245259 0.01400358 0.02401502 0.00544874 0.01375741
 0.02141481 0.03148768 0.02795767 0.00031906 0.0122757  0.01543374
 0.02260636 0.         0.01734612 0.0035339  0.08248993 0.05461461
 0.01057913 0.03507828 0.00415113 0.01820768 0.01218778 0.10904869
 0.02149436 0.02276977 0.00086658 0.03269645 0.00421376 0.01433539]"
213,213,0.6511904761904762,2024-01-08 20:54:11.861783,2024-01-08 20:54:21.709207,0 days 00:00:09.847424,True,absolute_error,0.04200156454292799,4,0.5001233092997988,81,0.05583625583196286,3,14,103,COMPLETE,"[0.7380952380952381, 0.6428571428571429, 0.6875, 0.5625, 0.625]","[0.0053012  0.04587627 0.00390126 0.0146613  0.01075251 0.02101922
 0.01831806 0.00318988 0.         0.01770568 0.         0.03957551
 0.00293747 0.01315789 0.0202262  0.02198047 0.00802207 0.04870639
 0.01139954 0.01365121 0.01901375 0.03658646 0.         0.
 0.01315789 0.00603763 0.00783119 0.05284057 0.         0.01479112
 0.         0.01315789 0.01219907 0.00346847 0.0035302  0.01414131
 0.03254123 0.         0.01124846 0.00587985 0.11805752 0.05345352
 0.         0.03092865 0.00826001 0.01795382 0.02608413 0.11344383
 0.00427797 0.02499083 0.         0.0310334  0.00470904 0.        ]"
81,81,0.6511904761904762,2024-01-08 20:31:07.380316,2024-01-08 20:31:16.205384,0 days 00:00:08.825068,True,absolute_error,0.009179717943014766,44,0.31876696571849744,6,0.06269037476806705,3,11,68,COMPLETE,"[0.6666666666666667, 0.7142857142857143, 0.625, 0.46875, 0.78125]","[0.         0.0467472  0.         0.02432278 0.         0.
 0.         0.         0.         0.00526915 0.01086639 0.07425146
 0.00657301 0.0277241  0.0395194  0.0508388  0.         0.03212966
 0.01245868 0.00910846 0.009644   0.03270658 0.         0.
 0.00475125 0.         0.01960784 0.07075194 0.         0.01218978
 0.01047852 0.01960784 0.         0.         0.         0.01960784
 0.03166941 0.         0.00726323 0.01622212 0.08692548 0.03446444
 0.         0.03195246 0.         0.02169793 0.         0.0814494
 0.01853988 0.06330079 0.01325608 0.02741022 0.00708602 0.01960784]"
654,654,0.6505952380952381,2024-01-08 22:10:42.540525,2024-01-08 22:10:49.938556,0 days 00:00:07.398031,True,absolute_error,0.07889151149504457,24,0.31126661928831567,7,0.06417102375129964,3,11,102,COMPLETE,"[0.6666666666666667, 0.6071428571428572, 0.7291666666666665, 0.65625, 0.59375]","[0.01737708 0.04007548 0.0125     0.01823258 0.01327792 0.02923329
 0.02279281 0.         0.         0.0042441  0.         0.03742271
 0.01770111 0.006044   0.03493498 0.03875947 0.025      0.03104331
 0.00990899 0.01204678 0.03277442 0.04274111 0.0125     0.00525064
 0.0125     0.00363206 0.01704506 0.02893536 0.01068139 0.00630497
 0.0125     0.         0.03771434 0.         0.         0.0125
 0.04100213 0.00716694 0.         0.00306178 0.05480893 0.04222677
 0.01692588 0.03728924 0.00795494 0.01903856 0.00300371 0.0943809
 0.00997389 0.03482155 0.         0.00891799 0.00567776 0.00807511]"
885,885,0.649702380952381,2024-01-08 23:06:25.214438,2024-01-08 23:06:32.328013,0 days 00:00:07.113575,True,absolute_error,0.031809252019625124,43,0.28984285142984656,9,0.0043905271787831514,3,11,71,COMPLETE,"[0.6666666666666667, 0.6964285714285714, 0.7916666666666666, 0.375, 0.71875]","[0.00982869 0.0204941  0.01761469 0.01308775 0.00903236 0.00918819
 0.01054556 0.00221628 0.00607754 0.01440395 0.00892453 0.04217322
 0.04388493 0.01755729 0.02280615 0.05334237 0.00395109 0.01296654
 0.00546307 0.01846086 0.01006295 0.03236175 0.00724335 0.00329274
 0.00226078 0.00238091 0.01286884 0.02764453 0.00159722 0.02414938
 0.00934563 0.0182561  0.0244711  0.00719268 0.01037716 0.01239484
 0.04249759 0.         0.00318204 0.00515769 0.05664763 0.05632605
 0.02119952 0.03952075 0.01367682 0.02657551 0.00969127 0.06163974
 0.02931009 0.03226917 0.00234252 0.02015145 0.00176692 0.03012613]"
683,683,0.6491071428571429,2024-01-08 22:16:44.508492,2024-01-08 22:16:51.915871,0 days 00:00:07.407379,True,absolute_error,0.003062688446560885,9,0.6059785988366925,3,0.003187078185334938,1,11,101,COMPLETE,"[0.7142857142857143, 0.625, 0.625, 0.5, 0.78125]","[0.00076124 0.02529368 0.01609399 0.00572809 0.006309   0.01574391
 0.01101803 0.010464   0.00727107 0.01224168 0.00409361 0.03119738
 0.0394161  0.01142553 0.02336504 0.00869826 0.00912998 0.02168941
 0.01138683 0.00628818 0.01672388 0.01903016 0.01952448 0.0149631
 0.0273351  0.00916295 0.02377171 0.02332672 0.0076947  0.00765153
 0.01996466 0.01146588 0.02921853 0.00565781 0.01321655 0.01321202
 0.01523761 0.00263437 0.03463938 0.01646166 0.08322668 0.0224923
 0.01545887 0.02741054 0.02001334 0.01263144 0.01874154 0.06795929
 0.01039314 0.05044619 0.00116081 0.01419541 0.01267703 0.03468561]"
152,152,0.6491071428571429,2024-01-08 20:44:01.288030,2024-01-08 20:44:16.080084,0 days 00:00:14.792054,True,absolute_error,0.011429419275861039,9,0.2836255926160665,25,0.05909285234502649,3,13,79,COMPLETE,"[0.7142857142857144, 0.625, 0.75, 0.46875, 0.6875]","[0.00570141 0.01749735 0.01639344 0.02590141 0.00931017 0.01712376
 0.0122201  0.         0.         0.01292861 0.02745975 0.0442676
 0.0089471  0.00680008 0.07063802 0.06153654 0.         0.01290252
 0.         0.01929761 0.02897891 0.03848116 0.         0.
 0.00421988 0.         0.         0.04754566 0.         0.02066164
 0.         0.01992975 0.02199775 0.         0.         0.01911721
 0.03723926 0.         0.         0.         0.10113087 0.05130632
 0.         0.01933991 0.01018986 0.02536694 0.00660979 0.06335217
 0.05290284 0.02469869 0.         0.02090217 0.         0.01710374]"
190,190,0.6482142857142856,2024-01-08 20:49:45.951940,2024-01-08 20:49:54.584920,0 days 00:00:08.632980,True,absolute_error,0.012144646593819633,7,0.28689074304102746,6,0.06191249633660107,3,10,75,COMPLETE,"[0.6904761904761906, 0.6964285714285714, 0.7291666666666666, 0.5, 0.625]","[0.         0.027888   0.02724711 0.01000412 0.01227162 0.02410084
 0.00579436 0.         0.         0.         0.02316382 0.0437224
 0.         0.01754386 0.05693945 0.05489494 0.         0.0210017
 0.         0.01033398 0.01907609 0.04385345 0.00846606 0.
 0.00484021 0.00855566 0.01754386 0.03508772 0.         0.
 0.00956611 0.02174684 0.02791714 0.         0.         0.01957595
 0.05613601 0.         0.00886698 0.00797775 0.08909504 0.06123272
 0.         0.02000479 0.01124654 0.0136962  0.00563421 0.07261984
 0.03206094 0.03736446 0.         0.01858242 0.         0.01434683]"
678,678,0.6476190476190476,2024-01-08 22:15:32.058215,2024-01-08 22:15:44.945514,0 days 00:00:12.887299,True,absolute_error,0.001992841916504349,9,0.27031590490549084,6,0.0037989104766987664,3,11,103,COMPLETE,"[0.7380952380952381, 0.625, 0.6875, 0.46875, 0.71875]","[0.013523   0.03788109 0.01818344 0.01772951 0.01234394 0.00905044
 0.01409302 0.00260344 0.00374522 0.0186301  0.01244549 0.03463493
 0.01558972 0.01869327 0.02923546 0.03206377 0.01281071 0.01956775
 0.00940492 0.01660351 0.03727355 0.02419193 0.0100404  0.01278878
 0.01225371 0.00368611 0.02599568 0.03626052 0.00641689 0.0167199
 0.01113795 0.01338    0.02969285 0.00541593 0.00117684 0.00749948
 0.04495827 0.00394874 0.00688737 0.01813786 0.05191631 0.03018269
 0.00981052 0.01124088 0.00912018 0.04215756 0.00454513 0.05553183
 0.01664018 0.04719545 0.00801642 0.00874831 0.0097337  0.01846534]"
504,504,0.6461309523809524,2024-01-08 21:47:17.739046,2024-01-08 21:47:35.661023,0 days 00:00:17.921977,True,absolute_error,0.017124742882366886,6,0.288391487082849,4,0.042392729954571676,3,12,84,COMPLETE,"[0.7142857142857144, 0.7142857142857143, 0.7708333333333334, 0.40625, 0.625]","[0.01457223 0.03365447 0.01798454 0.02060478 0.01042608 0.01064818
 0.0095261  0.         0.         0.01463318 0.01242117 0.04230566
 0.01360135 0.00665554 0.03349752 0.05231152 0.         0.01023895
 0.         0.02772458 0.03167339 0.029332   0.0059317  0.
 0.         0.         0.01515152 0.03678597 0.         0.01712595
 0.01811726 0.01675293 0.02746265 0.00386755 0.0025104  0.02016633
 0.05120589 0.         0.01168125 0.         0.07282082 0.05587362
 0.01544565 0.0327001  0.01238201 0.02870677 0.00788056 0.06290227
 0.01763793 0.03732844 0.         0.02134197 0.         0.01640923]"
71,71,0.6461309523809524,2024-01-08 20:28:33.480060,2024-01-08 20:28:44.608776,0 days 00:00:11.128716,True,absolute_error,0.011902830752420199,42,0.23790942517209707,5,0.07138985363891386,3,12,115,COMPLETE,"[0.6904761904761905, 0.5714285714285714, 0.8125, 0.46875, 0.6875]","[0.01731563 0.04203329 0.01700008 0.02314643 0.0036669  0.
 0.01136364 0.00479676 0.00555371 0.00800452 0.02448653 0.01864837
 0.         0.01481208 0.04912453 0.05200351 0.01870942 0.02300895
 0.0344948  0.01788674 0.02798357 0.03409091 0.         0.
 0.01136364 0.         0.01111385 0.0402955  0.00572719 0.00303702
 0.02272727 0.02209137 0.02272727 0.00541164 0.         0.01267091
 0.04284189 0.         0.0048982  0.01508811 0.04867892 0.07123033
 0.00515521 0.04598358 0.01736906 0.01643822 0.00437098 0.06105506
 0.01136364 0.02342359 0.0047973  0.01136364 0.         0.01064627]"
28,28,0.6449404761904762,2024-01-08 20:18:57.996699,2024-01-08 20:19:10.146360,0 days 00:00:12.149661,True,absolute_error,0.008582114951881513,41,0.28117016172569764,17,0.056341187888918454,3,13,86,COMPLETE,"[0.6904761904761906, 0.7321428571428572, 0.7708333333333333, 0.4375, 0.59375]","[0.00934186 0.0202101  0.01388889 0.01322218 0.01137374 0.01741972
 0.01370213 0.         0.         0.02724843 0.0149178  0.03740121
 0.00426685 0.01388889 0.05983638 0.05049852 0.00716754 0.02184666
 0.00424145 0.02753154 0.02919749 0.0298361  0.00634956 0.
 0.01422174 0.         0.01849057 0.03609938 0.         0.01978756
 0.01825387 0.03215199 0.03143642 0.         0.         0.0129567
 0.03501807 0.         0.00379063 0.00631674 0.07222072 0.05019814
 0.         0.01435312 0.00868276 0.01719528 0.00954194 0.05457973
 0.02313888 0.03722756 0.00331621 0.0207522  0.00502066 0.02186208]"
628,628,0.6446428571428571,2024-01-08 22:07:56.580203,2024-01-08 22:08:02.611696,0 days 00:00:06.031493,True,absolute_error,0.0794430203495347,16,0.26502960413269966,25,0.03506556113698022,3,12,87,COMPLETE,"[0.6904761904761906, 0.6785714285714286, 0.6041666666666667, 0.46875, 0.78125]","[0.02294744 0.04765794 0.03445246 0.02652873 0.00558079 0.00358686
 0.01170136 0.         0.00411769 0.02588584 0.00934459 0.02785996
 0.02218    0.02013721 0.04588672 0.0399946  0.0104077  0.02089269
 0.02011128 0.01208071 0.03581365 0.02523573 0.02203937 0.01350949
 0.00840611 0.         0.01682285 0.03314282 0.00251908 0.01385869
 0.00768569 0.01863509 0.02246933 0.00338074 0.00777263 0.01141755
 0.04579457 0.00435707 0.00703394 0.02917204 0.04954746 0.03842079
 0.00346074 0.01631889 0.00944842 0.01879328 0.00310836 0.05347322
 0.0103859  0.02252465 0.00451768 0.00783216 0.00733998 0.01440746]"
299,299,0.6446428571428571,2024-01-08 21:07:33.530947,2024-01-08 21:07:44.314913,0 days 00:00:10.783966,True,absolute_error,0.017270236543137904,41,0.27927781433683546,8,0.062333294038192176,3,11,85,COMPLETE,"[0.7142857142857144, 0.6964285714285714, 0.6875, 0.46875, 0.65625]","[0.01093677 0.02485354 0.01587302 0.02900188 0.01496826 0.01550838
 0.00997238 0.         0.         0.01630145 0.02863372 0.04372968
 0.00891453 0.00671626 0.05675075 0.07148278 0.00813185 0.01227373
 0.         0.01599152 0.01739882 0.03848734 0.         0.
 0.00422849 0.         0.         0.04627517 0.         0.00497715
 0.         0.01957165 0.02128166 0.         0.         0.01344684
 0.05149591 0.         0.         0.         0.09325433 0.0504652
 0.         0.01937042 0.01492394 0.03497675 0.0063718  0.07808925
 0.03476304 0.0240055  0.         0.01587302 0.00426234 0.0164409 ]"
802,802,0.6443452380952381,2024-01-08 22:50:50.395317,2024-01-08 22:50:57.679904,0 days 00:00:07.284587,True,absolute_error,0.04485557845576256,11,0.5450904161551176,12,0.005481594001387563,2,14,102,COMPLETE,"[0.7380952380952381, 0.6607142857142858, 0.7291666666666667, 0.4375, 0.65625]","[0.00087413 0.05290047 0.01930165 0.0109724  0.01206453 0.00933818
 0.0125236  0.00356824 0.00132276 0.00437305 0.00809722 0.05650789
 0.00707303 0.00814599 0.01357118 0.0091651  0.00833349 0.00784593
 0.00565097 0.01854354 0.00735944 0.03106713 0.02192922 0.00813892
 0.01065156 0.00532593 0.01462419 0.04108351 0.00663796 0.02701939
 0.01870667 0.00463794 0.018926   0.00053651 0.01022475 0.00485337
 0.05379755 0.         0.00684637 0.01153149 0.09269923 0.0289348
 0.01193294 0.03772344 0.01987713 0.05201333 0.03089372 0.07292794
 0.00699133 0.02082301 0.00129224 0.03723157 0.00708378 0.0055043 ]"
618,618,0.6443452380952381,2024-01-08 22:06:28.976987,2024-01-08 22:06:41.276798,0 days 00:00:12.299811,True,absolute_error,0.008926838872549818,11,0.2755393485235584,7,0.03657341484647809,3,11,82,COMPLETE,"[0.7380952380952381, 0.6607142857142857, 0.6666666666666667, 0.40625, 0.75]","[0.00750142 0.02673563 0.03188595 0.02693131 0.01367453 0.01654007
 0.00492783 0.         0.00771753 0.02102522 0.01667494 0.03107891
 0.         0.02434252 0.03359344 0.05402944 0.         0.01042261
 0.01316611 0.02155534 0.03247709 0.02246152 0.0112588  0.00732087
 0.         0.00235849 0.03964047 0.05354788 0.00222963 0.01948984
 0.01492537 0.01570645 0.01409972 0.         0.         0.01209722
 0.04316685 0.00267679 0.         0.02090559 0.05398539 0.04200893
 0.0030157  0.01709575 0.01553278 0.02297947 0.00604141 0.06225067
 0.01613322 0.05147931 0.00322318 0.00836193 0.00661238 0.01511449]"
