,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
10,p_e_2_mean,-99.98628059933606,205.9725611986721,6.612648281754712,,,,,,,,,0.27236921156575117,0.1238,0.5887348719392063,0.0983794705628979,0.4828,0.3864819004524887,0.2577412849880782,0.0592,0.07601327381915074,0.09236340799658847,0.4995271254339056,[0.49611361 0.54177925 0.62511258 ... 0.49611361 0.57944695 0.5402641 ],0.38562646749489893,[0.3005616  0.40612961 0.49058446 ... 0.44173462 0.40842246 0.50511236],-0.023603094953740703,"[-0.10430445  0.02264791  0.08527082 ...  0.05007109  0.01707725
  0.02114332]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.7992000000000001,p > 0.05
11,p_e_2_std,-100.56399639569811,207.12799279139622,-0.010797086685137201,,,,,,,,,0.9735050426990896,0.9354,0.45372220658598367,0.043331311239600094,0.9684,0.28096846846846846,0.2813755198358461,0.4498,0.029968466569880864,0.02998511187434147,0.5001421502955249,[0.44520827 0.45372221 0.5023384  ... 0.51085233 0.48914767 0.48914767],0.4129690806781182,[0.4793094  0.37987578 0.41483516 ... 0.38926065 0.44111097 0.58084355],0.025990631020589343,"[ 0.03659543 -0.02637935 -0.01031923 ...  0.04914636 -0.0027203
  0.05029781]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
12,p_e_4_mean,-100.56405474892415,207.1281094978483,0.48001775433065874,,,,,,,,,0.9660903767273546,0.5714,0.49142274134534203,0.08814048842103847,0.9634,0.24949392712550605,0.255507669432797,0.915,-0.09478769180807006,0.09599171948713629,0.5005500084435688,[0.45051365 0.48379538 0.48379538 ... 0.48379538 0.48379538 0.55256825],0.4004710761827827,[0.4179677  0.53558222 0.53961735 ... 0.51145766 0.53929556 0.33974359],-0.016416927828440363,"[-0.10461289 -0.06153459 -0.03578678 ... -0.0826442  -0.04216295
  0.02092192]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
13,p_e_4_std,-100.56416889231241,207.12833778462482,-0.006890474588012799,,,,,,,,,0.9869803460739734,1.0,0.38315508021390376,0.06072985940393078,0.9984,0.19415584415584416,0.1521352493233982,0.9984,-0.14104627802183028,0.1138026666856382,0.5000567379679144,[0.50623886 0.53787879 0.52860963 ... 0.58199643 0.52860963 0.49376114],0.4394940650783865,[0.56663539 0.47639528 0.48031217 ... 0.47342938 0.37380593 0.30978836],0.02178800658908275,"[ 0.09269092  0.07088903 -0.0156868  ...  0.06617074 -0.00735511
 -0.0263042 ]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
14,p_e_8_mean,-99.9536931151729,205.9073862303458,-9.391189064237889,,,,,,,,,0.2736031279289961,0.1904,0.5674899146261375,0.14265333142190026,0.692,0.30257836198179977,0.30439936460852807,0.0938,0.05105332193890735,0.057755959891949246,0.5004788441692466,[0.45385355 0.43251009 0.62586781 ... 0.52738296 0.43251009 0.5523384 ],0.3556176087424388,[0.3628298  0.40327381 0.53205128 ... 0.5328298  0.41109307 0.3760367 ],-0.0416057259751673,"[-0.07665722 -0.03409846  0.03032019 ... -0.05816847 -0.11267494
  0.01036269]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
15,p_e_8_std,-100.46980694289395,206.9396138857879,0.10936299847237477,,,,,,,,,0.7653807458430558,1.0,0.3550121962660663,0.05314828584602675,0.6444,0.37724293961616473,0.17256988099775103,0.9284,-0.16702673855244676,0.12328156527644887,0.5010440322731964,[0.41306173 0.4672413  0.52529083 ... 0.5327587  0.5327587  0.43380008],0.40577358484214426,[0.30261586 0.29716117 0.41693904 ... 0.33981657 0.50327397 0.42074638],-0.03275770089286437,"[-0.04692636 -0.07293784  0.00324009 ... -0.05254151 -0.00130948
 -0.10994439]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
16,k_mean,-100.47463257649783,206.94926515299565,6.872889946287122,,,,,,,,,0.668027137026479,0.129,0.5732538230603246,0.07388740247148412,0.4948,0.4119938884644767,0.2393090897734289,0.116,0.06500377441773464,0.059839415884110625,0.4994113884979829,[0.55932193 0.52755066 0.51037504 ... 0.49644315 0.53532813 0.46467187],0.4125888102060717,[0.43289976 0.50621402 0.41738419 ... 0.44236389 0.40621633 0.41858516],-0.001215518575199546,"[ 0.06415582  0.03052238  0.0031329  ...  0.07641243 -0.02813759
  0.01249781]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
17,k_std,-99.91544658598771,205.83089317197542,0.32075355398313776,,,,,,,,,0.37775975316222093,0.249,0.5295759452106201,0.07733993415710974,0.0562,0.5231994647539323,0.06629490825126413,0.2576,0.03388741799420525,0.15440785127089013,0.49992731025424525,[0.44128905 0.44128905 0.54472746 ... 0.44128905 0.55871095 0.47042405],0.4191657614286208,[0.38554567 0.52713831 0.48618983 ... 0.38472222 0.26498237 0.36819983],-0.0005181090125093646,"[ 0.01555396 -0.01544955  0.06679787 ... -0.011504   -0.00237488
 -0.07502711]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
18,se_mean,-100.50668187846618,207.01336375693236,-2.803657298881939,,,,,,,,,0.7337358172277632,0.5672,0.49260484097945395,0.07781983482234726,0.8086,0.36344998844998844,0.21736221675245485,0.8562,-0.04825718888165337,0.06567290345084785,0.4998383141007598,[0.55169575 0.48649733 0.48649733 ... 0.54532086 0.45467914 0.50739516],0.42391765253368613,[0.45222588 0.50058431 0.30757442 ... 0.31890332 0.51014957 0.32317682],0.003341153025197599,"[ 0.05155864  0.03120552 -0.01692149 ... -0.00808768 -0.03479341
 -0.09947013]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
19,se_std,-100.07893589100985,206.1578717820197,0.2974362216356299,,,,,,,,,0.44088992945476374,0.3132,0.5174547330894079,0.05773570550846569,0.1188,0.5089618843488812,0.06147522689242077,0.3522,0.009446626145714426,0.10341440132563015,0.5005766995027676,[0.44315133 0.53866685 0.53866685 ... 0.52666291 0.4915189  0.53866685],0.4171597840396753,[0.43347727 0.5760367  0.52696059 ... 0.40584583 0.49905732 0.5572075 ],-0.013734372318547185,"[-0.10300393  0.01830478  0.00801162 ... -0.01898161 -0.00569937
  0.05451239]",0.99076660453162,p > 0.05,0.6825600000000001,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
20,msf_mean,-100.56404832032311,207.12809664064622,0.008270995555015384,,,,,,,,,0.99076660453162,0.753,0.47972605310066607,0.05237085653774259,0.7146,0.36673076923076925,0.2583478315585519,0.889,-0.03732514987153873,0.09198665338578478,0.5004985505206867,[0.47330425 0.50039403 0.52027395 ... 0.47330425 0.45263627 0.52669575],0.42444842163914626,[0.45753106 0.41845238 0.34086439 ... 0.39716226 0.53903289 0.47789073],0.012077858665490701,"[ 0.0790262   0.07238526  0.06665701 ... -0.01799799  0.01659016
  0.02887636]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
21,msf_std,-100.37638041991248,206.75276083982496,0.1386206428913983,,,,,,,,,0.674622114430345,0.1882,0.5466202270381837,0.07150594145132834,0.5998,0.3842941611234294,0.25653505503723545,0.3372,0.025534260515603785,0.12247562246779713,0.4999093095037058,[0.47496716 0.50678535 0.49321465 ... 0.54662023 0.47496716 0.54662023],0.41343507043029987,[0.41626516 0.40074474 0.3322861  ... 0.47767857 0.50940242 0.47226208],-0.006573540183728548,"[-0.08419424 -0.0540786   0.03868686 ...  0.10703769 -0.05401533
  0.09114063]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
22,sef90_mean,-100.52274045639867,207.04548091279733,0.27935798213639096,,,,,,,,,0.7892394432589759,0.1882,0.5589595646871188,0.08672197204087041,0.6822,0.3838621056362992,0.23442178703578628,0.3922,-0.0038039000274649737,0.020686196274944012,0.4997643099727929,[0.46967821 0.53331457 0.4922929  ... 0.57134347 0.5077071  0.5046768 ],0.41399817673409706,[0.46174582 0.40918803 0.4150641  ... 0.3949658  0.49870671 0.37388362],-0.02542636949395292,"[ 0.01432054  0.03397457 -0.04525124 ...  0.05054798 -0.01436036
  0.01407433]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
23,sef90_std,-100.45391969095037,206.90783938190074,0.12613809940676035,,,,,,,,,0.7369452637605276,0.6248,0.48906323294868187,0.053395017714878514,0.6826,0.36109584859584865,0.20750445780014565,0.3036,0.002970652385718725,0.007695137606251157,0.5001221127685523,[0.48366404 0.47608828 0.50627404 ... 0.48366404 0.51633596 0.48366404],0.39574617964003306,[0.29415323 0.38293221 0.28008089 ... 0.43916706 0.53389527 0.4871015 ],-0.023849656604480823,"[ 0.06156878 -0.02641924 -0.03894591 ...  0.02829444  0.01239523
 -0.02553889]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
24,sef95_mean,-100.49454447060585,206.9890889412117,0.5069056472835121,,,,,,,,,0.7186135641967766,0.1876,0.5649873346467773,0.09615547396292076,0.6328,0.38574180488441945,0.23594344901752692,0.2324,0.02072560467055881,0.05879732812796535,0.5004696425555869,[0.51661507 0.56498733 0.5499484  ... 0.49107327 0.48338493 0.48338493],0.4088188841149772,[0.39675803 0.46178498 0.37592413 ... 0.38334148 0.43834802 0.46535452],-0.0236052771416948,"[ 0.00465255 -0.01767039  0.08011237 ...  0.02145739 -0.06432753
 -0.11858559]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
25,sef95_std,-100.54840867254309,207.09681734508618,0.032151945524566,,,,,,,,,0.9293092677364941,0.8734,0.4780631391312506,0.026922843173176902,0.975,0.26618198874296434,0.2680403100328091,0.695,-0.036363636363636376,0.06298366572977737,0.4997294305281921,[0.50079041 0.46954921 0.50620837 ... 0.46954921 0.49379163 0.50230556],0.4131702689582598,[0.51327217 0.36098516 0.40613553 ... 0.33261288 0.28106701 0.45815812],-0.011467574286085667,"[-0.02658869 -0.09856155 -0.05900123 ... -0.04676557  0.03751914
 -0.06621376]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
26,b_mean,-100.43676480555789,206.87352961111577,4.143336759921121,,,,,,,,,0.6104276506067411,0.058,0.553175720048785,0.03462360677788826,0.4646,0.42422754550414127,0.19865645881643423,0.2572,0.01953230027074515,0.02918237626797309,0.4992430378084248,[0.45894549 0.51989399 0.54408481 ... 0.44682428 0.48010601 0.45894549],0.41864160384910354,[0.37830484 0.50256868 0.37173837 ... 0.39559881 0.34292804 0.39102564],-0.000498999042799263,"[-0.03101978  0.00759627 -0.00560198 ... -0.0497917   0.02129918
 -0.04426758]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
27,b_std,-100.52324463720676,207.04648927441352,-0.11427535386241927,,,,,,,,,0.7632008707929563,0.9364,0.4437611408199644,0.07579249988746249,0.8592,0.32124601977543155,0.21058601805998775,0.9196,-0.034625794849928615,0.04716956372918017,0.500753905619664,[0.5043672  0.53199643 0.44841918 ... 0.49097476 0.53199643 0.55623886],0.4071350777243996,[0.46542951 0.43655125 0.41255411 ... 0.40833333 0.44082345 0.5926218 ],0.021446478334215625,"[ 0.03250362  0.05086043 -0.03384174 ... -0.03914866  0.0608488
  0.07331907]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
28,b_n_mean,-100.28706676349574,206.5741335269915,-0.6545745474070688,,,,,,,,,0.45920737841512693,0.743,0.4946477155455484,0.0941376233430825,0.8586,0.36182336182336183,0.22155691553754206,0.6654,0.0008413419838323721,0.13496941815662108,0.4990646026831785,[0.43343653 0.56353316 0.56656347 ... 0.49767802 0.49767802 0.43343653],0.4402849346860346,[0.41939324 0.46755511 0.51540769 ... 0.51643796 0.57161784 0.39770012],0.032252866307289386,"[-0.07389157  0.09227173  0.05931418 ...  0.05061074 -0.00243902
 -0.04653917]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
29,b_n_std,-100.49624385277505,206.9924877055501,0.10515470280596265,,,,,,,,,0.7928759174462482,0.9394,0.45502392344497605,0.05989956164891292,0.8794,0.36250000000000004,0.2193433007046576,0.706,-0.04504283134019227,0.09344310562373219,0.5003524458204334,[0.54024768 0.54024768 0.51866029 ... 0.45975232 0.45975232 0.42793414],0.43932896062388016,[0.45480428 0.41628959 0.50146116 ... 0.40471364 0.35285548 0.51894412],0.001620792399888343,"[ 0.09656318  0.05572279  0.01787417 ... -0.1257634  -0.05401554
 -0.03719414]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
30,g_mean,-100.54107947838085,207.0821589567617,-1.365331099581238,,,,,,,,,0.8234927481387098,1.0,0.4312435500515996,0.021006211402786707,0.9766,0.2660049627791563,0.22893753972693082,0.576,-0.004724156891495579,0.04219789867310629,0.49890521531100473,[0.47821325 0.44904541 0.51459096 ... 0.53237874 0.52178675 0.46762126],0.4423658614863063,[0.54406159 0.31388889 0.60953237 ... 0.38692571 0.3431746  0.60960812],0.003496474202537563,"[ 0.01472896 -0.09494123 -0.01178236 ...  0.06766343  0.04158308
  0.02998978]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
31,g_std,-100.50836372000914,207.0167274400183,0.08359157495799993,,,,,,,,,0.8232425960606556,0.1844,0.536462144666479,0.058809654728546205,0.9772,0.2783771106941838,0.2787421875590989,0.6626,-0.009090909090909094,0.015745916432444343,0.4998045098039216,[0.48929543 0.5303171  0.5303171  ... 0.46353786 0.52717422 0.48929543],0.4262353986190972,[0.40166667 0.45311301 0.52317585 ... 0.41279445 0.46257157 0.41424062],0.013009593349073822,"[ 0.02509556  0.07748915  0.0580957  ... -0.03322197  0.00886522
 -0.01176448]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
32,g_n_mean,-100.42959884791473,206.85919769582947,0.1276091223576984,,,,,,,,,0.7117387739568801,0.616,0.48858710948494233,0.09668957862472569,0.367,0.4327731092436975,0.2522136380085005,0.281,0.009639360245119605,0.09274404666079872,0.499555432029271,[0.50676893 0.45685336 0.49323107 ... 0.48858711 0.47503518 0.43858711],0.4001792692785408,[0.43018617 0.47871956 0.32667855 ... 0.55803231 0.36167774 0.49423679],-0.022824869546976836,"[-0.03111873 -0.11043773  0.05341729 ... -0.01062221 -0.05193483
 -0.06765828]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
33,g_n_std,-100.04645882365283,206.09291764730565,0.2130685826978732,,,,,,,,,0.4787216792116217,0.1168,0.560720986959377,0.07051912250798476,0.072,0.5486962085072551,0.0682945898165057,0.3364,0.026590949342490372,0.0501784969066295,0.4985255436720142,[0.45011493 0.49670466 0.46791678 ... 0.47890281 0.52109719 0.53193311],0.42155474816036914,[0.39915027 0.30876565 0.41923077 ... 0.42307692 0.34637681 0.57173804],0.00392353174025955,"[-0.03702652  0.00493322 -0.02588805 ... -0.04430345  0.06411517
  0.01976773]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
34,t_mean,-100.54078770982629,207.08157541965258,-2.1904068965118633,,,,,,,,,0.8245547146521433,0.562,0.4960995402945868,0.08981036201063329,0.9658,0.22756410256410256,0.24331546636736845,0.62,-0.0321316614420063,0.055653670149156766,0.5001082371704664,[0.50390046 0.48590159 0.47681068 ... 0.56905197 0.51299137 0.51409841],0.39306350622944325,[0.40788899 0.28925803 0.30267755 ... 0.46974638 0.37705882 0.48372487],-0.014540398984588435,"[-0.00353329 -0.02839233 -0.09409812 ...  0.09578606  0.04913939
  0.02384426]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
35,t_std,-100.56121502696007,207.12243005392014,-0.04724272198026027,,,,,,,,,0.892973804901045,0.9376,0.45807064452575286,0.04348309223536425,0.964,0.2632783882783883,0.26567629145401733,0.9658,-0.10530667334060317,0.10578688994985182,0.5003493385871095,[0.5373839  0.46184211 0.54270335 ... 0.45807064 0.54192936 0.54270335],0.39840438119894356,[0.4379095  0.28537736 0.44317981 ... 0.31079911 0.41199451 0.4261608 ],-0.01953380601199136,"[ 0.00034105 -0.01735428 -0.00750528 ... -0.10398052 -0.01214889
  0.02551159]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
36,t_n_mean,-99.62561323368163,205.25122646736327,0.9762582533746071,,,,,,,,,0.20806048744411512,0.2544,0.5337250211089221,0.09615070123080435,0.3232,0.4381290977929634,0.13001593127148944,0.5678,-0.042160547960082145,0.15716947279426824,0.5008120227038184,[0.48960737 0.53372502 0.5125129  ... 0.59584623 0.5125129  0.42536589],0.4021383187482697,[0.41248606 0.51615853 0.4217033  ... 0.5001712  0.40038462 0.43264181],-0.03314999102573248,"[-0.01711839  0.02849512 -0.01399053 ...  0.05872062  0.04613657
 -0.10860384]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
37,t_n_std,-99.05412090017174,204.10824180034348,0.48320019867557007,,,,,,,,,0.17700753956733645,0.25,0.5492705694718079,0.09995185523932573,0.0784,0.5000572344322345,0.07344627332571707,0.1894,0.03255718477780192,0.17731336183581195,0.49935832535885166,[0.40375973 0.59624027 0.59624027 ... 0.51661741 0.45072943 0.47873862],0.4029114954490375,[0.35736208 0.37916813 0.36931792 ... 0.38258778 0.43538231 0.37331989],-0.033397127674630316,"[-0.09799     0.03580973  0.05383824 ... -0.08214445 -0.05192262
 -0.03802133]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
38,d_mean,-100.47797083728763,206.95594167457526,4.344495565716651,,,,,,,,,0.6718518943797501,0.316,0.5225795102730088,0.060027191144023564,0.7838,0.35315263056126844,0.21308423157988848,0.5764,-0.004784908630567547,0.12402862874099407,0.4999142827657379,[0.4634886  0.51197345 0.51197345 ... 0.52590534 0.45319683 0.4634886 ],0.42366776571387055,[0.3059276  0.30232949 0.33821577 ... 0.34790403 0.42184475 0.37701863],0.005012589365843778,"[-0.02009189 -0.03350159 -0.05590003 ... -0.037081   -0.07295404
 -0.03454036]",0.99076660453162,p > 0.05,0.6825600000000001,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
39,d_std,-100.03553110131163,206.07106220262327,-0.3228016518356076,,,,,,,,,0.37028855435141417,0.191,0.545635144009757,0.07456256651564844,0.8068,0.32590579710144923,0.24191525955617837,0.5724,-0.007241419126550047,0.10908642897489641,0.49930062388591795,[0.52103152 0.4241791  0.49842152 ... 0.50157848 0.50915424 0.52860728],0.4084258656228575,[0.41292863 0.36360488 0.41601343 ... 0.42671312 0.36491228 0.43156843],0.003924606273264858,"[ 0.00286694 -0.0974929   0.02891553 ...  0.04188117  0.05454979
 -0.00043359]",0.99076660453162,p > 0.05,0.5972869565217391,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
40,d_n_mean,-100.55973982124942,207.11947964249885,-0.09554721656766174,,,,,,,,,0.8971377342485245,1.0,0.4454733089408012,0.02229596371530064,0.9426,0.24174614820249452,0.24671884589579088,0.5216,0.010075810787899403,0.01600388987346202,0.4992660249554368,[0.51505301 0.45456422 0.47577634 ... 0.45456422 0.44547331 0.47577634],0.3902568284265182,[0.4194664  0.24537244 0.28896659 ... 0.29055973 0.25842795 0.35628898],0.01687994346506518,"[ 0.01174521 -0.04096882 -0.01810198 ... -0.01408347 -0.02280134
  0.00713627]",0.99076660453162,p > 0.05,1.0,p > 0.05,0.9998,p > 0.05,0.9984,p > 0.05
