,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state,fold_aucs,feature_importances
218,218,0.7544642857142857,2024-01-09 03:44:41.396297,2024-01-09 03:44:48.296704,0 days 00:00:06.900407,False,absolute_error,0.06333964792927915,39,0.22282911619375584,14,0.006097464140830266,4,18,163,COMPLETE,"[0.7777777777777777, 0.746031746031746, 0.763888888888889, 0.7301587301587302]","[0.00000000e+00 0.00000000e+00 4.60783649e-03 2.46998195e-03
 2.82168721e-03 1.41103585e-02 5.16854925e-03 3.22552825e-03
 4.69457105e-03 8.62859235e-03 2.75707514e-04 1.07939923e-02
 3.14042496e-03 0.00000000e+00 4.87760414e-03 6.37268998e-04
 6.65436192e-03 9.04010022e-03 8.40624173e-03 9.50091841e-03
 2.72655675e-02 1.03476502e-01 1.23969082e-02 1.14715696e-02
 1.26635521e-02 1.72502937e-02 8.32110243e-03 2.25479029e-02
 1.10932706e-03 1.11402869e-02 4.10627514e-02 8.77129010e-04
 5.68971164e-02 1.99331999e-03 3.79891947e-03 2.61164501e-03
 3.89375512e-04 7.55849459e-03 1.31191364e-02 2.77519173e-03
 1.62605805e-01 2.74965361e-02 5.75173160e-03 2.46498350e-03
 2.29760856e-03 6.61225215e-02 4.67566739e-02 1.15766418e-01
 5.96547953e-03 8.30249020e-02 1.60330329e-04 4.03595991e-03
 1.37768375e-02 5.99439523e-03]"
915,915,0.751984126984127,2024-01-09 05:33:14.425431,2024-01-09 05:33:22.486669,0 days 00:00:08.061238,False,absolute_error,0.0015123694076679007,30,0.2402631118883233,7,0.01087953736336468,2,17,82,COMPLETE,"[0.75, 0.7142857142857143, 0.75, 0.7936507936507937]","[0.         0.         0.00441684 0.00365772 0.00331    0.01544645
 0.00790264 0.00224543 0.00503222 0.00618483 0.         0.0047112
 0.00095668 0.         0.01043686 0.00151536 0.         0.0054221
 0.0040932  0.01392998 0.01459204 0.08961658 0.00542589 0.00418368
 0.01400048 0.02352149 0.00552286 0.01809151 0.00188049 0.01480457
 0.0377195  0.00908867 0.05202594 0.00358159 0.00164328 0.00243586
 0.002987   0.01420856 0.0060886  0.00376201 0.13426493 0.04237999
 0.003646   0.00397102 0.01102553 0.07443679 0.05816149 0.10697901
 0.02386991 0.09629846 0.00884822 0.00530676 0.00756551 0.00880429]"
217,217,0.751984126984127,2024-01-09 03:44:34.424350,2024-01-09 03:44:41.380625,0 days 00:00:06.956275,False,absolute_error,0.059597965469604004,40,0.22269376545618383,14,0.005765607055897683,4,18,165,COMPLETE,"[0.7777777777777777, 0.7936507936507936, 0.7222222222222223, 0.7142857142857143]","[1.36633960e-04 0.00000000e+00 3.51955235e-03 2.05515004e-03
 2.79734709e-03 1.36720160e-02 5.07903823e-03 3.29177129e-03
 3.69509437e-03 9.28141061e-03 1.18761047e-03 1.24469482e-02
 2.02938677e-03 0.00000000e+00 3.66768855e-03 6.27703423e-04
 6.32923064e-03 7.49526005e-03 7.97484373e-03 1.12947399e-02
 1.97097114e-02 9.72190420e-02 1.44990796e-02 1.13209887e-02
 1.24393406e-02 1.68300196e-02 8.19261133e-03 2.16970931e-02
 7.95752481e-04 1.05765390e-02 4.25159435e-02 1.72842810e-03
 6.10747717e-02 1.97665802e-03 1.74070021e-03 2.59296906e-03
 3.88400325e-04 7.55246515e-03 1.20830492e-02 2.75236786e-03
 1.60884753e-01 3.22691902e-02 6.50595512e-03 2.43833449e-03
 2.28442588e-03 5.96663151e-02 5.25298039e-02 1.16847798e-01
 4.98351698e-03 8.96589439e-02 1.48620306e-04 4.18630071e-03
 1.58507593e-02 7.47792638e-03]"
181,181,0.7514880952380952,2024-01-09 03:39:48.556332,2024-01-09 03:39:57.399183,0 days 00:00:08.842851,False,absolute_error,0.06109590019464489,10,0.23900869037378367,8,0.0044986455248199105,3,18,190,COMPLETE,"[0.7777777777777777, 0.7142857142857143, 0.7361111111111112, 0.7777777777777778]","[0.00059791 0.000326   0.00357897 0.0052065  0.0033033  0.01161954
 0.00695254 0.00250943 0.00579524 0.00837681 0.00063184 0.01420505
 0.00347606 0.         0.00934695 0.00035463 0.00556297 0.00865676
 0.00486621 0.00911369 0.01759268 0.10482404 0.01631936 0.01190727
 0.01590513 0.02011316 0.00565942 0.02182722 0.00248991 0.01535252
 0.04221668 0.00176106 0.06604308 0.0066083  0.00806499 0.00228322
 0.00037951 0.00741567 0.00651663 0.00405643 0.1468061  0.02472473
 0.005182   0.00265835 0.01030266 0.06104446 0.03612924 0.10762163
 0.01796836 0.0819802  0.00062089 0.00357155 0.01376898 0.00580425]"
245,245,0.7504960317460316,2024-01-09 03:47:13.344641,2024-01-09 03:47:19.455392,0 days 00:00:06.110751,False,absolute_error,0.019508803184702755,35,0.24341341520829668,10,0.0049889998976682965,3,18,66,COMPLETE,"[0.8055555555555556, 0.6190476190476191, 0.7361111111111112, 0.8412698412698412]","[0.         0.         0.00579492 0.00667867 0.0009905  0.
 0.00506522 0.0014019  0.00352091 0.00378865 0.00753484 0.01374336
 0.00433179 0.         0.01026786 0.00040146 0.00148213 0.0081628
 0.00703318 0.02134323 0.01973871 0.10443692 0.00561464 0.01588019
 0.0121058  0.00659683 0.00889243 0.0105798  0.         0.00912215
 0.03961161 0.00346654 0.05181396 0.01260151 0.00121188 0.00511143
 0.         0.00135171 0.00470318 0.         0.15073136 0.02224969
 0.00805886 0.00950941 0.00552421 0.07414286 0.05156072 0.11221165
 0.01993199 0.09850663 0.         0.00235062 0.02268206 0.00815922]"
544,544,0.75,2024-01-09 04:32:04.527123,2024-01-09 04:32:10.059346,0 days 00:00:05.532223,False,absolute_error,0.058880792399553426,19,0.22924672187316328,83,0.004808331695453404,2,19,90,COMPLETE,"[0.7916666666666666, 0.6507936507936508, 0.763888888888889, 0.7936507936507937]","[0.         0.         0.00434558 0.00229076 0.00574369 0.00368228
 0.01062214 0.00262047 0.00613965 0.00302998 0.         0.00766498
 0.00523042 0.00028615 0.01697176 0.00134607 0.00367483 0.0025344
 0.00706572 0.01130169 0.02336129 0.10835196 0.00757528 0.00595108
 0.01067218 0.01831935 0.00917575 0.01790512 0.00351722 0.01513344
 0.03264021 0.00091757 0.06193117 0.00594691 0.00792778 0.00077431
 0.00303805 0.01221335 0.00842911 0.00420665 0.13176879 0.05345581
 0.0066526  0.00154473 0.01502382 0.06746422 0.05466086 0.09017085
 0.01483416 0.08949572 0.         0.00581277 0.01237682 0.00420048]"
270,270,0.748015873015873,2024-01-09 03:50:14.084428,2024-01-09 03:50:28.849035,0 days 00:00:14.764607,False,absolute_error,0.005017352725462627,40,0.20411710012648446,10,0.008708028644517491,3,18,149,COMPLETE,"[0.7916666666666665, 0.6666666666666666, 0.7083333333333334, 0.8253968253968254]","[0.00185374 0.         0.0069624  0.00436241 0.00140341 0.00333495
 0.01222425 0.00396655 0.00224018 0.00480781 0.00450101 0.0199519
 0.00558792 0.00170654 0.00941284 0.         0.00153103 0.00293241
 0.00920895 0.0004649  0.03362397 0.08175412 0.00538408 0.01019323
 0.02013073 0.00817474 0.00187161 0.0129584  0.         0.01606908
 0.04392071 0.00327425 0.05848956 0.00421214 0.00754578 0.00236373
 0.01217415 0.00885887 0.0263819  0.0058789  0.16352367 0.02040119
 0.01095014 0.0030724  0.01455565 0.04969053 0.02982006 0.1105588
 0.01345711 0.07876002 0.         0.00564772 0.02678168 0.01306787]"
992,992,0.7475198412698414,2024-01-09 05:48:28.507664,2024-01-09 05:48:38.737994,0 days 00:00:10.230330,False,absolute_error,0.007272240526864371,38,0.25487942191282237,54,0.01142407599333718,2,18,136,COMPLETE,"[0.75, 0.6666666666666667, 0.763888888888889, 0.8095238095238095]","[0.0028908  0.00097222 0.00339006 0.00489564 0.00546829 0.00267713
 0.00611009 0.00311796 0.00182264 0.00586682 0.00505492 0.01168859
 0.00108287 0.         0.01779857 0.00100356 0.00063097 0.0041415
 0.00349959 0.01204938 0.02270254 0.08121229 0.00779769 0.01244726
 0.00947502 0.0048035  0.00870272 0.01253838 0.00061918 0.01079323
 0.04669829 0.00059054 0.04780674 0.00666911 0.00266736 0.00114942
 0.00106399 0.00730705 0.01138067 0.         0.17122795 0.02695751
 0.00595745 0.00471543 0.01245027 0.07848731 0.05074774 0.12011845
 0.0157146  0.0916316  0.         0.00218276 0.01333676 0.01588559]"
432,432,0.7470238095238095,2024-01-09 04:15:48.393212,2024-01-09 04:15:56.192915,0 days 00:00:07.799703,False,absolute_error,0.006536828582014375,39,0.15749797386039843,4,0.00887782735999296,3,17,165,COMPLETE,"[0.7777777777777777, 0.7142857142857143, 0.75, 0.746031746031746]","[0.         0.00539104 0.00408053 0.01354887 0.00453069 0.00920568
 0.01544291 0.00253974 0.00560876 0.00724491 0.00785158 0.02284985
 0.00596822 0.00510405 0.00989828 0.00332975 0.00319465 0.01311213
 0.02830642 0.0113475  0.02425523 0.07862005 0.02718079 0.01182344
 0.02111887 0.01558572 0.00215726 0.00554743 0.00404648 0.01171471
 0.03912224 0.0084684  0.06882936 0.01022831 0.0065169  0.00469017
 0.01592172 0.00496549 0.01358106 0.00422475 0.11171906 0.01274598
 0.0143772  0.00519062 0.0208963  0.05947814 0.01823783 0.08558763
 0.01122507 0.05282442 0.00671691 0.0091651  0.02050907 0.01417271]"
272,272,0.7470238095238095,2024-01-09 03:50:36.083973,2024-01-09 03:50:50.227138,0 days 00:00:14.143165,False,absolute_error,0.004977924527327934,39,0.23103382199205916,16,0.008726465868448876,4,18,156,COMPLETE,"[0.7777777777777777, 0.7142857142857143, 0.75, 0.746031746031746]","[0.         0.         0.00388991 0.00211839 0.00186748 0.012702
 0.00280888 0.00299523 0.00441613 0.00836188 0.         0.00747133
 0.00057876 0.         0.00477572 0.00041513 0.00255763 0.00924025
 0.00819836 0.0115019  0.02637863 0.11038784 0.01654882 0.01085922
 0.01299745 0.01863646 0.00520537 0.02367975 0.00029863 0.01514215
 0.03945486 0.00095133 0.05262095 0.00434232 0.00383834 0.00274279
 0.         0.00710897 0.01429577 0.00496827 0.16733668 0.02994051
 0.00335967 0.00306417 0.00470207 0.06912829 0.04542842 0.11178217
 0.00362064 0.08459962 0.         0.00384983 0.01202333 0.00680771]"
316,316,0.746031746031746,2024-01-09 03:59:44.749545,2024-01-09 03:59:52.543325,0 days 00:00:07.793780,False,absolute_error,0.008295232522469883,43,0.26579590809594494,21,0.009372846420381855,2,19,82,COMPLETE,"[0.7361111111111112, 0.7619047619047619, 0.7083333333333334, 0.7777777777777777]","[0.         0.         0.00243471 0.         0.0049005  0.00070159
 0.0179304  0.00532082 0.00310208 0.00220546 0.00211181 0.01396811
 0.00192701 0.         0.00642252 0.         0.00131443 0.00249137
 0.00363464 0.0091031  0.00989034 0.0716578  0.00317818 0.00308566
 0.00211888 0.0095457  0.00835623 0.01853703 0.00151463 0.0063048
 0.03651312 0.00073471 0.08389959 0.01209263 0.00790873 0.00467822
 0.00180929 0.00477866 0.00570457 0.         0.17911643 0.04198753
 0.00959333 0.00725497 0.011011   0.06759696 0.0316493  0.11600795
 0.01198019 0.10916818 0.0020528  0.00642052 0.01344331 0.02284019]"
536,536,0.746031746031746,2024-01-09 04:31:09.426150,2024-01-09 04:31:18.405760,0 days 00:00:08.979610,False,absolute_error,0.006297959412192363,14,0.22369758681344823,9,0.004600766455416307,2,18,88,COMPLETE,"[0.7777777777777777, 0.6984126984126984, 0.7777777777777777, 0.7301587301587302]","[0.00049242 0.         0.0058662  0.00581386 0.00406925 0.01100548
 0.00929303 0.00364842 0.00635838 0.00438753 0.         0.00613391
 0.00278518 0.         0.01342288 0.00214029 0.00357244 0.00956509
 0.00913447 0.01555332 0.01777232 0.10348714 0.00688211 0.00830811
 0.00751422 0.01977533 0.00793862 0.02536547 0.00174043 0.01515728
 0.03111658 0.         0.05513592 0.00697706 0.00885728 0.00152813
 0.00308479 0.01458816 0.0073472  0.00712005 0.13424754 0.02866259
 0.00345408 0.00148521 0.01142469 0.08128979 0.05144829 0.10508846
 0.01419572 0.08209993 0.00023786 0.00748017 0.00762199 0.00832531]"
91,91,0.7440476190476191,2024-01-09 03:28:40.028536,2024-01-09 03:28:47.895438,0 days 00:00:07.866902,False,absolute_error,0.041271482142131756,18,0.24073582619798065,13,0.005072941245193018,3,20,154,COMPLETE,"[0.7777777777777777, 0.6666666666666667, 0.7222222222222223, 0.8095238095238095]","[0.00023477 0.00046192 0.00127713 0.00802391 0.00348098 0.00394468
 0.0140244  0.00191917 0.00516758 0.00528187 0.         0.01148686
 0.00374083 0.00197504 0.00351067 0.00069186 0.00516204 0.00561848
 0.00542212 0.01240615 0.01617739 0.0984989  0.01695391 0.01097217
 0.01641792 0.01927469 0.01052368 0.01748588 0.00137856 0.01480804
 0.03412528 0.         0.05702267 0.00575387 0.00954886 0.00045303
 0.         0.00985788 0.01101182 0.00398619 0.16346091 0.04220041
 0.00931471 0.         0.00247048 0.05907716 0.04848554 0.11103544
 0.01465946 0.07728898 0.00045485 0.00349056 0.01341961 0.00656065]"
219,219,0.7440476190476191,2024-01-09 03:44:48.313067,2024-01-09 03:44:55.611785,0 days 00:00:07.298718,False,absolute_error,0.05995248525935374,39,0.2223064165037364,17,0.005470643166655555,4,18,163,COMPLETE,"[0.7777777777777777, 0.746031746031746, 0.7222222222222223, 0.7301587301587302]","[2.50882143e-04 0.00000000e+00 3.70224117e-03 2.06880894e-03
 2.75656760e-03 1.36549513e-02 5.75433393e-03 3.05193095e-03
 5.31645369e-03 6.19179074e-03 1.60375284e-04 9.73879456e-03
 3.14938077e-03 0.00000000e+00 4.63146526e-03 5.68195330e-04
 5.74214962e-03 7.65172410e-03 9.28874345e-03 1.11769850e-02
 2.75493937e-02 1.02960198e-01 1.28551601e-02 1.12633738e-02
 1.46352739e-02 1.73269279e-02 9.82346845e-03 2.19898599e-02
 9.57595432e-04 9.79349986e-03 3.73445205e-02 8.98092644e-04
 5.45698948e-02 4.01920987e-03 1.79361160e-03 2.62279541e-03
 3.35769538e-04 7.45962914e-03 1.31461193e-02 4.76204310e-03
 1.70794968e-01 2.73087793e-02 3.31575988e-03 2.27050917e-03
 4.46938615e-03 6.50416817e-02 4.53828811e-02 1.19256728e-01
 4.69042188e-03 8.10372795e-02 0.00000000e+00 4.74653764e-03
 1.37477141e-02 6.97514252e-03]"
547,547,0.7440476190476191,2024-01-09 04:32:19.876012,2024-01-09 04:32:24.745566,0 days 00:00:04.869554,False,absolute_error,0.059788484784417645,18,0.23314270058221004,91,0.0013619766633728731,1,19,90,COMPLETE,"[0.7361111111111112, 0.6984126984126984, 0.763888888888889, 0.7777777777777778]","[0.         0.         0.00523315 0.00260056 0.00554446 0.00237959
 0.0102889  0.01018394 0.00544495 0.0080459  0.00119728 0.01275645
 0.00232335 0.00062646 0.02249212 0.0018726  0.00289708 0.00429824
 0.00616972 0.01404187 0.03196242 0.10829411 0.00777912 0.00606639
 0.01018886 0.01752556 0.0130198  0.02217742 0.00097557 0.01021467
 0.03215622 0.00256861 0.04426189 0.00783875 0.00545356 0.00335014
 0.00278991 0.01333273 0.00785742 0.00342106 0.12078623 0.06040529
 0.0096357  0.         0.01298222 0.05224074 0.06973645 0.05332811
 0.01803849 0.0992193  0.00078401 0.00803522 0.01229859 0.01287878]"
321,321,0.7440476190476191,2024-01-09 04:00:23.736801,2024-01-09 04:00:36.395726,0 days 00:00:12.658925,False,absolute_error,0.007562903087609661,43,0.26475730485124527,30,0.016971346993198733,2,19,90,COMPLETE,"[0.7916666666666667, 0.6666666666666667, 0.7083333333333334, 0.8095238095238095]","[0.00138719 0.         0.         0.         0.00289821 0.00061241
 0.0094067  0.00501429 0.00276242 0.00203831 0.00209259 0.0122527
 0.         0.         0.00589113 0.         0.00057954 0.00230783
 0.0031773  0.00462152 0.02029978 0.07145576 0.00237081 0.00410273
 0.00185672 0.00861621 0.00760404 0.01272749 0.00093015 0.0060785
 0.05612836 0.00068012 0.07685699 0.01109444 0.01270785 0.00594271
 0.00331651 0.0047322  0.00348658 0.         0.17921015 0.04300417
 0.01366024 0.         0.01639465 0.04042728 0.04098612 0.09498156
 0.01907095 0.13644941 0.00201847 0.00460634 0.01069337 0.03246719]"
349,349,0.7440476190476191,2024-01-09 04:04:14.724188,2024-01-09 04:04:26.235047,0 days 00:00:11.510859,False,absolute_error,0.005922333646032915,40,0.24823733632972267,21,0.007466062419245663,2,17,73,COMPLETE,"[0.75, 0.6666666666666667, 0.75, 0.8095238095238095]","[0.00556521 0.00179061 0.00681411 0.00405354 0.00219274 0.
 0.003856   0.00173006 0.00105267 0.00470468 0.00277971 0.00863177
 0.00083972 0.         0.01655704 0.         0.00040369 0.00618301
 0.00195135 0.01803261 0.01098508 0.06942181 0.00525129 0.00741655
 0.00828578 0.00530307 0.01645247 0.00936364 0.         0.01001599
 0.05376784 0.00334568 0.04590418 0.00809494 0.         0.00300606
 0.         0.00481119 0.00389965 0.         0.14417961 0.03723012
 0.00867092 0.00489393 0.01603946 0.08697438 0.05413944 0.14533071
 0.02250323 0.09666464 0.00783937 0.00197354 0.00814541 0.0129515 ]"
