,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
227,227,0.5963269927536232,2024-01-25 01:08:51.515564,2024-01-25 01:08:57.925011,0 days 00:00:06.409447,False,absolute_error,0.005539239301353964,31,0.7186636243559292,30,0.01950271064912596,5,14,RandomForest,123,False,False,COMPLETE,"[0.5, 0.5, 0.7043478260869566, 0.5598958333333334, 0.7173913043478262]","[0.         0.         0.         0.         0.03520359 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00092599 0.         0.
 0.         0.         0.0017117  0.         0.         0.
 0.00942693 0.         0.05156784 0.         0.         0.
 0.01265497 0.01829405 0.03973406 0.0014688  0.         0.
 0.         0.         0.08270457 0.25706674 0.         0.04424779
 0.         0.         0.00068706 0.         0.02597808 0.
 0.         0.         0.         0.         0.01832784 0.        ]"
220,220,0.5926721014492753,2024-01-25 01:07:38.404932,2024-01-25 01:07:46.448040,0 days 00:00:08.043108,False,absolute_error,0.005484852004051081,31,0.7987800132533139,27,0.018956685309180567,5,14,RandomForest,128,False,False,COMPLETE,"[0.5, 0.5, 0.7, 0.5677083333333334, 0.6956521739130435]","[0.         0.         0.         0.         0.03269487 0.
 0.00163726 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00738542 0.         0.0752955  0.         0.0214172  0.
 0.00603285 0.01711654 0.04975148 0.         0.         0.
 0.         0.         0.07280245 0.20751016 0.         0.
 0.         0.         0.         0.         0.01763905 0.
 0.01020977 0.         0.         0.         0.08050743 0.        ]"
221,221,0.5858106884057971,2024-01-25 01:07:46.466895,2024-01-25 01:07:53.277685,0 days 00:00:06.810790,False,absolute_error,0.0053693010047217975,33,0.8020072071355462,27,0.01930090641235255,5,14,RandomForest,122,False,False,COMPLETE,"[0.5, 0.5, 0.6782608695652174, 0.5442708333333333, 0.7065217391304348]","[0.         0.         0.         0.         0.02039208 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00710085 0.         0.04582439 0.         0.         0.
 0.01664602 0.01331262 0.05009491 0.         0.         0.
 0.         0.         0.07637983 0.23217501 0.         0.02758621
 0.         0.         0.         0.         0.01818934 0.
 0.         0.         0.         0.         0.09229874 0.        ]"
132,132,0.5806340579710144,2024-01-25 00:55:01.192101,2024-01-25 00:55:09.423548,0 days 00:00:08.231447,False,absolute_error,0.0059399112590986,37,0.7603645769984849,26,0.019222583167067563,4,15,RandomForest,172,False,False,COMPLETE,"[0.5, 0.5, 0.7043478260869566, 0.5520833333333333, 0.6467391304347826]","[0.         0.         0.         0.         0.02526755 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00033468 0.         0.
 0.         0.         0.00082949 0.         0.         0.
 0.00758148 0.         0.05172122 0.         0.         0.
 0.01599654 0.00066933 0.04778856 0.         0.         0.
 0.         0.         0.0934695  0.28358038 0.         0.03414634
 0.         0.         0.00047611 0.         0.0152134  0.
 0.         0.         0.         0.         0.0229254  0.        ]"
178,178,0.5788245223978918,2024-01-25 01:02:03.353674,2024-01-25 01:02:10.620694,0 days 00:00:07.267020,False,absolute_error,0.00855064360374128,22,0.8729962080472858,23,0.018820763358059447,5,15,RandomForest,99,False,False,COMPLETE,"[0.5, 0.45075757575757575, 0.7043478260869565, 0.5651041666666666, 0.6739130434782609]","[0.         0.         0.         0.         0.02201861 0.
 0.         0.         0.00031178 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01124835 0.         0.         0.         0.         0.
 0.00404929 0.         0.05548221 0.         0.07885334 0.
 0.00633135 0.01407182 0.05293732 0.         0.03665045 0.
 0.         0.         0.11015977 0.23880661 0.         0.00997148
 0.         0.         0.         0.         0.0118864  0.
 0.         0.         0.         0.         0.14722122 0.        ]"
222,222,0.5765517951251646,2024-01-25 01:07:53.295645,2024-01-25 01:08:06.607834,0 days 00:00:13.312189,False,absolute_error,0.005254395427058316,32,0.8408147392068834,28,0.018659262684572436,5,14,RandomForest,126,False,False,COMPLETE,"[0.5, 0.4393939393939394, 0.7043478260869565, 0.5651041666666666, 0.6739130434782609]","[0.         0.         0.         0.         0.0245989  0.
 0.         0.         0.         0.         0.         0.
 0.00248001 0.00871771 0.         0.         0.0008722  0.
 0.         0.         0.         0.         0.         0.
 0.00488269 0.         0.06155904 0.         0.17142857 0.
 0.00604447 0.0142098  0.05291393 0.         0.         0.
 0.         0.         0.07428946 0.24008686 0.         0.01208696
 0.         0.         0.         0.00228189 0.01388339 0.
 0.         0.         0.00141443 0.         0.10824971 0.        ]"
67,67,0.5737681159420289,2024-01-25 00:45:38.899472,2024-01-25 00:45:45.800285,0 days 00:00:06.900813,False,absolute_error,0.00647780107389694,31,0.8689295025590997,19,0.021302337116480607,5,13,RandomForest,135,False,False,COMPLETE,"[0.5, 0.5, 0.7347826086956522, 0.4166666666666667, 0.7173913043478262]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00566715 0.         0.         0.         0.         0.
 0.         0.00687674 0.05125047 0.         0.         0.
 0.         0.         0.0833271  0.44000425 0.         0.
 0.         0.         0.         0.         0.01287428 0.
 0.         0.         0.         0.         0.         0.        ]"
245,245,0.5737681159420289,2024-01-25 01:11:19.168737,2024-01-25 01:11:25.816085,0 days 00:00:06.647348,False,absolute_error,0.004711133315743915,31,0.8499571993889733,23,0.022275880433299977,6,14,RandomForest,123,False,False,COMPLETE,"[0.5, 0.5, 0.7347826086956522, 0.4166666666666667, 0.717391304347826]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01035312 0.04306998 0.         0.         0.
 0.         0.         0.09208469 0.43395102 0.         0.
 0.         0.         0.         0.         0.02054119 0.
 0.         0.         0.         0.         0.         0.        ]"
168,168,0.5737681159420289,2024-01-25 01:01:01.999386,2024-01-25 01:01:08.748102,0 days 00:00:06.748716,False,absolute_error,0.009070497327117424,24,0.8653058005514609,29,0.022140171121223497,6,15,RandomForest,139,False,False,COMPLETE,"[0.5, 0.5, 0.7347826086956522, 0.4166666666666667, 0.717391304347826]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00789447 0.04475473 0.         0.         0.
 0.         0.         0.0951634  0.43418259 0.         0.
 0.         0.         0.         0.         0.01800481 0.
 0.         0.         0.         0.         0.         0.        ]"
213,213,0.5737681159420289,2024-01-25 01:06:29.085361,2024-01-25 01:06:35.811917,0 days 00:00:06.726556,False,absolute_error,0.006043942011591105,31,0.8143216091706585,26,0.02184461245753616,6,13,RandomForest,143,False,False,COMPLETE,"[0.5, 0.5, 0.7347826086956522, 0.4166666666666667, 0.717391304347826]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01503323 0.03863119 0.         0.         0.
 0.         0.         0.09410203 0.42810594 0.         0.
 0.         0.         0.         0.         0.02412761 0.
 0.         0.         0.         0.         0.         0.        ]"
