auc,Model
0.5953947368421053,Permutation
0.40789473684210525,Permutation
0.6973684210526316,Permutation
0.4144736842105263,Permutation
0.6315789473684211,Permutation
0.513157894736842,Permutation
0.5592105263157895,Permutation
0.44078947368421056,Permutation
0.3914473684210526,Permutation
0.6480263157894737,Permutation
0.6414473684210527,Permutation
0.5328947368421053,Permutation
0.6282894736842106,Permutation
0.513157894736842,Permutation
0.5789473684210527,Permutation
0.39144736842105265,Permutation
0.5164473684210527,Permutation
0.4671052631578947,Permutation
0.5526315789473685,Permutation
0.6776315789473685,Permutation
0.36184210526315796,Permutation
0.4276315789473684,Permutation
0.6776315789473685,Permutation
0.493421052631579,Permutation
0.5690789473684211,Permutation
0.4901315789473685,Permutation
0.6480263157894737,Permutation
0.674342105263158,Permutation
0.5657894736842106,Permutation
0.5953947368421052,Permutation
0.5427631578947368,Permutation
0.39144736842105265,Permutation
0.4309210526315789,Permutation
0.5098684210526316,Permutation
0.430921052631579,Permutation
0.368421052631579,Permutation
0.5855263157894737,Permutation
0.5559210526315789,Permutation
0.5131578947368421,Permutation
0.6546052631578947,Permutation
0.6546052631578948,Permutation
0.5361842105263158,Permutation
0.39144736842105265,Permutation
0.25328947368421056,Permutation
0.32565789473684215,Permutation
0.6611842105263158,Permutation
0.38486842105263164,Permutation
0.430921052631579,Permutation
0.3717105263157895,Permutation
0.6052631578947368,Permutation
0.3980263157894737,Permutation
0.48355263157894735,Permutation
0.5197368421052632,Permutation
0.3519736842105264,Permutation
0.375,Permutation
0.5921052631578948,Permutation
0.37500000000000006,Permutation
0.4243421052631579,Permutation
0.4210526315789474,Permutation
0.5296052631578947,Permutation
0.4243421052631579,Permutation
0.618421052631579,Permutation
0.3782894736842105,Permutation
0.5822368421052632,Permutation
0.16776315789473686,Permutation
0.5164473684210527,Permutation
0.6875000000000001,Permutation
0.5953947368421053,Permutation
0.493421052631579,Permutation
0.4605263157894737,Permutation
0.4868421052631579,Permutation
0.5361842105263158,Permutation
0.2960526315789474,Permutation
0.45394736842105265,Permutation
0.6151315789473685,Permutation
0.45723684210526316,Permutation
0.46052631578947373,Permutation
0.6414473684210527,Permutation
0.5131578947368421,Permutation
0.5855263157894738,Permutation
0.4671052631578948,Permutation
0.4671052631578948,Permutation
0.6875,Permutation
0.3815789473684211,Permutation
0.5296052631578948,Permutation
0.5032894736842105,Permutation
0.4539473684210527,Permutation
0.5690789473684211,Permutation
0.5328947368421053,Permutation
0.5263157894736842,Permutation
0.5855263157894737,Permutation
0.569078947368421,Permutation
0.5328947368421053,Permutation
0.549342105263158,Permutation
0.3519736842105263,Permutation
0.6151315789473685,Permutation
0.4703947368421052,Permutation
0.375,Permutation
0.42105263157894735,Permutation
0.3421052631578948,Permutation
0.4342105263157895,Permutation
0.5098684210526316,Permutation
0.4276315789473685,Permutation
0.44736842105263164,Permutation
0.4078947368421053,Permutation
0.21710526315789475,Permutation
0.39473684210526316,Permutation
0.5493421052631579,Permutation
0.6414473684210527,Permutation
0.3026315789473685,Permutation
0.493421052631579,Permutation
0.6381578947368421,Permutation
0.37171052631578944,Permutation
0.5986842105263158,Permutation
0.4276315789473685,Permutation
0.569078947368421,Permutation
0.3223684210526316,Permutation
0.5098684210526316,Permutation
0.6480263157894737,Permutation
0.5723684210526316,Permutation
0.4671052631578948,Permutation
0.5296052631578948,Permutation
0.569078947368421,Permutation
0.5953947368421053,Permutation
0.4144736842105263,Permutation
0.6842105263157895,Permutation
0.5394736842105263,Permutation
0.5625,Permutation
0.5526315789473684,Permutation
0.48026315789473684,Permutation
0.5296052631578947,Permutation
0.5,Permutation
0.4868421052631579,Permutation
0.33881578947368424,Permutation
0.3618421052631579,Permutation
0.29605263157894735,Permutation
0.32236842105263164,Permutation
0.506578947368421,Permutation
0.6842105263157894,Permutation
0.45394736842105265,Permutation
0.4605263157894737,Permutation
0.40789473684210525,Permutation
0.3651315789473685,Permutation
0.2894736842105263,Permutation
0.5625000000000001,Permutation
0.6842105263157895,Permutation
0.5855263157894737,Permutation
0.3914473684210527,Permutation
0.48355263157894735,Permutation
0.4638157894736843,Permutation
0.45394736842105265,Permutation
0.618421052631579,Permutation
0.549342105263158,Permutation
0.5197368421052633,Permutation
0.5263157894736843,Permutation
0.4210526315789474,Permutation
0.32236842105263164,Permutation
0.35526315789473684,Permutation
0.4539473684210526,Permutation
0.46710526315789475,Permutation
0.569078947368421,Permutation
0.6875,Permutation
0.4243421052631579,Permutation
0.5657894736842106,Permutation
0.44736842105263164,Permutation
0.5592105263157894,Permutation
0.24342105263157895,Permutation
0.48355263157894735,Permutation
0.493421052631579,Permutation
0.4342105263157895,Permutation
0.6019736842105263,Permutation
0.6085526315789473,Permutation
0.4671052631578947,Permutation
0.5230263157894737,Permutation
0.549342105263158,Permutation
0.6118421052631579,Permutation
0.5756578947368421,Permutation
0.618421052631579,Permutation
0.4769736842105263,Permutation
0.7006578947368421,Permutation
0.4210526315789474,Permutation
0.444078947368421,Permutation
0.6282894736842105,Permutation
0.555921052631579,Permutation
0.7598684210526316,Permutation
0.4144736842105263,Permutation
0.4835526315789474,Permutation
0.493421052631579,Permutation
0.6052631578947368,Permutation
0.513157894736842,Permutation
0.4144736842105263,Permutation
0.5986842105263157,Permutation
0.5427631578947368,Permutation
0.3618421052631579,Permutation
0.6414473684210527,Permutation
0.5953947368421053,Permutation
0.6019736842105263,Permutation
0.5888157894736842,Permutation
0.3486842105263158,Permutation
0.4736842105263158,Permutation
0.39473684210526316,Permutation
0.45394736842105265,Permutation
0.5460526315789473,Permutation
0.46710526315789475,Permutation
0.611842105263158,Permutation
0.4473684210526315,Permutation
0.319078947368421,Permutation
0.6644736842105263,Permutation
0.7006578947368421,Permutation
0.5526315789473685,Permutation
0.5921052631578948,Permutation
0.2335526315789474,Permutation
0.6348684210526315,Permutation
0.5625,Permutation
0.555921052631579,Permutation
0.5197368421052632,Permutation
0.555921052631579,Permutation
0.5592105263157895,Permutation
0.4868421052631579,Permutation
0.2828947368421053,Permutation
0.4210526315789474,Permutation
0.26644736842105265,Permutation
0.4144736842105263,Permutation
0.674342105263158,Permutation
0.5296052631578947,Permutation
0.48684210526315796,Permutation
0.4046052631578948,Permutation
0.6842105263157895,Permutation
0.5328947368421053,Permutation
0.5,Permutation
0.5098684210526316,Permutation
0.5296052631578947,Permutation
0.32565789473684215,Permutation
0.611842105263158,Permutation
0.575657894736842,Permutation
0.6644736842105263,Permutation
0.5230263157894737,Permutation
0.4440789473684211,Permutation
0.7532894736842105,Permutation
0.48684210526315785,Permutation
0.9177631578947368,Permutation
0.549342105263158,Permutation
0.4144736842105263,Permutation
0.3651315789473685,Permutation
0.4046052631578948,Permutation
0.6940789473684211,Permutation
0.6052631578947368,Permutation
0.37500000000000006,Permutation
0.6052631578947368,Permutation
0.6315789473684211,Permutation
0.4144736842105263,Permutation
0.4506578947368421,Permutation
0.6480263157894737,Permutation
0.39144736842105265,Permutation
0.5361842105263158,Permutation
0.5986842105263158,Permutation
0.555921052631579,Permutation
0.5361842105263158,Permutation
0.7434210526315789,Permutation
0.4276315789473685,Permutation
0.5592105263157895,Permutation
0.6776315789473684,Permutation
0.3223684210526316,Permutation
0.45723684210526316,Permutation
0.6480263157894737,Permutation
0.5921052631578947,Permutation
0.493421052631579,Permutation
0.5098684210526316,Permutation
0.569078947368421,Permutation
0.5657894736842105,Permutation
0.6151315789473685,Permutation
0.44736842105263164,Permutation
0.6348684210526316,Permutation
0.4901315789473685,Permutation
0.5855263157894737,Permutation
0.5921052631578947,Permutation
0.24342105263157898,Permutation
0.3651315789473685,Permutation
0.5296052631578947,Permutation
0.575657894736842,Permutation
0.4769736842105263,Permutation
0.5888157894736842,Permutation
0.5394736842105263,Permutation
0.4407894736842105,Permutation
0.638157894736842,Permutation
0.7532894736842106,Permutation
0.569078947368421,Permutation
0.611842105263158,Permutation
0.7138157894736842,Permutation
0.6217105263157895,Permutation
0.4210526315789474,Permutation
0.6578947368421052,Permutation
0.3815789473684211,Permutation
0.5230263157894737,Permutation
0.4210526315789474,Permutation
0.4769736842105263,Permutation
0.6151315789473684,Permutation
0.4243421052631579,Permutation
0.5625,Permutation
0.5263157894736842,Permutation
0.43421052631578955,Permutation
0.45394736842105265,Permutation
0.4276315789473685,Permutation
0.6019736842105263,Permutation
0.3256578947368421,Permutation
0.42105263157894735,Permutation
0.7138157894736842,Permutation
0.4440789473684211,Permutation
0.5361842105263158,Permutation
0.2894736842105263,Permutation
0.48026315789473684,Permutation
0.4407894736842106,Permutation
0.75,Permutation
0.4144736842105263,Permutation
0.611842105263158,Permutation
0.5427631578947368,Permutation
0.3092105263157895,Permutation
0.6546052631578947,Permutation
0.5296052631578947,Permutation
0.4243421052631579,Permutation
0.575657894736842,Permutation
0.6217105263157895,Permutation
0.6052631578947368,Permutation
0.5263157894736843,Permutation
0.5855263157894738,Permutation
0.5361842105263158,Permutation
0.5230263157894737,Permutation
0.3092105263157895,Permutation
0.7960526315789472,Permutation
0.3486842105263158,Permutation
0.555921052631579,Permutation
0.5592105263157895,Permutation
0.32565789473684215,Permutation
0.3881578947368421,Permutation
0.4967105263157895,Permutation
0.4342105263157895,Permutation
0.48026315789473684,Permutation
0.368421052631579,Permutation
0.7105263157894737,Permutation
0.4013157894736842,Permutation
0.48355263157894746,Permutation
0.3585526315789474,Permutation
0.375,Permutation
0.2861842105263158,Permutation
0.4638157894736842,Permutation
0.4407894736842105,Permutation
0.506578947368421,Permutation
0.3552631578947369,Permutation
0.5098684210526316,Permutation
0.5460526315789475,Permutation
0.5690789473684211,Permutation
0.39144736842105265,Permutation
0.7039473684210527,Permutation
0.3092105263157895,Permutation
0.6480263157894737,Permutation
0.5986842105263158,Permutation
0.5,Permutation
0.3684210526315789,Permutation
0.3815789473684211,Permutation
0.506578947368421,Permutation
0.5953947368421053,Permutation
0.506578947368421,Permutation
0.5263157894736843,Permutation
0.5953947368421053,Permutation
0.4144736842105263,Permutation
0.4342105263157895,Permutation
0.3453947368421053,Permutation
0.569078947368421,Permutation
0.5263157894736842,Permutation
0.6513157894736843,Permutation
0.5657894736842105,Permutation
0.625,Permutation
0.45394736842105265,Permutation
0.5131578947368421,Permutation
0.33223684210526316,Permutation
0.5526315789473685,Permutation
0.631578947368421,Permutation
0.5888157894736842,Permutation
0.6052631578947368,Permutation
0.549342105263158,Permutation
0.7203947368421053,Permutation
0.4243421052631579,Permutation
0.46710526315789475,Permutation
0.5230263157894738,Permutation
0.6118421052631579,Permutation
0.5098684210526316,Permutation
0.5822368421052632,Permutation
0.2664473684210526,Permutation
0.4572368421052632,Permutation
0.4605263157894737,Permutation
0.5822368421052632,Permutation
0.4967105263157895,Permutation
0.4967105263157895,Permutation
0.4276315789473684,Permutation
0.5789473684210527,Permutation
0.3486842105263158,Permutation
0.6019736842105263,Permutation
0.24013157894736847,Permutation
0.3190789473684211,Permutation
0.5065789473684211,Permutation
0.4243421052631579,Permutation
0.5,Permutation
0.39144736842105265,Permutation
0.5263157894736843,Permutation
0.305921052631579,Permutation
0.6381578947368421,Permutation
0.46381578947368424,Permutation
0.5756578947368421,Permutation
0.5164473684210527,Permutation
0.4046052631578948,Permutation
0.5921052631578947,Permutation
0.5328947368421053,Permutation
0.6447368421052632,Permutation
0.38815789473684215,Permutation
0.4967105263157895,Permutation
0.4342105263157895,Permutation
0.4407894736842105,Permutation
0.5986842105263158,Permutation
0.5592105263157895,Permutation
0.5328947368421053,Permutation
0.4177631578947369,Permutation
0.6414473684210527,Permutation
0.4967105263157895,Permutation
0.7039473684210527,Permutation
0.5098684210526316,Permutation
0.5888157894736842,Permutation
0.31907894736842113,Permutation
0.6611842105263158,Permutation
0.5328947368421052,Permutation
0.6776315789473685,Permutation
0.3782894736842106,Permutation
0.4769736842105263,Permutation
0.4769736842105263,Permutation
0.5855263157894737,Permutation
0.555921052631579,Permutation
0.44736842105263164,Permutation
0.5164473684210527,Permutation
0.4473684210526316,Permutation
0.5953947368421053,Permutation
0.5328947368421053,Permutation
0.5888157894736843,Permutation
0.493421052631579,Permutation
0.24013157894736842,Permutation
0.618421052631579,Permutation
0.3815789473684211,Permutation
0.35855263157894735,Permutation
0.5230263157894737,Permutation
0.6217105263157895,Permutation
0.4638157894736842,Permutation
0.549342105263158,Permutation
0.5328947368421053,Permutation
0.8190789473684211,Permutation
0.45394736842105265,Permutation
0.45394736842105265,Permutation
0.5263157894736842,Permutation
0.5230263157894738,Permutation
0.4210526315789474,Permutation
0.5855263157894737,Permutation
0.3125,Permutation
0.38815789473684215,Permutation
0.4243421052631579,Permutation
0.4638157894736843,Permutation
0.674342105263158,Permutation
0.3585526315789474,Permutation
0.4736842105263159,Permutation
0.32565789473684215,Permutation
0.45065789473684215,Permutation
0.7171052631578948,Permutation
0.625,Permutation
0.33223684210526316,Permutation
0.631578947368421,Permutation
0.4144736842105263,Permutation
0.3651315789473685,Permutation
0.5460526315789473,Permutation
0.4967105263157895,Permutation
0.5197368421052632,Permutation
0.5263157894736843,Permutation
0.506578947368421,Permutation
0.5493421052631579,Permutation
0.5789473684210525,Permutation
0.625,Permutation
0.5098684210526316,Permutation
0.5,Permutation
0.5296052631578947,Permutation
0.555921052631579,Permutation
0.42105263157894735,Permutation
0.3782894736842105,Permutation
0.368421052631579,Permutation
0.4967105263157895,Permutation
0.4407894736842105,Permutation
0.3190789473684211,Permutation
0.6282894736842105,Permutation
0.4177631578947369,Permutation
0.555921052631579,Permutation
0.5723684210526315,Permutation
0.3848684210526316,Permutation
0.4835526315789474,Permutation
0.5789473684210527,Permutation
0.5921052631578948,Permutation
0.39144736842105265,Permutation
0.5328947368421053,Permutation
0.3848684210526316,Permutation
0.4967105263157895,Permutation
0.3618421052631579,Permutation
0.5460526315789473,Permutation
0.37828947368421056,Permutation
0.4769736842105263,Permutation
0.6447368421052632,Permutation
0.4901315789473685,Permutation
0.6217105263157895,Permutation
0.5822368421052632,Permutation
0.4078947368421053,Permutation
0.6644736842105263,Permutation
0.46381578947368424,Permutation
0.375,Permutation
0.39473684210526316,Permutation
0.5394736842105263,Permutation
0.38486842105263164,Permutation
0.430921052631579,Permutation
0.32236842105263164,Permutation
0.513157894736842,Permutation
0.368421052631579,Permutation
0.3486842105263158,Permutation
0.493421052631579,Permutation
0.37828947368421056,Permutation
0.4934210526315789,Permutation
0.3486842105263158,Permutation
0.3815789473684211,Permutation
0.4736842105263158,Permutation
0.513157894736842,Permutation
0.45723684210526316,Permutation
0.549342105263158,Permutation
0.5098684210526316,Permutation
0.6019736842105263,Permutation
0.5460526315789473,Permutation
0.430921052631579,Permutation
0.39473684210526316,Permutation
0.5032894736842105,Permutation
0.6052631578947368,Permutation
0.4243421052631579,Permutation
0.2828947368421053,Permutation
0.6217105263157896,Permutation
0.5592105263157895,Permutation
0.493421052631579,Permutation
0.5296052631578948,Permutation
0.4342105263157895,Permutation
0.3125,Permutation
0.5230263157894737,Permutation
0.6611842105263158,Permutation
0.5098684210526316,Permutation
0.736842105263158,Permutation
0.46710526315789475,Permutation
0.4111842105263158,Permutation
0.5526315789473684,Permutation
0.611842105263158,Permutation
0.2763157894736842,Permutation
0.5032894736842105,Permutation
0.5921052631578947,Permutation
0.5032894736842106,Permutation
0.41776315789473684,Permutation
0.5296052631578947,Permutation
0.5723684210526316,Permutation
0.41118421052631576,Permutation
0.5197368421052632,Permutation
0.4144736842105263,Permutation
0.5888157894736843,Permutation
0.569078947368421,Permutation
0.35526315789473684,Permutation
0.3782894736842105,Permutation
0.549342105263158,Permutation
0.5,Permutation
0.4013157894736842,Permutation
0.2927631578947369,Permutation
0.5592105263157895,Permutation
0.5263157894736842,Permutation
0.5822368421052632,Permutation
0.4671052631578947,Permutation
0.5361842105263157,Permutation
0.44407894736842113,Permutation
0.3651315789473685,Permutation
0.6019736842105263,Permutation
0.6611842105263159,Permutation
0.39473684210526316,Permutation
0.5986842105263158,Permutation
0.5526315789473685,Permutation
0.4407894736842105,Permutation
0.5197368421052633,Permutation
0.46710526315789475,Permutation
0.6282894736842105,Permutation
0.4210526315789474,Permutation
0.39802631578947373,Permutation
0.5032894736842106,Permutation
0.5427631578947368,Permutation
0.4605263157894737,Permutation
0.4144736842105263,Permutation
0.5197368421052632,Permutation
0.5756578947368421,Permutation
0.5986842105263157,Permutation
0.4177631578947369,Permutation
0.3223684210526316,Permutation
0.6414473684210527,Permutation
0.28289473684210525,Permutation
0.5953947368421053,Permutation
0.569078947368421,Permutation
0.5328947368421053,Permutation
0.4309210526315789,Permutation
0.4144736842105263,Permutation
0.4144736842105263,Permutation
0.5789473684210527,Permutation
0.45394736842105265,Permutation
0.5328947368421053,Permutation
0.3388157894736843,Permutation
0.549342105263158,Permutation
0.6250000000000001,Permutation
0.5,Permutation
0.5328947368421053,Permutation
0.4342105263157895,Permutation
0.6151315789473685,Permutation
0.31578947368421056,Permutation
0.368421052631579,Permutation
0.5328947368421053,Permutation
0.4243421052631579,Permutation
0.618421052631579,Permutation
0.5723684210526316,Permutation
0.4769736842105264,Permutation
0.5098684210526316,Permutation
0.3618421052631579,Permutation
0.4473684210526316,Permutation
0.29605263157894735,Permutation
0.5789473684210527,Permutation
0.3618421052631579,Permutation
0.4967105263157895,Permutation
0.5328947368421053,Permutation
0.549342105263158,Permutation
0.5394736842105263,Permutation
0.4342105263157895,Permutation
0.4473684210526316,Permutation
0.493421052631579,Permutation
0.5986842105263158,Permutation
0.3815789473684211,Permutation
0.4802631578947369,Permutation
0.6743421052631577,Permutation
0.34868421052631576,Permutation
0.4736842105263158,Permutation
0.32236842105263164,Permutation
0.4605263157894738,Permutation
0.430921052631579,Permutation
0.3980263157894737,Permutation
0.5526315789473685,Permutation
0.6381578947368421,Permutation
0.49671052631578944,Permutation
0.4605263157894737,Permutation
0.6677631578947368,Permutation
0.5164473684210527,Permutation
0.33552631578947373,Permutation
0.5427631578947368,Permutation
0.4210526315789474,Permutation
0.29605263157894735,Permutation
0.5427631578947368,Permutation
0.33223684210526316,Permutation
0.42434210526315785,Permutation
0.48026315789473684,Permutation
0.48355263157894735,Permutation
0.5164473684210527,Permutation
0.611842105263158,Permutation
0.4078947368421053,Permutation
0.4473684210526316,Permutation
0.5230263157894737,Permutation
0.6085526315789473,Permutation
0.7236842105263158,Permutation
0.5592105263157895,Permutation
0.549342105263158,Permutation
0.5131578947368421,Permutation
0.4342105263157895,Permutation
0.625,Permutation
0.4605263157894737,Permutation
0.2828947368421053,Permutation
0.638157894736842,Permutation
0.2532894736842105,Permutation
0.42105263157894735,Permutation
0.4967105263157895,Permutation
0.5986842105263158,Permutation
0.45723684210526316,Permutation
0.5394736842105263,Permutation
0.4572368421052632,Permutation
0.33223684210526316,Permutation
0.3848684210526315,Permutation
0.4473684210526316,Permutation
0.39144736842105265,Permutation
0.5427631578947368,Permutation
0.46052631578947373,Permutation
0.4111842105263158,Permutation
0.3486842105263158,Permutation
0.5855263157894738,Permutation
0.36184210526315785,Permutation
0.5000000000000001,Permutation
0.40460526315789475,Permutation
0.34539473684210525,Permutation
0.49671052631578955,Permutation
0.5592105263157895,Permutation
0.368421052631579,Permutation
0.5789473684210527,Permutation
0.674342105263158,Permutation
0.493421052631579,Permutation
0.33881578947368424,Permutation
0.4868421052631579,Permutation
0.6611842105263158,Permutation
0.506578947368421,Permutation
0.5625,Permutation
0.5361842105263157,Permutation
0.638157894736842,Permutation
0.555921052631579,Permutation
0.34210526315789475,Permutation
0.6513157894736843,Permutation
0.4638157894736842,Permutation
0.6381578947368423,Permutation
0.5427631578947368,Permutation
0.549342105263158,Permutation
0.5230263157894737,Permutation
0.44407894736842113,Permutation
0.5690789473684211,Permutation
0.3190789473684211,Permutation
0.5657894736842105,Permutation
0.43750000000000006,Permutation
0.47368421052631576,Permutation
0.5427631578947368,Permutation
0.4572368421052632,Permutation
0.5296052631578948,Permutation
0.5032894736842105,Permutation
0.5,Permutation
0.4638157894736843,Permutation
0.5032894736842105,Permutation
0.48026315789473684,Permutation
0.6907894736842105,Permutation
0.45065789473684215,Permutation
0.5888157894736842,Permutation
0.5756578947368421,Permutation
0.5789473684210527,Permutation
0.3815789473684211,Permutation
0.5756578947368421,Permutation
0.3717105263157895,Permutation
0.6480263157894738,Permutation
0.4572368421052632,Permutation
0.3519736842105263,Permutation
0.41447368421052627,Permutation
0.6513157894736842,Permutation
0.6677631578947368,Permutation
0.5394736842105263,Permutation
0.6052631578947368,Permutation
0.4901315789473684,Permutation
0.4144736842105263,Permutation
0.542763157894737,Permutation
0.5953947368421053,Permutation
0.549342105263158,Permutation
0.46710526315789475,Permutation
0.6315789473684211,Permutation
0.5625,Permutation
0.4407894736842105,Permutation
0.4342105263157895,Permutation
0.6546052631578947,Permutation
0.4342105263157895,Permutation
0.3355263157894737,Permutation
0.5657894736842105,Permutation
0.5690789473684211,Permutation
0.3486842105263158,Permutation
0.4243421052631579,Permutation
0.7236842105263158,Permutation
0.3717105263157895,Permutation
0.37828947368421056,Permutation
0.45723684210526316,Permutation
0.46381578947368424,Permutation
0.5197368421052632,Permutation
0.4375,Permutation
0.5822368421052632,Permutation
0.4539473684210527,Permutation
0.4703947368421053,Permutation
0.48026315789473684,Permutation
0.39473684210526316,Permutation
0.618421052631579,Permutation
0.549342105263158,Permutation
0.618421052631579,Permutation
0.5263157894736843,Permutation
0.7302631578947368,Permutation
0.4078947368421053,Permutation
0.674342105263158,Permutation
0.3355263157894737,Permutation
0.5921052631578948,Permutation
0.5263157894736843,Permutation
0.41776315789473684,Permutation
0.5296052631578948,Permutation
0.5131578947368421,Permutation
0.5328947368421052,Permutation
0.6644736842105263,Permutation
0.7171052631578948,Permutation
0.42105263157894746,Permutation
0.680921052631579,Permutation
0.5296052631578948,Permutation
0.4342105263157895,Permutation
0.2828947368421053,Permutation
0.46052631578947373,Permutation
0.3486842105263158,Permutation
0.5263157894736843,Permutation
0.45394736842105265,Permutation
0.4144736842105263,Permutation
0.44736842105263164,Permutation
0.6085526315789473,Permutation
0.555921052631579,Permutation
0.506578947368421,Permutation
0.5756578947368421,Permutation
0.39144736842105265,Permutation
0.430921052631579,Permutation
0.3486842105263158,Permutation
0.5098684210526316,Permutation
0.6677631578947368,Permutation
0.5197368421052632,Permutation
0.3026315789473685,Permutation
0.5953947368421053,Permutation
0.444078947368421,Permutation
0.6546052631578947,Permutation
0.6052631578947368,Permutation
0.5592105263157895,Permutation
0.7105263157894737,Permutation
0.555921052631579,Permutation
0.5032894736842106,Permutation
0.6447368421052632,Permutation
0.5361842105263158,Permutation
0.3026315789473684,Permutation
0.3717105263157895,Permutation
0.35855263157894735,Permutation
0.3289473684210526,Permutation
0.47697368421052627,Permutation
0.5690789473684211,Permutation
0.4276315789473684,Permutation
0.29276315789473684,Permutation
0.5789473684210527,Permutation
0.4407894736842105,Permutation
0.14802631578947367,Permutation
0.5427631578947368,Permutation
0.5197368421052632,Permutation
0.44407894736842113,Permutation
0.32565789473684215,Permutation
0.5164473684210527,Permutation
0.32894736842105265,Permutation
0.2993421052631579,Permutation
0.381578947368421,Permutation
0.4769736842105264,Permutation
0.5032894736842106,Permutation
0.5822368421052632,Permutation
0.6151315789473685,Permutation
0.569078947368421,Permutation
0.5394736842105263,Permutation
0.5394736842105263,Permutation
0.7730263157894737,Permutation
0.6019736842105263,Permutation
0.28289473684210525,Permutation
0.6052631578947368,Permutation
0.46052631578947373,Permutation
0.5230263157894737,Permutation
0.25986842105263164,Permutation
0.4835526315789474,Permutation
0.4901315789473684,Permutation
0.4605263157894737,Permutation
0.5361842105263158,Permutation
0.5526315789473685,Permutation
0.7335526315789473,Permutation
0.4901315789473684,Permutation
0.5164473684210527,Permutation
0.24013157894736842,Permutation
0.36184210526315796,Permutation
0.4342105263157895,Permutation
0.4835526315789474,Permutation
0.48026315789473684,Permutation
0.4375,Permutation
0.44407894736842113,Permutation
0.3223684210526316,Permutation
0.4342105263157895,Permutation
0.5953947368421052,Permutation
0.4868421052631579,Permutation
0.5197368421052632,Permutation
0.6875,Permutation
0.5723684210526315,Permutation
0.625,Permutation
0.4046052631578948,Permutation
0.39473684210526316,Permutation
0.6578947368421053,Permutation
0.48026315789473684,Permutation
0.5460526315789475,Permutation
0.5328947368421053,Permutation
0.4868421052631579,Permutation
0.4276315789473684,Permutation
0.43750000000000006,Permutation
0.493421052631579,Permutation
0.24013157894736842,Permutation
0.5263157894736842,Permutation
0.542763157894737,Permutation
0.680921052631579,Permutation
0.4144736842105264,Permutation
0.4769736842105263,Permutation
0.43750000000000006,Permutation
0.6019736842105263,Permutation
0.5986842105263158,Permutation
0.4605263157894737,Permutation
0.430921052631579,Permutation
0.4078947368421053,Permutation
0.4375,Permutation
0.48684210526315785,Permutation
0.6546052631578947,Permutation
0.6842105263157895,Permutation
0.5361842105263158,Permutation
0.5,Permutation
0.5098684210526315,Permutation
0.4605263157894737,Permutation
0.4769736842105263,Permutation
0.3914473684210527,Permutation
0.5427631578947368,Permutation
0.4901315789473684,Permutation
0.5855263157894737,Permutation
0.5855263157894737,Permutation
0.5328947368421053,Permutation
0.39802631578947373,Permutation
0.506578947368421,Permutation
0.3717105263157895,Permutation
0.45723684210526316,Permutation
0.6480263157894737,Permutation
0.4276315789473684,Permutation
0.4276315789473685,Permutation
0.444078947368421,Permutation
0.32894736842105265,Permutation
0.45394736842105265,Permutation
0.4342105263157895,Permutation
0.5328947368421053,Permutation
0.7302631578947368,Permutation
0.5131578947368421,Permutation
0.4835526315789474,Permutation
0.5361842105263158,Permutation
0.33881578947368424,Permutation
0.45394736842105265,Permutation
0.4868421052631579,Permutation
0.47039473684210525,Permutation
0.44407894736842113,Permutation
0.4802631578947369,Permutation
0.3717105263157895,Permutation
0.4144736842105263,Permutation
0.4934210526315789,Permutation
0.6414473684210527,Permutation
0.631578947368421,Permutation
0.6019736842105263,Permutation
0.5164473684210527,Permutation
0.6973684210526317,Permutation
0.4671052631578948,Permutation
0.5592105263157896,Permutation
0.6480263157894737,Permutation
0.5460526315789473,Permutation
0.4473684210526316,Permutation
0.45394736842105265,Permutation
0.736842105263158,Permutation
0.5526315789473684,Permutation
0.5526315789473684,Permutation
0.5,Permutation
0.6940789473684211,Permutation
0.3980263157894737,Permutation
0.47368421052631576,Permutation
0.48026315789473684,Permutation
0.4572368421052631,Permutation
0.4638157894736843,Permutation
0.3453947368421053,Permutation
0.4078947368421053,Permutation
0.25328947368421056,Permutation
0.6710526315789473,Permutation
0.6578947368421053,Permutation
0.5361842105263158,Permutation
0.45065789473684215,Permutation
0.5756578947368421,Permutation
0.5723684210526316,Permutation
0.26973684210526316,Permutation
0.4013157894736842,Permutation
0.368421052631579,Permutation
0.4671052631578948,Permutation
0.4177631578947369,Permutation
0.5394736842105263,Permutation
0.4901315789473685,Permutation
0.506578947368421,Permutation
0.569078947368421,Permutation
0.680921052631579,Permutation
0.5,Permutation
0.41776315789473684,Permutation
0.5263157894736843,Permutation
0.630718954248366,Permutation
0.5326797385620915,Permutation
0.565359477124183,Permutation
0.42156862745098034,Permutation
0.41503267973856206,Permutation
0.4281045751633987,Permutation
0.3267973856209151,Permutation
0.6568627450980392,Permutation
0.5849673202614378,Permutation
0.5261437908496732,Permutation
0.3954248366013072,Permutation
0.39869281045751637,Permutation
0.49673202614379086,Permutation
0.33333333333333337,Permutation
0.3856209150326797,Permutation
0.4248366013071896,Permutation
0.5718954248366013,Permutation
0.434640522875817,Permutation
0.4084967320261438,Permutation
0.5359477124183006,Permutation
0.6111111111111112,Permutation
0.4901960784313726,Permutation
0.45424836601307195,Permutation
0.565359477124183,Permutation
0.4673202614379085,Permutation
0.3986928104575163,Permutation
0.6568627450980392,Permutation
0.5718954248366013,Permutation
0.565359477124183,Permutation
0.434640522875817,Permutation
0.4281045751633987,Permutation
0.4084967320261438,Permutation
