,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
156,156,0.2563637387400598,2024-01-19 13:21:43.082609,2024-01-19 13:22:01.482644,0 days 00:00:18.400035,True,absolute_error,0.0032093490250652804,38,0.22122210731875286,81,0.013942340600860076,13,18,RandomForest,31,False,False,COMPLETE,"[0.30000000000000004, 0.054474708171206254, 0.0, 0.5161290322580645, 0.41121495327102797]","[0.02762889 0.00923389 0.         0.00301866 0.0052889  0.01080669
 0.00833181 0.01324832 0.00918247 0.0140766  0.01957477 0.00519096
 0.02676648 0.01037391 0.01463402 0.07973908 0.01431945 0.
 0.00255606 0.05649396 0.02290946 0.00509548 0.02138968 0.02103203
 0.02163723 0.00660929 0.03708837 0.01874057 0.0278481  0.00410939
 0.00815091 0.00855994 0.         0.0176207  0.01752954 0.00918053
 0.16361277 0.00651689 0.00229244 0.00180957 0.01582544 0.00784289
 0.01480743 0.01643843 0.01009309 0.04890342 0.01909123 0.00237541
 0.04170839 0.02344982 0.01067784 0.01212905 0.00877588 0.01568388]"
170,170,0.24012367286605896,2024-01-19 13:24:08.731622,2024-01-19 13:24:17.156510,0 days 00:00:08.424888,True,absolute_error,0.0037693769941510294,22,0.07005589787374217,75,0.008434349518073477,12,14,RandomForest,22,False,False,COMPLETE,"[0.2921348314606741, 0.1473684210526317, 0.19402985074626866, 0.11764705882352944, 0.449438202247191]","[0.02290681 0.01282327 0.00412644 0.01129201 0.03102407 0.02508336
 0.0172543  0.00501996 0.         0.01931097 0.02155195 0.00121384
 0.03931075 0.0024481  0.01167278 0.00558335 0.03297787 0.01801816
 0.00620648 0.04957042 0.05306745 0.03193168 0.01889173 0.0235491
 0.00192171 0.00691679 0.03155173 0.02222007 0.01425098 0.05429668
 0.00482985 0.02349671 0.         0.         0.00784821 0.00861984
 0.10783293 0.00339791 0.00815217 0.00707571 0.         0.03734235
 0.00222518 0.         0.01564381 0.06965208 0.00989621 0.
 0.02472816 0.02296129 0.01750764 0.02134342 0.00869825 0.0027555 ]"
77,77,0.21687555467641212,2024-01-19 13:08:26.725540,2024-01-19 13:08:32.649693,0 days 00:00:05.924153,False,absolute_error,0.0031367806959312714,37,0.12867548808469967,69,0.01002189165211333,7,19,RandomForest,20,False,False,COMPLETE,"[0.2921348314606741, 0.47058823529411764, 0.08252427184466016, 0.0, 0.23913043478260865]","[0.01004229 0.04579174 0.00163921 0.         0.02236475 0.03156177
 0.00971412 0.00470517 0.00156658 0.         0.00667913 0.0039802
 0.00770792 0.         0.04490468 0.0123272  0.04118117 0.02436901
 0.00622815 0.0018105  0.007819   0.00546424 0.02324728 0.00314941
 0.00282441 0.         0.0578427  0.         0.07514727 0.00256348
 0.01023354 0.         0.         0.01052632 0.02127004 0.02137418
 0.11119624 0.         0.01716547 0.         0.05457853 0.
 0.03695137 0.05040264 0.00491788 0.08117194 0.04381844 0.00470872
 0.00409441 0.03172092 0.01697897 0.         0.01886807 0.00539096]"
143,143,0.1979638009049774,2024-01-19 13:19:20.674076,2024-01-19 13:19:29.731919,0 days 00:00:09.057843,True,absolute_error,0.0030850595074943523,36,0.1304870384062887,90,0.013662888465982664,10,17,RandomForest,24,False,False,COMPLETE,"[0.1923076923076923, 0.0, 0.0, 0.47058823529411764, 0.326923076923077]","[0.0034376  0.01555647 0.02242364 0.00211752 0.02826071 0.0389046
 0.03537658 0.00623066 0.         0.03326391 0.01835768 0.00727669
 0.01837186 0.00305793 0.01211534 0.0274634  0.02947734 0.00646954
 0.         0.06049266 0.0225146  0.01507559 0.01326417 0.04561143
 0.         0.00302415 0.04871955 0.00390208 0.03954548 0.02272261
 0.01920928 0.00907591 0.00217044 0.00386515 0.01847737 0.00610889
 0.09193376 0.00525203 0.         0.         0.02706241 0.00625674
 0.02089312 0.02474995 0.01679405 0.04865363 0.02618104 0.00280135
 0.01439418 0.00874446 0.03136759 0.01850815 0.00654786 0.00791885]"
158,158,0.18937359316703156,2024-01-19 13:22:14.749087,2024-01-19 13:22:21.192542,0 days 00:00:06.443455,True,absolute_error,0.004155395888635575,19,0.19585342934372713,82,0.013377513892068281,13,17,RandomForest,31,False,False,COMPLETE,"[0.2857142857142857, 0.3414634146341464, 0.0, 0.125, 0.19469026548672563]","[0.01311752 0.00795002 0.01086413 0.00576743 0.010518   0.02627564
 0.01727648 0.00742586 0.01310857 0.02403486 0.02159362 0.01411648
 0.02629077 0.00413382 0.00359456 0.03520311 0.00495905 0.00240382
 0.01768295 0.04790969 0.02602148 0.02156108 0.03757728 0.01563512
 0.00329164 0.0046312  0.05182436 0.         0.02921322 0.02433333
 0.         0.00199524 0.00404909 0.00748031 0.0125598  0.0016264
 0.13375376 0.00380056 0.00866135 0.00581495 0.02053586 0.00743218
 0.03035638 0.03048433 0.02627738 0.05242731 0.02522246 0.00653984
 0.02682064 0.03124091 0.01193496 0.01497889 0.         0.00769231]"
153,153,0.18557257134247235,2024-01-19 13:21:15.005356,2024-01-19 13:21:25.568189,0 days 00:00:10.562833,True,absolute_error,0.0031406295285586823,40,0.19437446564290337,84,0.011194138183407917,12,17,RandomForest,13,False,False,COMPLETE,"[0.36363636363636365, 0.25188916876574297, 0.0, 0.11764705882352944, 0.19469026548672563]","[0.         0.0137612  0.         0.00984317 0.03356643 0.04769837
 0.0049085  0.         0.         0.00895454 0.         0.00842328
 0.00938488 0.01296191 0.         0.03284571 0.01468162 0.02
 0.02157417 0.0229484  0.03484848 0.01720331 0.01127963 0.02590954
 0.00473834 0.02501029 0.01453486 0.02286134 0.0291947  0.04646286
 0.00941357 0.03313763 0.         0.02729419 0.00747215 0.
 0.11388352 0.         0.01736268 0.012502   0.04491005 0.
 0.0304369  0.00747951 0.         0.01389252 0.02061343 0.01538462
 0.04552108 0.03440229 0.00905761 0.0259685  0.01569862 0.0219736 ]"
178,178,0.18016010931063503,2024-01-19 13:26:00.316324,2024-01-19 13:26:07.014441,0 days 00:00:06.698117,True,absolute_error,0.002776192285552992,38,0.08667603309086104,79,0.008146512656822043,12,17,RandomForest,26,False,False,COMPLETE,"[0.14953271028037374, 0.1473684210526317, 0.1375921375921375, 0.037735849056603654, 0.4285714285714286]","[0.02032247 0.01931613 0.03267778 0.00680566 0.006623   0.02703381
 0.00301166 0.00166671 0.0082341  0.0237805  0.02467054 0.
 0.03276182 0.0097705  0.01037868 0.01280059 0.02175903 0.02768592
 0.00351463 0.0725203  0.04719856 0.02699997 0.01064728 0.02899559
 0.01057744 0.00859145 0.03141538 0.0057058  0.01944211 0.02129422
 0.00879594 0.01404103 0.00617966 0.02669544 0.01689467 0.00241119
 0.11989645 0.         0.00848113 0.         0.0033669  0.01435171
 0.         0.01444703 0.00907338 0.05821456 0.03116549 0.01208616
 0.00716469 0.01873084 0.02077667 0.01629527 0.01056037 0.00416976]"
101,101,0.17984094901012387,2024-01-19 13:12:30.877506,2024-01-19 13:12:39.045258,0 days 00:00:08.167752,True,absolute_error,0.002809734693365682,37,0.13620184066717017,70,0.010113974536608446,12,18,RandomForest,25,False,False,COMPLETE,"[0.059701492537313605, 0.1473684210526317, 0.0, 0.3999999999999999, 0.2921348314606741]","[0.00972349 0.01628739 0.01231743 0.0036163  0.02899486 0.02655013
 0.04327407 0.         0.01614576 0.029864   0.01497543 0.00270981
 0.01932516 0.         0.02384316 0.02022591 0.01961319 0.02081511
 0.00481953 0.03886633 0.01772008 0.02192421 0.02506086 0.04640559
 0.00204812 0.00292702 0.07976152 0.00409197 0.02210708 0.01209488
 0.01348307 0.01067947 0.00407973 0.00981555 0.0074868  0.00869565
 0.09397119 0.00903595 0.00434006 0.00440248 0.03015811 0.00273543
 0.0143512  0.02564663 0.01748879 0.06996411 0.019532   0.00494759
 0.00571129 0.01331207 0.01381135 0.00554371 0.02044863 0.00425076]"
199,199,0.17918959471865997,2024-01-19 13:29:45.061369,2024-01-19 13:29:53.421109,0 days 00:00:08.359740,True,absolute_error,0.0045652204699549335,23,0.2099311116028895,79,0.01858576213355607,14,18,RandomForest,20,False,False,COMPLETE,"[0.18947368421052646, 0.026565464895635715, 0.0, 0.2702702702702703, 0.40963855421686746]","[0.01799052 0.00688628 0.         0.         0.00429787 0.01409448
 0.02857143 0.00548862 0.         0.02283348 0.01428571 0.01818182
 0.         0.00583197 0.02857143 0.05054655 0.         0.
 0.00625219 0.03512    0.         0.         0.03876183 0.02231924
 0.00810293 0.         0.04394426 0.         0.0181705  0.
 0.         0.03865032 0.         0.         0.         0.
 0.19826998 0.01085392 0.         0.         0.         0.02429838
 0.04413957 0.         0.01818182 0.06593898 0.         0.00773714
 0.1165893  0.06454229 0.         0.01428571 0.00626147 0.        ]"
64,64,0.17709907859592558,2024-01-19 13:06:28.931563,2024-01-19 13:06:37.878770,0 days 00:00:08.947207,True,absolute_error,0.002061391509904098,29,0.054375282059188075,11,0.007480273871625195,9,10,RandomForest,54,False,False,COMPLETE,"[0.23913043478260865, 0.4214285714285714, 0.0, 0.1333333333333333, 0.09160305343511455]","[0.00578292 0.01726361 0.01128114 0.0072468  0.005698   0.01369801
 0.01036616 0.0184949  0.00920427 0.01528408 0.02169677 0.00897451
 0.02015107 0.00704478 0.00674187 0.04172775 0.03375212 0.0287989
 0.00470396 0.02956518 0.0425718  0.02708392 0.00868626 0.01884548
 0.01491388 0.01095304 0.01842358 0.01035579 0.0116272  0.0076892
 0.01043803 0.01319902 0.01449577 0.01169487 0.03269319 0.00862145
 0.1031649  0.00571797 0.01389191 0.00737239 0.00488343 0.01019347
 0.04156162 0.02096728 0.03095554 0.0608171  0.02813698 0.03485247
 0.00888441 0.01719505 0.01144467 0.00818011 0.00742238 0.00458905]"
