,markers,AUC,p_value,p_corrected,significant
172,k_std,0.65625,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
173,k_std,0.35,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
174,k_std,0.4938271604938272,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
175,k_std,0.808641975308642,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
176,k_std,0.6180555555555556,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
177,k_std,0.6527777777777778,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
178,k_std,0.5833333333333334,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
179,k_std,0.7083333333333334,0.03896103896103896,0.3785103785103785,p < 0.05 uncorrected
180,se_mean,0.26249999999999996,0.986013986013986,0.988011988011988,p > 0.05
181,se_mean,0.48124999999999996,0.986013986013986,0.988011988011988,p > 0.05
182,se_mean,0.375,0.986013986013986,0.988011988011988,p > 0.05
183,se_mean,0.26875,0.986013986013986,0.988011988011988,p > 0.05
184,se_mean,0.3580246913580247,0.986013986013986,0.988011988011988,p > 0.05
185,se_mean,0.2962962962962963,0.986013986013986,0.988011988011988,p > 0.05
186,se_mean,0.35416666666666663,0.986013986013986,0.988011988011988,p > 0.05
187,se_mean,0.6041666666666667,0.986013986013986,0.988011988011988,p > 0.05
188,se_mean,0.2777777777777778,0.986013986013986,0.988011988011988,p > 0.05
189,se_mean,0.375,0.986013986013986,0.988011988011988,p > 0.05
190,se_std,0.39375,0.9000999000999002,0.988011988011988,p > 0.05
191,se_std,0.46875,0.9000999000999002,0.988011988011988,p > 0.05
192,se_std,0.24375000000000002,0.9000999000999002,0.988011988011988,p > 0.05
193,se_std,0.32499999999999996,0.9000999000999002,0.988011988011988,p > 0.05
194,se_std,0.30246913580246915,0.9000999000999002,0.988011988011988,p > 0.05
195,se_std,0.42592592592592593,0.9000999000999002,0.988011988011988,p > 0.05
196,se_std,0.6111111111111112,0.9000999000999002,0.988011988011988,p > 0.05
197,se_std,0.3194444444444445,0.9000999000999002,0.988011988011988,p > 0.05
198,se_std,0.48611111111111105,0.9000999000999002,0.988011988011988,p > 0.05
199,se_std,0.6666666666666667,0.9000999000999002,0.988011988011988,p > 0.05
200,msf_mean,0.425,0.7482517482517482,0.988011988011988,p > 0.05
201,msf_mean,0.4625,0.7482517482517482,0.988011988011988,p > 0.05
202,msf_mean,0.66875,0.7482517482517482,0.988011988011988,p > 0.05
203,msf_mean,0.6312500000000001,0.7482517482517482,0.988011988011988,p > 0.05
204,msf_mean,0.5185185185185185,0.7482517482517482,0.988011988011988,p > 0.05
205,msf_mean,0.47530864197530864,0.7482517482517482,0.988011988011988,p > 0.05
206,msf_mean,0.4513888888888889,0.7482517482517482,0.988011988011988,p > 0.05
207,msf_mean,0.4444444444444445,0.7482517482517482,0.988011988011988,p > 0.05
208,msf_mean,0.25,0.7482517482517482,0.988011988011988,p > 0.05
209,msf_mean,0.2916666666666667,0.7482517482517482,0.988011988011988,p > 0.05
210,msf_std,0.625,0.18681318681318682,0.7211538461538461,p > 0.05
211,msf_std,0.575,0.18681318681318682,0.7211538461538461,p > 0.05
212,msf_std,0.5625,0.18681318681318682,0.7211538461538461,p > 0.05
213,msf_std,0.7,0.18681318681318682,0.7211538461538461,p > 0.05
214,msf_std,0.36419753086419754,0.18681318681318682,0.7211538461538461,p > 0.05
215,msf_std,0.5185185185185185,0.18681318681318682,0.7211538461538461,p > 0.05
216,msf_std,0.8194444444444444,0.18681318681318682,0.7211538461538461,p > 0.05
217,msf_std,0.42361111111111116,0.18681318681318682,0.7211538461538461,p > 0.05
218,msf_std,0.48611111111111116,0.18681318681318682,0.7211538461538461,p > 0.05
219,msf_std,0.4166666666666667,0.18681318681318682,0.7211538461538461,p > 0.05
220,sef90_mean,0.4375,0.7742257742257742,0.988011988011988,p > 0.05
221,sef90_mean,0.4,0.7742257742257742,0.988011988011988,p > 0.05
222,sef90_mean,0.39999999999999997,0.7742257742257742,0.988011988011988,p > 0.05
223,sef90_mean,0.6375000000000001,0.7742257742257742,0.988011988011988,p > 0.05
224,sef90_mean,0.35185185185185186,0.7742257742257742,0.988011988011988,p > 0.05
225,sef90_mean,0.691358024691358,0.7742257742257742,0.988011988011988,p > 0.05
226,sef90_mean,0.36111111111111105,0.7742257742257742,0.988011988011988,p > 0.05
227,sef90_mean,0.41666666666666674,0.7742257742257742,0.988011988011988,p > 0.05
228,sef90_mean,0.3194444444444445,0.7742257742257742,0.988011988011988,p > 0.05
229,sef90_mean,0.5555555555555556,0.7742257742257742,0.988011988011988,p > 0.05
230,sef90_std,0.5375,0.6743256743256744,0.988011988011988,p > 0.05
231,sef90_std,0.36250000000000004,0.6743256743256744,0.988011988011988,p > 0.05
232,sef90_std,0.3375,0.6743256743256744,0.988011988011988,p > 0.05
233,sef90_std,0.6312500000000001,0.6743256743256744,0.988011988011988,p > 0.05
234,sef90_std,0.7345679012345679,0.6743256743256744,0.988011988011988,p > 0.05
235,sef90_std,0.4506172839506173,0.6743256743256744,0.988011988011988,p > 0.05
236,sef90_std,0.33333333333333337,0.6743256743256744,0.988011988011988,p > 0.05
237,sef90_std,0.3472222222222222,0.6743256743256744,0.988011988011988,p > 0.05
238,sef90_std,0.4375,0.6743256743256744,0.988011988011988,p > 0.05
239,sef90_std,0.5277777777777778,0.6743256743256744,0.988011988011988,p > 0.05
240,sef95_mean,0.375,0.9340659340659341,0.988011988011988,p > 0.05
241,sef95_mean,0.4625,0.9340659340659341,0.988011988011988,p > 0.05
242,sef95_mean,0.5125,0.9340659340659341,0.988011988011988,p > 0.05
243,sef95_mean,0.5062500000000001,0.9340659340659341,0.988011988011988,p > 0.05
244,sef95_mean,0.2962962962962963,0.9340659340659341,0.988011988011988,p > 0.05
245,sef95_mean,0.4814814814814815,0.9340659340659341,0.988011988011988,p > 0.05
246,sef95_mean,0.3958333333333333,0.9340659340659341,0.988011988011988,p > 0.05
247,sef95_mean,0.25,0.9340659340659341,0.988011988011988,p > 0.05
248,sef95_mean,0.4305555555555556,0.9340659340659341,0.988011988011988,p > 0.05
249,sef95_mean,0.4305555555555555,0.9340659340659341,0.988011988011988,p > 0.05
250,sef95_std,0.425,0.36363636363636365,0.8722527472527473,p > 0.05
251,sef95_std,0.55625,0.36363636363636365,0.8722527472527473,p > 0.05
252,sef95_std,0.7375,0.36363636363636365,0.8722527472527473,p > 0.05
253,sef95_std,0.575,0.36363636363636365,0.8722527472527473,p > 0.05
254,sef95_std,0.38271604938271603,0.36363636363636365,0.8722527472527473,p > 0.05
255,sef95_std,0.5061728395061729,0.36363636363636365,0.8722527472527473,p > 0.05
256,sef95_std,0.4166666666666667,0.36363636363636365,0.8722527472527473,p > 0.05
257,sef95_std,0.5833333333333334,0.36363636363636365,0.8722527472527473,p > 0.05
258,sef95_std,0.29861111111111116,0.36363636363636365,0.8722527472527473,p > 0.05
259,sef95_std,0.6875,0.36363636363636365,0.8722527472527473,p > 0.05
260,b_mean,0.5062500000000001,0.8601398601398601,0.988011988011988,p > 0.05
261,b_mean,0.56875,0.8601398601398601,0.988011988011988,p > 0.05
262,b_mean,0.59375,0.8601398601398601,0.988011988011988,p > 0.05
263,b_mean,0.4125,0.8601398601398601,0.988011988011988,p > 0.05
264,b_mean,0.3333333333333333,0.8601398601398601,0.988011988011988,p > 0.05
265,b_mean,0.2716049382716049,0.8601398601398601,0.988011988011988,p > 0.05
266,b_mean,0.5,0.8601398601398601,0.988011988011988,p > 0.05
267,b_mean,0.3194444444444444,0.8601398601398601,0.988011988011988,p > 0.05
268,b_mean,0.4861111111111111,0.8601398601398601,0.988011988011988,p > 0.05
269,b_mean,0.4097222222222222,0.8601398601398601,0.988011988011988,p > 0.05
270,b_std,0.6125,0.3356643356643357,0.8722527472527473,p > 0.05
271,b_std,0.6625000000000001,0.3356643356643357,0.8722527472527473,p > 0.05
272,b_std,0.29374999999999996,0.3356643356643357,0.8722527472527473,p > 0.05
273,b_std,0.44375000000000003,0.3356643356643357,0.8722527472527473,p > 0.05
274,b_std,0.7160493827160495,0.3356643356643357,0.8722527472527473,p > 0.05
275,b_std,0.5308641975308641,0.3356643356643357,0.8722527472527473,p > 0.05
276,b_std,0.41666666666666663,0.3356643356643357,0.8722527472527473,p > 0.05
277,b_std,0.5486111111111112,0.3356643356643357,0.8722527472527473,p > 0.05
278,b_std,0.5277777777777778,0.3356643356643357,0.8722527472527473,p > 0.05
279,b_std,0.5,0.3356643356643357,0.8722527472527473,p > 0.05
280,b_n_mean,0.5125000000000001,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
281,b_n_mean,0.71875,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
282,b_n_mean,0.6125,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
283,b_n_mean,0.55,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
284,b_n_mean,0.6666666666666667,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
285,b_n_mean,0.6419753086419753,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
286,b_n_mean,0.7083333333333334,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
287,b_n_mean,0.6319444444444444,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
288,b_n_mean,0.6458333333333333,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
289,b_n_mean,0.5277777777777778,0.014985014985014986,0.3785103785103785,p < 0.05 uncorrected
290,b_n_std,0.50625,0.988011988011988,0.988011988011988,p > 0.05
291,b_n_std,0.30000000000000004,0.988011988011988,0.988011988011988,p > 0.05
292,b_n_std,0.26875000000000004,0.988011988011988,0.988011988011988,p > 0.05
293,b_n_std,0.44999999999999996,0.988011988011988,0.988011988011988,p > 0.05
294,b_n_std,0.3333333333333333,0.988011988011988,0.988011988011988,p > 0.05
295,b_n_std,0.41975308641975306,0.988011988011988,0.988011988011988,p > 0.05
296,b_n_std,0.22916666666666669,0.988011988011988,0.988011988011988,p > 0.05
297,b_n_std,0.3194444444444444,0.988011988011988,0.988011988011988,p > 0.05
298,b_n_std,0.5,0.988011988011988,0.988011988011988,p > 0.05
299,b_n_std,0.3472222222222222,0.988011988011988,0.988011988011988,p > 0.05
300,g_mean,0.6875000000000001,0.058941058941058944,0.3785103785103785,p > 0.05
301,g_mean,0.69375,0.058941058941058944,0.3785103785103785,p > 0.05
302,g_mean,0.625,0.058941058941058944,0.3785103785103785,p > 0.05
303,g_mean,0.44375,0.058941058941058944,0.3785103785103785,p > 0.05
304,g_mean,0.6049382716049383,0.058941058941058944,0.3785103785103785,p > 0.05
305,g_mean,0.5987654320987654,0.058941058941058944,0.3785103785103785,p > 0.05
306,g_mean,0.6180555555555556,0.058941058941058944,0.3785103785103785,p > 0.05
307,g_mean,0.6458333333333334,0.058941058941058944,0.3785103785103785,p > 0.05
308,g_mean,0.42361111111111116,0.058941058941058944,0.3785103785103785,p > 0.05
309,g_mean,0.5902777777777778,0.058941058941058944,0.3785103785103785,p > 0.05
310,g_std,0.8375,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
311,g_std,0.4375,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
312,g_std,0.6375,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
313,g_std,0.56875,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
314,g_std,0.38271604938271603,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
315,g_std,0.5555555555555556,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
