,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
213,213,0.5818970449840014,2024-01-24 22:41:02.756700,2024-01-24 22:41:13.629105,0 days 00:00:10.872405,True,absolute_error,0.03924585091532785,22,0.06625519403280662,80,0.07354839692788599,2,17,RandomForest,194,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
225,225,0.5818970449840014,2024-01-24 22:43:13.732947,2024-01-24 22:43:24.535907,0 days 00:00:10.802960,True,absolute_error,0.03990632353545378,23,0.0719070618926284,75,0.07435990933979188,2,17,RandomForest,194,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
246,246,0.5818970449840014,2024-01-24 22:46:47.286532,2024-01-24 22:46:57.983941,0 days 00:00:10.697409,True,absolute_error,0.037265537425728315,23,0.056645985160195686,81,0.07467835046053746,3,16,RandomForest,189,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
197,197,0.5818970449840014,2024-01-24 22:38:16.534826,2024-01-24 22:38:27.595869,0 days 00:00:11.061043,True,absolute_error,0.037544957037147435,22,0.06811734503288212,75,0.07344794758522116,2,19,RandomForest,196,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
192,192,0.5818970449840014,2024-01-24 22:37:28.024861,2024-01-24 22:37:38.549087,0 days 00:00:10.524226,True,absolute_error,0.03835185649329398,23,0.06520395972467045,81,0.07413044829421589,2,18,RandomForest,186,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
205,205,0.5818970449840014,2024-01-24 22:39:38.742949,2024-01-24 22:39:49.628665,0 days 00:00:10.885716,True,absolute_error,0.03752721180358338,23,0.0662564178825137,75,0.07461774870705243,2,17,RandomForest,192,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
285,285,0.576503105590062,2024-01-24 22:53:26.061686,2024-01-24 22:53:35.816084,0 days 00:00:09.754398,True,absolute_error,0.06543376769891107,24,0.08522372194451841,68,0.07666530043511423,3,11,RandomForest,182,False,False,COMPLETE,"[0.6475155279503105, 0.6166666666666667, 0.5, 0.6183333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.  0.  0.2 0. ]"
136,136,0.576503105590062,2024-01-24 22:28:26.735320,2024-01-24 22:28:37.203846,0 days 00:00:10.468526,True,absolute_error,0.038104034445956045,27,0.07958453102973952,87,0.07534318739858376,4,15,RandomForest,183,False,False,COMPLETE,"[0.6475155279503105, 0.6166666666666667, 0.5, 0.6183333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.  0.  0.2 0. ]"
286,286,0.576503105590062,2024-01-24 22:53:35.832744,2024-01-24 22:53:45.598857,0 days 00:00:09.766113,True,absolute_error,0.06649144558332909,24,0.08952645136948775,69,0.07674382887575701,3,19,RandomForest,180,False,False,COMPLETE,"[0.6475155279503105, 0.6166666666666667, 0.5, 0.6183333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.  0.  0.2 0. ]"
287,287,0.576503105590062,2024-01-24 22:53:45.615682,2024-01-24 22:53:53.611397,0 days 00:00:07.995715,True,absolute_error,0.08399464752764214,25,0.09044252786976964,66,0.08025525848746874,3,12,RandomForest,179,False,False,COMPLETE,"[0.6475155279503105, 0.6166666666666667, 0.5, 0.6183333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.  0.  0.2 0. ]"
154,154,0.5740788631658197,2024-01-24 22:31:07.233126,2024-01-24 22:31:17.690888,0 days 00:00:10.457762,True,absolute_error,0.0529578841318821,24,0.08223207872085286,94,0.07957796413274132,3,15,RandomForest,196,False,False,COMPLETE,"[0.6475155279503105, 0.6045454545454546, 0.5, 0.6183333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.2 0. ]"
176,176,0.5740788631658197,2024-01-24 22:34:43.244947,2024-01-24 22:34:53.643487,0 days 00:00:10.398540,True,absolute_error,0.046078328737954866,26,0.07921191219915485,78,0.07930648912168775,4,14,RandomForest,196,False,False,COMPLETE,"[0.6475155279503105, 0.6045454545454546, 0.5, 0.6183333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.4 0.  0.  0.2 0. ]"
115,115,0.572503105590062,2024-01-24 22:24:44.677605,2024-01-24 22:24:55.006881,0 days 00:00:10.329276,True,absolute_error,0.03473170734192104,34,0.06043704499123419,72,0.07299044481525756,4,18,RandomForest,180,False,False,COMPLETE,"[0.6475155279503105, 0.6166666666666667, 0.5, 0.5983333333333333, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.  0.  0.2 0. ]"
127,127,0.5722303783173348,2024-01-24 22:26:50.973573,2024-01-24 22:27:02.210875,0 days 00:00:11.237302,True,absolute_error,0.040365272403263854,33,0.07370415509944421,87,0.0738253918432406,4,15,RandomForest,200,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.55, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.4 0.  0.  0.1 0. ]"
119,119,0.5722303783173348,2024-01-24 22:25:27.677328,2024-01-24 22:25:38.307055,0 days 00:00:10.629727,True,absolute_error,0.03817195013163013,31,0.06281439941881414,80,0.07413262029649527,4,17,RandomForest,186,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.55, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.4 0.  0.  0.1 0. ]"
219,219,0.5722303783173348,2024-01-24 22:42:08.352602,2024-01-24 22:42:19.073199,0 days 00:00:10.720597,True,absolute_error,0.03709128378969575,21,0.06632223499700086,78,0.07398193907404729,3,17,RandomForest,189,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.55, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.4 0.  0.  0.1 0. ]"
189,189,0.5702303783173348,2024-01-24 22:36:58.718582,2024-01-24 22:37:09.327514,0 days 00:00:10.608932,True,absolute_error,0.04164849446627492,21,0.07030873690889639,78,0.07679805949514258,1,17,RandomForest,187,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.54, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
202,202,0.5702303783173348,2024-01-24 22:39:06.809517,2024-01-24 22:39:17.485937,0 days 00:00:10.676420,True,absolute_error,0.043667158368518345,23,0.07170028988902472,75,0.07540973805486154,1,17,RandomForest,190,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.54, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
212,212,0.5702303783173348,2024-01-24 22:40:51.848699,2024-01-24 22:41:02.739971,0 days 00:00:10.891272,True,absolute_error,0.03982375284040133,22,0.07144177637215113,80,0.0759373973960526,1,17,RandomForest,193,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.54, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
186,186,0.5702303783173348,2024-01-24 22:36:28.109052,2024-01-24 22:36:38.751059,0 days 00:00:10.642007,True,absolute_error,0.03735562515862406,20,0.06513776304860737,84,0.07621324261694902,1,17,RandomForest,189,False,False,COMPLETE,"[0.6475155279503105, 0.6636363636363636, 0.5, 0.54, 0.5]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.3 0.  0.  0.2 0. ]"
