,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,kappa_mean,kappa_std,kappa_sem,kappa_range,kappa_score,kappa_score_std,kappa_score_all,p_corrected,significant
0,wSMI_1_mean,-93.09568632701412,192.19137265402824,1.272058661585452,0.598,,,,,,,,-0.0017209101382488212,0.03193603987573828,0.014282231218858946,0.1007704493087559,0.013480823954269916,0.05572635599863923,"[-2.06303725e-02 -3.17484132e-02  8.17098836e-02  1.10028527e-01
 -8.10917722e-04 -2.57488317e-02  4.65105101e-02  1.13187887e-01
 -1.28614772e-02 -4.32484198e-02 -3.48399409e-02  6.76181404e-05
  1.02606063e-01 -1.72091014e-03  9.35901476e-02  1.60507460e-02
  6.01265823e-02 -2.57488317e-02  2.76228907e-02  5.51724138e-02
  8.06270449e-02 -4.07707190e-02 -4.74094558e-02 -7.63151063e-02
  8.11567495e-02  7.18642389e-02 -7.99455712e-02 -4.14981419e-02
  5.92165899e-02  4.26715209e-02 -3.02325581e-02  6.00900210e-02
 -4.49595816e-04  1.19402985e-02  1.76560869e-02  8.32584928e-02
  7.58064516e-02  6.58510150e-02  1.76211454e-02 -4.51645467e-02
 -1.82320906e-02 -7.13092218e-02  4.67589182e-02  8.49174646e-02
  2.47664422e-02 -1.80845892e-02 -9.50000000e-02  6.39534884e-02
 -3.76540450e-02 -5.35211268e-02 -1.60209101e-02  2.11243612e-02
 -2.61868021e-03 -6.20892495e-02  6.52989961e-02 -2.30415203e-02
  6.11552278e-02  4.62438677e-02  4.20551967e-02  8.37518718e-02
 -3.35773499e-02  9.50221810e-02  6.36562109e-02 -5.65740486e-02
  5.56331098e-02 -6.62545556e-02  6.56856455e-02  4.61403039e-02
  1.87045957e-02 -2.63122089e-02  6.32789521e-02  2.13730167e-02
 -8.48802018e-02 -6.58041958e-02  6.61157025e-03 -6.31058956e-03
 -4.22242785e-02 -5.33693527e-02  1.20825098e-01 -3.71482018e-02
  7.45473214e-02  1.11439637e-02  5.03381729e-02 -4.61632831e-02
  3.43120716e-02  1.14103194e-01 -3.76774848e-02  7.32487719e-03
 -1.18041513e-02  5.65252614e-02 -5.89655172e-02 -3.98113208e-02
 -2.57851954e-02 -2.90784521e-02  2.85560345e-03  5.41442241e-02
  4.65909091e-02  6.21874346e-02  8.51441508e-02  3.75355643e-02
 -5.62898653e-02 -2.44882500e-02 -2.97698266e-02 -1.49268913e-02
 -3.68904794e-02 -5.98734177e-02  6.70988886e-02 -5.59646487e-02
 -5.72119065e-02  3.89169998e-02 -3.97242746e-02 -5.35211268e-02
  7.50631156e-02 -9.50031649e-03  2.16046069e-02  9.25491649e-02
 -6.85011905e-02  3.20210727e-02 -4.17910448e-02  6.39590662e-03
  3.61488045e-02 -4.14100380e-04 -1.83682856e-03 -8.87367798e-02
  7.39392960e-02  7.20904191e-02  5.65507448e-02  5.87317116e-02
  1.06433497e-01  2.18169496e-02  6.39534884e-02  5.58723114e-02
 -4.88756388e-02  1.09139530e-01  4.48138174e-02  3.76061830e-02
 -3.32082110e-02 -5.68843647e-02  4.53494157e-02  3.26853948e-02
  7.20904191e-02  2.22746423e-02  1.00457587e-01  4.24092195e-02
  1.37931034e-02  3.93884526e-02 -3.30890012e-02 -4.41935484e-02
  7.07972076e-02  2.27157018e-02  3.14509326e-02 -8.28481935e-02
 -6.40629660e-02 -2.91215564e-02  0.00000000e+00 -2.63473054e-02
  6.11279897e-02  7.36850031e-02 -2.50850946e-02  1.76154756e-02
  5.00000000e-02  5.92165899e-02 -8.73170980e-03  4.25631140e-02
 -9.21424115e-03  4.44231059e-02  7.82758748e-02 -4.82317218e-02
 -5.14705882e-02 -7.06745363e-02 -3.79714763e-02  6.54944625e-02
 -4.72199022e-02 -6.44161983e-02  5.69509322e-02  5.19953506e-02
  7.52817464e-02 -1.00872419e-02  1.44164949e-02  3.42643052e-02
  0.00000000e+00  6.03840125e-02 -1.07469400e-01 -4.32592975e-03
 -4.33216936e-02  4.30434783e-02  8.00456560e-02  1.00787577e-02
  1.21779096e-01  9.21658986e-03  1.15929493e-01 -6.94205799e-02
 -6.45940093e-02  3.75355643e-02  2.09871745e-02  6.56382763e-02
 -4.36463840e-02  4.12333545e-02  3.64356770e-02 -2.50000000e-02
 -5.18155397e-02  8.77923822e-02  1.79229314e-03  6.40682440e-02
  8.80786988e-02  6.19329375e-02 -3.16107324e-02 -6.29714763e-02
  9.72552699e-03  2.25103615e-02 -8.71945701e-02 -9.25388712e-02
  3.37541260e-02 -5.09522098e-02  6.65517241e-02  6.50406504e-03
  6.83311432e-03 -3.95597169e-02 -2.44906716e-02  1.06722813e-01
  3.68156123e-02  8.97599400e-02  6.89655172e-02 -9.28465680e-02
  2.76228907e-02  5.04027383e-02  1.37715069e-02  6.92523206e-02
  8.55411131e-02  9.10961128e-02 -1.21197301e-03 -3.00135060e-02
  7.29411765e-02  4.50079038e-02  7.14922296e-02 -8.50171898e-02
  4.08471505e-02 -8.33526851e-02 -6.74543843e-02 -2.68213641e-02
  3.58748185e-02  4.46927374e-03  5.43530725e-02  9.81225264e-02
  1.37931034e-02 -5.50208937e-02  5.26642018e-02  7.39625950e-02
 -5.03474923e-02  4.23276437e-02  1.34991119e-02  8.97599400e-02
  8.49127609e-02  2.83038574e-02  7.95527467e-02  6.05574086e-02
 -3.42004184e-02  5.40779610e-02  6.79373275e-02 -7.03331904e-02
 -9.13903743e-02  3.26754126e-02  6.39534884e-02 -5.45342707e-02
  1.08073744e-02  7.95527467e-02 -3.26472272e-02  4.64605025e-02
  8.15746337e-02  2.02127660e-02 -5.23788546e-02  4.19003881e-02
 -3.01402873e-02 -6.62628408e-02 -8.35155902e-02 -1.88582921e-02
  5.95688369e-02  2.01827573e-02 -5.14705882e-02  1.59465355e-02
  1.48689516e-02  6.09893710e-02  4.92830912e-02  3.18032183e-03
 -3.38896486e-02 -7.76098972e-02  5.75788305e-02  9.18034837e-02
 -2.21039014e-02  1.41533307e-02 -2.15384615e-02  9.88709530e-02
  1.01868612e-02  7.02971685e-02  2.02971685e-02 -3.52680575e-02
 -5.74776250e-02 -4.08663883e-02 -3.51794745e-02  6.71923548e-02
 -5.93913803e-02  3.48525562e-02 -3.65537289e-02 -6.31668857e-02
  1.09187410e-01 -1.09375000e-02  9.12457037e-02  6.60018436e-02
 -8.58695652e-02  5.37500000e-02  6.58251379e-02  5.57955518e-02
  4.32147803e-02 -4.49259367e-02  6.61157025e-03 -6.58041958e-02
 -5.79944085e-02 -8.69170269e-03 -5.22453588e-02  6.37931034e-02
 -4.04054915e-02 -4.48590180e-02  1.02769075e-01 -1.09375000e-02
  3.06103857e-02 -5.35211268e-02  7.51755907e-02  9.16894198e-02
  1.50420309e-02 -2.27242206e-03  8.05841357e-02  7.11159535e-02
  7.18947369e-02 -7.00000000e-02 -6.35603206e-02 -1.09375000e-02
 -3.76452513e-02  7.04575534e-02 -3.43369438e-02  9.03324808e-02
 -7.72368421e-02  9.16894198e-02  9.42950929e-02  7.54276189e-02
  4.47063122e-02  4.26799007e-03 -3.34816806e-02  5.12623864e-02
  1.43343991e-04  1.71881867e-02 -5.62797475e-02  2.44394079e-02
  0.00000000e+00 -5.04035783e-02  1.05030024e-01 -7.17467564e-02
  7.72906677e-02  5.08024148e-02  9.06579530e-02  2.61333966e-02
 -9.40217240e-02 -2.71778235e-05  7.03036047e-02 -1.28499408e-02
 -3.89200104e-02 -6.70031529e-02 -3.38494429e-02  1.90647558e-02
  7.04575534e-02  4.46927374e-03  9.05260855e-02  1.02012702e-01
 -4.48590180e-02  3.82022472e-02 -3.80259037e-02  1.63547153e-02
 -7.20013145e-02 -3.16276117e-03  5.32608696e-02 -3.86739130e-02
  4.79451786e-02 -4.70013145e-02  8.55751100e-02  7.77359314e-02
 -1.09375000e-02 -5.43655002e-02  1.04229474e-03 -3.92479436e-02
  6.39534884e-02 -1.01430606e-02 -7.59246450e-02  5.64096462e-02
  7.27205767e-02 -6.44721244e-02  9.57140094e-02  5.53468516e-02
  5.87231137e-03  1.18113702e-02  1.44692710e-03  8.22158656e-02
 -9.43787081e-02 -7.00000000e-02  7.77359314e-02  7.30703301e-02
  2.69784543e-03  6.42518744e-02  9.76085865e-02  1.29122414e-01
  3.96362388e-02  7.61800429e-02  1.19213754e-01 -8.68061348e-03
 -6.58041958e-02 -5.78049499e-02 -1.12035132e-02 -2.36627964e-02
  4.00205112e-02  8.61428501e-02 -5.66737610e-02  1.07334635e-01
  1.34991119e-02 -3.76879615e-02 -4.48636297e-02  8.28384850e-02
  3.00551833e-02 -3.40131142e-02 -4.63743058e-02  1.53629403e-02
  6.52189597e-02  3.76040703e-02  2.81256867e-02  8.15746337e-02
  7.53694021e-02  1.48799258e-02 -4.48590180e-02 -5.63787874e-02
 -2.44182698e-02  1.30566876e-02  6.00910912e-03 -4.48590180e-02
 -6.22503223e-02 -2.15384615e-02  2.85560345e-03 -1.50343965e-02
  6.71946846e-02 -7.04677998e-02 -2.50699519e-02 -3.84248641e-02
 -7.93474561e-02 -8.57726211e-02 -8.68235916e-02  6.39194915e-02
 -1.28481935e-02  7.74526003e-02  1.74548033e-02  8.70092776e-02
 -3.30393496e-02  8.55751100e-02  7.37121974e-02  1.00566986e-01
 -3.31802280e-03  4.97298904e-02  9.13125870e-02  6.62984245e-02
  1.29120191e-02  6.56382763e-02  6.58318115e-02 -4.07588831e-02
  5.98457350e-02  9.59359606e-02  2.50735418e-02 -5.73115482e-02
  1.16005541e-02 -4.99303920e-02  1.23771470e-01 -4.01121567e-03
  2.51106129e-02  2.56161190e-03 -6.30011389e-02  2.31632944e-02
  6.16170870e-02  5.00000000e-02 -5.29011114e-02 -3.20330183e-02
 -1.68715553e-02  8.33164110e-02  7.85944842e-02  2.19822649e-02
  7.08624709e-02  7.46533576e-02 -7.64823344e-02  3.26395659e-02
 -2.15569690e-02 -4.54545455e-03 -1.00763200e-02  5.98457350e-02
  7.01736081e-02 -3.84184469e-02 -7.32118790e-02  5.01526413e-02]",0.8931891891891891,p > 0.05
1,wSMI_1_std,-91.4849967054922,188.9699934109844,0.3602551796978102,0.236,,,,,,,,0.03270383479666443,0.1277405591123264,0.057127314731798405,0.3691719745222932,-0.008594245161607334,0.047669136638771974,"[ 0.00176211 -0.03573789  0.00797051 -0.03573789 -0.03052921 -0.08239375
 -0.06013466 -0.03411336  0.04747273  0.06666667 -0.02005293 -0.04935087
  0.05529899  0.00456454 -0.02289059 -0.05247146 -0.02364562 -0.03050847
 -0.0531729   0.01111909 -0.01168651 -0.01314363 -0.04189281 -0.03371046
 -0.0041891  -0.0375     -0.00310827 -0.03509717 -0.09051645  0.03062359
 -0.02058592 -0.01274718 -0.05592794 -0.0583042  -0.08404034 -0.02300023
  0.05521978 -0.02485154  0.01570039 -0.03530459  0.00147059 -0.03395839
 -0.06343752  0.03615819  0.03207472  0.03433518 -0.05310866 -0.03573789
 -0.1091153   0.06842878  0.02649695 -0.097955   -0.0375      0.07241129
  0.04658773  0.03807588 -0.00168744 -0.08350556 -0.1174223   0.04698999
  0.00551338  0.04917409  0.05405776 -0.05151802  0.00323887  0.02982172
 -0.03408615 -0.01179721 -0.01646957 -0.05656839 -0.12255754  0.02326436
 -0.11238102 -0.04011403  0.0633608   0.0312506  -0.06748811 -0.06003502
 -0.02426065 -0.05928218 -0.06333348  0.0171123   0.01724572 -0.02541946
  0.05303517  0.00214475 -0.04814028 -0.00913884 -0.00122288 -0.02819107
 -0.05660525 -0.04689595 -0.01894046  0.06987952 -0.03132244  0.05109017
  0.01504073 -0.01530377  0.014931    0.08778019 -0.06606923  0.04189189
 -0.07302681 -0.01485924  0.04881658  0.0166958  -0.06326444  0.04359914
  0.01528863  0.02997665 -0.07397949  0.07560128 -0.0166891   0.0474728
 -0.05333343  0.0418837  -0.06958845 -0.05800549 -0.06700035  0.06247757
  0.05417337  0.01591063 -0.01048837 -0.02123824  0.01185851  0.01187385
  0.02549918  0.0206301  -0.01935589 -0.00023066  0.06457323  0.04899509
  0.00323887 -0.0299458   0.04558645  0.06074068 -0.0062158  -0.05430366
 -0.03432994  0.03615819 -0.04822264 -0.04890838  0.04304348  0.03470188
  0.06914563 -0.03658914 -0.00130659 -0.0178273  -0.00913884 -0.07731579
  0.05091099 -0.00913884 -0.06367098 -0.0625     -0.02664416 -0.00200014
  0.0393503  -0.11310894  0.05474255 -0.08792902 -0.00082312  0.0269362
  0.00048416 -0.04010805 -0.04280236 -0.06330252 -0.07646652 -0.03568594
 -0.03745655 -0.00737327 -0.04187615 -0.00857256 -0.0166891  -0.07530444
 -0.03764084 -0.02731716 -0.03435982 -0.04942412  0.03630137 -0.0145535
 -0.00067454  0.0617396  -0.06818041  0.01299374 -0.02485    -0.06545817
  0.04749287 -0.02526724 -0.00865203 -0.02424464  0.02388848 -0.03050847
  0.06900407 -0.04600429  0.         -0.03108108 -0.04481323  0.02094918
 -0.00332546  0.05187104  0.03572539  0.02748201 -0.02168273  0.0213081
  0.01972449 -0.0168677   0.02798051  0.07916667  0.08011325 -0.0069771
  0.04238233  0.04182588  0.05147441 -0.0716902   0.0171123  -0.07191798
  0.02701935  0.07320128  0.05203332  0.03333863 -0.02126329 -0.05401003
 -0.01435472 -0.01437562  0.02050152 -0.03775206 -0.03295411  0.04181961
  0.08867958 -0.00913884  0.00918224 -0.00537152 -0.05951647 -0.0637987
 -0.00625907  0.04896135  0.01912635 -0.02712359 -0.01485924  0.00741646
 -0.0525838   0.07120074 -0.0196024  -0.03052921  0.02720915 -0.04789978
 -0.01588018 -0.07384495 -0.00643332  0.0099222   0.04307945  0.01929782
 -0.03397708  0.05375    -0.04061535 -0.03050847  0.04686116  0.03507025
 -0.00737327  0.0408311  -0.01156373  0.01643776 -0.0479833   0.00234867
  0.04865819 -0.04252782 -0.00403557 -0.03921767 -0.06291692  0.01256684
 -0.00274037  0.01609357 -0.02917432  0.03973051 -0.06544414  0.04478537
  0.14212811 -0.0788142   0.02198458 -0.0413211   0.         -0.06796572
 -0.02017853 -0.02106296  0.01102636 -0.05189885 -0.02911869 -0.0767754
  0.07638358 -0.05222506  0.05811835 -0.01870402  0.00954243  0.04784344
  0.00296159 -0.03773513  0.02675255 -0.05428927  0.          0.06774963
 -0.01108137  0.0045527  -0.0525838   0.04238921 -0.03972199 -0.10957194
  0.02738547  0.00157353  0.04086116 -0.04965765 -0.07282731  0.06868775
  0.0041958   0.02832767 -0.07945886 -0.07781774 -0.100451    0.03962049
 -0.00980926 -0.06560935  0.05203332  0.01234258 -0.04699424 -0.02718857
 -0.10794661 -0.02894519  0.01112376  0.06160113  0.          0.05136702
 -0.00023772 -0.05292228 -0.02236955 -0.0375      0.03882632  0.05201202
  0.03565393  0.04546705  0.02152558 -0.06765563 -0.04942412 -0.05901971
 -0.01657971 -0.07645091 -0.06965844 -0.0109375  -0.04913083 -0.00537332
  0.03615819  0.0223245  -0.04129795 -0.02656185  0.02577867  0.03525259
 -0.02840989 -0.06879756 -0.0184807  -0.02816901 -0.05794302  0.06756714
 -0.05995707  0.02736264 -0.01679674  0.00176211  0.02540939 -0.03486494
 -0.0375     -0.0541891   0.03831447 -0.04820053  0.06172651  0.03609126
 -0.00737327 -0.05849946  0.09905777 -0.02484292  0.00259192 -0.01089731
  0.03684376 -0.0375     -0.07384495  0.04541831 -0.03422613  0.
  0.01802326 -0.04886767  0.03133038  0.02804553 -0.10192803 -0.03277807
 -0.02082535  0.00781985 -0.10326143 -0.03573789 -0.01051166 -0.07203896
 -0.04244875 -0.0676383   0.03196793 -0.06270057 -0.13487786  0.0879182
  0.01756392  0.04031797  0.06751795 -0.05550847 -0.06986713  0.03308594
  0.04932546  0.11366964  0.00283044 -0.03396444 -0.02106296 -0.01192412
 -0.06974717 -0.02722299  0.03152237 -0.08108853 -0.02578551 -0.07558087
  0.04026379 -0.0310823   0.04509827  0.01876235  0.05971014 -0.02669584
 -0.04126533 -0.04566951 -0.01533256  0.0534373  -0.00672109 -0.06332794
 -0.09410275 -0.10868218  0.04347826 -0.05981779  0.05924341 -0.07080294
 -0.04011403 -0.03785995  0.0041958   0.00619851 -0.07173126  0.05406163
 -0.01487799 -0.03213075 -0.0375     -0.00412225 -0.01889539 -0.03037339
 -0.04838631  0.0368286   0.07909133  0.04366644  0.054047   -0.09137706
  0.0125     -0.01646957  0.01161779  0.02954104  0.0793433   0.04585229
 -0.03692412 -0.07656834  0.05812183 -0.0375      0.         -0.14021395
  0.07680678  0.         -0.08884819  0.08858616  0.01825941  0.04035778
 -0.04794326 -0.06440264 -0.01543345 -0.05495755 -0.06337764  0.00647719
 -0.03428232  0.05158287  0.05970792 -0.04982652 -0.02799702 -0.04945658
  0.056       0.05       -0.02139037  0.10437854  0.04415371  0.0061748
 -0.07118848 -0.02816901 -0.05515382  0.0196524   0.          0.08517091
  0.02919184 -0.06624636]",0.7200000000000001,p > 0.05
2,wSMI_2_mean,-92.67650687260384,191.35301374520768,4.295289848551832,0.754,,,,,,,,-0.07417429380335419,0.09504172517563891,0.04250395163831635,0.25735294117647056,-0.0188475611977021,0.07086286298262735,"[-0.0211453   0.03004393 -0.03665215 -0.00097449 -0.12409631 -0.08586859
  0.12384333 -0.07759444 -0.12378208  0.01838415 -0.10753856 -0.07250068
 -0.0403716   0.0309095   0.03994608 -0.00344544 -0.08682997  0.07192617
 -0.03269568 -0.09474296 -0.10251288  0.04936266 -0.033364    0.01307668
  0.08296594 -0.06395728 -0.10048485  0.04438066 -0.10253722 -0.06725944
 -0.07533603 -0.1180385   0.00763563 -0.0072639  -0.08780563 -0.11026429
 -0.00724338  0.02621704 -0.04845656  0.05467128  0.0331303   0.126341
  0.07089416  0.05134661  0.02281822 -0.05186328  0.00496988 -0.10261684
 -0.06419661  0.00738815 -0.09620253 -0.06422414 -0.0783564   0.10256515
  0.12736396  0.09615609 -0.09232599  0.01664698 -0.01502664  0.05625
  0.04189279  0.04255449 -0.03003209 -0.12077118  0.00957981 -0.15592581
 -0.10753408 -0.06317489 -0.06424081  0.09160819  0.04315646  0.03737695
 -0.03716984  0.07928779 -0.10828456 -0.03276922  0.00216308  0.00660401
  0.06570526 -0.02227353 -0.01806758  0.09007776 -0.0104509  -0.02693351
 -0.1123258  -0.01612327 -0.03768997 -0.1801366   0.05226503 -0.06365362
  0.00303672 -0.01783439 -0.00150995 -0.13666521  0.06345469  0.02429262
 -0.03912201 -0.0480758   0.0442534   0.09526419 -0.12295946 -0.04722414
  0.03819109  0.0319551   0.01149637 -0.03884258  0.07757786  0.03479653
 -0.01170509 -0.13355354 -0.05097784 -0.15048269  0.10795778  0.09510474
  0.05033066  0.0267131  -0.08290673 -0.10605821  0.08847301 -0.05819972
 -0.02289236 -0.01417715 -0.05778019 -0.14592254 -0.02159867  0.03841033
 -0.10686679 -0.07533603 -0.15496972  0.10581382 -0.02289236 -0.03817556
  0.01194403 -0.02004321 -0.05698865 -0.00313643  0.00176211  0.02577012
 -0.08975081 -0.05723904  0.09551909 -0.01966975 -0.10916338  0.11385104
 -0.0171875   0.06108042 -0.14330931 -0.00172414 -0.0317658  -0.09086196
 -0.02343358 -0.04761615 -0.13555237 -0.08370445  0.06222082 -0.09922765
 -0.04287226  0.09252632  0.14805299  0.01047122  0.03817632  0.06865553
  0.028117   -0.03412979 -0.15370182  0.07304933  0.0068689   0.04635625
 -0.02363016 -0.02604138 -0.09153231  0.07827586 -0.04504049 -0.09616607
  0.05238608 -0.03233045 -0.150886    0.11502176 -0.01674931  0.0683793
  0.02562537  0.04224553  0.         -0.10858069 -0.02708946 -0.04482541
 -0.05564741 -0.10126326 -0.07057727  0.08095894  0.02621704 -0.01611154
 -0.09447539 -0.12371818 -0.11734783  0.07706355 -0.11315065 -0.08472222
 -0.01812946 -0.0754105   0.03461926 -0.10642436  0.05734863  0.02215151
  0.03010426  0.11425853  0.07724238 -0.09807818 -0.0956571  -0.08897476
 -0.1214094  -0.06543263  0.03111254  0.0111413   0.09879136  0.0440678
 -0.12569989  0.10349835  0.06741193 -0.00541053 -0.12832509 -0.01457848
 -0.01646544 -0.0409533  -0.17530272 -0.07344752 -0.14672521 -0.11971279
  0.01711809  0.00995738 -0.00042243  0.0548716   0.0115754   0.05283988
 -0.00492195 -0.0211453  -0.00684473 -0.14521576 -0.10065239 -0.07804505
 -0.10753856 -0.05070314 -0.01254227  0.04629109  0.00740793  0.01191283
 -0.07689488 -0.02436753 -0.01674592 -0.07925028 -0.02289976 -0.06324594
  0.00182023  0.01291797 -0.02005546  0.07201102  0.07605841 -0.11980926
  0.01710372 -0.14178461  0.          0.08278563  0.06156265 -0.01351061
  0.05761935 -0.05488871 -0.06627717 -0.0816378  -0.0254768  -0.10106967
  0.01797442 -0.01623457 -0.06049969  0.04521427  0.0165735   0.00163237
 -0.00336317  0.02549325 -0.12059566 -0.09620253  0.01125208  0.05793103
  0.11648182 -0.15655239  0.0244313   0.04348129 -0.07236842  0.04571047
  0.00557441 -0.01634958  0.03215554 -0.13845462  0.00751988 -0.05920579
 -0.01428877  0.01349911  0.12696571 -0.01341897  0.12893484  0.06276149
 -0.07574989  0.12493008 -0.04307833  0.0107727   0.01620856 -0.16258326
  0.08916106  0.11387712  0.02935561  0.0016596  -0.08908861  0.02983866
 -0.05663258 -0.09323448 -0.02227353  0.01045969  0.01296231 -0.00230724
 -0.07715566 -0.05007254  0.05137712  0.01996539  0.07094507 -0.14054371
 -0.00096155  0.03190157 -0.10753856 -0.08601668 -0.02641983  0.029237
  0.01550026  0.03364708 -0.02006843 -0.0457692  -0.00120624  0.02475262
 -0.0234778  -0.07690298  0.01094528 -0.07       -0.04369709  0.05156637
  0.02983202 -0.03121625 -0.05890418  0.11711713 -0.08483022 -0.02773547
 -0.05746367  0.04743706 -0.06629371 -0.03500167  0.10747445 -0.01067671
  0.00034042  0.07562798  0.05072396 -0.00096361  0.05579693 -0.00953473
 -0.07238184  0.04013068  0.07412582 -0.11136078  0.         -0.09724032
 -0.06265793 -0.15278119  0.05177033  0.07808308 -0.03561934 -0.07762882
  0.01813191 -0.00754943 -0.0309693   0.0173913  -0.0171962   0.02669882
 -0.13409701 -0.01355932 -0.0392755  -0.10676215 -0.12803331 -0.01949365
  0.07659672 -0.01808473 -0.04216249 -0.10126582 -0.10822921  0.03459945
 -0.14455282 -0.00100952  0.05107418  0.11863385  0.05601519 -0.06255487
  0.04112257  0.0062679  -0.07861842 -0.1818224   0.03712788 -0.14409257
 -0.01792818 -0.07410605  0.05045061 -0.01809784 -0.05773376 -0.0793297
 -0.04688107  0.03854599 -0.03204346  0.04071876 -0.03086592 -0.0519099
 -0.06400605  0.01437334  0.02372225 -0.05403543 -0.07669876  0.02475262
 -0.15863871  0.06168969 -0.04080651  0.06020171  0.02916263 -0.02897809
 -0.0596822  -0.10978516  0.00996237 -0.11272964 -0.01545479 -0.03746042
  0.00575222 -0.08469952 -0.04136078  0.03475387  0.01916722  0.00034417
  0.09446957 -0.04247498  0.01349911  0.07827586 -0.13936934  0.11215877
 -0.18227159 -0.09052513  0.08069026  0.09551909 -0.06966943  0.04894068
  0.14746988  0.0032633   0.02745939 -0.00332126 -0.09626274 -0.01167786
  0.04497445 -0.02749991 -0.04909861 -0.13125694 -0.13566279 -0.03057013
 -0.10375    -0.18719169 -0.16206457 -0.03053331 -0.07268016 -0.11200987
 -0.02012807 -0.03747648  0.02341167 -0.01118083 -0.0054774  -0.06256412
  0.0008055  -0.02899962 -0.08752941 -0.09431598 -0.0464317   0.04788732
  0.116997    0.00489997  0.01557875  0.02810412  0.1125073   0.03960968
 -0.11870433 -0.162223    0.01986219 -0.14190999 -0.04229197  0.06664304
 -0.02209148  0.00111421  0.04178051 -0.09074131 -0.04940689 -0.0188779
  0.10335459 -0.09593517]",0.9117692307692308,p > 0.05
