,auc,Model
316,0.5418938913229228,Shuffled
317,0.4488117684017041,Shuffled
318,0.4554598246718986,Shuffled
319,0.48483598443150655,Shuffled
320,0.48256187942210127,Shuffled
321,0.4662167025918505,Shuffled
322,0.5290904385420644,Shuffled
323,0.4933451337870441,Shuffled
324,0.5115732225226707,Shuffled
325,0.5082297233695277,Shuffled
326,0.5163554839778064,Shuffled
327,0.44938175339032976,Shuffled
328,0.4897180491945942,Shuffled
329,0.45811241459583585,Shuffled
330,0.43916640655923755,Shuffled
331,0.4776879516270861,Shuffled
332,0.5479858480753631,Shuffled
333,0.4632920687665864,Shuffled
334,0.4896560788032517,Shuffled
335,0.5319086144916492,Shuffled
336,0.5066609926186063,Shuffled
337,0.5569180601621564,Shuffled
338,0.4328469820220855,Shuffled
339,0.448183838364527,Shuffled
340,0.5110084907083444,Shuffled
341,0.5123175253155001,Shuffled
342,0.5270993673546813,Shuffled
343,0.5373051976049702,Shuffled
344,0.5004901676395609,Shuffled
345,0.49575725952687666,Shuffled
346,0.48185782708983427,Shuffled
347,0.49090043028423513,Shuffled
348,0.480141059363351,Shuffled
349,0.48629098448902786,Shuffled
350,0.504247841694375,Shuffled
351,0.519457917549898,Shuffled
352,0.48859580252086854,Shuffled
353,0.489959571899369,Shuffled
354,0.5166634182553994,Shuffled
355,0.5132918004194525,Shuffled
356,0.5521595870362737,Shuffled
357,0.5399188460027402,Shuffled
358,0.477475631202317,Shuffled
359,0.4800478721749505,Shuffled
360,0.47852648234935496,Shuffled
361,0.4440781540238018,Shuffled
362,0.4429643943522029,Shuffled
363,0.4958533164316057,Shuffled
364,0.5651211706068668,Shuffled
365,0.5393645009294137,Shuffled
366,0.45837949361655317,Shuffled
367,0.49638059510220855,Shuffled
368,0.4787079922445064,Shuffled
369,0.4668223725815947,Shuffled
370,0.42537817609527623,Shuffled
371,0.3964256979209149,Shuffled
372,0.49358108240556814,Shuffled
373,0.5191326502630427,Shuffled
374,0.5010237270144703,Shuffled
375,0.5112733987000018,Shuffled
376,0.5307623101717237,Shuffled
377,0.5071386769488773,Shuffled
378,0.45650645536740236,Shuffled
379,0.4551896608782465,Shuffled
380,0.5263796456345445,Shuffled
381,0.4812152962062018,Shuffled
382,0.457163214423307,Shuffled
383,0.5372531152003913,Shuffled
384,0.50130725057116,Shuffled
385,0.47443545950344124,Shuffled
386,0.5252680587763432,Shuffled
387,0.4619179185179457,Shuffled
388,0.49832886781559643,Shuffled
389,0.47729992417724454,Shuffled
390,0.5016223249837127,Shuffled
391,0.5049633978009024,Shuffled
392,0.49539798979496313,Shuffled
393,0.5019239283221422,Shuffled
394,0.5016051829442116,Shuffled
395,0.5110412706112439,Shuffled
396,0.47578802919848906,Shuffled
397,0.4507613880974162,Shuffled
398,0.5239437615965994,Shuffled
399,0.4831915880787253,Shuffled
400,0.48300517612522126,Shuffled
401,0.5140000211672603,Shuffled
402,0.5231505263426042,Shuffled
403,0.5045519020778578,Shuffled
404,0.4415164883306117,Shuffled
405,0.4491396181949871,Shuffled
406,0.5030268416411257,Shuffled
407,0.49378723421038756,Shuffled
408,0.5021210316758005,Shuffled
409,0.48101543737161895,Shuffled
410,0.46792132914745227,Shuffled
411,0.5105935546688263,Shuffled
412,0.48107495573145587,Shuffled
413,0.5175103377919237,Shuffled
414,0.47471490134172106,Shuffled
415,0.5298820315131794,Shuffled
416,0.46734797791913396,Shuffled
417,0.515919567073184,Shuffled
418,0.5066568927696491,Shuffled
419,0.5329931659954092,Shuffled
420,0.5263447191456138,Shuffled
421,0.5694207982453982,Shuffled
422,0.47906853810255645,Shuffled
423,0.5198432068073017,Shuffled
424,0.5831420830741394,Shuffled
425,0.4873817619416436,Shuffled
426,0.5576870183675344,Shuffled
427,0.522047204918928,Shuffled
428,0.5526862495007792,Shuffled
429,0.47730572394390547,Shuffled
430,0.5088058330492455,Shuffled
431,0.5484359625122999,Shuffled
432,0.5467625049921023,Shuffled
433,0.5187666654574064,Shuffled
434,0.491937624528228,Shuffled
435,0.4803178470059062,Shuffled
436,0.44480260847787134,Shuffled
437,0.48904635816154185,Shuffled
438,0.5526659933909189,Shuffled
439,0.5084902439730247,Shuffled
440,0.5268090707412327,Shuffled
441,0.4297928225003781,Shuffled
442,0.5214609413884439,Shuffled
443,0.5428453625994114,Shuffled
444,0.4958986481491712,Shuffled
445,0.4890312325803093,Shuffled
446,0.4464641265663335,Shuffled
447,0.5314861061502791,Shuffled
448,0.49399925063593164,Shuffled
449,0.46435545867805017,Shuffled
450,0.5083550444226389,Shuffled
451,0.5389500367329194,Shuffled
452,0.49884938737593154,Shuffled
453,0.48501207798133983,Shuffled
454,0.44651679095819274,Shuffled
455,0.49494424608572896,Shuffled
456,0.48547370468350637,Shuffled
457,0.47072146530421427,Shuffled
458,0.5057678440848863,Shuffled
459,0.4383540796309511,Shuffled
460,0.5233817317487812,Shuffled
461,0.5578514984225014,Shuffled
462,0.4778651628082368,Shuffled
463,0.5099640883575817,Shuffled
464,0.46995895453107595,Shuffled
465,0.47677644158776233,Shuffled
466,0.5960777585281545,Shuffled
467,0.49325146842611345,Shuffled
468,0.5105477775272601,Shuffled
469,0.539433856553671,Shuffled
470,0.48305237151301517,Shuffled
471,0.463236503462356,Shuffled
472,0.4908686361366296,Shuffled
473,0.5419719585493015,Shuffled
474,0.4714938967382558,Shuffled
475,0.5723889333362999,Shuffled
476,0.4804815156847145,Shuffled
477,0.4958431159245481,Shuffled
478,0.48238998497355734,Shuffled
479,0.4662461550597746,Shuffled
480,0.5170869977898402,Shuffled
481,0.5235979233614481,Shuffled
482,0.45462347748439524,Shuffled
483,0.49034367185577177,Shuffled
484,0.49628049603880553,Shuffled
485,0.5093745706643362,Shuffled
486,0.47956850554744007,Shuffled
487,0.502220394096781,Shuffled
488,0.459396453957834,Shuffled
489,0.5396932434089894,Shuffled
490,0.4974343941008077,Shuffled
491,0.4980947409692103,Shuffled
492,0.52827664503628,Shuffled
493,0.45797209456003135,Shuffled
494,0.490494667630794,Shuffled
495,0.4702214892805558,Shuffled
496,0.4534284715897446,Shuffled
497,0.4973386275776039,Shuffled
498,0.5209750215263438,Shuffled
499,0.4897987552791275,Shuffled
500,0.5257279474379899,Shuffled
501,0.5179397713969831,Shuffled
502,0.4791698160270593,Shuffled
503,0.44893935344171015,Shuffled
504,0.5214917662833771,Shuffled
505,0.5153914993822732,Shuffled
506,0.4454156636737987,Shuffled
507,0.4799703299335648,Shuffled
508,0.503960931328402,Shuffled
509,0.5016328919159108,Shuffled
510,0.5015539149580346,Shuffled
511,0.5205756544416075,Shuffled
512,0.5385222097849841,Shuffled
513,0.5239153840285258,Shuffled
514,0.5675237737101743,Shuffled
515,0.4611568497131042,Shuffled
516,0.4426265754019991,Shuffled
517,0.5260276580181561,Shuffled
518,0.5303485948048339,Shuffled
519,0.5047748702595141,Shuffled
520,0.53052049372939,Shuffled
521,0.5030711034762112,Shuffled
522,0.5162691836330696,Shuffled
523,0.5226480570622948,Shuffled
524,0.4741504088132188,Shuffled
525,0.4994808249477455,Shuffled
526,0.47421328800764284,Shuffled
527,0.5409191468729622,Shuffled
528,0.4618798668040934,Shuffled
529,0.4607058374940894,Shuffled
530,0.5194384900319433,Shuffled
531,0.4803859660976732,Shuffled
532,0.4761525040167311,Shuffled
533,0.48519810171776456,Shuffled
534,0.5033695308277576,Shuffled
535,0.4733562485320976,Shuffled
536,0.5139665855451457,Shuffled
537,0.4530369530462906,Shuffled
538,0.5236124812670451,Shuffled
539,0.4775690787432391,Shuffled
540,0.4789342913141126,Shuffled
541,0.49919629745536354,Shuffled
542,0.4605476711227873,Shuffled
543,0.5161152350108584,Shuffled
544,0.48736790727496276,Shuffled
545,0.5145903654441939,Shuffled
546,0.5131532321984202,Shuffled
547,0.4993469736495893,Shuffled
548,0.4555561688918324,Shuffled
549,0.5090465899921615,Shuffled
550,0.4774269479536888,Shuffled
551,0.46577567147008414,Shuffled
552,0.49098328218559584,Shuffled
553,0.5498297186119953,Shuffled
554,0.5210218082847312,Shuffled
555,0.517606973945023,Shuffled
556,0.5509970305883397,Shuffled
557,0.5332339849347416,Shuffled
558,0.5350098101928289,Shuffled
559,0.5197051913362909,Shuffled
560,0.509629660896029,Shuffled
561,0.4736939673302295,Shuffled
562,0.4702744892360934,Shuffled
563,0.5069801751136828,Shuffled
564,0.49108445829458247,Shuffled
565,0.5417305829772925,Shuffled
566,0.5137145061943451,Shuffled
567,0.43692483045470143,Shuffled
568,0.4614243838465482,Shuffled
569,0.4815004777859519,Shuffled
570,0.5069692474533086,Shuffled
571,0.5006888283489174,Shuffled
572,0.510139761402842,Shuffled
573,0.511524935837831,Shuffled
574,0.5450151866653979,Shuffled
575,0.5142727486936394,Shuffled
576,0.52171736282281,Shuffled
577,0.5370722177092293,Shuffled
578,0.5024569678163331,Shuffled
579,0.5340309299189208,Shuffled
580,0.5455449937312441,Shuffled
581,0.4304973588007906,Shuffled
582,0.49321821698856744,Shuffled
583,0.5180093557585254,Shuffled
584,0.4567485344126959,Shuffled
585,0.49329412891144814,Shuffled
586,0.4980633966072948,Shuffled
587,0.41101827991315865,Shuffled
588,0.5501672238519729,Shuffled
589,0.508699382806773,Shuffled
590,0.5271356795125792,Shuffled
591,0.45472883606876274,Shuffled
592,0.5148659691901133,Shuffled
593,0.5178841772918872,Shuffled
594,0.5425632564037393,Shuffled
595,0.45635887777333595,Shuffled
596,0.4925969241789149,Shuffled
597,0.49396182139213407,Shuffled
598,0.5043967069997464,Shuffled
599,0.5111623852136695,Shuffled
600,0.48920874939370373,Shuffled
601,0.510234133799627,Shuffled
602,0.479872690950538,Shuffled
603,0.4407328024281375,Shuffled
604,0.47724767308598065,Shuffled
605,0.5230112554694425,Shuffled
606,0.4539143716234898,Shuffled
607,0.5247877824601102,Shuffled
608,0.3788030345655161,Shuffled
609,0.43838870515180844,Shuffled
610,0.5356174578199012,Shuffled
611,0.45127251905106924,Shuffled
612,0.4796012825663237,Shuffled
613,0.5111615838344672,Shuffled
614,0.5148877551730697,Shuffled
615,0.5136063705202112,Shuffled
616,0.5245269565043685,Shuffled
617,0.48894281535562023,Shuffled
618,0.5050453115193757,Shuffled
619,0.531643722290781,Shuffled
620,0.45309916110742965,Shuffled
621,0.44525183652425315,Shuffled
622,0.48090518686146444,Shuffled
623,0.49589408329242446,Shuffled
624,0.44093647539085,Shuffled
625,0.4812862978127389,Shuffled
626,0.4315547570730143,Shuffled
627,0.5257712027095213,Shuffled
628,0.5085732618162827,Shuffled
629,0.4709757275850583,Shuffled
630,0.5547205660986345,Shuffled
631,0.44383124805159524,Shuffled
632,0.5903944204459735,Shuffled
633,0.4849397290903332,Shuffled
634,0.4610812986877896,Shuffled
635,0.5789693514203114,Shuffled
636,0.542697433579872,Shuffled
637,0.5512185968586097,Shuffled
638,0.47408888054338993,Shuffled
639,0.4710242736114784,Shuffled
640,0.4415796242112478,Shuffled
641,0.48889499964964245,Shuffled
642,0.5209369451826693,Shuffled
643,0.49790144760030053,Shuffled
644,0.5956508086371024,Shuffled
645,0.4865996693988702,Shuffled
646,0.47391480903498023,Shuffled
647,0.5157913303890175,Shuffled
648,0.4341617789563691,Shuffled
649,0.4552905419403673,Shuffled
650,0.5110608378627034,Shuffled
651,0.49790817238170276,Shuffled
652,0.5272732991235621,Shuffled
653,0.5449271089146172,Shuffled
654,0.5905007856481042,Shuffled
655,0.5333523924854656,Shuffled
656,0.49899020592656507,Shuffled
657,0.49585647486978796,Shuffled
658,0.42727891124690115,Shuffled
659,0.4793280989968296,Shuffled
660,0.5277612780303794,Shuffled
661,0.4852921676947711,Shuffled
662,0.5370306027032969,Shuffled
663,0.5077718352155569,Shuffled
664,0.5211838955008131,Shuffled
665,0.5125895257024375,Shuffled
666,0.47660444028368554,Shuffled
667,0.5122246947654401,Shuffled
668,0.49335134670822434,Shuffled
669,0.5182993450957954,Shuffled
670,0.504292984557815,Shuffled
671,0.48192305903721355,Shuffled
672,0.4818385438065933,Shuffled
673,0.4903791889294406,Shuffled
674,0.48702298660486204,Shuffled
675,0.4541685490736612,Shuffled
676,0.4902626063936203,Shuffled
677,0.5108844987787848,Shuffled
678,0.491764727325839,Shuffled
679,0.4984969562742256,Shuffled
680,0.46751256879376835,Shuffled
681,0.5199598175139619,Shuffled
682,0.4871186404990227,Shuffled
683,0.5387198243559234,Shuffled
684,0.5119396481210923,Shuffled
685,0.5167369439158394,Shuffled
686,0.48858287377618764,Shuffled
687,0.5384584769894278,Shuffled
688,0.47257031378603465,Shuffled
689,0.4818839097694544,Shuffled
690,0.4487128094961112,Shuffled
691,0.5205247889331455,Shuffled
692,0.45813794674855063,Shuffled
693,0.5414327833926407,Shuffled
694,0.4890902388992687,Shuffled
695,0.5481222655469983,Shuffled
696,0.5059400531058923,Shuffled
697,0.4379204232084537,Shuffled
698,0.45795569857376883,Shuffled
699,0.5433553032862037,Shuffled
700,0.4948917367782055,Shuffled
701,0.4949942752691892,Shuffled
702,0.46464696438159026,Shuffled
703,0.5212854735931968,Shuffled
704,0.5246198781718536,Shuffled
705,0.4841910027850904,Shuffled
706,0.5612268762995531,Shuffled
707,0.48347895795034174,Shuffled
708,0.5567813810879255,Shuffled
709,0.4731610316766567,Shuffled
710,0.40222563502573544,Shuffled
711,0.47027607821693895,Shuffled
712,0.5007028515256994,Shuffled
713,0.5014344989507004,Shuffled
714,0.47343998657572,Shuffled
715,0.5008454322636773,Shuffled
716,0.48027331103107124,Shuffled
717,0.535185006415149,Shuffled
718,0.4725240740840471,Shuffled
719,0.5497314761418981,Shuffled
720,0.4797317886044249,Shuffled
721,0.5261025105859414,Shuffled
722,0.520877363039933,Shuffled
723,0.5653485476776784,Shuffled
724,0.48255737382706787,Shuffled
725,0.5397805237807672,Shuffled
726,0.5411087825121623,Shuffled
727,0.5017961051919948,Shuffled
728,0.48520677698775944,Shuffled
729,0.511296783727474,Shuffled
730,0.49019947785337276,Shuffled
731,0.5750981105201667,Shuffled
732,0.5536218793382813,Shuffled
733,0.5090555554609052,Shuffled
734,0.4415639351210313,Shuffled
735,0.4903255334239202,Shuffled
736,0.46996591770589974,Shuffled
737,0.4966763879518112,Shuffled
738,0.4671852770550407,Shuffled
739,0.43709968335463467,Shuffled
740,0.4526585739705517,Shuffled
741,0.49510801506374785,Shuffled
742,0.5190044311047853,Shuffled
743,0.4889954785848832,Shuffled
744,0.5519436960189008,Shuffled
745,0.49672162435658285,Shuffled
746,0.46302288331656005,Shuffled
747,0.5313261279256967,Shuffled
748,0.503851674061473,Shuffled
749,0.45818150156811066,Shuffled
750,0.49853928426162614,Shuffled
751,0.4795248436348404,Shuffled
752,0.48340579181915144,Shuffled
753,0.5009815527184357,Shuffled
754,0.484913828918755,Shuffled
755,0.5175027809638212,Shuffled
756,0.5299331623253655,Shuffled
757,0.5073580658893073,Shuffled
758,0.4847251592232909,Shuffled
759,0.49146535704048605,Shuffled
760,0.5204254241572801,Shuffled
761,0.5068294983458055,Shuffled
762,0.5177693127641779,Shuffled
763,0.5269889256617251,Shuffled
764,0.5121352812471803,Shuffled
765,0.5150980022312381,Shuffled
766,0.5000067337219942,Shuffled
767,0.5181724414444707,Shuffled
768,0.49005989416851775,Shuffled
769,0.5684912218386514,Shuffled
770,0.45223638197536287,Shuffled
771,0.5413497484468179,Shuffled
772,0.5293228949434114,Shuffled
773,0.47704506891569737,Shuffled
774,0.4806778972284085,Shuffled
775,0.5646718101077841,Shuffled
776,0.4832250803920882,Shuffled
777,0.508606809816066,Shuffled
778,0.49471826963657517,Shuffled
779,0.49371472534686156,Shuffled
780,0.46289452432760714,Shuffled
781,0.4842114052748422,Shuffled
782,0.5318731200460852,Shuffled
783,0.5178110869240447,Shuffled
784,0.49516764237774213,Shuffled
785,0.5165418818641218,Shuffled
786,0.48557929780627,Shuffled
787,0.49279748709007887,Shuffled
788,0.5077350687467753,Shuffled
789,0.5488843975189314,Shuffled
790,0.48401798097697857,Shuffled
791,0.5174053149399003,Shuffled
792,0.45863394362461946,Shuffled
793,0.4433499829287769,Shuffled
794,0.5878799572718462,Shuffled
795,0.510086704616154,Shuffled
796,0.4622028472247143,Shuffled
797,0.5080957267416693,Shuffled
798,0.489650276461245,Shuffled
799,0.5007273138926763,Shuffled
800,0.501891594387952,Shuffled
801,0.49020566783762154,Shuffled
802,0.4546891649565145,Shuffled
803,0.5023691862049059,Shuffled
804,0.460991577202316,Shuffled
805,0.47647074838163794,Shuffled
806,0.505202226037154,Shuffled
807,0.48227225429195875,Shuffled
808,0.5042686862085776,Shuffled
809,0.4580214868068829,Shuffled
810,0.4754946444384186,Shuffled
811,0.49312155402191105,Shuffled
812,0.553438573802459,Shuffled
813,0.5409303809373188,Shuffled
814,0.4724745252860426,Shuffled
815,0.4953332667798077,Shuffled
816,0.44025207183733206,Shuffled
817,0.5053821335516948,Shuffled
818,0.4837637399987452,Shuffled
819,0.482733295562526,Shuffled
820,0.5361403901839329,Shuffled
821,0.5637238833770164,Shuffled
822,0.5910691753440218,Shuffled
823,0.49630257661288635,Shuffled
824,0.48901222416518025,Shuffled
825,0.5277561583189052,Shuffled
826,0.523629254494935,Shuffled
