,auc,Model
350,0.47897125494567944,Shuffled
351,0.5068782911275171,Shuffled
352,0.4916790355419557,Shuffled
353,0.5835516425868593,Shuffled
354,0.4216822474603877,Shuffled
355,0.5404633520074695,Shuffled
356,0.5757007865145652,Shuffled
357,0.5691962695242495,Shuffled
358,0.6101423685533593,Shuffled
359,0.506304802558235,Shuffled
360,0.5254239217356729,Shuffled
361,0.42228144552815605,Shuffled
362,0.581920923632611,Shuffled
363,0.5011537948512739,Shuffled
364,0.45358090385276917,Shuffled
365,0.4798299319727891,Shuffled
366,0.485274653451124,Shuffled
367,0.45136466165413536,Shuffled
368,0.4406347862535583,Shuffled
369,0.6071679039914335,Shuffled
370,0.535221341523973,Shuffled
371,0.5303703990368077,Shuffled
372,0.5623452802173501,Shuffled
373,0.4887119496921576,Shuffled
374,0.45276650812880453,Shuffled
375,0.40681282687423037,Shuffled
376,0.4339977486036367,Shuffled
377,0.5155050287658923,Shuffled
378,0.5221761363636364,Shuffled
379,0.42028478752966575,Shuffled
380,0.47035122119023054,Shuffled
381,0.4803070175438596,Shuffled
382,0.5891359728349903,Shuffled
383,0.5259629342965256,Shuffled
384,0.4682551704892483,Shuffled
385,0.5466245367764331,Shuffled
386,0.42868124628247123,Shuffled
387,0.4864313725490196,Shuffled
388,0.42317412850307584,Shuffled
389,0.46718740452873586,Shuffled
390,0.4748111689651937,Shuffled
391,0.50001389748882,Shuffled
392,0.5634695369989486,Shuffled
393,0.3790608164079029,Shuffled
394,0.47342282527045904,Shuffled
395,0.5773439789409973,Shuffled
396,0.446671293517407,Shuffled
397,0.6392270241429905,Shuffled
398,0.6080262391410851,Shuffled
399,0.5273425464770195,Shuffled
400,0.3566165145631311,Shuffled
401,0.6034138355923253,Shuffled
402,0.5564419996068602,Shuffled
403,0.5078164774681803,Shuffled
404,0.5248582057777105,Shuffled
405,0.52199536746897,Shuffled
406,0.45614719834688877,Shuffled
407,0.46455555796113074,Shuffled
408,0.47887348027789206,Shuffled
409,0.5618651264431315,Shuffled
410,0.49986658874075945,Shuffled
411,0.5761379804358094,Shuffled
412,0.5403545668666192,Shuffled
413,0.5602837538524181,Shuffled
414,0.5574543965734442,Shuffled
415,0.5277795871753191,Shuffled
416,0.48420585047907033,Shuffled
417,0.5055255336768495,Shuffled
418,0.49262198212618385,Shuffled
419,0.5301553095802658,Shuffled
420,0.5123929478551328,Shuffled
421,0.48164884374802563,Shuffled
422,0.5294408991666841,Shuffled
423,0.5097599609589879,Shuffled
424,0.4994136996904025,Shuffled
425,0.5490875472996215,Shuffled
426,0.48899321498934506,Shuffled
427,0.47909379277413333,Shuffled
428,0.38181863622642037,Shuffled
429,0.415375483526744,Shuffled
430,0.4149961300309598,Shuffled
431,0.4899775653968682,Shuffled
432,0.5305648570617059,Shuffled
433,0.5460176442812059,Shuffled
434,0.5146435328517371,Shuffled
435,0.538013542483451,Shuffled
436,0.5340571755017796,Shuffled
437,0.4562986569673876,Shuffled
438,0.5110404843755684,Shuffled
439,0.5885111035260786,Shuffled
440,0.5412630256781075,Shuffled
441,0.5157813635751782,Shuffled
442,0.5455294865467163,Shuffled
443,0.4441133190118153,Shuffled
444,0.5099914860681114,Shuffled
445,0.4768078560371517,Shuffled
446,0.49932839802587703,Shuffled
447,0.424363650465707,Shuffled
448,0.5179400707651481,Shuffled
449,0.5463053020251163,Shuffled
450,0.528917500628027,Shuffled
451,0.4525637252951863,Shuffled
452,0.4561255570672496,Shuffled
453,0.42750052613638045,Shuffled
454,0.6517075122282996,Shuffled
455,0.49048140309982413,Shuffled
456,0.5141490196078431,Shuffled
457,0.47018071582700066,Shuffled
458,0.5650140096172248,Shuffled
459,0.5513427006430103,Shuffled
460,0.5686645491529945,Shuffled
461,0.4165287141484428,Shuffled
462,0.4839092920151743,Shuffled
463,0.4724863399414483,Shuffled
464,0.5344595404595405,Shuffled
465,0.49105229460205135,Shuffled
466,0.42887861811391226,Shuffled
467,0.542960393158026,Shuffled
468,0.5158301828890064,Shuffled
469,0.43573433759468705,Shuffled
470,0.5389352819400365,Shuffled
471,0.5474607747582464,Shuffled
472,0.46325903188229045,Shuffled
473,0.5859278645822211,Shuffled
474,0.42371592935419783,Shuffled
475,0.41775682219663013,Shuffled
476,0.5239375689669806,Shuffled
477,0.45215817730601016,Shuffled
478,0.37802774443110576,Shuffled
479,0.49520632016762045,Shuffled
480,0.5903993614989855,Shuffled
481,0.3401276172749802,Shuffled
482,0.5348944452616357,Shuffled
483,0.4708234560880883,Shuffled
484,0.4756451585527953,Shuffled
485,0.4756846569173935,Shuffled
486,0.4989000546237389,Shuffled
487,0.5307407120743034,Shuffled
488,0.5253758084236027,Shuffled
489,0.5643000515995873,Shuffled
490,0.5318845811051693,Shuffled
491,0.42227786509340576,Shuffled
492,0.5675829346092505,Shuffled
493,0.4654729285653655,Shuffled
494,0.5171684524625701,Shuffled
495,0.44134509066784605,Shuffled
496,0.5367265520243185,Shuffled
497,0.5137523415163165,Shuffled
498,0.5467557661636608,Shuffled
499,0.5459228826728827,Shuffled
