,markers,AUC,p_value,p_corrected,significant
146,g,0.4866666666666667,0.993006993006993,0.993006993006993,p > 0.05
147,g,0.49200000000000005,0.993006993006993,0.993006993006993,p > 0.05
148,g,0.43866666666666665,0.993006993006993,0.993006993006993,p > 0.05
149,g,0.42175066312997345,0.993006993006993,0.993006993006993,p > 0.05
150,g_n,0.5628205128205129,0.7512487512487512,0.930117501546073,p > 0.05
151,g_n,0.23846153846153845,0.7512487512487512,0.930117501546073,p > 0.05
152,g_n,0.458974358974359,0.7512487512487512,0.930117501546073,p > 0.05
153,g_n,0.5066666666666667,0.7512487512487512,0.930117501546073,p > 0.05
154,g_n,0.5493333333333333,0.7512487512487512,0.930117501546073,p > 0.05
155,g_n,0.4013333333333333,0.7512487512487512,0.930117501546073,p > 0.05
156,g_n,0.4226666666666667,0.7512487512487512,0.930117501546073,p > 0.05
157,g_n,0.42933333333333334,0.7512487512487512,0.930117501546073,p > 0.05
158,g_n,0.6280000000000001,0.7512487512487512,0.930117501546073,p > 0.05
159,g_n,0.6153846153846153,0.7512487512487512,0.930117501546073,p > 0.05
160,t,0.6051282051282051,0.3776223776223776,0.6136363636363635,p > 0.05
161,t,0.4730769230769231,0.3776223776223776,0.6136363636363635,p > 0.05
162,t,0.4974358974358974,0.3776223776223776,0.6136363636363635,p > 0.05
163,t,0.4253333333333334,0.3776223776223776,0.6136363636363635,p > 0.05
164,t,0.4906666666666667,0.3776223776223776,0.6136363636363635,p > 0.05
165,t,0.6253333333333333,0.3776223776223776,0.6136363636363635,p > 0.05
166,t,0.5053333333333334,0.3776223776223776,0.6136363636363635,p > 0.05
167,t,0.3413333333333333,0.3776223776223776,0.6136363636363635,p > 0.05
168,t,0.5960000000000001,0.3776223776223776,0.6136363636363635,p > 0.05
169,t,0.5145888594164456,0.3776223776223776,0.6136363636363635,p > 0.05
170,t_n,0.5358974358974359,0.1978021978021978,0.6136363636363635,p > 0.05
171,t_n,0.4820512820512821,0.1978021978021978,0.6136363636363635,p > 0.05
172,t_n,0.6397435897435898,0.1978021978021978,0.6136363636363635,p > 0.05
173,t_n,0.5706666666666667,0.1978021978021978,0.6136363636363635,p > 0.05
174,t_n,0.5186666666666666,0.1978021978021978,0.6136363636363635,p > 0.05
175,t_n,0.6506666666666667,0.1978021978021978,0.6136363636363635,p > 0.05
176,t_n,0.44666666666666666,0.1978021978021978,0.6136363636363635,p > 0.05
177,t_n,0.38666666666666666,0.1978021978021978,0.6136363636363635,p > 0.05
178,t_n,0.5746666666666667,0.1978021978021978,0.6136363636363635,p > 0.05
179,t_n,0.4496021220159151,0.1978021978021978,0.6136363636363635,p > 0.05
